step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
15,9.4243,,12386.34,,377596,5554.0,5554.0,31457280,98.8,98.8,1.73e-04,2.9919,fp8_tensorwise,125M,64,32,2048,142461696,1
16,9.2891,,10819.20,,382741,5479.3,5479.3,33554432,104.2,104.2,1.85e-04,3.0164,fp8_tensorwise,125M,64,32,2048,142461696,1
17,9.1778,,9680.00,,377586,5554.1,5554.1,35651584,109.8,109.8,1.96e-04,2.8737,fp8_tensorwise,125M,64,32,2048,142461696,1
18,9.0462,,8486.15,,368116,5697.0,5697.0,37748736,115.5,115.5,2.08e-04,2.8391,fp8_tensorwise,125M,64,32,2048,142461696,1
19,8.9174,,7460.63,,378339,5543.1,5543.1,39845888,121.0,121.0,2.19e-04,2.7542,fp8_tensorwise,125M,64,32,2048,142461696,1
20,8.7430,,6266.46,,377041,5562.1,5562.1,41943040,126.6,126.6,2.31e-04,2.9792,fp8_tensorwise,125M,64,32,2048,142461696,1
21,8.6281,,5586.29,,383795,5464.2,5464.2,44040192,132.1,132.1,2.42e-04,2.7877,fp8_tensorwise,125M,64,32,2048,142461696,1
22,8.4516,,4682.77,,383626,5466.7,5466.7,46137344,137.5,137.5,2.54e-04,2.9456,fp8_tensorwise,125M,64,32,2048,142461696,1
23,8.3516,,4236.92,,373320,5617.6,5617.6,48234496,143.1,143.1,2.65e-04,2.7592,fp8_tensorwise,125M,64,32,2048,142461696,1
24,8.1888,,3600.41,,381796,5492.9,5492.9,50331648,148.6,148.6,2.77e-04,2.9048,fp8_tensorwise,125M,64,32,2048,142461696,1
25,8.0501,,3134.05,,372960,5623.0,5623.0,52428800,154.3,154.3,2.88e-04,2.9554,fp8_tensorwise,125M,64,32,2048,142461696,1
26,7.9851,,2936.93,,377797,5551.0,5551.0,54525952,159.8,159.8,3.00e-04,2.7405,fp8_tensorwise,125M,64,32,2048,142461696,1
27,7.8459,,2555.16,,374549,5599.1,5599.1,56623104,165.4,165.4,3.00e-04,2.6797,fp8_tensorwise,125M,64,32,2048,142461696,1
28,7.7444,,2308.59,,382671,5480.3,5480.3,58720256,170.9,170.9,3.00e-04,2.6647,fp8_tensorwise,125M,64,32,2048,142461696,1
29,7.7338,,2284.26,,359078,5840.4,5840.4,60817408,176.7,176.7,3.00e-04,4.5990,fp8_tensorwise,125M,64,32,2048,142461696,1
30,7.5177,,1840.31,,369621,5673.8,5673.8,62914560,182.4,182.4,3.00e-04,2.7736,fp8_tensorwise,125M,64,32,2048,142461696,1
31,7.4360,,1695.87,,374949,5593.2,5593.2,65011712,188.0,188.0,3.00e-04,2.7265,fp8_tensorwise,125M,64,32,2048,142461696,1
32,7.3972,,1631.41,,386311,5428.7,5428.7,67108864,193.4,193.4,3.00e-04,2.7062,fp8_tensorwise,125M,64,32,2048,142461696,1
33,7.3193,,1509.20,,383185,5473.0,5473.0,69206016,198.9,198.9,3.00e-04,2.3822,fp8_tensorwise,125M,64,32,2048,142461696,1
34,7.2300,,1380.18,,380763,5507.8,5507.8,71303168,204.4,204.4,3.00e-04,2.2032,fp8_tensorwise,125M,64,32,2048,142461696,1
35,7.1698,,1299.63,,382395,5484.3,5484.3,73400320,209.9,209.9,3.00e-04,2.1835,fp8_tensorwise,125M,64,32,2048,142461696,1
36,7.0991,,1210.86,,376616,5568.4,5568.4,75497472,215.5,215.5,3.00e-04,2.7997,fp8_tensorwise,125M,64,32,2048,142461696,1
37,7.0469,,1149.27,,385552,5439.3,5439.3,77594624,220.9,220.9,3.00e-04,1.8623,fp8_tensorwise,125M,64,32,2048,142461696,1
38,6.9939,,1089.96,,380888,5506.0,5506.0,79691776,226.4,226.4,3.00e-04,1.7178,fp8_tensorwise,125M,64,32,2048,142461696,1
39,6.9644,,1058.29,,381616,5495.5,5495.5,81788928,231.9,231.9,3.00e-04,1.9478,fp8_tensorwise,125M,64,32,2048,142461696,1
40,6.9882,,1083.79,,364049,5760.6,5760.6,83886080,237.7,237.7,3.00e-04,7.1945,fp8_tensorwise,125M,64,32,2048,142461696,1
41,6.8634,,956.59,,377690,5552.6,5552.6,85983232,243.2,243.2,3.00e-04,1.9236,fp8_tensorwise,125M,64,32,2048,142461696,1
42,6.7815,,881.42,,371150,5650.4,5650.4,88080384,248.9,248.9,3.00e-04,1.4429,fp8_tensorwise,125M,64,32,2048,142461696,1
43,6.7522,,855.97,,381559,5496.3,5496.3,90177536,254.4,254.4,3.00e-04,1.1448,fp8_tensorwise,125M,64,32,2048,142461696,1
44,6.7647,,866.66,,381354,5499.2,5499.2,92274688,259.9,259.9,3.00e-04,1.1347,fp8_tensorwise,125M,64,32,2048,142461696,1
45,6.6886,,803.22,,381460,5497.7,5497.7,94371840,265.4,265.4,3.00e-04,1.5389,fp8_tensorwise,125M,64,32,2048,142461696,1
46,6.7832,,882.90,,360726,5813.7,5813.7,96468992,271.2,271.2,3.00e-04,1.6875,fp8_tensorwise,125M,64,32,2048,142461696,1
47,6.6969,,809.92,,389025,5390.8,5390.8,98566144,276.6,276.6,3.00e-04,1.2335,fp8_tensorwise,125M,64,32,2048,142461696,1
48,6.7385,,844.33,,357357,5868.5,5868.5,100663296,282.4,282.4,3.00e-04,2.0086,fp8_tensorwise,125M,64,32,2048,142461696,1
49,6.6839,,799.44,,370376,5662.2,5662.2,102760448,288.1,288.1,3.00e-04,0.9060,fp8_tensorwise,125M,64,32,2048,142461696,1
50,6.7403,,845.84,,382912,5476.9,5476.9,104857600,293.6,293.6,3.00e-04,2.1657,fp8_tensorwise,125M,64,32,2048,142461696,1
51,6.6750,,792.32,,385956,5433.7,5433.7,106954752,299.0,299.0,3.00e-04,1.3065,fp8_tensorwise,125M,64,32,2048,142461696,1
52,6.5777,,718.87,,377454,5556.0,5556.0,109051904,304.6,304.6,3.00e-04,0.8276,fp8_tensorwise,125M,64,32,2048,142461696,1
53,6.6327,,759.55,,373832,5609.9,5609.9,111149056,310.2,310.2,3.00e-04,0.4539,fp8_tensorwise,125M,64,32,2048,142461696,1
54,6.6138,,745.28,,368117,5697.0,5697.0,113246208,315.9,315.9,3.00e-04,0.6063,fp8_tensorwise,125M,64,32,2048,142461696,1
55,6.6260,,754.48,,379055,5532.6,5532.6,115343360,321.4,321.4,3.00e-04,0.6319,fp8_tensorwise,125M,64,32,2048,142461696,1
56,6.5604,,706.57,,375975,5577.9,5577.9,117440512,327.0,327.0,3.00e-04,0.4994,fp8_tensorwise,125M,64,32,2048,142461696,1
57,6.5299,,685.35,,381928,5491.0,5491.0,119537664,332.5,332.5,3.00e-04,0.5370,fp8_tensorwise,125M,64,32,2048,142461696,1
58,6.5024,,666.72,,378599,5539.3,5539.3,121634816,338.0,338.0,3.00e-04,0.5197,fp8_tensorwise,125M,64,32,2048,142461696,1
59,6.5002,,665.31,,381970,5490.4,5490.4,123731968,343.5,343.5,3.00e-04,0.5886,fp8_tensorwise,125M,64,32,2048,142461696,1
60,6.4377,,624.94,,377044,5562.1,5562.1,125829120,349.1,349.1,3.00e-04,0.4701,fp8_tensorwise,125M,64,32,2048,142461696,1
61,6.4004,,602.11,,381689,5494.4,5494.4,127926272,354.5,354.5,3.00e-04,0.5573,fp8_tensorwise,125M,64,32,2048,142461696,1
62,6.4123,,609.29,,371874,5639.4,5639.4,130023424,360.2,360.2,2.99e-04,2.5109,fp8_tensorwise,125M,64,32,2048,142461696,1
63,6.3371,,565.16,,370168,5665.4,5665.4,132120576,365.9,365.9,2.99e-04,0.8133,fp8_tensorwise,125M,64,32,2048,142461696,1
64,6.3362,,564.64,,370113,5666.2,5666.2,134217728,371.5,371.5,2.99e-04,0.7085,fp8_tensorwise,125M,64,32,2048,142461696,1
65,6.3100,,550.04,,376254,5573.8,5573.8,136314880,377.1,377.1,2.99e-04,0.6090,fp8_tensorwise,125M,64,32,2048,142461696,1
66,6.3131,,551.77,,379536,5525.6,5525.6,138412032,382.6,382.6,2.99e-04,0.7057,fp8_tensorwise,125M,64,32,2048,142461696,1
67,6.2907,,539.52,,385447,5440.8,5440.8,140509184,388.1,388.1,2.99e-04,0.6886,fp8_tensorwise,125M,64,32,2048,142461696,1
68,6.2665,,526.65,,381743,5493.6,5493.6,142606336,393.6,393.6,2.99e-04,0.4913,fp8_tensorwise,125M,64,32,2048,142461696,1
69,6.2742,,530.68,,377882,5549.7,5549.7,144703488,399.1,399.1,2.99e-04,0.4377,fp8_tensorwise,125M,64,32,2048,142461696,1
70,6.2362,,510.92,,377701,5552.4,5552.4,146800640,404.7,404.7,2.99e-04,0.4901,fp8_tensorwise,125M,64,32,2048,142461696,1
71,6.2298,,507.63,,376905,5564.1,5564.1,148897792,410.2,410.2,2.99e-04,0.6216,fp8_tensorwise,125M,64,32,2048,142461696,1
72,6.2412,,513.48,,379018,5533.1,5533.1,150994944,415.8,415.8,2.99e-04,0.3889,fp8_tensorwise,125M,64,32,2048,142461696,1
73,6.2113,,498.33,,374539,5599.3,5599.3,153092096,421.4,421.4,2.99e-04,0.5292,fp8_tensorwise,125M,64,32,2048,142461696,1
74,6.1871,,486.45,,375271,5588.4,5588.4,155189248,426.9,426.9,2.99e-04,0.4185,fp8_tensorwise,125M,64,32,2048,142461696,1
75,6.1881,,486.94,,387742,5408.6,5408.6,157286400,432.4,432.3,2.99e-04,0.5718,fp8_tensorwise,125M,64,32,2048,142461696,1
76,6.1240,,456.70,,365758,5733.7,5733.7,159383552,438.1,438.1,2.99e-04,0.3313,fp8_tensorwise,125M,64,32,2048,142461696,1
77,6.1539,,470.53,,378146,5545.9,5545.9,161480704,443.6,443.6,2.99e-04,0.3547,fp8_tensorwise,125M,64,32,2048,142461696,1
78,6.0632,,429.73,,386144,5431.0,5431.0,163577856,449.1,449.1,2.99e-04,0.3353,fp8_tensorwise,125M,64,32,2048,142461696,1
79,6.1825,,484.20,,362026,5792.8,5792.8,165675008,454.9,454.9,2.99e-04,0.4343,fp8_tensorwise,125M,64,32,2048,142461696,1
80,6.0772,,435.80,,372522,5629.6,5629.6,167772160,460.5,460.5,2.99e-04,0.5097,fp8_tensorwise,125M,64,32,2048,142461696,1
81,6.1719,,479.11,,378789,5536.5,5536.5,169869312,466.0,466.0,2.99e-04,0.3979,fp8_tensorwise,125M,64,32,2048,142461696,1
82,6.1478,,467.70,,378955,5534.0,5534.0,171966464,471.6,471.6,2.99e-04,0.4792,fp8_tensorwise,125M,64,32,2048,142461696,1
83,6.0853,,439.36,,378902,5534.8,5534.8,174063616,477.1,477.1,2.99e-04,0.7862,fp8_tensorwise,125M,64,32,2048,142461696,1
84,6.1986,,492.06,,370135,5665.9,5665.9,176160768,482.8,482.8,2.99e-04,0.6518,fp8_tensorwise,125M,64,32,2048,142461696,1
85,6.1327,,460.70,,372223,5634.1,5634.1,178257920,488.4,488.4,2.99e-04,0.5264,fp8_tensorwise,125M,64,32,2048,142461696,1
86,6.0800,,437.04,,371882,5639.3,5639.3,180355072,494.0,494.0,2.99e-04,0.4647,fp8_tensorwise,125M,64,32,2048,142461696,1
87,6.0532,,425.47,,375705,5581.9,5581.9,182452224,499.6,499.6,2.99e-04,0.4575,fp8_tensorwise,125M,64,32,2048,142461696,1
88,5.9983,,402.74,,377040,5562.1,5562.1,184549376,505.2,505.2,2.99e-04,0.3883,fp8_tensorwise,125M,64,32,2048,142461696,1
89,6.0320,,416.53,,388192,5402.4,5402.4,186646528,510.6,510.6,2.98e-04,0.4235,fp8_tensorwise,125M,64,32,2048,142461696,1
90,6.0432,,421.22,,375818,5580.2,5580.2,188743680,516.2,516.2,2.98e-04,0.3660,fp8_tensorwise,125M,64,32,2048,142461696,1
91,6.0307,,416.00,,385101,5445.7,5445.7,190840832,521.6,521.6,2.98e-04,0.3698,fp8_tensorwise,125M,64,32,2048,142461696,1
92,6.0077,,406.56,,384572,5453.2,5453.2,192937984,527.1,527.1,2.98e-04,0.4559,fp8_tensorwise,125M,64,32,2048,142461696,1
93,5.9798,,395.37,,368049,5698.0,5698.0,195035136,532.8,532.7,2.98e-04,0.5676,fp8_tensorwise,125M,64,32,2048,142461696,1
94,5.9506,,383.99,,376301,5573.1,5573.1,197132288,538.3,538.3,2.98e-04,0.7198,fp8_tensorwise,125M,64,32,2048,142461696,1
95,5.9602,,387.69,,372589,5628.6,5628.6,199229440,544.0,544.0,2.98e-04,0.9140,fp8_tensorwise,125M,64,32,2048,142461696,1
96,6.0214,,412.15,,354605,5914.1,5914.1,201326592,549.9,549.9,2.98e-04,1.1578,fp8_tensorwise,125M,64,32,2048,142461696,1
97,5.9383,,379.29,,360345,5819.8,5819.8,203423744,555.7,555.7,2.98e-04,0.9143,fp8_tensorwise,125M,64,32,2048,142461696,1
98,5.9085,,368.17,,374429,5600.9,5600.9,205520896,561.3,561.3,2.98e-04,0.8517,fp8_tensorwise,125M,64,32,2048,142461696,1
99,5.9420,,380.70,,376832,5565.2,5565.2,207618048,566.9,566.9,2.98e-04,0.7341,fp8_tensorwise,125M,64,32,2048,142461696,1
100,5.9495,,383.56,,367800,5701.9,5701.9,209715200,572.6,572.6,2.98e-04,0.6864,fp8_tensorwise,125M,64,32,2048,142461696,1
101,5.9365,,378.62,,365140,5743.4,5743.4,211812352,578.3,578.3,2.98e-04,0.6220,fp8_tensorwise,125M,64,32,2048,142461696,1
102,5.9049,,366.83,,379109,5531.8,5531.8,213909504,583.8,583.8,2.98e-04,0.5555,fp8_tensorwise,125M,64,32,2048,142461696,1
103,5.8549,,348.93,,374450,5600.6,5600.6,216006656,589.4,589.4,2.98e-04,0.4777,fp8_tensorwise,125M,64,32,2048,142461696,1
104,5.8515,,347.74,,386127,5431.3,5431.3,218103808,594.9,594.9,2.98e-04,0.4908,fp8_tensorwise,125M,64,32,2048,142461696,1
105,5.7819,,324.37,,381274,5500.4,5500.4,220200960,600.4,600.4,2.98e-04,0.4872,fp8_tensorwise,125M,64,32,2048,142461696,1
106,5.8235,,338.15,,368299,5694.2,5694.2,222298112,606.1,606.1,2.98e-04,0.4193,fp8_tensorwise,125M,64,32,2048,142461696,1
107,5.7711,,320.88,,384822,5449.7,5449.7,224395264,611.5,611.5,2.97e-04,0.4435,fp8_tensorwise,125M,64,32,2048,142461696,1
108,5.8013,,330.73,,384837,5449.5,5449.5,226492416,617.0,617.0,2.97e-04,0.4075,fp8_tensorwise,125M,64,32,2048,142461696,1
109,5.8115,,334.11,,374646,5597.7,5597.7,228589568,622.6,622.6,2.97e-04,0.4384,fp8_tensorwise,125M,64,32,2048,142461696,1
110,5.8412,,344.18,,385410,5441.4,5441.4,230686720,628.0,628.0,2.97e-04,0.4236,fp8_tensorwise,125M,64,32,2048,142461696,1
111,5.8049,,331.93,,372657,5627.6,5627.6,232783872,633.6,633.6,2.97e-04,0.3954,fp8_tensorwise,125M,64,32,2048,142461696,1
112,5.7915,,327.49,,378403,5542.1,5542.1,234881024,639.2,639.2,2.97e-04,0.4723,fp8_tensorwise,125M,64,32,2048,142461696,1
113,5.7199,,304.88,,366608,5720.4,5720.4,236978176,644.9,644.9,2.97e-04,0.3770,fp8_tensorwise,125M,64,32,2048,142461696,1
114,5.7821,,324.44,,376567,5569.1,5569.1,239075328,650.5,650.5,2.97e-04,0.6422,fp8_tensorwise,125M,64,32,2048,142461696,1
115,5.7440,,312.30,,371411,5646.4,5646.4,241172480,656.1,656.1,2.97e-04,0.6227,fp8_tensorwise,125M,64,32,2048,142461696,1
116,5.8224,,337.79,,371349,5647.4,5647.4,243269632,661.8,661.7,2.97e-04,0.8754,fp8_tensorwise,125M,64,32,2048,142461696,1
117,5.7745,,321.98,,380369,5513.5,5513.5,245366784,667.3,667.3,2.97e-04,0.8719,fp8_tensorwise,125M,64,32,2048,142461696,1
118,5.7780,,323.10,,376625,5568.3,5568.3,247463936,672.8,672.8,2.97e-04,0.6175,fp8_tensorwise,125M,64,32,2048,142461696,1
119,5.8111,,333.99,,372853,5624.6,5624.6,249561088,678.5,678.5,2.97e-04,0.6979,fp8_tensorwise,125M,64,32,2048,142461696,1
120,5.7482,,313.61,,365061,5744.7,5744.7,251658240,684.2,684.2,2.97e-04,0.4632,fp8_tensorwise,125M,64,32,2048,142461696,1
121,5.7341,,309.25,,383166,5473.2,5473.2,253755392,689.7,689.7,2.97e-04,0.5133,fp8_tensorwise,125M,64,32,2048,142461696,1
122,5.7265,,306.89,,377050,5562.0,5562.0,255852544,695.2,695.2,2.96e-04,0.4830,fp8_tensorwise,125M,64,32,2048,142461696,1
123,5.7105,,302.02,,366537,5721.5,5721.5,257949696,701.0,701.0,2.96e-04,0.4217,fp8_tensorwise,125M,64,32,2048,142461696,1
124,5.7679,,319.87,,356925,5875.6,5875.6,260046848,706.8,706.8,2.96e-04,0.3738,fp8_tensorwise,125M,64,32,2048,142461696,1
125,5.6846,,294.30,,379013,5533.2,5533.2,262144000,712.4,712.4,2.96e-04,0.5507,fp8_tensorwise,125M,64,32,2048,142461696,1
126,5.6740,,291.19,,376600,5568.6,5568.6,264241152,717.9,717.9,2.96e-04,0.9122,fp8_tensorwise,125M,64,32,2048,142461696,1
127,5.7566,,316.27,,361681,5798.3,5798.3,266338304,723.7,723.7,2.96e-04,1.2219,fp8_tensorwise,125M,64,32,2048,142461696,1
128,5.7289,,307.63,,370130,5666.0,5666.0,268435456,729.4,729.4,2.96e-04,0.7304,fp8_tensorwise,125M,64,32,2048,142461696,1
129,5.6022,,271.01,,358202,5854.7,5854.7,270532608,735.3,735.2,2.96e-04,0.8619,fp8_tensorwise,125M,64,32,2048,142461696,1
130,5.6390,,281.17,,374574,5598.8,5598.8,272629760,740.9,740.8,2.96e-04,1.2111,fp8_tensorwise,125M,64,32,2048,142461696,1
131,5.6093,,272.95,,362817,5780.2,5780.2,274726912,746.6,746.6,2.96e-04,0.6689,fp8_tensorwise,125M,64,32,2048,142461696,1
132,5.6203,,275.98,,379452,5526.8,5526.8,276824064,752.2,752.2,2.96e-04,0.7017,fp8_tensorwise,125M,64,32,2048,142461696,1
133,5.6394,,281.28,,359837,5828.1,5828.1,278921216,758.0,758.0,2.96e-04,0.5174,fp8_tensorwise,125M,64,32,2048,142461696,1
134,5.6434,,282.44,,376791,5565.8,5565.8,281018368,763.6,763.5,2.95e-04,0.5031,fp8_tensorwise,125M,64,32,2048,142461696,1
135,5.5953,,269.15,,367676,5703.8,5703.8,283115520,769.3,769.3,2.95e-04,0.5510,fp8_tensorwise,125M,64,32,2048,142461696,1
136,5.5776,,264.44,,370302,5663.4,5663.4,285212672,774.9,774.9,2.95e-04,0.3717,fp8_tensorwise,125M,64,32,2048,142461696,1
137,5.5697,,262.34,,379076,5532.3,5532.3,287309824,780.5,780.4,2.95e-04,0.3851,fp8_tensorwise,125M,64,32,2048,142461696,1
138,5.6057,,271.98,,372133,5635.5,5635.5,289406976,786.1,786.1,2.95e-04,0.3733,fp8_tensorwise,125M,64,32,2048,142461696,1
139,5.5556,,258.69,,372346,5632.3,5632.3,291504128,791.7,791.7,2.95e-04,0.3818,fp8_tensorwise,125M,64,32,2048,142461696,1
140,5.5964,,269.45,,375794,5580.6,5580.6,293601280,797.3,797.3,2.95e-04,0.3836,fp8_tensorwise,125M,64,32,2048,142461696,1
141,5.4984,,244.30,,361519,5800.9,5800.9,295698432,803.1,803.1,2.95e-04,0.5489,fp8_tensorwise,125M,64,32,2048,142461696,1
142,5.5882,,267.24,,379920,5520.0,5520.0,297795584,808.6,808.6,2.95e-04,0.8512,fp8_tensorwise,125M,64,32,2048,142461696,1
143,5.5259,,251.10,,353024,5940.5,5940.5,299892736,814.6,814.6,2.95e-04,1.1983,fp8_tensorwise,125M,64,32,2048,142461696,1
144,5.5720,,262.97,,364236,5757.7,5757.7,301989888,820.3,820.3,2.95e-04,0.6284,fp8_tensorwise,125M,64,32,2048,142461696,1
145,5.5612,,260.14,,374650,5597.6,5597.6,304087040,825.9,825.9,2.95e-04,0.9265,fp8_tensorwise,125M,64,32,2048,142461696,1
146,5.5838,,266.09,,364863,5747.8,5747.8,306184192,831.7,831.7,2.94e-04,0.6957,fp8_tensorwise,125M,64,32,2048,142461696,1
147,5.6231,,276.74,,376889,5564.4,5564.4,308281344,837.2,837.2,2.94e-04,0.7036,fp8_tensorwise,125M,64,32,2048,142461696,1
148,5.5813,,265.42,,376860,5564.8,5564.8,310378496,842.8,842.8,2.94e-04,0.5704,fp8_tensorwise,125M,64,32,2048,142461696,1
149,5.5390,,254.41,,381887,5491.6,5491.6,312475648,848.3,848.3,2.94e-04,0.5892,fp8_tensorwise,125M,64,32,2048,142461696,1
150,5.6000,,270.42,,373692,5612.0,5612.0,314572800,853.9,853.9,2.94e-04,0.5742,fp8_tensorwise,125M,64,32,2048,142461696,1
151,5.5707,,262.63,,376905,5564.1,5564.1,316669952,859.5,859.5,2.94e-04,0.5287,fp8_tensorwise,125M,64,32,2048,142461696,1
152,5.4989,,244.41,,365235,5741.9,5741.9,318767104,865.2,865.2,2.94e-04,0.5119,fp8_tensorwise,125M,64,32,2048,142461696,1
153,5.4476,,232.20,,367491,5706.7,5706.7,320864256,870.9,870.9,2.94e-04,0.5288,fp8_tensorwise,125M,64,32,2048,142461696,1
154,5.5202,,249.69,,382351,5484.9,5484.9,322961408,876.4,876.4,2.94e-04,0.5681,fp8_tensorwise,125M,64,32,2048,142461696,1
155,5.4761,,238.90,,383589,5467.2,5467.2,325058560,881.9,881.9,2.94e-04,0.6800,fp8_tensorwise,125M,64,32,2048,142461696,1
156,5.4320,,228.61,,372736,5626.4,5626.4,327155712,887.5,887.5,2.93e-04,0.6896,fp8_tensorwise,125M,64,32,2048,142461696,1
157,5.5008,,244.89,,372060,5636.6,5636.6,329252864,893.1,893.1,2.93e-04,0.7016,fp8_tensorwise,125M,64,32,2048,142461696,1
158,5.4934,,243.09,,373818,5610.1,5610.1,331350016,898.7,898.7,2.93e-04,0.5706,fp8_tensorwise,125M,64,32,2048,142461696,1
159,5.5074,,246.51,,366875,5716.3,5716.3,333447168,904.5,904.4,2.93e-04,0.4271,fp8_tensorwise,125M,64,32,2048,142461696,1
160,5.4010,,221.62,,374450,5600.6,5600.6,335544320,910.1,910.0,2.93e-04,0.5744,fp8_tensorwise,125M,64,32,2048,142461696,1
161,5.4654,,236.37,,375494,5585.0,5585.0,337641472,915.6,915.6,2.93e-04,0.5038,fp8_tensorwise,125M,64,32,2048,142461696,1
162,5.4229,,226.54,,379416,5527.3,5527.3,339738624,921.2,921.2,2.93e-04,0.6933,fp8_tensorwise,125M,64,32,2048,142461696,1
163,5.4538,,233.64,,370004,5667.9,5667.9,341835776,926.8,926.8,2.93e-04,0.9900,fp8_tensorwise,125M,64,32,2048,142461696,1
164,5.4282,,227.74,,367759,5702.5,5702.5,343932928,932.5,932.5,2.93e-04,0.8586,fp8_tensorwise,125M,64,32,2048,142461696,1
165,5.4352,,229.33,,358488,5850.0,5850.0,346030080,938.4,938.4,2.93e-04,0.6728,fp8_tensorwise,125M,64,32,2048,142461696,1
166,5.3886,,218.89,,378956,5534.0,5534.0,348127232,943.9,943.9,2.92e-04,0.6829,fp8_tensorwise,125M,64,32,2048,142461696,1
167,5.3707,,215.01,,371420,5646.3,5646.3,350224384,949.6,949.6,2.92e-04,0.7328,fp8_tensorwise,125M,64,32,2048,142461696,1
168,5.4359,,229.51,,372263,5633.5,5633.5,352321536,955.2,955.2,2.92e-04,0.6938,fp8_tensorwise,125M,64,32,2048,142461696,1
169,5.3683,,214.49,,371020,5652.4,5652.4,354418688,960.9,960.8,2.92e-04,0.6818,fp8_tensorwise,125M,64,32,2048,142461696,1
170,5.3650,,213.78,,365221,5742.1,5742.1,356515840,966.6,966.6,2.92e-04,0.5751,fp8_tensorwise,125M,64,32,2048,142461696,1
171,5.3375,,207.98,,377055,5561.9,5561.9,358612992,972.2,972.2,2.92e-04,0.7456,fp8_tensorwise,125M,64,32,2048,142461696,1
172,5.3046,,201.27,,385030,5446.7,5446.7,360710144,977.6,977.6,2.92e-04,0.5722,fp8_tensorwise,125M,64,32,2048,142461696,1
173,5.3684,,214.52,,371412,5646.4,5646.4,362807296,983.3,983.2,2.92e-04,0.7091,fp8_tensorwise,125M,64,32,2048,142461696,1
174,5.3807,,217.17,,366345,5724.5,5724.5,364904448,989.0,989.0,2.92e-04,0.8437,fp8_tensorwise,125M,64,32,2048,142461696,1
175,5.3571,,212.10,,369701,5672.6,5672.6,367001600,994.6,994.6,2.91e-04,0.7759,fp8_tensorwise,125M,64,32,2048,142461696,1
176,5.3332,,207.11,,378921,5534.5,5534.5,369098752,1000.2,1000.2,2.91e-04,0.7205,fp8_tensorwise,125M,64,32,2048,142461696,1
177,5.3887,,218.93,,375782,5580.8,5580.8,371195904,1005.8,1005.8,2.91e-04,0.9831,fp8_tensorwise,125M,64,32,2048,142461696,1
178,5.3406,,208.64,,371814,5640.3,5640.3,373293056,1011.4,1011.4,2.91e-04,0.9694,fp8_tensorwise,125M,64,32,2048,142461696,1
179,5.3429,,209.11,,384038,5460.8,5460.8,375390208,1016.9,1016.9,2.91e-04,0.8330,fp8_tensorwise,125M,64,32,2048,142461696,1
180,5.3009,,200.53,,370754,5656.4,5656.4,377487360,1022.5,1022.5,2.91e-04,0.6190,fp8_tensorwise,125M,64,32,2048,142461696,1
