step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
1,10.7651,,47339.46,,63216,33174.6,33174.6,2097152,33.2,33.2,1.00e-06,10.2950,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2,10.7321,,45804.94,,576499,3637.7,3637.7,4194304,36.8,36.8,2.00e-06,10.3287,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3,10.6398,,41762.91,,575109,3646.5,3646.5,6291456,40.5,40.5,3.00e-06,7.2219,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
4,10.5455,,38007.18,,575065,3646.8,3646.8,8388608,44.1,44.1,4.00e-06,6.7198,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
5,10.4451,,34376.24,,575470,3644.2,3644.2,10485760,47.8,47.7,5.00e-06,5.2794,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
6,10.3452,,31106.41,,573231,3658.5,3658.5,12582912,51.4,51.4,6.00e-06,4.6818,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
7,10.2933,,29534.66,,571861,3667.2,3667.2,14680064,55.1,55.1,7.00e-06,4.0276,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
8,10.1891,,26611.92,,570736,3674.5,3674.5,16777216,58.8,58.8,8.00e-06,4.2276,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
9,10.1116,,24626.11,,569831,3680.3,3680.3,18874368,62.4,62.4,9.00e-06,4.1921,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
10,9.9984,,21990.47,,569756,3680.8,3680.8,20971520,66.1,66.1,1.00e-05,4.4562,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
11,9.9041,,20011.42,,568549,3688.6,3688.6,23068672,69.8,69.8,1.10e-05,4.6996,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
12,9.9110,,20149.82,,569145,3684.7,3684.7,25165824,73.5,73.5,1.20e-05,4.3529,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
13,9.8125,,18260.84,,568221,3690.7,3690.7,27262976,77.2,77.2,1.30e-05,4.5550,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
14,9.7877,,17814.05,,567556,3695.1,3695.1,29360128,80.9,80.9,1.40e-05,4.4374,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
15,9.7179,,16613.13,,565997,3705.2,3705.2,31457280,84.6,84.6,1.50e-05,4.5198,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
16,9.7285,,16788.97,,565855,3706.2,3706.2,33554432,88.3,88.3,1.60e-05,4.2256,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
17,9.6406,,15376.92,,564460,3715.3,3715.3,35651584,92.0,92.0,1.70e-05,4.4379,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
18,9.5915,,14639.71,,564836,3712.9,3712.9,37748736,95.7,95.7,1.80e-05,4.4599,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
19,9.4956,,13300.58,,564606,3714.4,3714.4,39845888,99.4,99.4,1.90e-05,4.7376,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
20,9.4967,,13315.20,,566112,3704.5,3704.5,41943040,103.1,103.1,2.00e-05,4.4247,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
21,9.4992,,13349.12,,565803,3706.5,3706.5,44040192,106.8,106.8,2.10e-05,4.1481,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
22,9.4491,,12696.59,,566665,3700.9,3700.9,46137344,110.5,110.5,2.20e-05,4.1240,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
23,9.3714,,11747.95,,566976,3698.8,3698.8,48234496,114.2,114.2,2.30e-05,4.3056,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
24,9.3325,,11299.69,,568444,3689.3,3689.3,50331648,117.9,117.9,2.40e-05,4.3575,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
25,9.2395,,10296.12,,568240,3690.6,3690.6,52428800,121.6,121.6,2.50e-05,4.5117,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
26,9.2369,,10269.58,,568883,3686.4,3686.4,54525952,125.3,125.3,2.60e-05,4.1445,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
27,9.0957,,8916.76,,569792,3680.6,3680.6,56623104,129.0,129.0,2.70e-05,4.6811,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
28,9.0715,,8703.73,,569151,3684.7,3684.7,58720256,132.7,132.7,2.80e-05,4.4258,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
29,9.0078,,8166.62,,570426,3676.5,3676.5,60817408,136.3,136.3,2.90e-05,4.5101,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
30,8.9743,,7897.54,,569196,3684.4,3684.4,62914560,140.0,140.0,3.00e-05,4.3015,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
31,8.8900,,7258.79,,568618,3688.2,3688.2,65011712,143.7,143.7,3.10e-05,4.3301,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
32,8.8508,,6979.93,,569122,3684.9,3684.9,67108864,147.4,147.4,3.20e-05,4.2404,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
33,8.7281,,6173.80,,567271,3696.9,3696.9,69206016,151.1,151.1,3.30e-05,4.5316,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
34,8.6683,,5815.38,,568364,3689.8,3689.8,71303168,154.8,154.8,3.40e-05,4.4928,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
35,8.6397,,5651.42,,567672,3694.3,3694.3,73400320,158.5,158.5,3.50e-05,4.2453,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
36,8.5462,,5147.39,,567232,3697.2,3697.2,75497472,162.2,162.2,3.60e-05,4.4370,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
37,8.5042,,4935.44,,567107,3698.0,3698.0,77594624,165.9,165.9,3.70e-05,4.3341,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
38,8.4549,,4698.17,,566814,3699.9,3699.9,79691776,169.6,169.6,3.80e-05,4.2036,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
39,8.3076,,4054.65,,566954,3699.0,3699.0,81788928,173.3,173.3,3.90e-05,4.6674,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
40,8.2799,,3943.80,,566566,3701.5,3701.5,83886080,177.0,177.0,4.00e-05,4.4979,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
41,8.2686,,3899.29,,566804,3700.0,3700.0,85983232,180.7,180.7,4.10e-05,4.1402,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
42,8.1607,,3500.81,,566956,3699.0,3699.0,88080384,184.4,184.4,4.20e-05,4.3525,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
43,8.1067,,3316.62,,568720,3687.5,3687.5,90177536,188.1,188.1,4.30e-05,4.2322,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
44,8.0100,,3011.06,,567993,3692.2,3692.2,92274688,191.8,191.8,4.40e-05,4.3612,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
45,7.9605,,2865.51,,569020,3685.5,3685.5,94371840,195.4,195.4,4.50e-05,4.2912,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
46,7.8882,,2665.68,,567605,3694.7,3694.7,96468992,199.1,199.1,4.60e-05,4.2598,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
47,7.8366,,2531.46,,567967,3692.4,3692.4,98566144,202.8,202.8,4.70e-05,4.2035,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
48,7.7528,,2328.15,,567637,3694.5,3694.5,100663296,206.5,206.5,4.80e-05,4.2022,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
49,7.6709,,2145.05,,568329,3690.0,3690.0,102760448,210.2,210.2,4.90e-05,4.3327,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
50,7.6152,,2028.72,,567431,3695.9,3695.9,104857600,213.9,213.9,5.00e-05,4.1773,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
51,7.5244,,1852.68,,567109,3698.0,3698.0,106954752,217.6,217.6,5.10e-05,4.3837,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
52,7.5036,,1814.62,,567277,3696.9,3696.9,109051904,221.3,221.3,5.20e-05,3.8758,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
53,7.4198,,1668.71,,567439,3695.8,3695.8,111149056,225.0,225.0,5.30e-05,4.0276,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
54,7.3790,,1602.04,,567712,3694.0,3694.0,113246208,228.7,228.7,5.40e-05,3.7217,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
55,7.2832,,1455.57,,566497,3702.0,3702.0,115343360,232.4,232.4,5.50e-05,3.7156,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
56,7.2534,,1412.85,,567699,3694.1,3694.1,117440512,236.1,236.1,5.60e-05,3.5351,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
57,7.1528,,1277.66,,566190,3704.0,3704.0,119537664,239.8,239.8,5.70e-05,3.6227,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
58,7.0943,,1205.02,,566731,3700.4,3700.4,121634816,243.5,243.5,5.80e-05,3.5678,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
59,7.0360,,1136.88,,566939,3699.1,3699.1,123731968,247.2,247.2,5.90e-05,3.4443,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
60,6.9998,,1096.44,,566189,3704.0,3704.0,125829120,250.9,250.9,6.00e-05,3.2912,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
61,6.9187,,1011.01,,566743,3700.4,3700.4,127926272,254.6,254.6,6.10e-05,3.2954,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
62,6.8766,,969.35,,566865,3699.6,3699.6,130023424,258.3,258.3,6.20e-05,2.8728,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
63,6.7193,,828.20,,566524,3701.8,3701.8,132120576,262.0,262.0,6.30e-05,3.1633,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
64,6.7835,,883.19,,566794,3700.0,3700.0,134217728,265.7,265.7,6.40e-05,2.6302,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
65,6.7071,,818.22,,566598,3701.3,3701.3,136314880,269.4,269.4,6.50e-05,2.7506,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
66,6.6896,,803.97,,565813,3706.4,3706.4,138412032,273.1,273.1,6.60e-05,2.5101,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
67,6.5801,,720.63,,566407,3702.6,3702.6,140509184,276.8,276.8,6.70e-05,2.5876,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
68,6.5251,,682.08,,567398,3696.1,3696.1,142606336,280.5,280.5,6.80e-05,2.2985,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
69,6.5515,,700.29,,568306,3690.2,3690.2,144703488,284.2,284.2,6.90e-05,2.4797,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
70,6.5999,,735.05,,568743,3687.3,3687.3,146800640,287.9,287.9,7.00e-05,3.6558,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
71,6.5043,,668.02,,567653,3694.4,3694.4,148897792,291.6,291.6,7.10e-05,2.1429,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
72,6.4696,,645.24,,569310,3683.7,3683.7,150994944,295.3,295.3,7.20e-05,3.3051,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
73,6.4656,,642.66,,567509,3695.4,3695.4,153092096,299.0,299.0,7.30e-05,1.7157,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
74,6.3646,,580.92,,567573,3694.9,3694.9,155189248,302.7,302.7,7.40e-05,2.3999,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
75,6.3805,,590.20,,528933,3964.9,3964.9,157286400,306.6,306.6,7.50e-05,2.4939,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
76,6.3656,,581.49,,568432,3689.4,3689.4,159383552,310.3,310.3,7.60e-05,3.6987,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
77,6.2699,,528.40,,566964,3698.9,3698.9,161480704,314.0,314.0,7.70e-05,3.0415,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
78,6.3292,,560.69,,568089,3691.6,3691.6,163577856,317.7,317.7,7.80e-05,7.3121,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
79,6.3094,,549.72,,566923,3699.2,3699.2,165675008,321.4,321.4,7.90e-05,1.7841,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
80,6.3391,,566.30,,567301,3696.7,3696.7,167772160,325.1,325.1,8.00e-05,1.8869,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
81,6.2609,,523.68,,567900,3692.8,3692.8,169869312,328.8,328.8,8.10e-05,1.9654,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
82,6.2337,,509.62,,567246,3697.1,3697.1,171966464,332.5,332.5,8.20e-05,1.2017,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
83,6.2914,,539.89,,567018,3698.6,3698.6,174063616,336.2,336.2,8.30e-05,2.0452,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
84,6.1147,,452.46,,567820,3693.3,3693.3,176160768,339.9,339.9,8.40e-05,1.0409,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
85,6.1831,,484.50,,567654,3694.4,3694.4,178257920,343.6,343.6,8.50e-05,1.7326,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
86,6.1456,,466.64,,568156,3691.2,3691.2,180355072,347.3,347.3,8.60e-05,1.9070,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
87,6.1477,,467.65,,568095,3691.5,3691.5,182452224,351.0,351.0,8.70e-05,1.0981,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
88,6.0832,,438.42,,569080,3685.2,3685.2,184549376,354.6,354.6,8.80e-05,1.0062,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
89,6.0983,,445.08,,567529,3695.2,3695.2,186646528,358.3,358.3,8.90e-05,2.7648,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
90,6.0859,,439.63,,567928,3692.6,3692.6,188743680,362.0,362.0,9.00e-05,1.3734,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
91,5.9771,,394.30,,567358,3696.3,3696.3,190840832,365.7,365.7,9.10e-05,0.8522,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
92,6.0297,,415.61,,567836,3693.2,3693.2,192937984,369.4,369.4,9.20e-05,1.2810,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
93,6.0518,,424.87,,568605,3688.2,3688.2,195035136,373.1,373.1,9.30e-05,1.0392,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
94,6.0313,,416.26,,568726,3687.5,3687.5,197132288,376.8,376.8,9.40e-05,1.0265,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
95,5.9434,,381.21,,568068,3691.7,3691.7,199229440,380.5,380.5,9.50e-05,0.7737,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
96,5.9452,,381.92,,567715,3694.0,3694.0,201326592,384.2,384.2,9.60e-05,0.5888,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
97,5.9268,,374.95,,567341,3696.5,3696.5,203423744,387.9,387.9,9.70e-05,0.6277,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
98,5.9022,,365.86,,566803,3700.0,3700.0,205520896,391.6,391.6,9.80e-05,0.5407,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
99,5.9458,,382.16,,566291,3703.3,3703.3,207618048,395.3,395.3,9.90e-05,0.5749,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
100,5.8122,,334.34,,567121,3697.9,3697.9,209715200,399.0,399.0,1.00e-04,0.6348,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
101,5.8418,,344.39,,566049,3704.9,3704.9,211812352,402.7,402.7,1.01e-04,0.7039,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
102,5.8451,,345.53,,566278,3703.4,3703.4,213909504,406.4,406.4,1.02e-04,0.5979,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
103,5.7785,,323.28,,566157,3704.2,3704.2,216006656,410.1,410.1,1.03e-04,0.5952,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
104,5.8735,,355.48,,565930,3705.7,3705.7,218103808,413.8,413.8,1.04e-04,0.6021,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
105,5.8226,,337.84,,565763,3706.8,3706.8,220200960,417.5,417.5,1.05e-04,0.9723,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
106,5.7200,,304.90,,566419,3702.5,3702.5,222298112,421.2,421.2,1.06e-04,0.7615,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
107,5.7897,,326.91,,564787,3713.2,3713.2,224395264,424.9,424.9,1.07e-04,0.5601,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
108,5.7494,,314.01,,565948,3705.6,3705.6,226492416,428.6,428.6,1.08e-04,0.8235,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
109,5.8034,,331.41,,565292,3709.9,3709.9,228589568,432.3,432.3,1.09e-04,0.4819,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
110,5.7270,,307.04,,566727,3700.5,3700.5,230686720,436.0,436.0,1.10e-04,0.4685,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
111,5.7598,,317.29,,565708,3707.1,3707.1,232783872,439.7,439.7,1.11e-04,0.4104,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
112,5.6746,,291.37,,566864,3699.6,3699.6,234881024,443.4,443.4,1.12e-04,0.5738,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
113,5.6927,,296.68,,567108,3698.0,3698.0,236978176,447.1,447.1,1.13e-04,0.7325,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
114,5.7243,,306.21,,566183,3704.0,3704.0,239075328,450.8,450.8,1.14e-04,1.0078,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
115,5.6744,,291.31,,565715,3707.1,3707.1,241172480,454.5,454.5,1.15e-04,0.8765,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
116,5.6459,,283.14,,565828,3706.3,3706.3,243269632,458.3,458.3,1.16e-04,0.7193,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
117,5.6338,,279.73,,566435,3702.4,3702.4,245366784,462.0,462.0,1.17e-04,0.8219,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
118,5.6367,,280.55,,565999,3705.2,3705.2,247463936,465.7,465.7,1.18e-04,0.6348,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
119,5.5646,,261.03,,566357,3702.9,3702.9,249561088,469.4,469.4,1.19e-04,0.7136,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
120,5.6126,,273.86,,566048,3704.9,3704.9,251658240,473.1,473.1,1.20e-04,0.7298,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
121,5.6325,,279.37,,566294,3703.3,3703.3,253755392,476.8,476.8,1.21e-04,0.7953,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
122,5.5286,,251.78,,566946,3699.0,3699.0,255852544,480.5,480.5,1.22e-04,0.6227,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
123,5.6101,,273.18,,565970,3705.4,3705.4,257949696,484.2,484.2,1.23e-04,0.7040,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
124,5.5685,,262.05,,566388,3702.7,3702.7,260046848,487.9,487.9,1.24e-04,0.7535,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
125,5.5439,,255.68,,565355,3709.4,3709.4,262144000,491.6,491.6,1.25e-04,1.2460,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
126,5.5838,,266.07,,565564,3708.1,3708.1,264241152,495.3,495.3,1.26e-04,0.8297,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
127,5.4691,,237.25,,566032,3705.0,3705.0,266338304,499.0,499.0,1.27e-04,0.6682,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
128,5.5056,,246.06,,565664,3707.4,3707.4,268435456,502.7,502.7,1.28e-04,0.7603,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
129,5.5687,,262.11,,566229,3703.7,3703.7,270532608,506.4,506.4,1.29e-04,0.8409,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
130,5.4923,,242.82,,566576,3701.4,3701.4,272629760,510.1,510.1,1.30e-04,0.7376,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
131,5.4277,,227.62,,566027,3705.0,3705.0,274726912,513.8,513.8,1.31e-04,0.5958,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
132,5.4540,,233.70,,565050,3711.4,3711.4,276824064,517.5,517.5,1.32e-04,0.7532,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
133,5.4775,,239.24,,566176,3704.1,3704.1,278921216,521.2,521.2,1.33e-04,0.9197,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
134,5.4454,,231.69,,566014,3705.1,3705.1,281018368,524.9,524.9,1.34e-04,1.0192,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
135,5.5212,,249.94,,565019,3711.6,3711.6,283115520,528.7,528.6,1.35e-04,1.6317,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
136,5.4088,,223.37,,566496,3702.0,3702.0,285212672,532.4,532.4,1.36e-04,0.8423,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
137,5.4401,,230.46,,565738,3706.9,3706.9,287309824,536.1,536.1,1.37e-04,1.5169,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
138,5.4199,,225.86,,564789,3713.2,3713.2,289406976,539.8,539.8,1.38e-04,0.7962,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
139,5.4238,,226.74,,566212,3703.8,3703.8,291504128,543.5,543.5,1.39e-04,1.0081,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
140,5.3912,,219.47,,566433,3702.4,3702.4,293601280,547.2,547.2,1.40e-04,0.9264,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
141,5.4199,,225.86,,566690,3700.7,3700.7,295698432,550.9,550.9,1.41e-04,1.3835,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
142,5.4182,,225.47,,567085,3698.1,3698.1,297795584,554.6,554.6,1.42e-04,0.9389,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
143,5.2821,,196.78,,567187,3697.5,3697.5,299892736,558.3,558.3,1.43e-04,0.7344,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
144,5.2944,,199.21,,566536,3701.7,3701.7,301989888,562.0,562.0,1.44e-04,0.9194,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
145,5.3143,,203.23,,567372,3696.3,3696.3,304087040,565.7,565.7,1.45e-04,0.7671,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
146,5.2596,,192.40,,565994,3705.3,3705.3,306184192,569.4,569.4,1.46e-04,0.7886,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
147,5.3468,,209.93,,565378,3709.3,3709.3,308281344,573.1,573.1,1.47e-04,0.8165,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
148,5.3410,,208.72,,566435,3702.4,3702.4,310378496,576.8,576.8,1.48e-04,1.1913,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
149,5.2472,,190.04,,566474,3702.1,3702.1,312475648,580.5,580.5,1.49e-04,0.6725,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
150,5.2995,,200.23,,566040,3705.0,3705.0,314572800,584.2,584.2,1.50e-04,0.7858,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
151,5.2493,,190.43,,567074,3698.2,3698.2,316669952,587.9,587.9,1.51e-04,0.9262,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
152,5.3098,,202.32,,565245,3710.2,3710.2,318767104,591.6,591.6,1.52e-04,1.0465,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
153,5.2824,,196.84,,565689,3707.3,3707.3,320864256,595.3,595.3,1.53e-04,1.0483,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
154,5.2236,,185.60,,565197,3710.5,3710.5,322961408,599.0,599.0,1.54e-04,0.9746,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
155,5.3384,,208.18,,564976,3711.9,3711.9,325058560,602.7,602.7,1.55e-04,1.0294,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
156,5.2648,,193.40,,566300,3703.3,3703.3,327155712,606.4,606.4,1.56e-04,0.8886,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
157,5.1634,,174.75,,565351,3709.5,3709.5,329252864,610.2,610.1,1.57e-04,1.0201,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
158,5.2946,,199.26,,565956,3705.5,3705.5,331350016,613.9,613.9,1.58e-04,1.4594,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
159,5.2737,,195.14,,566147,3704.3,3704.3,333447168,617.6,617.6,1.59e-04,1.0841,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
160,5.1860,,178.75,,564740,3713.5,3713.5,335544320,621.3,621.3,1.60e-04,0.8474,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
161,5.1456,,171.67,,566285,3703.3,3703.3,337641472,625.0,625.0,1.61e-04,1.0215,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
162,5.2251,,185.87,,566117,3704.4,3704.4,339738624,628.7,628.7,1.62e-04,0.6787,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
163,5.2018,,181.60,,564889,3712.5,3712.5,341835776,632.4,632.4,1.63e-04,0.7749,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
164,5.1459,,171.73,,566053,3704.9,3704.9,343932928,636.1,636.1,1.64e-04,0.7405,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
165,5.1248,,168.14,,565169,3710.7,3710.7,346030080,639.8,639.8,1.65e-04,0.7787,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
166,5.1834,,178.30,,565542,3708.2,3708.2,348127232,643.5,643.5,1.66e-04,0.8728,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
167,5.1130,,166.16,,566247,3703.6,3703.6,350224384,647.2,647.2,1.67e-04,0.9651,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
168,5.1760,,176.98,,563947,3718.7,3718.7,352321536,650.9,650.9,1.68e-04,1.0485,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
169,5.1447,,171.52,,565470,3708.7,3708.7,354418688,654.7,654.6,1.69e-04,1.3649,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
170,5.1013,,164.23,,565340,3709.5,3709.5,356515840,658.4,658.4,1.70e-04,1.5370,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
171,5.0510,,156.18,,565226,3710.3,3710.3,358612992,662.1,662.1,1.71e-04,1.1961,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
172,5.0955,,163.28,,565476,3708.6,3708.6,360710144,665.8,665.8,1.72e-04,0.9043,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
173,5.0367,,153.96,,566184,3704.0,3704.0,362807296,669.5,669.5,1.73e-04,1.1892,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
174,5.0428,,154.90,,564411,3715.6,3715.6,364904448,673.2,673.2,1.74e-04,1.3214,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
175,5.1388,,170.52,,564345,3716.1,3716.1,367001600,676.9,676.9,1.75e-04,1.0955,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
