step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
190,5.2425,,189.15,,378629,5538.8,5538.8,398458880,1077.1,1077.1,2.90e-04,0.4832,bf16,125M,64,32,2048,142461696,1
191,5.2974,,199.82,,359138,5839.4,5839.4,400556032,1083.0,1083.0,2.90e-04,0.5852,bf16,125M,64,32,2048,142461696,1
192,5.2953,,199.39,,381202,5501.4,5501.4,402653184,1088.5,1088.5,2.89e-04,0.4737,bf16,125M,64,32,2048,142461696,1
193,5.3095,,202.25,,383387,5470.1,5470.1,404750336,1093.9,1093.9,2.89e-04,0.5868,bf16,125M,64,32,2048,142461696,1
194,5.2651,,193.46,,383447,5469.2,5469.2,406847488,1099.4,1099.4,2.89e-04,0.5538,bf16,125M,64,32,2048,142461696,1
195,5.2952,,199.38,,382038,5489.4,5489.4,408944640,1104.9,1104.9,2.89e-04,0.7383,bf16,125M,64,32,2048,142461696,1
196,5.3305,,206.54,,379108,5531.8,5531.8,411041792,1110.4,1110.4,2.89e-04,1.1421,bf16,125M,64,32,2048,142461696,1
197,5.3261,,205.64,,382217,5486.8,5486.8,413138944,1115.9,1115.9,2.89e-04,0.7813,bf16,125M,64,32,2048,142461696,1
198,5.2537,,191.28,,383214,5472.5,5472.5,415236096,1121.4,1121.4,2.89e-04,0.7352,bf16,125M,64,32,2048,142461696,1
199,5.3275,,205.92,,379843,5521.1,5521.1,417333248,1126.9,1126.9,2.89e-04,0.9832,bf16,125M,64,32,2048,142461696,1
200,5.3390,,208.30,,381964,5490.4,5490.4,419430400,1132.4,1132.4,2.88e-04,0.8461,bf16,125M,64,32,2048,142461696,1
201,5.2835,,197.06,,379422,5527.2,5527.2,421527552,1137.9,1137.9,2.88e-04,0.7574,bf16,125M,64,32,2048,142461696,1
202,5.3188,,204.15,,375116,5590.7,5590.7,423624704,1143.5,1143.5,2.88e-04,0.8069,bf16,125M,64,32,2048,142461696,1
203,5.2374,,188.18,,381309,5499.9,5499.9,425721856,1149.0,1149.0,2.88e-04,0.7834,bf16,125M,64,32,2048,142461696,1
204,5.2190,,184.75,,383913,5462.6,5462.6,427819008,1154.5,1154.5,2.88e-04,0.6877,bf16,125M,64,32,2048,142461696,1
205,5.2995,,200.24,,382802,5478.4,5478.4,429916160,1160.0,1159.9,2.88e-04,0.5489,bf16,125M,64,32,2048,142461696,1
206,5.2417,,188.98,,381630,5495.2,5495.2,432013312,1165.4,1165.4,2.88e-04,0.5173,bf16,125M,64,32,2048,142461696,1
207,5.2434,,189.31,,379860,5520.9,5520.9,434110464,1171.0,1171.0,2.87e-04,0.4734,bf16,125M,64,32,2048,142461696,1
208,5.1716,,176.19,,370512,5660.1,5660.1,436207616,1176.6,1176.6,2.87e-04,0.4791,bf16,125M,64,32,2048,142461696,1
209,5.2045,,182.09,,378244,5544.4,5544.4,438304768,1182.2,1182.2,2.87e-04,0.4685,bf16,125M,64,32,2048,142461696,1
210,5.1717,,176.21,,367863,5700.9,5700.9,440401920,1187.9,1187.9,2.87e-04,0.5656,bf16,125M,64,32,2048,142461696,1
211,5.1497,,172.37,,382900,5477.0,5477.0,442499072,1193.4,1193.3,2.87e-04,0.7389,bf16,125M,64,32,2048,142461696,1
212,5.2181,,184.59,,382933,5476.5,5476.5,444596224,1198.8,1198.8,2.87e-04,0.9849,bf16,125M,64,32,2048,142461696,1
213,5.2020,,181.64,,372283,5633.2,5633.2,446693376,1204.5,1204.5,2.87e-04,0.9570,bf16,125M,64,32,2048,142461696,1
214,5.0975,,163.61,,378564,5539.8,5539.8,448790528,1210.0,1210.0,2.86e-04,0.5785,bf16,125M,64,32,2048,142461696,1
215,5.1409,,170.88,,383273,5471.7,5471.7,450887680,1215.5,1215.5,2.86e-04,0.6379,bf16,125M,64,32,2048,142461696,1
216,5.2049,,182.17,,384899,5448.6,5448.6,452984832,1220.9,1220.9,2.86e-04,0.5816,bf16,125M,64,32,2048,142461696,1
217,5.0808,,160.90,,381006,5504.3,5504.3,455081984,1226.4,1226.4,2.86e-04,0.5963,bf16,125M,64,32,2048,142461696,1
218,5.1401,,170.73,,381491,5497.3,5497.3,457179136,1231.9,1231.9,2.86e-04,0.6035,bf16,125M,64,32,2048,142461696,1
219,5.1883,,179.17,,384836,5449.5,5449.5,459276288,1237.4,1237.4,2.86e-04,0.5689,bf16,125M,64,32,2048,142461696,1
220,5.1007,,164.13,,384169,5458.9,5458.9,461373440,1242.8,1242.8,2.86e-04,0.4600,bf16,125M,64,32,2048,142461696,1
221,5.0832,,161.30,,381147,5502.2,5502.2,463470592,1248.3,1248.3,2.85e-04,0.4441,bf16,125M,64,32,2048,142461696,1
222,5.1001,,164.05,,381666,5494.7,5494.7,465567744,1253.8,1253.8,2.85e-04,0.5108,bf16,125M,64,32,2048,142461696,1
223,5.0606,,157.68,,384587,5453.0,5453.0,467664896,1259.3,1259.3,2.85e-04,0.6646,bf16,125M,64,32,2048,142461696,1
224,5.1357,,169.98,,381897,5491.4,5491.4,469762048,1264.8,1264.8,2.85e-04,1.0292,bf16,125M,64,32,2048,142461696,1
225,5.1704,,175.99,,384927,5448.2,5448.2,471859200,1270.2,1270.2,2.85e-04,1.1152,bf16,125M,64,32,2048,142461696,1
226,5.1457,,171.69,,379283,5529.3,5529.3,473956352,1275.8,1275.7,2.85e-04,0.6797,bf16,125M,64,32,2048,142461696,1
227,5.1466,,171.84,,369773,5671.5,5671.5,476053504,1281.4,1281.4,2.85e-04,0.8867,bf16,125M,64,32,2048,142461696,1
228,5.1040,,164.68,,381427,5498.2,5498.2,478150656,1286.9,1286.9,2.84e-04,0.7555,bf16,125M,64,32,2048,142461696,1
229,5.0627,,158.01,,381252,5500.7,5500.7,480247808,1292.4,1292.4,2.84e-04,0.8447,bf16,125M,64,32,2048,142461696,1
230,5.1862,,178.79,,379736,5522.7,5522.7,482344960,1297.9,1297.9,2.84e-04,0.7110,bf16,125M,64,32,2048,142461696,1
231,5.0959,,163.36,,380859,5506.4,5506.4,484442112,1303.5,1303.4,2.84e-04,0.7445,bf16,125M,64,32,2048,142461696,1
232,5.1143,,166.38,,379351,5528.3,5528.3,486539264,1309.0,1309.0,2.84e-04,0.8524,bf16,125M,64,32,2048,142461696,1
233,5.0416,,154.72,,382447,5483.5,5483.5,488636416,1314.5,1314.5,2.84e-04,0.8534,bf16,125M,64,32,2048,142461696,1
234,5.0704,,159.25,,380353,5513.7,5513.7,490733568,1320.0,1320.0,2.84e-04,0.6806,bf16,125M,64,32,2048,142461696,1
235,5.0915,,162.64,,379208,5530.3,5530.3,492830720,1325.5,1325.5,2.83e-04,0.6887,bf16,125M,64,32,2048,142461696,1
236,5.0127,,150.31,,378029,5547.6,5547.6,494927872,1331.1,1331.0,2.83e-04,0.6328,bf16,125M,64,32,2048,142461696,1
237,5.0579,,157.26,,382131,5488.0,5488.0,497025024,1336.5,1336.5,2.83e-04,0.4655,bf16,125M,64,32,2048,142461696,1
238,5.0600,,157.58,,379918,5520.0,5520.0,499122176,1342.1,1342.1,2.83e-04,0.5493,bf16,125M,64,32,2048,142461696,1
239,5.0084,,149.67,,361984,5793.5,5793.5,501219328,1347.9,1347.8,2.83e-04,0.5078,bf16,125M,64,32,2048,142461696,1
240,5.0377,,154.11,,383537,5467.9,5467.9,503316480,1353.3,1353.3,2.83e-04,0.4800,bf16,125M,64,32,2048,142461696,1
241,4.9890,,146.79,,380701,5508.7,5508.7,505413632,1358.8,1358.8,2.82e-04,0.4933,bf16,125M,64,32,2048,142461696,1
242,4.9837,,146.01,,385547,5439.4,5439.4,507510784,1364.3,1364.3,2.82e-04,0.4083,bf16,125M,64,32,2048,142461696,1
243,5.0362,,153.89,,376782,5566.0,5566.0,509607936,1369.8,1369.8,2.82e-04,0.3976,bf16,125M,64,32,2048,142461696,1
244,5.0343,,153.59,,382501,5482.7,5482.7,511705088,1375.3,1375.3,2.82e-04,0.4043,bf16,125M,64,32,2048,142461696,1
245,5.0212,,151.60,,378796,5536.4,5536.4,513802240,1380.9,1380.8,2.82e-04,0.5615,bf16,125M,64,32,2048,142461696,1
246,5.0277,,152.58,,383782,5464.4,5464.4,515899392,1386.3,1386.3,2.82e-04,0.7931,bf16,125M,64,32,2048,142461696,1
247,4.9996,,148.35,,383057,5474.8,5474.8,517996544,1391.8,1391.8,2.81e-04,1.1228,bf16,125M,64,32,2048,142461696,1
248,5.0199,,151.40,,374073,5606.3,5606.3,520093696,1397.4,1397.4,2.81e-04,0.6662,bf16,125M,64,32,2048,142461696,1
249,4.9254,,137.74,,376597,5568.7,5568.7,522190848,1403.0,1403.0,2.81e-04,0.7586,bf16,125M,64,32,2048,142461696,1
250,4.9438,,140.30,,373603,5613.3,5613.3,524288000,1408.6,1408.6,2.81e-04,0.7136,bf16,125M,64,32,2048,142461696,1
251,5.0569,,157.11,,381310,5499.9,5499.9,526385152,1414.1,1414.1,2.81e-04,0.8951,bf16,125M,64,32,2048,142461696,1
252,5.0007,,148.51,,374541,5599.3,5599.3,528482304,1419.7,1419.7,2.81e-04,1.0338,bf16,125M,64,32,2048,142461696,1
253,4.9759,,144.87,,382424,5483.8,5483.8,530579456,1425.2,1425.2,2.80e-04,1.0742,bf16,125M,64,32,2048,142461696,1
254,4.9385,,139.56,,373599,5613.4,5613.4,532676608,1430.8,1430.8,2.80e-04,0.7482,bf16,125M,64,32,2048,142461696,1
255,4.9652,,143.34,,371873,5639.4,5639.4,534773760,1436.4,1436.4,2.80e-04,0.7394,bf16,125M,64,32,2048,142461696,1
256,5.0206,,151.50,,374368,5601.8,5601.8,536870912,1442.0,1442.0,2.80e-04,0.6254,bf16,125M,64,32,2048,142461696,1
257,4.8718,,130.55,,380535,5511.1,5511.1,538968064,1447.5,1447.5,2.80e-04,0.4962,bf16,125M,64,32,2048,142461696,1
258,4.9692,,143.91,,372714,5626.7,5626.7,541065216,1453.2,1453.2,2.80e-04,0.6821,bf16,125M,64,32,2048,142461696,1
259,4.9250,,137.69,,380499,5511.6,5511.6,543162368,1458.7,1458.7,2.79e-04,0.6486,bf16,125M,64,32,2048,142461696,1
260,4.8746,,130.92,,375329,5587.5,5587.5,545259520,1464.3,1464.2,2.79e-04,0.6998,bf16,125M,64,32,2048,142461696,1
261,4.9151,,136.33,,374330,5602.4,5602.4,547356672,1469.9,1469.9,2.79e-04,0.7473,bf16,125M,64,32,2048,142461696,1
262,4.9309,,138.50,,382753,5479.1,5479.1,549453824,1475.3,1475.3,2.79e-04,0.8155,bf16,125M,64,32,2048,142461696,1
263,4.9081,,135.38,,381762,5493.3,5493.3,551550976,1480.8,1480.8,2.79e-04,0.8343,bf16,125M,64,32,2048,142461696,1
264,5.0250,,152.17,,381234,5501.0,5501.0,553648128,1486.3,1486.3,2.79e-04,1.0193,bf16,125M,64,32,2048,142461696,1
265,4.9659,,143.44,,374428,5600.9,5600.9,555745280,1491.9,1491.9,2.78e-04,0.8421,bf16,125M,64,32,2048,142461696,1
266,4.9078,,135.34,,384279,5457.4,5457.4,557842432,1497.4,1497.4,2.78e-04,0.4665,bf16,125M,64,32,2048,142461696,1
267,4.9012,,134.45,,382866,5477.5,5477.5,559939584,1502.9,1502.9,2.78e-04,0.6789,bf16,125M,64,32,2048,142461696,1
268,4.8203,,124.00,,381958,5490.5,5490.5,562036736,1508.4,1508.4,2.78e-04,0.5605,bf16,125M,64,32,2048,142461696,1
269,4.8925,,133.29,,379768,5522.2,5522.2,564133888,1513.9,1513.9,2.78e-04,0.6258,bf16,125M,64,32,2048,142461696,1
270,4.8441,,126.99,,381462,5497.7,5497.7,566231040,1519.4,1519.4,2.78e-04,0.5235,bf16,125M,64,32,2048,142461696,1
271,4.8248,,124.56,,375366,5586.9,5586.9,568328192,1525.0,1525.0,2.77e-04,0.6209,bf16,125M,64,32,2048,142461696,1
272,4.9070,,135.23,,378426,5541.8,5541.8,570425344,1530.5,1530.5,2.77e-04,0.6788,bf16,125M,64,32,2048,142461696,1
273,4.8767,,131.19,,384654,5452.1,5452.1,572522496,1536.0,1536.0,2.77e-04,0.7267,bf16,125M,64,32,2048,142461696,1
274,4.9060,,135.10,,384206,5458.4,5458.4,574619648,1541.4,1541.4,2.77e-04,0.7415,bf16,125M,64,32,2048,142461696,1
275,4.8102,,122.75,,384085,5460.1,5460.1,576716800,1546.9,1546.9,2.77e-04,0.5994,bf16,125M,64,32,2048,142461696,1
276,4.8341,,125.73,,381711,5494.1,5494.1,578813952,1552.4,1552.4,2.76e-04,0.5617,bf16,125M,64,32,2048,142461696,1
277,4.8290,,125.08,,382139,5487.9,5487.9,580911104,1557.9,1557.9,2.76e-04,0.6706,bf16,125M,64,32,2048,142461696,1
278,4.8665,,129.86,,377987,5548.2,5548.2,583008256,1563.4,1563.4,2.76e-04,0.5498,bf16,125M,64,32,2048,142461696,1
279,4.8125,,123.03,,379402,5527.5,5527.5,585105408,1568.9,1568.9,2.76e-04,0.5015,bf16,125M,64,32,2048,142461696,1
280,4.8513,,127.91,,378509,5540.6,5540.6,587202560,1574.5,1574.5,2.76e-04,0.5703,bf16,125M,64,32,2048,142461696,1
281,4.7901,,120.32,,379540,5525.5,5525.5,589299712,1580.0,1580.0,2.75e-04,0.5317,bf16,125M,64,32,2048,142461696,1
282,4.8595,,128.96,,377425,5556.5,5556.5,591396864,1585.6,1585.6,2.75e-04,0.6107,bf16,125M,64,32,2048,142461696,1
283,4.7424,,114.71,,383139,5473.6,5473.6,593494016,1591.0,1591.0,2.75e-04,0.7691,bf16,125M,64,32,2048,142461696,1
284,4.8171,,123.61,,378188,5545.3,5545.3,595591168,1596.6,1596.6,2.75e-04,0.7940,bf16,125M,64,32,2048,142461696,1
285,4.8093,,122.65,,383997,5461.4,5461.4,597688320,1602.0,1602.0,2.75e-04,1.0183,bf16,125M,64,32,2048,142461696,1
286,4.8361,,125.97,,362918,5778.6,5778.6,599785472,1607.8,1607.8,2.75e-04,1.0963,bf16,125M,64,32,2048,142461696,1
287,4.7819,,119.33,,382690,5480.0,5480.0,601882624,1613.3,1613.3,2.74e-04,1.1232,bf16,125M,64,32,2048,142461696,1
288,4.8162,,123.49,,380938,5505.2,5505.2,603979776,1618.8,1618.8,2.74e-04,1.0227,bf16,125M,64,32,2048,142461696,1
289,4.7981,,121.28,,380343,5513.8,5513.8,606076928,1624.3,1624.3,2.74e-04,0.9867,bf16,125M,64,32,2048,142461696,1
290,4.8572,,128.66,,375351,5587.2,5587.2,608174080,1629.9,1629.9,2.74e-04,1.0719,bf16,125M,64,32,2048,142461696,1
291,4.7737,,118.36,,380558,5510.7,5510.7,610271232,1635.4,1635.4,2.74e-04,1.0771,bf16,125M,64,32,2048,142461696,1
292,4.7913,,120.46,,380363,5513.6,5513.6,612368384,1640.9,1640.9,2.73e-04,0.7338,bf16,125M,64,32,2048,142461696,1
293,4.7946,,120.85,,384797,5450.0,5450.0,614465536,1646.4,1646.4,2.73e-04,0.6650,bf16,125M,64,32,2048,142461696,1
294,4.7475,,115.29,,379404,5527.5,5527.5,616562688,1651.9,1651.9,2.73e-04,0.5960,bf16,125M,64,32,2048,142461696,1
295,4.7704,,117.97,,383818,5463.9,5463.9,618659840,1657.4,1657.4,2.73e-04,0.5521,bf16,125M,64,32,2048,142461696,1
296,4.7264,,112.89,,373418,5616.1,5616.1,620756992,1663.0,1663.0,2.73e-04,0.5984,bf16,125M,64,32,2048,142461696,1
297,4.7662,,117.47,,380134,5516.9,5516.9,622854144,1668.5,1668.5,2.72e-04,0.4514,bf16,125M,64,32,2048,142461696,1
298,4.7296,,113.25,,383262,5471.9,5471.9,624951296,1674.0,1674.0,2.72e-04,0.4959,bf16,125M,64,32,2048,142461696,1
299,4.7440,,114.89,,384300,5457.1,5457.1,627048448,1679.4,1679.4,2.72e-04,0.4610,bf16,125M,64,32,2048,142461696,1
300,4.7523,,115.85,,380946,5505.1,5505.1,629145600,1684.9,1684.9,2.72e-04,0.4528,bf16,125M,64,32,2048,142461696,1
301,4.7049,,110.49,,384111,5459.8,5459.8,631242752,1690.4,1690.4,2.72e-04,0.4875,bf16,125M,64,32,2048,142461696,1
302,4.6745,,107.18,,380049,5518.1,5518.1,633339904,1695.9,1695.9,2.71e-04,0.4775,bf16,125M,64,32,2048,142461696,1
303,4.7390,,114.32,,379980,5519.1,5519.1,635437056,1701.4,1701.4,2.71e-04,0.5501,bf16,125M,64,32,2048,142461696,1
304,4.6623,,105.88,,377596,5554.0,5554.0,637534208,1707.0,1707.0,2.71e-04,0.6403,bf16,125M,64,32,2048,142461696,1
305,4.6733,,107.05,,382030,5489.5,5489.5,639631360,1712.5,1712.5,2.71e-04,0.6611,bf16,125M,64,32,2048,142461696,1
306,4.7192,,112.08,,384673,5451.8,5451.8,641728512,1717.9,1717.9,2.71e-04,0.6812,bf16,125M,64,32,2048,142461696,1
307,4.6639,,106.05,,376530,5569.7,5569.7,643825664,1723.5,1723.5,2.70e-04,0.7225,bf16,125M,64,32,2048,142461696,1
308,4.7213,,112.31,,373079,5621.2,5621.2,645922816,1729.1,1729.1,2.70e-04,0.7742,bf16,125M,64,32,2048,142461696,1
309,4.6738,,107.11,,379533,5525.6,5525.6,648019968,1734.7,1734.6,2.70e-04,0.7545,bf16,125M,64,32,2048,142461696,1
310,4.6039,,99.87,,381095,5503.0,5503.0,650117120,1740.2,1740.1,2.70e-04,0.6668,bf16,125M,64,32,2048,142461696,1
311,4.6594,,105.57,,378002,5548.0,5548.0,652214272,1745.7,1745.7,2.70e-04,0.6755,bf16,125M,64,32,2048,142461696,1
312,4.6375,,103.29,,383944,5462.1,5462.1,654311424,1751.2,1751.2,2.69e-04,0.6724,bf16,125M,64,32,2048,142461696,1
313,4.7115,,111.22,,380571,5510.5,5510.5,656408576,1756.7,1756.7,2.69e-04,0.8676,bf16,125M,64,32,2048,142461696,1
314,4.6720,,106.92,,381344,5499.4,5499.4,658505728,1762.2,1762.2,2.69e-04,0.9038,bf16,125M,64,32,2048,142461696,1
315,4.6682,,106.51,,375372,5586.9,5586.9,660602880,1767.8,1767.7,2.69e-04,0.7341,bf16,125M,64,32,2048,142461696,1
316,4.6361,,103.14,,381507,5497.0,5497.0,662700032,1773.3,1773.2,2.69e-04,0.7050,bf16,125M,64,32,2048,142461696,1
317,4.6118,,100.66,,380213,5515.7,5515.7,664797184,1778.8,1778.8,2.68e-04,0.7593,bf16,125M,64,32,2048,142461696,1
318,4.6270,,102.21,,379001,5533.4,5533.4,666894336,1784.3,1784.3,2.68e-04,0.6942,bf16,125M,64,32,2048,142461696,1
319,4.6066,,100.15,,379898,5520.3,5520.3,668991488,1789.8,1789.8,2.68e-04,0.5544,bf16,125M,64,32,2048,142461696,1
320,4.6193,,101.43,,384972,5447.5,5447.5,671088640,1795.3,1795.3,2.68e-04,0.5095,bf16,125M,64,32,2048,142461696,1
321,4.5669,,96.25,,381463,5497.7,5497.7,673185792,1800.8,1800.8,2.68e-04,0.5088,bf16,125M,64,32,2048,142461696,1
322,4.6197,,101.46,,374492,5600.0,5600.0,675282944,1806.4,1806.4,2.67e-04,0.5251,bf16,125M,64,32,2048,142461696,1
323,4.5771,,97.23,,377877,5549.8,5549.8,677380096,1811.9,1811.9,2.67e-04,0.6502,bf16,125M,64,32,2048,142461696,1
324,4.6143,,100.92,,384451,5454.9,5454.9,679477248,1817.4,1817.4,2.67e-04,0.8264,bf16,125M,64,32,2048,142461696,1
325,4.6547,,105.08,,376921,5563.9,5563.9,681574400,1822.9,1822.9,2.67e-04,0.9395,bf16,125M,64,32,2048,142461696,1
326,4.5490,,94.53,,377013,5562.5,5562.5,683671552,1828.5,1828.5,2.66e-04,0.8087,bf16,125M,64,32,2048,142461696,1
327,4.5843,,97.94,,382066,5489.0,5489.0,685768704,1834.0,1834.0,2.66e-04,0.7691,bf16,125M,64,32,2048,142461696,1
328,4.6152,,101.01,,384027,5461.0,5461.0,687865856,1839.5,1839.4,2.66e-04,0.9162,bf16,125M,64,32,2048,142461696,1
329,4.6304,,102.56,,381466,5497.6,5497.6,689963008,1845.0,1844.9,2.66e-04,0.8164,bf16,125M,64,32,2048,142461696,1
330,4.5920,,98.69,,380988,5504.5,5504.5,692060160,1850.5,1850.4,2.66e-04,0.6200,bf16,125M,64,32,2048,142461696,1
331,4.5669,,96.25,,380948,5505.1,5505.1,694157312,1856.0,1855.9,2.65e-04,0.7005,bf16,125M,64,32,2048,142461696,1
332,4.6093,,100.41,,383472,5468.8,5468.8,696254464,1861.4,1861.4,2.65e-04,0.6861,bf16,125M,64,32,2048,142461696,1
333,4.5734,,96.87,,377759,5551.6,5551.6,698351616,1867.0,1867.0,2.65e-04,0.6394,bf16,125M,64,32,2048,142461696,1
334,4.6236,,101.86,,351887,5959.7,5959.7,700448768,1872.9,1872.9,2.65e-04,0.5722,bf16,125M,64,32,2048,142461696,1
335,4.6925,,109.12,,366286,5725.5,5725.5,702545920,1878.7,1878.7,2.65e-04,0.6365,bf16,125M,64,32,2048,142461696,1
336,4.6366,,103.19,,378968,5533.9,5533.9,704643072,1884.2,1884.2,2.64e-04,0.6940,bf16,125M,64,32,2048,142461696,1
337,4.7167,,111.79,,382538,5482.2,5482.2,706740224,1889.7,1889.7,2.64e-04,0.6761,bf16,125M,64,32,2048,142461696,1
338,4.7513,,115.74,,384019,5461.1,5461.1,708837376,1895.1,1895.1,2.64e-04,0.6628,bf16,125M,64,32,2048,142461696,1
339,4.6760,,107.34,,384279,5457.4,5457.4,710934528,1900.6,1900.6,2.64e-04,0.6715,bf16,125M,64,32,2048,142461696,1
340,4.6313,,102.65,,378877,5535.2,5535.2,713031680,1906.1,1906.1,2.63e-04,0.7477,bf16,125M,64,32,2048,142461696,1
341,4.6993,,109.87,,376595,5568.7,5568.7,715128832,1911.7,1911.7,2.63e-04,0.7852,bf16,125M,64,32,2048,142461696,1
342,4.6527,,104.87,,376416,5571.4,5571.4,717225984,1917.3,1917.3,2.63e-04,0.6085,bf16,125M,64,32,2048,142461696,1
343,4.6322,,102.74,,383718,5465.4,5465.4,719323136,1922.7,1922.7,2.63e-04,0.4774,bf16,125M,64,32,2048,142461696,1
344,4.6722,,106.94,,384162,5459.0,5459.0,721420288,1928.2,1928.2,2.63e-04,0.5978,bf16,125M,64,32,2048,142461696,1
345,4.6228,,101.78,,378567,5539.7,5539.7,723517440,1933.7,1933.7,2.62e-04,0.7310,bf16,125M,64,32,2048,142461696,1
346,4.7017,,110.13,,381350,5499.3,5499.3,725614592,1939.2,1939.2,2.62e-04,0.8680,bf16,125M,64,32,2048,142461696,1
347,4.6125,,100.73,,374546,5599.2,5599.2,727711744,1944.8,1944.8,2.62e-04,0.8524,bf16,125M,64,32,2048,142461696,1
348,4.7202,,112.19,,383938,5462.2,5462.2,729808896,1950.3,1950.3,2.62e-04,0.7729,bf16,125M,64,32,2048,142461696,1
349,4.6355,,103.08,,378667,5538.2,5538.2,731906048,1955.8,1955.8,2.61e-04,0.9340,bf16,125M,64,32,2048,142461696,1
350,4.7146,,111.57,,377115,5561.0,5561.0,734003200,1961.4,1961.4,2.61e-04,0.8485,bf16,125M,64,32,2048,142461696,1
351,4.6553,,105.14,,383357,5470.5,5470.5,736100352,1966.9,1966.9,2.61e-04,0.7019,bf16,125M,64,32,2048,142461696,1
352,4.5757,,97.10,,383419,5469.6,5469.6,738197504,1972.3,1972.3,2.61e-04,0.7240,bf16,125M,64,32,2048,142461696,1
353,4.7072,,110.74,,375776,5580.9,5580.9,740294656,1977.9,1977.9,2.61e-04,0.6146,bf16,125M,64,32,2048,142461696,1
354,4.6831,,108.10,,381514,5496.9,5496.9,742391808,1983.4,1983.4,2.60e-04,0.7418,bf16,125M,64,32,2048,142461696,1
355,4.5926,,98.75,,382603,5481.3,5481.3,744488960,1988.9,1988.9,2.60e-04,0.7919,bf16,125M,64,32,2048,142461696,1
356,4.5903,,98.52,,382963,5476.1,5476.1,746586112,1994.4,1994.4,2.60e-04,0.6605,bf16,125M,64,32,2048,142461696,1
357,4.6019,,99.68,,382462,5483.3,5483.3,748683264,1999.9,1999.8,2.60e-04,0.5672,bf16,125M,64,32,2048,142461696,1
358,4.6220,,101.70,,373061,5621.5,5621.5,750780416,2005.5,2005.5,2.59e-04,0.4709,bf16,125M,64,32,2048,142461696,1
359,4.5968,,99.17,,383060,5474.7,5474.7,752877568,2011.0,2010.9,2.59e-04,0.5571,bf16,125M,64,32,2048,142461696,1
360,4.5827,,97.78,,383702,5465.6,5465.6,754974720,2016.4,2016.4,2.59e-04,0.6702,bf16,125M,64,32,2048,142461696,1
361,4.5633,,95.90,,381515,5496.9,5496.9,757071872,2021.9,2021.9,2.59e-04,0.7179,bf16,125M,64,32,2048,142461696,1
362,4.5562,,95.22,,385295,5443.0,5443.0,759169024,2027.4,2027.3,2.58e-04,0.7217,bf16,125M,64,32,2048,142461696,1
363,4.5790,,97.42,,382156,5487.7,5487.7,761266176,2032.9,2032.8,2.58e-04,0.7438,bf16,125M,64,32,2048,142461696,1
364,4.6020,,99.68,,376418,5571.3,5571.3,763363328,2038.4,2038.4,2.58e-04,0.6777,bf16,125M,64,32,2048,142461696,1
365,4.5322,,92.96,,379781,5522.0,5522.0,765460480,2043.9,2043.9,2.58e-04,0.7160,bf16,125M,64,32,2048,142461696,1
366,4.5860,,98.10,,375343,5587.3,5587.3,767557632,2049.5,2049.5,2.57e-04,0.6882,bf16,125M,64,32,2048,142461696,1
367,4.5649,,96.06,,381465,5497.6,5497.6,769654784,2055.0,2055.0,2.57e-04,0.5375,bf16,125M,64,32,2048,142461696,1
368,4.6082,,100.30,,383179,5473.0,5473.0,771751936,2060.5,2060.5,2.57e-04,0.5411,bf16,125M,64,32,2048,142461696,1
369,4.5539,,95.00,,384479,5454.5,5454.5,773849088,2066.0,2065.9,2.57e-04,0.5940,bf16,125M,64,32,2048,142461696,1
370,4.5640,,95.97,,379342,5528.4,5528.4,775946240,2071.5,2071.5,2.57e-04,0.6392,bf16,125M,64,32,2048,142461696,1
371,4.6101,,100.50,,372656,5627.6,5627.6,778043392,2077.1,2077.1,2.56e-04,0.7614,bf16,125M,64,32,2048,142461696,1
372,4.5294,,92.71,,376515,5569.9,5569.9,780140544,2082.7,2082.7,2.56e-04,0.9081,bf16,125M,64,32,2048,142461696,1
373,4.5524,,94.86,,381816,5492.6,5492.6,782237696,2088.2,2088.2,2.56e-04,1.0603,bf16,125M,64,32,2048,142461696,1
374,4.5240,,92.20,,381960,5490.5,5490.5,784334848,2093.7,2093.6,2.56e-04,0.9030,bf16,125M,64,32,2048,142461696,1
375,4.5406,,93.75,,377375,5557.2,5557.2,786432000,2099.2,2099.2,2.55e-04,0.8200,bf16,125M,64,32,2048,142461696,1
376,4.5078,,90.73,,377050,5562.0,5562.0,788529152,2104.8,2104.8,2.55e-04,0.7296,bf16,125M,64,32,2048,142461696,1
377,4.5712,,96.66,,370981,5653.0,5653.0,790626304,2110.4,2110.4,2.55e-04,0.6181,bf16,125M,64,32,2048,142461696,1
378,4.4503,,85.65,,384429,5455.2,5455.2,792723456,2115.9,2115.9,2.55e-04,0.6103,bf16,125M,64,32,2048,142461696,1
379,4.5088,,90.81,,377202,5559.8,5559.8,794820608,2121.5,2121.4,2.54e-04,0.5180,bf16,125M,64,32,2048,142461696,1
380,4.5218,,92.00,,381296,5500.1,5500.1,796917760,2127.0,2126.9,2.54e-04,0.5346,bf16,125M,64,32,2048,142461696,1
381,4.5387,,93.57,,382463,5483.3,5483.3,799014912,2132.4,2132.4,2.54e-04,0.5609,bf16,125M,64,32,2048,142461696,1
