step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
15,10.4381,,34134.59,,167654,1563.6,1563.6,3932160,94.1,94.1,8.43e-06,3.0884,fp8_tensorwise,350M,64,4,256,416465920,1
16,10.3694,,31870.69,,161777,1620.4,1620.4,4194304,95.7,95.7,8.99e-06,3.4774,fp8_tensorwise,350M,64,4,256,416465920,1
17,10.3861,,32405.63,,167818,1562.1,1562.1,4456448,97.2,97.2,9.55e-06,3.1873,fp8_tensorwise,350M,64,4,256,416465920,1
18,10.3703,,31898.94,,168153,1559.0,1559.0,4718592,98.8,98.8,1.01e-05,3.1568,fp8_tensorwise,350M,64,4,256,416465920,1
19,10.3277,,30567.34,,167973,1560.6,1560.6,4980736,100.4,100.4,1.07e-05,3.4052,fp8_tensorwise,350M,64,4,256,416465920,1
20,10.3486,,31214.87,,168162,1558.9,1558.9,5242880,101.9,101.9,1.12e-05,3.1168,fp8_tensorwise,350M,64,4,256,416465920,1
21,10.4066,,33077.66,,167075,1569.0,1569.0,5505024,103.5,103.5,1.18e-05,2.6584,fp8_tensorwise,350M,64,4,256,416465920,1
22,10.2942,,29560.05,,167875,1561.5,1561.5,5767168,105.0,105.0,1.24e-05,3.3065,fp8_tensorwise,350M,64,4,256,416465920,1
23,10.2986,,29691.14,,167868,1561.6,1561.6,6029312,106.6,106.6,1.29e-05,3.1509,fp8_tensorwise,350M,64,4,256,416465920,1
24,10.2376,,27934.57,,165288,1586.0,1586.0,6291456,108.2,108.2,1.35e-05,3.5388,fp8_tensorwise,350M,64,4,256,416465920,1
25,10.2773,,29066.15,,167646,1563.7,1563.7,6553600,109.8,109.8,1.40e-05,3.0661,fp8_tensorwise,350M,64,4,256,416465920,1
26,10.2602,,28572.81,,167446,1565.5,1565.5,6815744,111.3,111.3,1.46e-05,3.0170,fp8_tensorwise,350M,64,4,256,416465920,1
27,10.1863,,26536.88,,166626,1573.2,1573.2,7077888,112.9,112.9,1.52e-05,3.5312,fp8_tensorwise,350M,64,4,256,416465920,1
28,10.2114,,27212.55,,168652,1554.4,1554.4,7340032,114.5,114.5,1.57e-05,3.1716,fp8_tensorwise,350M,64,4,256,416465920,1
29,10.1687,,26075.43,,167563,1564.5,1564.5,7602176,116.0,116.0,1.63e-05,3.3111,fp8_tensorwise,350M,64,4,256,416465920,1
30,10.1515,,25629.32,,165998,1579.2,1579.2,7864320,117.6,117.6,1.69e-05,3.2464,fp8_tensorwise,350M,64,4,256,416465920,1
31,10.2470,,28197.52,,168086,1559.6,1559.6,8126464,119.2,119.2,1.74e-05,2.5975,fp8_tensorwise,350M,64,4,256,416465920,1
32,10.1506,,25605.89,,166659,1572.9,1572.9,8388608,120.7,120.7,1.80e-05,2.9791,fp8_tensorwise,350M,64,4,256,416465920,1
33,10.0790,,23836.35,,167741,1562.8,1562.8,8650752,122.3,122.3,1.85e-05,3.3046,fp8_tensorwise,350M,64,4,256,416465920,1
34,10.0558,,23291.22,,167514,1564.9,1564.9,8912896,123.9,123.9,1.91e-05,3.3369,fp8_tensorwise,350M,64,4,256,416465920,1
35,10.0348,,22806.36,,168520,1555.6,1555.6,9175040,125.4,125.4,1.97e-05,3.3366,fp8_tensorwise,350M,64,4,256,416465920,1
36,10.0088,,22221.10,,166124,1578.0,1578.0,9437184,127.0,127.0,2.02e-05,3.3530,fp8_tensorwise,350M,64,4,256,416465920,1
37,9.9812,,21615.64,,167361,1566.3,1566.3,9699328,128.6,128.6,2.08e-05,3.3688,fp8_tensorwise,350M,64,4,256,416465920,1
38,10.0283,,22659.22,,167690,1563.3,1563.3,9961472,130.1,130.1,2.13e-05,2.8227,fp8_tensorwise,350M,64,4,256,416465920,1
39,9.8663,,19270.76,,168220,1558.3,1558.3,10223616,131.7,131.7,2.19e-05,4.0059,fp8_tensorwise,350M,64,4,256,416465920,1
40,9.9207,,20347.73,,166162,1577.6,1577.6,10485760,133.3,133.3,2.25e-05,3.3832,fp8_tensorwise,350M,64,4,256,416465920,1
41,9.9197,,20327.16,,166449,1574.9,1574.9,10747904,134.8,134.8,2.30e-05,3.1634,fp8_tensorwise,350M,64,4,256,416465920,1
42,9.8703,,19347.15,,166202,1577.3,1577.3,11010048,136.4,136.4,2.36e-05,3.3210,fp8_tensorwise,350M,64,4,256,416465920,1
43,9.8778,,19491.86,,167378,1566.2,1566.2,11272192,138.0,138.0,2.42e-05,2.9915,fp8_tensorwise,350M,64,4,256,416465920,1
44,9.7999,,18031.12,,167725,1562.9,1562.9,11534336,139.5,139.5,2.47e-05,3.4426,fp8_tensorwise,350M,64,4,256,416465920,1
45,9.7645,,17404.59,,165858,1580.5,1580.5,11796480,141.1,141.1,2.53e-05,3.5238,fp8_tensorwise,350M,64,4,256,416465920,1
46,9.8081,,18179.96,,168295,1557.6,1557.6,12058624,142.7,142.7,2.58e-05,2.9260,fp8_tensorwise,350M,64,4,256,416465920,1
47,9.7099,,16480.13,,167705,1563.1,1563.1,12320768,144.2,144.2,2.64e-05,3.4303,fp8_tensorwise,350M,64,4,256,416465920,1
48,9.7281,,16782.42,,168106,1559.4,1559.4,12582912,145.8,145.8,2.70e-05,3.0219,fp8_tensorwise,350M,64,4,256,416465920,1
49,9.6581,,15647.61,,167937,1561.0,1561.0,12845056,147.4,147.4,2.75e-05,3.3170,fp8_tensorwise,350M,64,4,256,416465920,1
50,9.6971,,16269.62,,168045,1560.0,1560.0,13107200,148.9,148.9,2.81e-05,2.8788,fp8_tensorwise,350M,64,4,256,416465920,1
51,9.5842,,14533.84,,168730,1553.6,1553.6,13369344,150.5,150.5,2.87e-05,3.5044,fp8_tensorwise,350M,64,4,256,416465920,1
52,9.5653,,14260.86,,168450,1556.2,1556.2,13631488,152.0,152.0,2.92e-05,3.4098,fp8_tensorwise,350M,64,4,256,416465920,1
53,9.5392,,13893.36,,167512,1564.9,1564.9,13893632,153.6,153.6,2.98e-05,3.2389,fp8_tensorwise,350M,64,4,256,416465920,1
54,9.5846,,14538.74,,167754,1562.7,1562.7,14155776,155.2,155.2,3.03e-05,2.7753,fp8_tensorwise,350M,64,4,256,416465920,1
55,9.4746,,13024.61,,168401,1556.7,1556.7,14417920,156.7,156.7,3.09e-05,3.2604,fp8_tensorwise,350M,64,4,256,416465920,1
56,9.4361,,12532.12,,165747,1581.6,1581.6,14680064,158.3,158.3,3.15e-05,3.3792,fp8_tensorwise,350M,64,4,256,416465920,1
57,9.4032,,12127.30,,167670,1563.5,1563.5,14942208,159.9,159.9,3.20e-05,3.4312,fp8_tensorwise,350M,64,4,256,416465920,1
58,9.3951,,12029.23,,166777,1571.8,1571.8,15204352,161.4,161.4,3.26e-05,3.1187,fp8_tensorwise,350M,64,4,256,416465920,1
59,9.3127,,11078.07,,167175,1568.1,1568.1,15466496,163.0,163.0,3.31e-05,3.5380,fp8_tensorwise,350M,64,4,256,416465920,1
60,9.3218,,11178.96,,167847,1561.8,1561.8,15728640,164.6,164.6,3.37e-05,3.1912,fp8_tensorwise,350M,64,4,256,416465920,1
61,9.2688,,10601.77,,167892,1561.4,1561.4,15990784,166.1,166.1,3.43e-05,3.2577,fp8_tensorwise,350M,64,4,256,416465920,1
62,9.2581,,10489.30,,167772,1562.5,1562.5,16252928,167.7,167.7,3.48e-05,3.0574,fp8_tensorwise,350M,64,4,256,416465920,1
63,9.2315,,10213.78,,168325,1557.4,1557.4,16515072,169.2,169.2,3.54e-05,3.2293,fp8_tensorwise,350M,64,4,256,416465920,1
64,9.1970,,9867.80,,168149,1559.0,1559.0,16777216,170.8,170.8,3.60e-05,3.1183,fp8_tensorwise,350M,64,4,256,416465920,1
65,9.1633,,9540.28,,167631,1563.8,1563.8,17039360,172.4,172.4,3.65e-05,3.2626,fp8_tensorwise,350M,64,4,256,416465920,1
66,9.1178,,9116.47,,167495,1565.1,1565.1,17301504,173.9,173.9,3.71e-05,3.1740,fp8_tensorwise,350M,64,4,256,416465920,1
67,9.0895,,8861.70,,167309,1566.8,1566.8,17563648,175.5,175.5,3.76e-05,3.2396,fp8_tensorwise,350M,64,4,256,416465920,1
68,8.9095,,7401.78,,167925,1561.1,1561.1,17825792,177.1,177.1,3.82e-05,4.4163,fp8_tensorwise,350M,64,4,256,416465920,1
69,8.9564,,7757.17,,167240,1567.5,1567.5,18087936,178.6,178.6,3.88e-05,3.6051,fp8_tensorwise,350M,64,4,256,416465920,1
70,9.0142,,8218.84,,167085,1568.9,1568.9,18350080,180.2,180.2,3.93e-05,2.9338,fp8_tensorwise,350M,64,4,256,416465920,1
71,8.9514,,7718.37,,167843,1561.8,1561.8,18612224,181.8,181.8,3.99e-05,3.1428,fp8_tensorwise,350M,64,4,256,416465920,1
72,8.8987,,7322.25,,167481,1565.2,1565.2,18874368,183.3,183.3,4.04e-05,3.3610,fp8_tensorwise,350M,64,4,256,416465920,1
73,8.8903,,7261.20,,166620,1573.3,1573.3,19136512,184.9,184.9,4.10e-05,2.9846,fp8_tensorwise,350M,64,4,256,416465920,1
74,8.8625,,7062.42,,167762,1562.6,1562.6,19398656,186.5,186.5,4.16e-05,2.7490,fp8_tensorwise,350M,64,4,256,416465920,1
75,8.7283,,6175.43,,167626,1563.9,1563.9,19660800,188.0,188.0,4.21e-05,3.8747,fp8_tensorwise,350M,64,4,256,416465920,1
76,8.8238,,6794.06,,168486,1555.9,1555.9,19922944,189.6,189.6,4.27e-05,2.8573,fp8_tensorwise,350M,64,4,256,416465920,1
77,8.6625,,5782.23,,168535,1555.4,1555.4,20185088,191.1,191.1,4.33e-05,3.6633,fp8_tensorwise,350M,64,4,256,416465920,1
78,8.6559,,5743.88,,167779,1562.4,1562.4,20447232,192.7,192.7,4.38e-05,3.5560,fp8_tensorwise,350M,64,4,256,416465920,1
79,8.6147,,5512.00,,167918,1561.1,1561.1,20709376,194.3,194.3,4.44e-05,3.5111,fp8_tensorwise,350M,64,4,256,416465920,1
80,8.6269,,5579.69,,167757,1562.6,1562.6,20971520,195.8,195.8,4.49e-05,3.1633,fp8_tensorwise,350M,64,4,256,416465920,1
81,8.6726,,5840.60,,163523,1603.1,1603.1,21233664,197.4,197.4,4.55e-05,2.6049,fp8_tensorwise,350M,64,4,256,416465920,1
82,8.5671,,5255.89,,165600,1583.0,1583.0,21495808,199.0,199.0,4.61e-05,3.1847,fp8_tensorwise,350M,64,4,256,416465920,1
83,8.5589,,5213.01,,168753,1553.4,1553.4,21757952,200.6,200.6,4.66e-05,2.9030,fp8_tensorwise,350M,64,4,256,416465920,1
84,8.4424,,4639.73,,167893,1561.4,1561.4,22020096,202.1,202.1,4.72e-05,3.5398,fp8_tensorwise,350M,64,4,256,416465920,1
85,8.4677,,4758.41,,167469,1565.3,1565.3,22282240,203.7,203.7,4.78e-05,2.9829,fp8_tensorwise,350M,64,4,256,416465920,1
86,8.4122,,4501.69,,167438,1565.6,1565.6,22544384,205.3,205.2,4.83e-05,3.0544,fp8_tensorwise,350M,64,4,256,416465920,1
87,8.3437,,4203.49,,166002,1579.2,1579.2,22806528,206.8,206.8,4.89e-05,3.2250,fp8_tensorwise,350M,64,4,256,416465920,1
88,8.2913,,3989.08,,167400,1566.0,1566.0,23068672,208.4,208.4,4.94e-05,3.4074,fp8_tensorwise,350M,64,4,256,416465920,1
89,8.2534,,3840.62,,167250,1567.4,1567.4,23330816,210.0,210.0,5.00e-05,3.4603,fp8_tensorwise,350M,64,4,256,416465920,1
90,8.2326,,3761.58,,167157,1568.3,1568.3,23592960,211.5,211.5,5.06e-05,3.2026,fp8_tensorwise,350M,64,4,256,416465920,1
91,8.2690,,3900.92,,163678,1601.6,1601.6,23855104,213.1,213.1,5.11e-05,2.9159,fp8_tensorwise,350M,64,4,256,416465920,1
92,8.1559,,3483.76,,167498,1565.1,1565.1,24117248,214.7,214.7,5.17e-05,3.2817,fp8_tensorwise,350M,64,4,256,416465920,1
93,8.1937,,3618.19,,168222,1558.3,1558.3,24379392,216.3,216.3,5.22e-05,2.8349,fp8_tensorwise,350M,64,4,256,416465920,1
94,8.1443,,3443.79,,166992,1569.8,1569.8,24641536,217.8,217.8,5.28e-05,3.0228,fp8_tensorwise,350M,64,4,256,416465920,1
95,8.0497,,3132.84,,167142,1568.4,1568.4,24903680,219.4,219.4,5.34e-05,3.0809,fp8_tensorwise,350M,64,4,256,416465920,1
96,8.0789,,3225.80,,167743,1562.8,1562.8,25165824,221.0,221.0,5.39e-05,2.7978,fp8_tensorwise,350M,64,4,256,416465920,1
97,7.9403,,2808.19,,167695,1563.2,1563.2,25427968,222.5,222.5,5.45e-05,3.6204,fp8_tensorwise,350M,64,4,256,416465920,1
98,8.0323,,3078.78,,166405,1575.3,1575.3,25690112,224.1,224.1,5.51e-05,2.7619,fp8_tensorwise,350M,64,4,256,416465920,1
99,7.9420,,2813.02,,167616,1564.0,1564.0,25952256,225.7,225.7,5.56e-05,3.2001,fp8_tensorwise,350M,64,4,256,416465920,1
100,7.8913,,2674.03,,168406,1556.6,1556.6,26214400,227.2,227.2,5.62e-05,3.1382,fp8_tensorwise,350M,64,4,256,416465920,1
101,7.8560,,2581.25,,167879,1561.5,1561.5,26476544,228.8,228.8,5.67e-05,2.9934,fp8_tensorwise,350M,64,4,256,416465920,1
102,7.8706,,2619.15,,167594,1564.2,1564.2,26738688,230.3,230.3,5.73e-05,2.8703,fp8_tensorwise,350M,64,4,256,416465920,1
103,7.7649,,2356.39,,165409,1584.8,1584.8,27000832,231.9,231.9,5.79e-05,3.1381,fp8_tensorwise,350M,64,4,256,416465920,1
104,7.8226,,2496.42,,167491,1565.1,1565.1,27262976,233.5,233.5,5.84e-05,2.6206,fp8_tensorwise,350M,64,4,256,416465920,1
105,7.6848,,2174.94,,167804,1562.2,1562.2,27525120,235.1,235.1,5.90e-05,3.0723,fp8_tensorwise,350M,64,4,256,416465920,1
106,7.6122,,2022.62,,162629,1611.9,1611.9,27787264,236.7,236.7,5.96e-05,3.3060,fp8_tensorwise,350M,64,4,256,416465920,1
107,7.5290,,1861.27,,167219,1567.7,1567.7,28049408,238.2,238.2,6.01e-05,3.6489,fp8_tensorwise,350M,64,4,256,416465920,1
108,7.5126,,1831.00,,166630,1573.2,1573.2,28311552,239.8,239.8,6.07e-05,3.6477,fp8_tensorwise,350M,64,4,256,416465920,1
109,7.6005,,1999.12,,168022,1560.2,1560.2,28573696,241.4,241.4,6.12e-05,2.8975,fp8_tensorwise,350M,64,4,256,416465920,1
110,7.4917,,1793.15,,167211,1567.7,1567.7,28835840,242.9,242.9,6.18e-05,3.2712,fp8_tensorwise,350M,64,4,256,416465920,1
111,7.4460,,1713.00,,164626,1592.4,1592.4,29097984,244.5,244.5,6.24e-05,3.8258,fp8_tensorwise,350M,64,4,256,416465920,1
112,7.4761,,1765.33,,168132,1559.2,1559.2,29360128,246.1,246.1,6.29e-05,3.2487,fp8_tensorwise,350M,64,4,256,416465920,1
113,7.4275,,1681.57,,167130,1568.5,1568.5,29622272,247.7,247.7,6.35e-05,3.6054,fp8_tensorwise,350M,64,4,256,416465920,1
114,7.4136,,1658.36,,165975,1579.4,1579.4,29884416,249.2,249.2,6.40e-05,3.8058,fp8_tensorwise,350M,64,4,256,416465920,1
115,7.4343,,1693.04,,167976,1560.6,1560.6,30146560,250.8,250.8,6.46e-05,3.3147,fp8_tensorwise,350M,64,4,256,416465920,1
116,7.4142,,1659.31,,167993,1560.4,1560.4,30408704,252.4,252.4,6.52e-05,2.9756,fp8_tensorwise,350M,64,4,256,416465920,1
117,7.3548,,1563.65,,167660,1563.5,1563.5,30670848,253.9,253.9,6.57e-05,3.0245,fp8_tensorwise,350M,64,4,256,416465920,1
118,7.2749,,1443.63,,167921,1561.1,1561.1,30932992,255.5,255.5,6.63e-05,3.0435,fp8_tensorwise,350M,64,4,256,416465920,1
119,7.1310,,1250.09,,168507,1555.7,1555.7,31195136,257.0,257.0,6.69e-05,3.7647,fp8_tensorwise,350M,64,4,256,416465920,1
120,7.3101,,1495.35,,166985,1569.9,1569.9,31457280,258.6,258.6,6.74e-05,2.8640,fp8_tensorwise,350M,64,4,256,416465920,1
121,7.1799,,1312.79,,167095,1568.8,1568.8,31719424,260.2,260.2,6.80e-05,2.9215,fp8_tensorwise,350M,64,4,256,416465920,1
122,7.0124,,1110.37,,167849,1561.8,1561.8,31981568,261.7,261.7,6.85e-05,3.9841,fp8_tensorwise,350M,64,4,256,416465920,1
123,7.1034,,1216.12,,164908,1589.6,1589.6,32243712,263.3,263.3,6.91e-05,3.2117,fp8_tensorwise,350M,64,4,256,416465920,1
124,7.1434,,1265.68,,166965,1570.1,1570.1,32505856,264.9,264.9,6.97e-05,2.9925,fp8_tensorwise,350M,64,4,256,416465920,1
125,7.0844,,1193.26,,167111,1568.7,1568.7,32768000,266.5,266.5,7.02e-05,2.9080,fp8_tensorwise,350M,64,4,256,416465920,1
126,7.1534,,1278.39,,166652,1573.0,1573.0,33030144,268.0,268.0,7.08e-05,2.7525,fp8_tensorwise,350M,64,4,256,416465920,1
127,7.0344,,1134.97,,167160,1568.2,1568.2,33292288,269.6,269.6,7.13e-05,2.7563,fp8_tensorwise,350M,64,4,256,416465920,1
128,6.9405,,1033.29,,166889,1570.8,1570.8,33554432,271.2,271.2,7.19e-05,3.2533,fp8_tensorwise,350M,64,4,256,416465920,1
129,7.1522,,1276.88,,166217,1577.1,1577.1,33816576,272.8,272.8,7.25e-05,2.7416,fp8_tensorwise,350M,64,4,256,416465920,1
130,6.9226,,1014.98,,165581,1583.2,1583.2,34078720,274.3,274.3,7.30e-05,3.2377,fp8_tensorwise,350M,64,4,256,416465920,1
131,7.0292,,1129.12,,165993,1579.2,1579.2,34340864,275.9,275.9,7.36e-05,2.4148,fp8_tensorwise,350M,64,4,256,416465920,1
132,6.9802,,1075.10,,165719,1581.9,1581.9,34603008,277.5,277.5,7.42e-05,2.5864,fp8_tensorwise,350M,64,4,256,416465920,1
133,6.9272,,1019.62,,168370,1557.0,1557.0,34865152,279.1,279.1,7.47e-05,2.4861,fp8_tensorwise,350M,64,4,256,416465920,1
134,6.8050,,902.34,,167299,1566.9,1566.9,35127296,280.6,280.6,7.53e-05,2.5528,fp8_tensorwise,350M,64,4,256,416465920,1
135,6.8950,,987.33,,167603,1564.1,1564.1,35389440,282.2,282.2,7.58e-05,2.3965,fp8_tensorwise,350M,64,4,256,416465920,1
136,6.8042,,901.63,,167123,1568.6,1568.6,35651584,283.8,283.8,7.64e-05,2.7010,fp8_tensorwise,350M,64,4,256,416465920,1
137,6.8652,,958.38,,167754,1562.7,1562.7,35913728,285.3,285.3,7.70e-05,2.2387,fp8_tensorwise,350M,64,4,256,416465920,1
138,6.8791,,971.70,,166121,1578.0,1578.0,36175872,286.9,286.9,7.75e-05,2.2192,fp8_tensorwise,350M,64,4,256,416465920,1
139,6.7530,,856.63,,167017,1569.6,1569.6,36438016,288.5,288.5,7.81e-05,2.3243,fp8_tensorwise,350M,64,4,256,416465920,1
140,6.8951,,987.46,,167818,1562.1,1562.1,36700160,290.0,290.0,7.87e-05,2.1521,fp8_tensorwise,350M,64,4,256,416465920,1
141,6.7683,,869.80,,164779,1590.9,1590.9,36962304,291.6,291.6,7.92e-05,2.3920,fp8_tensorwise,350M,64,4,256,416465920,1
142,6.7874,,886.65,,168143,1559.1,1559.1,37224448,293.2,293.2,7.98e-05,2.1687,fp8_tensorwise,350M,64,4,256,416465920,1
143,6.6006,,735.54,,167233,1567.5,1567.5,37486592,294.7,294.7,8.03e-05,2.7906,fp8_tensorwise,350M,64,4,256,416465920,1
144,6.5582,,705.02,,166509,1574.4,1574.4,37748736,296.3,296.3,8.09e-05,2.5873,fp8_tensorwise,350M,64,4,256,416465920,1
145,6.5983,,733.82,,164841,1590.3,1590.3,38010880,297.9,297.9,8.15e-05,1.9267,fp8_tensorwise,350M,64,4,256,416465920,1
146,6.5568,,704.02,,162192,1616.3,1616.3,38273024,299.5,299.5,8.20e-05,2.2451,fp8_tensorwise,350M,64,4,256,416465920,1
147,6.8006,,898.36,,167851,1561.8,1561.8,38535168,301.1,301.1,8.26e-05,1.5975,fp8_tensorwise,350M,64,4,256,416465920,1
148,6.6504,,773.12,,168240,1558.2,1558.2,38797312,302.6,302.6,8.31e-05,1.8031,fp8_tensorwise,350M,64,4,256,416465920,1
149,6.6531,,775.21,,166994,1569.8,1569.8,39059456,304.2,304.2,8.37e-05,1.6898,fp8_tensorwise,350M,64,4,256,416465920,1
150,6.6705,,788.77,,168255,1558.0,1558.0,39321600,305.8,305.8,8.43e-05,1.6388,fp8_tensorwise,350M,64,4,256,416465920,1
151,6.5435,,694.68,,167767,1562.5,1562.5,39583744,307.3,307.3,8.48e-05,1.7815,fp8_tensorwise,350M,64,4,256,416465920,1
152,6.6252,,753.88,,163911,1599.3,1599.3,39845888,308.9,308.9,8.54e-05,1.6015,fp8_tensorwise,350M,64,4,256,416465920,1
153,6.6322,,759.17,,158713,1651.7,1651.7,40108032,310.6,310.6,8.60e-05,1.3785,fp8_tensorwise,350M,64,4,256,416465920,1
154,6.3270,,559.49,,167072,1569.1,1569.1,40370176,312.2,312.2,8.65e-05,1.7082,fp8_tensorwise,350M,64,4,256,416465920,1
155,6.4064,,605.70,,167907,1561.2,1561.2,40632320,313.7,313.7,8.71e-05,1.5818,fp8_tensorwise,350M,64,4,256,416465920,1
156,6.4189,,613.34,,165130,1587.5,1587.5,40894464,315.3,315.3,8.76e-05,1.5420,fp8_tensorwise,350M,64,4,256,416465920,1
157,6.3074,,548.64,,167175,1568.1,1568.1,41156608,316.9,316.9,8.82e-05,1.6084,fp8_tensorwise,350M,64,4,256,416465920,1
158,6.4159,,611.50,,167242,1567.5,1567.5,41418752,318.4,318.4,8.88e-05,1.4022,fp8_tensorwise,350M,64,4,256,416465920,1
159,6.3340,,563.42,,166490,1574.5,1574.5,41680896,320.0,320.0,8.93e-05,1.3706,fp8_tensorwise,350M,64,4,256,416465920,1
160,6.3894,,595.48,,164638,1592.2,1592.2,41943040,321.6,321.6,8.99e-05,1.3093,fp8_tensorwise,350M,64,4,256,416465920,1
161,6.3254,,558.56,,165695,1582.1,1582.1,42205184,323.2,323.2,9.04e-05,1.2621,fp8_tensorwise,350M,64,4,256,416465920,1
162,6.4392,,625.93,,167385,1566.1,1566.1,42467328,324.8,324.8,9.10e-05,1.2874,fp8_tensorwise,350M,64,4,256,416465920,1
163,6.4107,,608.34,,167328,1566.6,1566.6,42729472,326.3,326.3,9.16e-05,1.0341,fp8_tensorwise,350M,64,4,256,416465920,1
164,6.3394,,566.43,,167633,1563.8,1563.8,42991616,327.9,327.9,9.21e-05,1.1467,fp8_tensorwise,350M,64,4,256,416465920,1
165,6.1870,,486.41,,167166,1568.2,1568.2,43253760,329.5,329.5,9.27e-05,0.9987,fp8_tensorwise,350M,64,4,256,416465920,1
166,6.1259,,457.56,,167058,1569.2,1569.2,43515904,331.0,331.0,9.33e-05,1.0369,fp8_tensorwise,350M,64,4,256,416465920,1
167,6.4332,,622.18,,166575,1573.7,1573.7,43778048,332.6,332.6,9.38e-05,0.7295,fp8_tensorwise,350M,64,4,256,416465920,1
168,6.3318,,562.18,,167471,1565.3,1565.3,44040192,334.2,334.2,9.44e-05,0.7024,fp8_tensorwise,350M,64,4,256,416465920,1
169,6.3324,,562.50,,166640,1573.1,1573.1,44302336,335.7,335.7,9.49e-05,0.6892,fp8_tensorwise,350M,64,4,256,416465920,1
170,6.2483,,517.12,,167331,1566.6,1566.6,44564480,337.3,337.3,9.55e-05,0.6568,fp8_tensorwise,350M,64,4,256,416465920,1
171,6.1124,,451.43,,161433,1623.9,1623.9,44826624,338.9,338.9,9.61e-05,0.6946,fp8_tensorwise,350M,64,4,256,416465920,1
172,6.1457,,466.72,,167271,1567.2,1567.2,45088768,340.5,340.5,9.66e-05,0.7636,fp8_tensorwise,350M,64,4,256,416465920,1
173,6.0314,,416.30,,166927,1570.4,1570.4,45350912,342.1,342.1,9.72e-05,0.7368,fp8_tensorwise,350M,64,4,256,416465920,1
174,6.1295,,459.20,,162994,1608.3,1608.3,45613056,343.7,343.7,9.78e-05,0.7380,fp8_tensorwise,350M,64,4,256,416465920,1
175,6.1490,,468.24,,166577,1573.7,1573.7,45875200,345.3,345.2,9.83e-05,0.7472,fp8_tensorwise,350M,64,4,256,416465920,1
176,5.9995,,403.21,,166208,1577.2,1577.2,46137344,346.8,346.8,9.89e-05,1.0247,fp8_tensorwise,350M,64,4,256,416465920,1
177,6.2202,,502.79,,165608,1582.9,1582.9,46399488,348.4,348.4,9.94e-05,0.8021,fp8_tensorwise,350M,64,4,256,416465920,1
178,6.1566,,471.80,,161803,1620.1,1620.1,46661632,350.0,350.0,1.00e-04,0.7014,fp8_tensorwise,350M,64,4,256,416465920,1
179,6.1249,,457.09,,164025,1598.2,1598.2,46923776,351.6,351.6,1.01e-04,0.5909,fp8_tensorwise,350M,64,4,256,416465920,1
180,6.1445,,466.16,,165896,1580.2,1580.2,47185920,353.2,353.2,1.01e-04,0.6168,fp8_tensorwise,350M,64,4,256,416465920,1
181,6.0011,,403.89,,165074,1588.0,1588.0,47448064,354.8,354.8,1.02e-04,0.5565,fp8_tensorwise,350M,64,4,256,416465920,1
182,6.0802,,437.13,,166706,1572.5,1572.5,47710208,356.4,356.4,1.02e-04,0.6319,fp8_tensorwise,350M,64,4,256,416465920,1
