step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
194,10.8293,,50477.92,,2883742,181.8,181.8,101711872,67.9,67.9,5.59e-04,0.0396,bf16,125M,32,2,512,143248128,8
195,10.8292,,50474.89,,2891067,181.3,181.3,102236160,68.0,68.0,5.59e-04,0.0396,bf16,125M,32,2,512,143248128,8
196,10.8294,,50484.57,,2902786,180.6,180.6,102760448,68.2,68.2,5.58e-04,0.0396,bf16,125M,32,2,512,143248128,8
197,10.8301,,50517.51,,2894663,181.1,181.1,103284736,68.4,68.4,5.58e-04,0.0401,bf16,125M,32,2,512,143248128,8
198,10.8299,,50508.31,,2902124,180.7,180.7,103809024,68.6,68.6,5.57e-04,0.0399,bf16,125M,32,2,512,143248128,8
199,10.8304,,50531.48,,2905202,180.5,180.5,104333312,68.8,68.8,5.57e-04,0.0401,bf16,125M,32,2,512,143248128,8
200,10.8304,,50534.28,,2902576,180.6,180.6,104857600,68.9,68.9,5.56e-04,0.0401,bf16,125M,32,2,512,143248128,8
201,10.8300,,50513.03,,2865278,183.0,183.0,105381888,69.1,69.1,5.56e-04,0.0399,bf16,125M,32,2,512,143248128,8
202,10.8299,,50508.26,,2879946,182.0,182.0,105906176,69.3,69.3,5.55e-04,0.0399,bf16,125M,32,2,512,143248128,8
203,10.8297,,50500.84,,2883439,181.8,181.8,106430464,69.5,69.5,5.55e-04,0.0401,bf16,125M,32,2,512,143248128,8
204,10.8295,,50486.64,,2895387,181.1,181.1,106954752,69.7,69.7,5.54e-04,0.0396,bf16,125M,32,2,512,143248128,8
205,10.8297,,50496.65,,2903557,180.6,180.6,107479040,69.9,69.8,5.54e-04,0.0399,bf16,125M,32,2,512,143248128,8
206,10.8291,,50467.38,,2895219,181.1,181.1,108003328,70.0,70.0,5.53e-04,0.0396,bf16,125M,32,2,512,143248128,8
207,10.8294,,50481.34,,2901258,180.7,180.7,108527616,70.2,70.2,5.53e-04,0.0399,bf16,125M,32,2,512,143248128,8
208,10.8295,,50489.62,,2894175,181.2,181.2,109051904,70.4,70.4,5.52e-04,0.0399,bf16,125M,32,2,512,143248128,8
