step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
29,10.8373,,50882.41,,382578,171.3,171.3,1900544,24.8,24.8,6.00e-04,0.1130,bf16,125M,32,2,64,143248128,1
30,10.8381,,50924.79,,380432,172.3,172.3,1966080,25.0,25.0,6.00e-04,0.1139,bf16,125M,32,2,64,143248128,1
31,10.8381,,50926.06,,381004,172.0,172.0,2031616,25.1,25.1,6.00e-04,0.1132,bf16,125M,32,2,64,143248128,1
32,10.8384,,50940.36,,377116,173.8,173.8,2097152,25.3,25.3,6.00e-04,0.1122,bf16,125M,32,2,64,143248128,1
33,10.8385,,50942.57,,377994,173.4,173.4,2162688,25.5,25.5,6.00e-04,0.1123,bf16,125M,32,2,64,143248128,1
34,10.8414,,51091.74,,384097,170.6,170.6,2228224,25.6,25.6,6.00e-04,0.1120,bf16,125M,32,2,64,143248128,1
35,10.8424,,51144.69,,382289,171.4,171.4,2293760,25.8,25.8,6.00e-04,0.1125,bf16,125M,32,2,64,143248128,1
36,10.8430,,51177.16,,382405,171.4,171.4,2359296,26.0,26.0,6.00e-04,0.1123,bf16,125M,32,2,64,143248128,1
37,10.8441,,51229.85,,379772,172.6,172.6,2424832,26.2,26.2,6.00e-04,0.1132,bf16,125M,32,2,64,143248128,1
38,10.8444,,51246.58,,378319,173.2,173.2,2490368,26.3,26.3,6.00e-04,0.1150,bf16,125M,32,2,64,143248128,1
39,10.8458,,51318.48,,380994,172.0,172.0,2555904,26.5,26.5,5.99e-04,0.1133,bf16,125M,32,2,64,143248128,1
40,10.8464,,51350.30,,377878,173.4,173.4,2621440,26.7,26.7,5.99e-04,0.1157,bf16,125M,32,2,64,143248128,1
41,10.8456,,51306.41,,379957,172.5,172.5,2686976,26.8,26.8,5.99e-04,0.1151,bf16,125M,32,2,64,143248128,1
42,10.8450,,51275.38,,380451,172.3,172.3,2752512,27.0,27.0,5.99e-04,0.1155,bf16,125M,32,2,64,143248128,1
43,10.8475,,51404.29,,378921,173.0,173.0,2818048,27.2,27.2,5.99e-04,0.1161,bf16,125M,32,2,64,143248128,1
44,10.8482,,51439.90,,381202,171.9,171.9,2883584,27.4,27.4,5.99e-04,0.1142,bf16,125M,32,2,64,143248128,1
45,10.8520,,51636.82,,383028,171.1,171.1,2949120,27.5,27.5,5.99e-04,0.1161,bf16,125M,32,2,64,143248128,1
46,10.8549,,51786.84,,379249,172.8,172.8,3014656,27.7,27.7,5.99e-04,0.1160,bf16,125M,32,2,64,143248128,1
47,10.8586,,51979.96,,382124,171.5,171.5,3080192,27.9,27.9,5.99e-04,0.1167,bf16,125M,32,2,64,143248128,1
48,10.8608,,52095.61,,381320,171.9,171.9,3145728,28.1,28.1,5.99e-04,0.1181,bf16,125M,32,2,64,143248128,1
49,10.8614,,52123.19,,381374,171.8,171.8,3211264,28.2,28.2,5.99e-04,0.1167,bf16,125M,32,2,64,143248128,1
50,10.8642,,52268.97,,377731,173.5,173.5,3276800,28.4,28.4,5.99e-04,0.1171,bf16,125M,32,2,64,143248128,1
51,10.8647,,52298.56,,380321,172.3,172.3,3342336,28.6,28.6,5.99e-04,0.1180,bf16,125M,32,2,64,143248128,1
52,10.8673,,52432.75,,383242,171.0,171.0,3407872,28.7,28.7,5.99e-04,0.1175,bf16,125M,32,2,64,143248128,1
53,10.8658,,52357.17,,382877,171.2,171.2,3473408,28.9,28.9,5.98e-04,0.1173,bf16,125M,32,2,64,143248128,1
54,10.8687,,52509.39,,383031,171.1,171.1,3538944,29.1,29.1,5.98e-04,0.1179,bf16,125M,32,2,64,143248128,1
55,10.8687,,52507.51,,383005,171.1,171.1,3604480,29.3,29.3,5.98e-04,0.1173,bf16,125M,32,2,64,143248128,1
56,10.8700,,52572.80,,377934,173.4,173.4,3670016,29.4,29.4,5.98e-04,0.1183,bf16,125M,32,2,64,143248128,1
57,10.8715,,52651.80,,379617,172.6,172.6,3735552,29.6,29.6,5.98e-04,0.1182,bf16,125M,32,2,64,143248128,1
58,10.8692,,52531.00,,380406,172.3,172.3,3801088,29.8,29.8,5.98e-04,0.1177,bf16,125M,32,2,64,143248128,1
59,10.8721,,52683.59,,383952,170.7,170.7,3866624,29.9,29.9,5.98e-04,0.1188,bf16,125M,32,2,64,143248128,1
60,10.8735,,52761.07,,379961,172.5,172.5,3932160,30.1,30.1,5.98e-04,0.1188,bf16,125M,32,2,64,143248128,1
61,10.8712,,52640.88,,379252,172.8,172.8,3997696,30.3,30.3,5.98e-04,0.1177,bf16,125M,32,2,64,143248128,1
62,10.8718,,52670.51,,381452,171.8,171.8,4063232,30.5,30.5,5.98e-04,0.1181,bf16,125M,32,2,64,143248128,1
63,10.8725,,52709.00,,378867,173.0,173.0,4128768,30.6,30.6,5.97e-04,0.1184,bf16,125M,32,2,64,143248128,1
64,10.8754,,52861.68,,374824,174.8,174.8,4194304,30.8,30.8,5.97e-04,0.1186,bf16,125M,32,2,64,143248128,1
65,10.8755,,52863.79,,383295,171.0,171.0,4259840,31.0,31.0,5.97e-04,0.1190,bf16,125M,32,2,64,143248128,1
66,10.8737,,52769.80,,379367,172.8,172.8,4325376,31.2,31.2,5.97e-04,0.1183,bf16,125M,32,2,64,143248128,1
67,10.8752,,52848.85,,377626,173.5,173.5,4390912,31.3,31.3,5.97e-04,0.1177,bf16,125M,32,2,64,143248128,1
68,10.8772,,52953.91,,381839,171.6,171.6,4456448,31.5,31.5,5.97e-04,0.1186,bf16,125M,32,2,64,143248128,1
69,10.8784,,53016.82,,379966,172.5,172.5,4521984,31.7,31.7,5.97e-04,0.1176,bf16,125M,32,2,64,143248128,1
70,10.8754,,52862.43,,380681,172.2,172.2,4587520,31.8,31.8,5.97e-04,0.1175,bf16,125M,32,2,64,143248128,1
71,10.8751,,52841.84,,376969,173.9,173.9,4653056,32.0,32.0,5.96e-04,0.1174,bf16,125M,32,2,64,143248128,1
72,10.8756,,52869.14,,378938,172.9,172.9,4718592,32.2,32.2,5.96e-04,0.1178,bf16,125M,32,2,64,143248128,1
73,10.8748,,52826.53,,382657,171.3,171.3,4784128,32.4,32.4,5.96e-04,0.1178,bf16,125M,32,2,64,143248128,1
74,10.8754,,52860.97,,379133,172.9,172.9,4849664,32.5,32.5,5.96e-04,0.1176,bf16,125M,32,2,64,143248128,1
75,10.8761,,52894.38,,380136,172.4,172.4,4915200,32.7,32.7,5.96e-04,0.1181,bf16,125M,32,2,64,143248128,1
76,10.8760,,52892.89,,381855,171.6,171.6,4980736,32.9,32.9,5.96e-04,0.1178,bf16,125M,32,2,64,143248128,1
77,10.8739,,52779.14,,377718,173.5,173.5,5046272,33.1,33.0,5.96e-04,0.1177,bf16,125M,32,2,64,143248128,1
78,10.8757,,52877.51,,379495,172.7,172.7,5111808,33.2,33.2,5.95e-04,0.1174,bf16,125M,32,2,64,143248128,1
79,10.8761,,52895.99,,383584,170.9,170.9,5177344,33.4,33.4,5.95e-04,0.1177,bf16,125M,32,2,64,143248128,1
80,10.8747,,52824.31,,377577,173.6,173.6,5242880,33.6,33.6,5.95e-04,0.1171,bf16,125M,32,2,64,143248128,1
81,10.8723,,52697.49,,377406,173.6,173.6,5308416,33.7,33.7,5.95e-04,0.1170,bf16,125M,32,2,64,143248128,1
82,10.8760,,52891.15,,378618,173.1,173.1,5373952,33.9,33.9,5.95e-04,0.1178,bf16,125M,32,2,64,143248128,1
83,10.8727,,52716.08,,378191,173.3,173.3,5439488,34.1,34.1,5.95e-04,0.1170,bf16,125M,32,2,64,143248128,1
84,10.8738,,52777.50,,382619,171.3,171.3,5505024,34.3,34.3,5.94e-04,0.1174,bf16,125M,32,2,64,143248128,1
85,10.8729,,52725.99,,381029,172.0,172.0,5570560,34.4,34.4,5.94e-04,0.1164,bf16,125M,32,2,64,143248128,1
86,10.8697,,52556.91,,384234,170.6,170.6,5636096,34.6,34.6,5.94e-04,0.1156,bf16,125M,32,2,64,143248128,1
87,10.8690,,52525.04,,380227,172.4,172.4,5701632,34.8,34.8,5.94e-04,0.1160,bf16,125M,32,2,64,143248128,1
88,10.8690,,52522.83,,378064,173.3,173.3,5767168,34.9,34.9,5.94e-04,0.1154,bf16,125M,32,2,64,143248128,1
89,10.8684,,52490.89,,376605,174.0,174.0,5832704,35.1,35.1,5.93e-04,0.1160,bf16,125M,32,2,64,143248128,1
90,10.8685,,52497.34,,378547,173.1,173.1,5898240,35.3,35.3,5.93e-04,0.1160,bf16,125M,32,2,64,143248128,1
91,10.8654,,52332.44,,379281,172.8,172.8,5963776,35.5,35.5,5.93e-04,0.1164,bf16,125M,32,2,64,143248128,1
92,10.8674,,52437.15,,382278,171.4,171.4,6029312,35.6,35.6,5.93e-04,0.1153,bf16,125M,32,2,64,143248128,1
93,10.8655,,52337.95,,380979,172.0,172.0,6094848,35.8,35.8,5.93e-04,0.1152,bf16,125M,32,2,64,143248128,1
94,10.8662,,52376.03,,379412,172.7,172.7,6160384,36.0,36.0,5.92e-04,0.1157,bf16,125M,32,2,64,143248128,1
95,10.8640,,52258.43,,376505,174.1,174.1,6225920,36.2,36.2,5.92e-04,0.1146,bf16,125M,32,2,64,143248128,1
96,10.8638,,52250.53,,376014,174.3,174.3,6291456,36.3,36.3,5.92e-04,0.1151,bf16,125M,32,2,64,143248128,1
97,10.8609,,52098.89,,377843,173.4,173.4,6356992,36.5,36.5,5.92e-04,0.1144,bf16,125M,32,2,64,143248128,1
98,10.8600,,52052.71,,382067,171.5,171.5,6422528,36.7,36.7,5.92e-04,0.1144,bf16,125M,32,2,64,143248128,1
99,10.8579,,51944.87,,380886,172.1,172.1,6488064,36.9,36.8,5.91e-04,0.1139,bf16,125M,32,2,64,143248128,1
100,10.8578,,51935.88,,380937,172.0,172.0,6553600,37.0,37.0,5.91e-04,0.1138,bf16,125M,32,2,64,143248128,1
101,10.8562,,51854.15,,377275,173.7,173.7,6619136,37.2,37.2,5.91e-04,0.1141,bf16,125M,32,2,64,143248128,1
102,10.8521,,51644.72,,378855,173.0,173.0,6684672,37.4,37.4,5.91e-04,0.1125,bf16,125M,32,2,64,143248128,1
103,10.8546,,51771.38,,381881,171.6,171.6,6750208,37.5,37.5,5.90e-04,0.1134,bf16,125M,32,2,64,143248128,1
104,10.8551,,51799.75,,380235,172.4,172.4,6815744,37.7,37.7,5.90e-04,0.1128,bf16,125M,32,2,64,143248128,1
105,10.8572,,51907.21,,377550,173.6,173.6,6881280,37.9,37.9,5.90e-04,0.1129,bf16,125M,32,2,64,143248128,1
106,10.8543,,51757.39,,378881,173.0,173.0,6946816,38.1,38.1,5.90e-04,0.1124,bf16,125M,32,2,64,143248128,1
107,10.8549,,51785.13,,377019,173.8,173.8,7012352,38.2,38.2,5.90e-04,0.1128,bf16,125M,32,2,64,143248128,1
108,10.8532,,51699.86,,375130,174.7,174.7,7077888,38.4,38.4,5.89e-04,0.1123,bf16,125M,32,2,64,143248128,1
109,10.8548,,51779.83,,380565,172.2,172.2,7143424,38.6,38.6,5.89e-04,0.1124,bf16,125M,32,2,64,143248128,1
110,10.8541,,51744.26,,381578,171.8,171.8,7208960,38.8,38.7,5.89e-04,0.1128,bf16,125M,32,2,64,143248128,1
111,10.8521,,51641.47,,375760,174.4,174.4,7274496,38.9,38.9,5.89e-04,0.1128,bf16,125M,32,2,64,143248128,1
112,10.8533,,51704.72,,374748,174.9,174.9,7340032,39.1,39.1,5.88e-04,0.1123,bf16,125M,32,2,64,143248128,1
113,10.8528,,51679.41,,379764,172.6,172.6,7405568,39.3,39.3,5.88e-04,0.1123,bf16,125M,32,2,64,143248128,1
114,10.8493,,51497.03,,377471,173.6,173.6,7471104,39.4,39.4,5.88e-04,0.1122,bf16,125M,32,2,64,143248128,1
115,10.8495,,51509.06,,378504,173.1,173.1,7536640,39.6,39.6,5.88e-04,0.1122,bf16,125M,32,2,64,143248128,1
116,10.8514,,51606.98,,381070,172.0,172.0,7602176,39.8,39.8,5.87e-04,0.1128,bf16,125M,32,2,64,143248128,1
117,10.8512,,51597.93,,378720,173.0,173.0,7667712,40.0,40.0,5.87e-04,0.1119,bf16,125M,32,2,64,143248128,1
118,10.8510,,51586.02,,377298,173.7,173.7,7733248,40.1,40.1,5.87e-04,0.1118,bf16,125M,32,2,64,143248128,1
119,10.8532,,51699.13,,379219,172.8,172.8,7798784,40.3,40.3,5.87e-04,0.1123,bf16,125M,32,2,64,143248128,1
120,10.8548,,51779.73,,377210,173.7,173.7,7864320,40.5,40.5,5.86e-04,0.1129,bf16,125M,32,2,64,143248128,1
121,10.8549,,51788.76,,381349,171.9,171.9,7929856,40.7,40.7,5.86e-04,0.1125,bf16,125M,32,2,64,143248128,1
122,10.8529,,51681.38,,378623,173.1,173.1,7995392,40.8,40.8,5.86e-04,0.1135,bf16,125M,32,2,64,143248128,1
123,10.8507,,51570.36,,378909,173.0,173.0,8060928,41.0,41.0,5.85e-04,0.1126,bf16,125M,32,2,64,143248128,1
124,10.8517,,51622.22,,378451,173.2,173.2,8126464,41.2,41.2,5.85e-04,0.1127,bf16,125M,32,2,64,143248128,1
125,10.8506,,51562.83,,376824,173.9,173.9,8192000,41.4,41.3,5.85e-04,0.1127,bf16,125M,32,2,64,143248128,1
126,10.8483,,51446.62,,382626,171.3,171.3,8257536,41.5,41.5,5.85e-04,0.1120,bf16,125M,32,2,64,143248128,1
127,10.8474,,51402.90,,380928,172.0,172.0,8323072,41.7,41.7,5.84e-04,0.1120,bf16,125M,32,2,64,143248128,1
128,10.8481,,51438.47,,379549,172.7,172.7,8388608,41.9,41.9,5.84e-04,0.1120,bf16,125M,32,2,64,143248128,1
129,10.8485,,51454.71,,380221,172.4,172.4,8454144,42.0,42.0,5.84e-04,0.1125,bf16,125M,32,2,64,143248128,1
130,10.8496,,51512.77,,377687,173.5,173.5,8519680,42.2,42.2,5.83e-04,0.1125,bf16,125M,32,2,64,143248128,1
131,10.8490,,51484.51,,374069,175.2,175.2,8585216,42.4,42.4,5.83e-04,0.1125,bf16,125M,32,2,64,143248128,1
132,10.8530,,51688.08,,379195,172.8,172.8,8650752,42.6,42.6,5.83e-04,0.1126,bf16,125M,32,2,64,143248128,1
133,10.8524,,51656.13,,381428,171.8,171.8,8716288,42.7,42.7,5.82e-04,0.1126,bf16,125M,32,2,64,143248128,1
134,10.8522,,51645.14,,379059,172.9,172.9,8781824,42.9,42.9,5.82e-04,0.1126,bf16,125M,32,2,64,143248128,1
135,10.8519,,51633.20,,379249,172.8,172.8,8847360,43.1,43.1,5.82e-04,0.1132,bf16,125M,32,2,64,143248128,1
136,10.8524,,51656.54,,377751,173.5,173.5,8912896,43.3,43.2,5.82e-04,0.1126,bf16,125M,32,2,64,143248128,1
137,10.8515,,51611.91,,373690,175.4,175.4,8978432,43.4,43.4,5.81e-04,0.1131,bf16,125M,32,2,64,143248128,1
138,10.8493,,51496.69,,378408,173.2,173.2,9043968,43.6,43.6,5.81e-04,0.1120,bf16,125M,32,2,64,143248128,1
139,10.8482,,51443.77,,378278,173.2,173.2,9109504,43.8,43.8,5.81e-04,0.1115,bf16,125M,32,2,64,143248128,1
140,10.8488,,51471.20,,377605,173.6,173.6,9175040,43.9,43.9,5.80e-04,0.1118,bf16,125M,32,2,64,143248128,1
141,10.8498,,51521.84,,380439,172.3,172.3,9240576,44.1,44.1,5.80e-04,0.1118,bf16,125M,32,2,64,143248128,1
142,10.8507,,51570.90,,380188,172.4,172.4,9306112,44.3,44.3,5.80e-04,0.1128,bf16,125M,32,2,64,143248128,1
143,10.8487,,51469.44,,376690,174.0,174.0,9371648,44.5,44.5,5.79e-04,0.1128,bf16,125M,32,2,64,143248128,1
144,10.8502,,51546.66,,377258,173.7,173.7,9437184,44.6,44.6,5.79e-04,0.1118,bf16,125M,32,2,64,143248128,1
145,10.8512,,51596.48,,377615,173.6,173.6,9502720,44.8,44.8,5.79e-04,0.1123,bf16,125M,32,2,64,143248128,1
146,10.8517,,51623.84,,376260,174.2,174.2,9568256,45.0,45.0,5.78e-04,0.1128,bf16,125M,32,2,64,143248128,1
147,10.8500,,51534.02,,379887,172.5,172.5,9633792,45.2,45.2,5.78e-04,0.1123,bf16,125M,32,2,64,143248128,1
148,10.8509,,51581.25,,380785,172.1,172.1,9699328,45.3,45.3,5.78e-04,0.1119,bf16,125M,32,2,64,143248128,1
149,10.8494,,51505.60,,376372,174.1,174.1,9764864,45.5,45.5,5.77e-04,0.1118,bf16,125M,32,2,64,143248128,1
150,10.8501,,51540.73,,377344,173.7,173.7,9830400,45.7,45.7,5.77e-04,0.1119,bf16,125M,32,2,64,143248128,1
151,10.8487,,51464.99,,379078,172.9,172.9,9895936,45.9,45.8,5.77e-04,0.1123,bf16,125M,32,2,64,143248128,1
152,10.8477,,51415.01,,377197,173.7,173.7,9961472,46.0,46.0,5.76e-04,0.1114,bf16,125M,32,2,64,143248128,1
153,10.8460,,51325.96,,381378,171.8,171.8,10027008,46.2,46.2,5.76e-04,0.1113,bf16,125M,32,2,64,143248128,1
154,10.8444,,51247.41,,379748,172.6,172.6,10092544,46.4,46.4,5.75e-04,0.1112,bf16,125M,32,2,64,143248128,1
155,10.8451,,51282.27,,377323,173.7,173.7,10158080,46.5,46.5,5.75e-04,0.1112,bf16,125M,32,2,64,143248128,1
156,10.8451,,51282.47,,376805,173.9,173.9,10223616,46.7,46.7,5.75e-04,0.1112,bf16,125M,32,2,64,143248128,1
157,10.8459,,51324.40,,377553,173.6,173.6,10289152,46.9,46.9,5.74e-04,0.1107,bf16,125M,32,2,64,143248128,1
158,10.8481,,51437.30,,374893,174.8,174.8,10354688,47.1,47.1,5.74e-04,0.1117,bf16,125M,32,2,64,143248128,1
159,10.8479,,51423.66,,378789,173.0,173.0,10420224,47.2,47.2,5.74e-04,0.1117,bf16,125M,32,2,64,143248128,1
160,10.8494,,51502.68,,378482,173.2,173.2,10485760,47.4,47.4,5.73e-04,0.1117,bf16,125M,32,2,64,143248128,1
161,10.8500,,51533.34,,375841,174.4,174.4,10551296,47.6,47.6,5.73e-04,0.1118,bf16,125M,32,2,64,143248128,1
162,10.8489,,51479.45,,381979,171.6,171.6,10616832,47.8,47.8,5.73e-04,0.1127,bf16,125M,32,2,64,143248128,1
163,10.8471,,51384.98,,378851,173.0,173.0,10682368,47.9,47.9,5.72e-04,0.1117,bf16,125M,32,2,64,143248128,1
164,10.8478,,51420.06,,376111,174.2,174.2,10747904,48.1,48.1,5.72e-04,0.1118,bf16,125M,32,2,64,143248128,1
165,10.8468,,51371.14,,378566,173.1,173.1,10813440,48.3,48.3,5.71e-04,0.1112,bf16,125M,32,2,64,143248128,1
166,10.8464,,51351.28,,378746,173.0,173.0,10878976,48.5,48.4,5.71e-04,0.1107,bf16,125M,32,2,64,143248128,1
167,10.8448,,51265.21,,376945,173.9,173.9,10944512,48.6,48.6,5.71e-04,0.1111,bf16,125M,32,2,64,143248128,1
168,10.8452,,51286.85,,379169,172.8,172.8,11010048,48.8,48.8,5.70e-04,0.1117,bf16,125M,32,2,64,143248128,1
169,10.8437,,51211.28,,381632,171.7,171.7,11075584,49.0,49.0,5.70e-04,0.1101,bf16,125M,32,2,64,143248128,1
170,10.8445,,51250.98,,379682,172.6,172.6,11141120,49.1,49.1,5.69e-04,0.1111,bf16,125M,32,2,64,143248128,1
171,10.8454,,51298.61,,376712,174.0,174.0,11206656,49.3,49.3,5.69e-04,0.1117,bf16,125M,32,2,64,143248128,1
172,10.8452,,51288.75,,378301,173.2,173.2,11272192,49.5,49.5,5.69e-04,0.1118,bf16,125M,32,2,64,143248128,1
173,10.8475,,51405.74,,375740,174.4,174.4,11337728,49.7,49.7,5.68e-04,0.1117,bf16,125M,32,2,64,143248128,1
174,10.8461,,51332.11,,376980,173.8,173.8,11403264,49.8,49.8,5.68e-04,0.1107,bf16,125M,32,2,64,143248128,1
175,10.8465,,51356.54,,382401,171.4,171.4,11468800,50.0,50.0,5.67e-04,0.1121,bf16,125M,32,2,64,143248128,1
176,10.8480,,51430.16,,382446,171.4,171.4,11534336,50.2,50.2,5.67e-04,0.1117,bf16,125M,32,2,64,143248128,1
177,10.8475,,51404.46,,375252,174.6,174.6,11599872,50.4,50.4,5.67e-04,0.1117,bf16,125M,32,2,64,143248128,1
178,10.8454,,51297.88,,378875,173.0,173.0,11665408,50.5,50.5,5.66e-04,0.1112,bf16,125M,32,2,64,143248128,1
179,10.8458,,51319.36,,381642,171.7,171.7,11730944,50.7,50.7,5.66e-04,0.1117,bf16,125M,32,2,64,143248128,1
180,10.8446,,51258.75,,378173,173.3,173.3,11796480,50.9,50.9,5.65e-04,0.1116,bf16,125M,32,2,64,143248128,1
181,10.8453,,51292.94,,375126,174.7,174.7,11862016,51.1,51.0,5.65e-04,0.1111,bf16,125M,32,2,64,143248128,1
182,10.8452,,51289.07,,383583,170.9,170.9,11927552,51.2,51.2,5.64e-04,0.1111,bf16,125M,32,2,64,143248128,1
183,10.8442,,51236.27,,374192,175.1,175.1,11993088,51.4,51.4,5.64e-04,0.1101,bf16,125M,32,2,64,143248128,1
184,10.8449,,51272.30,,377490,173.6,173.6,12058624,51.6,51.6,5.64e-04,0.1106,bf16,125M,32,2,64,143248128,1
185,10.8463,,51343.44,,380579,172.2,172.2,12124160,51.7,51.7,5.63e-04,0.1111,bf16,125M,32,2,64,143248128,1
186,10.8452,,51287.36,,380734,172.1,172.1,12189696,51.9,51.9,5.63e-04,0.1116,bf16,125M,32,2,64,143248128,1
187,10.8465,,51353.92,,376912,173.9,173.9,12255232,52.1,52.1,5.62e-04,0.1107,bf16,125M,32,2,64,143248128,1
188,10.8457,,51312.26,,380885,172.1,172.1,12320768,52.3,52.3,5.62e-04,0.1111,bf16,125M,32,2,64,143248128,1
189,10.8466,,51360.80,,377154,173.8,173.8,12386304,52.4,52.4,5.61e-04,0.1112,bf16,125M,32,2,64,143248128,1
190,10.8469,,51373.03,,377024,173.8,173.8,12451840,52.6,52.6,5.61e-04,0.1121,bf16,125M,32,2,64,143248128,1
191,10.8461,,51335.49,,381123,172.0,172.0,12517376,52.8,52.8,5.60e-04,0.1111,bf16,125M,32,2,64,143248128,1
192,10.8463,,51342.27,,381287,171.9,171.9,12582912,53.0,52.9,5.60e-04,0.1117,bf16,125M,32,2,64,143248128,1
193,10.8448,,51268.09,,376818,173.9,173.9,12648448,53.1,53.1,5.60e-04,0.1116,bf16,125M,32,2,64,143248128,1
194,10.8457,,51313.02,,378947,172.9,172.9,12713984,53.3,53.3,5.59e-04,0.1107,bf16,125M,32,2,64,143248128,1
195,10.8444,,51245.17,,379281,172.8,172.8,12779520,53.5,53.5,5.59e-04,0.1116,bf16,125M,32,2,64,143248128,1
196,10.8460,,51326.70,,376378,174.1,174.1,12845056,53.6,53.6,5.58e-04,0.1116,bf16,125M,32,2,64,143248128,1
197,10.8455,,51301.79,,376485,174.1,174.1,12910592,53.8,53.8,5.58e-04,0.1111,bf16,125M,32,2,64,143248128,1
198,10.8450,,51279.00,,379953,172.5,172.5,12976128,54.0,54.0,5.57e-04,0.1111,bf16,125M,32,2,64,143248128,1
199,10.8453,,51294.21,,377904,173.4,173.4,13041664,54.2,54.2,5.57e-04,0.1121,bf16,125M,32,2,64,143248128,1
200,10.8459,,51324.99,,378401,173.2,173.2,13107200,54.3,54.3,5.56e-04,0.1112,bf16,125M,32,2,64,143248128,1
201,10.8449,,51272.52,,382321,171.4,171.4,13172736,54.5,54.5,5.56e-04,0.1111,bf16,125M,32,2,64,143248128,1
202,10.8457,,51314.10,,380742,172.1,172.1,13238272,54.7,54.7,5.55e-04,0.1112,bf16,125M,32,2,64,143248128,1
