step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
1,10.7391,,46123.84,,6798,48204.0,48204.0,327680,48.2,48.2,9.84e-07,5.6977,fp8_tensorwise,250M,80,4,320,264401920,1
2,10.7476,,46517.88,,269358,1216.5,1216.5,655360,49.4,49.4,1.97e-06,4.7186,fp8_tensorwise,250M,80,4,320,264401920,1
3,10.7207,,45283.69,,259039,1265.0,1265.0,983040,50.7,50.7,2.95e-06,5.0160,fp8_tensorwise,250M,80,4,320,264401920,1
4,10.6726,,43154.94,,268380,1221.0,1221.0,1310720,51.9,51.9,3.93e-06,5.5280,fp8_tensorwise,250M,80,4,320,264401920,1
5,10.6409,,41811.37,,268525,1220.3,1220.3,1638400,53.1,53.1,4.92e-06,3.8628,fp8_tensorwise,250M,80,4,320,264401920,1
6,10.6049,,40333.53,,259860,1261.0,1261.0,1966080,54.4,54.4,5.90e-06,3.5820,fp8_tensorwise,250M,80,4,320,264401920,1
7,10.6162,,40789.28,,268895,1218.6,1218.6,2293760,55.6,55.6,6.89e-06,2.8568,fp8_tensorwise,250M,80,4,320,264401920,1
8,10.5410,,37836.77,,269141,1217.5,1217.5,2621440,56.8,56.8,7.87e-06,3.2461,fp8_tensorwise,250M,80,4,320,264401920,1
9,10.4980,,36243.71,,268851,1218.8,1218.8,2949120,58.0,58.0,8.85e-06,3.1523,fp8_tensorwise,250M,80,4,320,264401920,1
10,10.4005,,32875.07,,268474,1220.5,1220.5,3276800,59.3,59.3,9.84e-06,3.5135,fp8_tensorwise,250M,80,4,320,264401920,1
11,10.3750,,32047.37,,269708,1214.9,1214.9,3604480,60.5,60.5,1.08e-05,3.3551,fp8_tensorwise,250M,80,4,320,264401920,1
12,10.3318,,30694.55,,271006,1209.1,1209.1,3932160,61.7,61.7,1.18e-05,3.3298,fp8_tensorwise,250M,80,4,320,264401920,1
13,10.2651,,28713.49,,269113,1217.6,1217.6,4259840,62.9,62.9,1.28e-05,3.5270,fp8_tensorwise,250M,80,4,320,264401920,1
14,10.2618,,28618.85,,268268,1221.5,1221.5,4587520,64.1,64.1,1.38e-05,3.3316,fp8_tensorwise,250M,80,4,320,264401920,1
15,10.2639,,28678.16,,266165,1231.1,1231.1,4915200,65.4,65.4,1.48e-05,3.1600,fp8_tensorwise,250M,80,4,320,264401920,1
16,10.2404,,28012.90,,270580,1211.0,1211.0,5242880,66.6,66.6,1.57e-05,3.1510,fp8_tensorwise,250M,80,4,320,264401920,1
17,10.3064,,29922.96,,268574,1220.1,1220.1,5570560,67.8,67.8,1.67e-05,2.6897,fp8_tensorwise,250M,80,4,320,264401920,1
18,10.1652,,25983.88,,269505,1215.9,1215.9,5898240,69.0,69.0,1.77e-05,3.3600,fp8_tensorwise,250M,80,4,320,264401920,1
19,10.1122,,24641.15,,268680,1219.6,1219.6,6225920,70.2,70.2,1.87e-05,3.5418,fp8_tensorwise,250M,80,4,320,264401920,1
20,10.1650,,25977.02,,268995,1218.2,1218.2,6553600,71.4,71.4,1.97e-05,3.0339,fp8_tensorwise,250M,80,4,320,264401920,1
21,10.1305,,25097.79,,268780,1219.1,1219.1,6881280,72.7,72.7,2.07e-05,3.0611,fp8_tensorwise,250M,80,4,320,264401920,1
22,10.0621,,23438.00,,268338,1221.1,1221.1,7208960,73.9,73.9,2.16e-05,3.3733,fp8_tensorwise,250M,80,4,320,264401920,1
23,10.0296,,22688.05,,269113,1217.6,1217.6,7536640,75.1,75.1,2.26e-05,3.3536,fp8_tensorwise,250M,80,4,320,264401920,1
24,10.0049,,22135.72,,266762,1228.4,1228.4,7864320,76.3,76.3,2.36e-05,3.3336,fp8_tensorwise,250M,80,4,320,264401920,1
25,10.1069,,24512.52,,268546,1220.2,1220.2,8192000,77.5,77.5,2.46e-05,2.6998,fp8_tensorwise,250M,80,4,320,264401920,1
26,9.9947,,21909.61,,268957,1218.3,1218.3,8519680,78.8,78.8,2.56e-05,3.0034,fp8_tensorwise,250M,80,4,320,264401920,1
27,9.8719,,19377.28,,268978,1218.2,1218.2,8847360,80.0,80.0,2.66e-05,3.5695,fp8_tensorwise,250M,80,4,320,264401920,1
28,9.8874,,19681.34,,268637,1219.8,1219.8,9175040,81.2,81.2,2.75e-05,3.2239,fp8_tensorwise,250M,80,4,320,264401920,1
29,9.8264,,18516.08,,260257,1259.1,1259.1,9502720,82.5,82.5,2.85e-05,3.4372,fp8_tensorwise,250M,80,4,320,264401920,1
30,9.8308,,18597.21,,269235,1217.1,1217.1,9830400,83.7,83.7,2.95e-05,3.1361,fp8_tensorwise,250M,80,4,320,264401920,1
31,9.7911,,17874.14,,267649,1224.3,1224.3,10158080,84.9,84.9,3.05e-05,3.1949,fp8_tensorwise,250M,80,4,320,264401920,1
32,9.6980,,16284.99,,260532,1257.7,1257.7,10485760,86.2,86.2,3.15e-05,3.7000,fp8_tensorwise,250M,80,4,320,264401920,1
33,9.7252,,16733.57,,268361,1221.0,1221.0,10813440,87.4,87.4,3.25e-05,3.2540,fp8_tensorwise,250M,80,4,320,264401920,1
34,9.7209,,16662.93,,268955,1218.3,1218.3,11141120,88.6,88.6,3.34e-05,3.0158,fp8_tensorwise,250M,80,4,320,264401920,1
35,9.5887,,14598.94,,268254,1221.5,1221.5,11468800,89.8,89.8,3.44e-05,3.6346,fp8_tensorwise,250M,80,4,320,264401920,1
36,9.6098,,14910.06,,259002,1265.2,1265.2,11796480,91.1,91.1,3.54e-05,3.2443,fp8_tensorwise,250M,80,4,320,264401920,1
37,9.5855,,14552.72,,269353,1216.5,1216.5,12124160,92.3,92.3,3.64e-05,3.1318,fp8_tensorwise,250M,80,4,320,264401920,1
38,9.5248,,13695.86,,263026,1245.8,1245.8,12451840,93.6,93.6,3.74e-05,3.2593,fp8_tensorwise,250M,80,4,320,264401920,1
39,9.5510,,14059.32,,267004,1227.2,1227.2,12779520,94.8,94.8,3.84e-05,2.8816,fp8_tensorwise,250M,80,4,320,264401920,1
40,9.4789,,13081.20,,268300,1221.3,1221.3,13107200,96.0,96.0,3.93e-05,3.1164,fp8_tensorwise,250M,80,4,320,264401920,1
41,9.3774,,11818.58,,270418,1211.8,1211.8,13434880,97.2,97.2,4.03e-05,3.5581,fp8_tensorwise,250M,80,4,320,264401920,1
42,9.3655,,11677.96,,260481,1258.0,1258.0,13762560,98.5,98.5,4.13e-05,3.3172,fp8_tensorwise,250M,80,4,320,264401920,1
43,9.3947,,12024.65,,268658,1219.7,1219.7,14090240,99.7,99.7,4.23e-05,2.8549,fp8_tensorwise,250M,80,4,320,264401920,1
44,9.2994,,10931.21,,268682,1219.6,1219.6,14417920,100.9,100.9,4.33e-05,3.1954,fp8_tensorwise,250M,80,4,320,264401920,1
45,9.2547,,10453.43,,254378,1288.2,1288.2,14745600,102.2,102.2,4.43e-05,3.2692,fp8_tensorwise,250M,80,4,320,264401920,1
46,9.1831,,9730.96,,270826,1209.9,1209.9,15073280,103.4,103.4,4.52e-05,3.3790,fp8_tensorwise,250M,80,4,320,264401920,1
47,9.1144,,9085.59,,268070,1222.4,1222.4,15400960,104.6,104.6,4.62e-05,3.4797,fp8_tensorwise,250M,80,4,320,264401920,1
48,9.1177,,9115.65,,265350,1234.9,1234.9,15728640,105.9,105.9,4.72e-05,3.1668,fp8_tensorwise,250M,80,4,320,264401920,1
49,9.0698,,8688.57,,268546,1220.2,1220.2,16056320,107.1,107.1,4.82e-05,3.1163,fp8_tensorwise,250M,80,4,320,264401920,1
50,9.0156,,8230.56,,268892,1218.6,1218.6,16384000,108.3,108.3,4.92e-05,3.1089,fp8_tensorwise,250M,80,4,320,264401920,1
51,8.9690,,7855.97,,268415,1220.8,1220.8,16711680,109.5,109.5,5.02e-05,3.1018,fp8_tensorwise,250M,80,4,320,264401920,1
52,8.9383,,7618.61,,267983,1222.8,1222.8,17039360,110.7,110.7,5.11e-05,3.0819,fp8_tensorwise,250M,80,4,320,264401920,1
53,8.8229,,6788.06,,269273,1216.9,1216.9,17367040,112.0,112.0,5.21e-05,3.3878,fp8_tensorwise,250M,80,4,320,264401920,1
54,8.8173,,6749.72,,268327,1221.2,1221.2,17694720,113.2,113.2,5.31e-05,3.3496,fp8_tensorwise,250M,80,4,320,264401920,1
55,8.5983,,5422.24,,268698,1219.5,1219.5,18022400,114.4,114.4,5.41e-05,4.2064,fp8_tensorwise,250M,80,4,320,264401920,1
56,8.7653,,6407.98,,265603,1233.7,1233.7,18350080,115.6,115.6,5.51e-05,2.8993,fp8_tensorwise,250M,80,4,320,264401920,1
57,8.6720,,5837.16,,269040,1218.0,1218.0,18677760,116.9,116.9,5.61e-05,3.1611,fp8_tensorwise,250M,80,4,320,264401920,1
58,8.6134,,5504.83,,269241,1217.1,1217.1,19005440,118.1,118.1,5.70e-05,3.0835,fp8_tensorwise,250M,80,4,320,264401920,1
59,8.5799,,5323.38,,268520,1220.3,1220.3,19333120,119.3,119.3,5.80e-05,2.9487,fp8_tensorwise,250M,80,4,320,264401920,1
60,8.4410,,4633.31,,269238,1217.1,1217.1,19660800,120.5,120.5,5.90e-05,3.5529,fp8_tensorwise,250M,80,4,320,264401920,1
61,8.4877,,4854.60,,261796,1251.7,1251.7,19988480,121.8,121.8,6.00e-05,3.0641,fp8_tensorwise,250M,80,4,320,264401920,1
62,8.3558,,4254.67,,267862,1223.3,1223.3,20316160,123.0,123.0,6.10e-05,3.4434,fp8_tensorwise,250M,80,4,320,264401920,1
63,8.3062,,4048.88,,268619,1219.9,1219.9,20643840,124.2,124.2,6.20e-05,3.4711,fp8_tensorwise,250M,80,4,320,264401920,1
64,8.2908,,3986.94,,268025,1222.6,1222.6,20971520,125.4,125.4,6.30e-05,3.2812,fp8_tensorwise,250M,80,4,320,264401920,1
65,8.3468,,4216.72,,269162,1217.4,1217.4,21299200,126.6,126.6,6.39e-05,2.6382,fp8_tensorwise,250M,80,4,320,264401920,1
66,8.2823,,3953.18,,268275,1221.4,1221.4,21626880,127.9,127.9,6.49e-05,2.8857,fp8_tensorwise,250M,80,4,320,264401920,1
67,8.1306,,3396.98,,268985,1218.2,1218.2,21954560,129.1,129.1,6.59e-05,3.4174,fp8_tensorwise,250M,80,4,320,264401920,1
68,8.1297,,3393.78,,268806,1219.0,1219.0,22282240,130.3,130.3,6.69e-05,3.0314,fp8_tensorwise,250M,80,4,320,264401920,1
69,8.0869,,3251.45,,268148,1222.0,1222.0,22609920,131.5,131.5,6.79e-05,2.9801,fp8_tensorwise,250M,80,4,320,264401920,1
70,7.9755,,2908.78,,268884,1218.7,1218.7,22937600,132.7,132.7,6.89e-05,3.2592,fp8_tensorwise,250M,80,4,320,264401920,1
71,7.9354,,2794.50,,268221,1221.7,1221.7,23265280,134.0,134.0,6.98e-05,3.3523,fp8_tensorwise,250M,80,4,320,264401920,1
72,7.8933,,2679.39,,268481,1220.5,1220.5,23592960,135.2,135.2,7.08e-05,3.2585,fp8_tensorwise,250M,80,4,320,264401920,1
73,7.9108,,2726.47,,268733,1219.4,1219.4,23920640,136.4,136.4,7.18e-05,3.0248,fp8_tensorwise,250M,80,4,320,264401920,1
74,7.8482,,2561.11,,268393,1220.9,1220.9,24248320,137.6,137.6,7.28e-05,3.0175,fp8_tensorwise,250M,80,4,320,264401920,1
75,7.8929,,2678.28,,268998,1218.1,1218.1,24576000,138.8,138.8,7.38e-05,2.7508,fp8_tensorwise,250M,80,4,320,264401920,1
76,7.7386,,2295.23,,268367,1221.0,1221.0,24903680,140.1,140.1,7.48e-05,3.1319,fp8_tensorwise,250M,80,4,320,264401920,1
77,7.7667,,2360.55,,268539,1220.2,1220.2,25231360,141.3,141.3,7.57e-05,2.9803,fp8_tensorwise,250M,80,4,320,264401920,1
78,7.6136,,2025.57,,268416,1220.8,1220.8,25559040,142.5,142.5,7.67e-05,3.3607,fp8_tensorwise,250M,80,4,320,264401920,1
79,7.7306,,2276.91,,264814,1237.4,1237.4,25886720,143.7,143.7,7.77e-05,2.8046,fp8_tensorwise,250M,80,4,320,264401920,1
80,7.5855,,1969.45,,267963,1222.9,1222.9,26214400,145.0,145.0,7.87e-05,3.1136,fp8_tensorwise,250M,80,4,320,264401920,1
81,7.5883,,1975.01,,268283,1221.4,1221.4,26542080,146.2,146.2,7.97e-05,2.7801,fp8_tensorwise,250M,80,4,320,264401920,1
82,7.5214,,1847.08,,268270,1221.5,1221.5,26869760,147.4,147.4,8.07e-05,3.0559,fp8_tensorwise,250M,80,4,320,264401920,1
83,7.4716,,1757.36,,268861,1218.8,1218.8,27197440,148.6,148.6,8.16e-05,2.8023,fp8_tensorwise,250M,80,4,320,264401920,1
84,7.4305,,1686.68,,269258,1217.0,1217.0,27525120,149.8,149.8,8.26e-05,2.7256,fp8_tensorwise,250M,80,4,320,264401920,1
85,7.2982,,1477.64,,267579,1224.6,1224.6,27852800,151.1,151.1,8.36e-05,3.2445,fp8_tensorwise,250M,80,4,320,264401920,1
86,7.1530,,1277.88,,268490,1220.5,1220.5,28180480,152.3,152.3,8.46e-05,3.8417,fp8_tensorwise,250M,80,4,320,264401920,1
87,7.2721,,1439.52,,268505,1220.4,1220.4,28508160,153.5,153.5,8.56e-05,2.9522,fp8_tensorwise,250M,80,4,320,264401920,1
88,7.2298,,1379.92,,263281,1244.6,1244.6,28835840,154.8,154.8,8.66e-05,3.0029,fp8_tensorwise,250M,80,4,320,264401920,1
89,7.1159,,1231.34,,267265,1226.0,1226.0,29163520,156.0,156.0,8.75e-05,3.3549,fp8_tensorwise,250M,80,4,320,264401920,1
90,7.0975,,1209.00,,268387,1220.9,1220.9,29491200,157.2,157.2,8.85e-05,3.2215,fp8_tensorwise,250M,80,4,320,264401920,1
91,7.0700,,1176.20,,267080,1226.9,1226.9,29818880,158.4,158.4,8.95e-05,3.1334,fp8_tensorwise,250M,80,4,320,264401920,1
92,7.0843,,1193.06,,265515,1234.1,1234.1,30146560,159.7,159.7,9.05e-05,3.0623,fp8_tensorwise,250M,80,4,320,264401920,1
93,7.0542,,1157.76,,268394,1220.9,1220.9,30474240,160.9,160.9,9.15e-05,2.6213,fp8_tensorwise,250M,80,4,320,264401920,1
94,6.9723,,1066.69,,268548,1220.2,1220.2,30801920,162.1,162.1,9.25e-05,2.6325,fp8_tensorwise,250M,80,4,320,264401920,1
95,6.9070,,999.25,,253380,1293.2,1293.2,31129600,163.4,163.4,9.34e-05,3.0059,fp8_tensorwise,250M,80,4,320,264401920,1
96,6.9233,,1015.62,,265580,1233.8,1233.8,31457280,164.6,164.6,9.44e-05,2.8040,fp8_tensorwise,250M,80,4,320,264401920,1
97,6.8633,,956.54,,267645,1224.3,1224.3,31784960,165.9,165.9,9.54e-05,2.6604,fp8_tensorwise,250M,80,4,320,264401920,1
98,6.7205,,829.22,,266581,1229.2,1229.2,32112640,167.1,167.1,9.64e-05,3.3781,fp8_tensorwise,250M,80,4,320,264401920,1
99,6.8500,,943.86,,267601,1224.5,1224.5,32440320,168.3,168.3,9.74e-05,2.8687,fp8_tensorwise,250M,80,4,320,264401920,1
100,6.7927,,891.30,,256127,1279.4,1279.4,32768000,169.6,169.6,9.84e-05,2.3311,fp8_tensorwise,250M,80,4,320,264401920,1
101,6.8748,,967.57,,268088,1222.3,1222.3,33095680,170.8,170.8,9.93e-05,2.2272,fp8_tensorwise,250M,80,4,320,264401920,1
102,6.6321,,759.10,,262508,1248.3,1248.3,33423360,172.1,172.1,1.00e-04,2.7869,fp8_tensorwise,250M,80,4,320,264401920,1
103,6.8131,,909.68,,268021,1222.6,1222.6,33751040,173.3,173.3,1.01e-04,1.9912,fp8_tensorwise,250M,80,4,320,264401920,1
104,6.6572,,778.36,,268283,1221.4,1221.4,34078720,174.5,174.5,1.02e-04,2.3358,fp8_tensorwise,250M,80,4,320,264401920,1
105,6.7616,,864.04,,267072,1226.9,1226.9,34406400,175.7,175.7,1.03e-04,1.9460,fp8_tensorwise,250M,80,4,320,264401920,1
106,6.6245,,753.35,,268761,1219.2,1219.2,34734080,177.0,177.0,1.04e-04,2.1576,fp8_tensorwise,250M,80,4,320,264401920,1
107,6.6281,,756.07,,267365,1225.6,1225.6,35061760,178.2,178.2,1.05e-04,1.9493,fp8_tensorwise,250M,80,4,320,264401920,1
108,6.5423,,693.89,,268071,1222.4,1222.4,35389440,179.4,179.4,1.06e-04,1.8583,fp8_tensorwise,250M,80,4,320,264401920,1
109,6.5427,,694.15,,267290,1225.9,1225.9,35717120,180.6,180.6,1.07e-04,1.9533,fp8_tensorwise,250M,80,4,320,264401920,1
110,6.5473,,697.33,,268407,1220.8,1220.8,36044800,181.8,181.8,1.08e-04,1.4885,fp8_tensorwise,250M,80,4,320,264401920,1
111,6.6108,,743.08,,268269,1221.5,1221.5,36372480,183.1,183.1,1.09e-04,2.0351,fp8_tensorwise,250M,80,4,320,264401920,1
112,6.6140,,745.44,,266746,1228.4,1228.4,36700160,184.3,184.3,1.10e-04,1.5696,fp8_tensorwise,250M,80,4,320,264401920,1
113,6.5112,,672.66,,266946,1227.5,1227.5,37027840,185.5,185.5,1.11e-04,1.2122,fp8_tensorwise,250M,80,4,320,264401920,1
114,6.3837,,592.12,,251898,1300.8,1300.8,37355520,186.8,186.8,1.12e-04,1.5247,fp8_tensorwise,250M,80,4,320,264401920,1
115,6.3154,,553.01,,267900,1223.1,1223.1,37683200,188.1,188.0,1.13e-04,1.4521,fp8_tensorwise,250M,80,4,320,264401920,1
116,6.3296,,560.95,,268677,1219.6,1219.6,38010880,189.3,189.3,1.14e-04,1.1451,fp8_tensorwise,250M,80,4,320,264401920,1
117,6.3308,,561.61,,267877,1223.2,1223.2,38338560,190.5,190.5,1.15e-04,1.2147,fp8_tensorwise,250M,80,4,320,264401920,1
118,6.4366,,624.31,,268991,1218.2,1218.2,38666240,191.7,191.7,1.16e-04,1.0432,fp8_tensorwise,250M,80,4,320,264401920,1
119,6.4632,,641.10,,268178,1221.9,1221.9,38993920,192.9,192.9,1.17e-04,0.9428,fp8_tensorwise,250M,80,4,320,264401920,1
120,6.4371,,624.56,,268260,1221.5,1221.5,39321600,194.2,194.2,1.18e-04,0.8328,fp8_tensorwise,250M,80,4,320,264401920,1
121,6.2806,,534.09,,268873,1218.7,1218.7,39649280,195.4,195.4,1.19e-04,0.8715,fp8_tensorwise,250M,80,4,320,264401920,1
122,6.4308,,620.64,,268433,1220.7,1220.7,39976960,196.6,196.6,1.20e-04,0.9101,fp8_tensorwise,250M,80,4,320,264401920,1
123,6.1816,,483.79,,269174,1217.4,1217.4,40304640,197.8,197.8,1.21e-04,0.8013,fp8_tensorwise,250M,80,4,320,264401920,1
124,6.2142,,499.79,,267114,1226.7,1226.7,40632320,199.0,199.0,1.22e-04,0.6574,fp8_tensorwise,250M,80,4,320,264401920,1
125,6.1876,,486.68,,267414,1225.4,1225.4,40960000,200.3,200.3,1.23e-04,0.6989,fp8_tensorwise,250M,80,4,320,264401920,1
126,6.0680,,431.80,,268006,1222.7,1222.7,41287680,201.5,201.5,1.24e-04,0.6952,fp8_tensorwise,250M,80,4,320,264401920,1
127,6.2363,,510.95,,264510,1238.8,1238.8,41615360,202.7,202.7,1.25e-04,0.7077,fp8_tensorwise,250M,80,4,320,264401920,1
128,6.1337,,461.13,,268056,1222.4,1222.4,41943040,203.9,203.9,1.26e-04,0.6829,fp8_tensorwise,250M,80,4,320,264401920,1
129,6.1543,,470.73,,268418,1220.8,1220.8,42270720,205.2,205.2,1.27e-04,0.8282,fp8_tensorwise,250M,80,4,320,264401920,1
130,6.2387,,512.17,,267197,1226.4,1226.4,42598400,206.4,206.4,1.28e-04,0.8218,fp8_tensorwise,250M,80,4,320,264401920,1
131,6.1071,,449.02,,266192,1231.0,1231.0,42926080,207.6,207.6,1.29e-04,0.5704,fp8_tensorwise,250M,80,4,320,264401920,1
132,6.0585,,427.72,,268040,1222.5,1222.5,43253760,208.8,208.8,1.30e-04,0.5685,fp8_tensorwise,250M,80,4,320,264401920,1
133,6.0493,,423.80,,266943,1227.5,1227.5,43581440,210.1,210.1,1.31e-04,0.5789,fp8_tensorwise,250M,80,4,320,264401920,1
134,6.1438,,465.84,,267995,1222.7,1222.7,43909120,211.3,211.3,1.32e-04,0.4308,fp8_tensorwise,250M,80,4,320,264401920,1
135,6.1695,,477.94,,267262,1226.1,1226.1,44236800,212.5,212.5,1.33e-04,0.5208,fp8_tensorwise,250M,80,4,320,264401920,1
136,6.0962,,444.17,,267453,1225.2,1225.2,44564480,213.8,213.7,1.34e-04,0.4544,fp8_tensorwise,250M,80,4,320,264401920,1
137,5.9429,,381.02,,265923,1232.2,1232.2,44892160,215.0,215.0,1.35e-04,0.6180,fp8_tensorwise,250M,80,4,320,264401920,1
138,5.9299,,376.11,,267201,1226.3,1226.3,45219840,216.2,216.2,1.36e-04,0.6373,fp8_tensorwise,250M,80,4,320,264401920,1
139,5.8528,,348.21,,266559,1229.3,1229.3,45547520,217.4,217.4,1.37e-04,0.7406,fp8_tensorwise,250M,80,4,320,264401920,1
140,6.0707,,433.00,,267562,1224.7,1224.7,45875200,218.7,218.7,1.38e-04,0.9195,fp8_tensorwise,250M,80,4,320,264401920,1
141,5.9192,,372.13,,267961,1222.9,1222.9,46202880,219.9,219.9,1.39e-04,0.9270,fp8_tensorwise,250M,80,4,320,264401920,1
142,6.0067,,406.13,,267255,1226.1,1226.1,46530560,221.1,221.1,1.40e-04,1.0253,fp8_tensorwise,250M,80,4,320,264401920,1
143,5.9959,,401.79,,252699,1296.7,1296.7,46858240,222.4,222.4,1.41e-04,0.8431,fp8_tensorwise,250M,80,4,320,264401920,1
144,5.9809,,395.79,,267486,1225.0,1225.0,47185920,223.6,223.6,1.42e-04,0.7316,fp8_tensorwise,250M,80,4,320,264401920,1
145,5.9236,,373.77,,267844,1223.4,1223.4,47513600,224.9,224.9,1.43e-04,0.8303,fp8_tensorwise,250M,80,4,320,264401920,1
146,5.9138,,370.10,,267821,1223.5,1223.5,47841280,226.1,226.1,1.44e-04,0.4978,fp8_tensorwise,250M,80,4,320,264401920,1
147,5.9527,,384.79,,267535,1224.8,1224.8,48168960,227.3,227.3,1.45e-04,0.6226,fp8_tensorwise,250M,80,4,320,264401920,1
148,5.9341,,377.70,,266913,1227.7,1227.7,48496640,228.5,228.5,1.46e-04,0.4718,fp8_tensorwise,250M,80,4,320,264401920,1
149,5.8522,,348.01,,267906,1223.1,1223.1,48824320,229.8,229.8,1.47e-04,0.5080,fp8_tensorwise,250M,80,4,320,264401920,1
150,5.8312,,340.78,,268308,1221.3,1221.3,49152000,231.0,231.0,1.48e-04,0.5049,fp8_tensorwise,250M,80,4,320,264401920,1
151,5.9962,,401.92,,267290,1225.9,1225.9,49479680,232.2,232.2,1.49e-04,0.5161,fp8_tensorwise,250M,80,4,320,264401920,1
152,5.7302,,308.03,,261224,1254.4,1254.4,49807360,233.5,233.5,1.50e-04,0.5781,fp8_tensorwise,250M,80,4,320,264401920,1
153,5.8582,,350.08,,266933,1227.6,1227.6,50135040,234.7,234.7,1.50e-04,0.5182,fp8_tensorwise,250M,80,4,320,264401920,1
154,5.7664,,319.39,,265768,1233.0,1233.0,50462720,235.9,235.9,1.51e-04,0.5739,fp8_tensorwise,250M,80,4,320,264401920,1
155,5.8046,,331.82,,263489,1243.6,1243.6,50790400,237.2,237.2,1.52e-04,0.6102,fp8_tensorwise,250M,80,4,320,264401920,1
156,5.5921,,268.29,,264211,1240.2,1240.2,51118080,238.4,238.4,1.53e-04,0.6220,fp8_tensorwise,250M,80,4,320,264401920,1
157,5.8035,,331.46,,267023,1227.2,1227.2,51445760,239.6,239.6,1.54e-04,0.6460,fp8_tensorwise,250M,80,4,320,264401920,1
158,5.8828,,358.80,,267044,1227.1,1227.1,51773440,240.9,240.9,1.55e-04,0.5487,fp8_tensorwise,250M,80,4,320,264401920,1
159,5.5917,,268.18,,267175,1226.5,1226.5,52101120,242.1,242.1,1.56e-04,0.5008,fp8_tensorwise,250M,80,4,320,264401920,1
160,5.7983,,329.75,,267895,1223.2,1223.2,52428800,243.3,243.3,1.57e-04,0.5657,fp8_tensorwise,250M,80,4,320,264401920,1
161,5.8870,,360.33,,266168,1231.1,1231.1,52756480,244.5,244.5,1.58e-04,0.6485,fp8_tensorwise,250M,80,4,320,264401920,1
162,5.8151,,335.34,,267179,1226.4,1226.4,53084160,245.8,245.8,1.59e-04,1.2350,fp8_tensorwise,250M,80,4,320,264401920,1
163,5.8263,,339.11,,267170,1226.5,1226.5,53411840,247.0,247.0,1.60e-04,1.2030,fp8_tensorwise,250M,80,4,320,264401920,1
164,5.7664,,319.37,,266727,1228.5,1228.5,53739520,248.2,248.2,1.61e-04,0.7746,fp8_tensorwise,250M,80,4,320,264401920,1
165,5.9013,,365.52,,261671,1252.3,1252.3,54067200,249.5,249.5,1.62e-04,1.2649,fp8_tensorwise,250M,80,4,320,264401920,1
166,5.7764,,322.59,,267530,1224.8,1224.8,54394880,250.7,250.7,1.63e-04,1.6760,fp8_tensorwise,250M,80,4,320,264401920,1
167,5.8134,,334.75,,266571,1229.2,1229.2,54722560,251.9,251.9,1.64e-04,0.7154,fp8_tensorwise,250M,80,4,320,264401920,1
168,5.8286,,339.88,,263220,1244.9,1244.9,55050240,253.2,253.2,1.65e-04,0.9361,fp8_tensorwise,250M,80,4,320,264401920,1
169,5.8926,,362.36,,266932,1227.6,1227.6,55377920,254.4,254.4,1.66e-04,1.3447,fp8_tensorwise,250M,80,4,320,264401920,1
170,5.5904,,267.85,,266763,1228.4,1228.4,55705600,255.6,255.6,1.67e-04,0.9408,fp8_tensorwise,250M,80,4,320,264401920,1
171,5.6948,,297.31,,268078,1222.3,1222.3,56033280,256.9,256.8,1.68e-04,0.6972,fp8_tensorwise,250M,80,4,320,264401920,1
172,5.7394,,310.89,,267367,1225.6,1225.6,56360960,258.1,258.1,1.69e-04,0.6577,fp8_tensorwise,250M,80,4,320,264401920,1
173,5.6375,,280.76,,266516,1229.5,1229.5,56688640,259.3,259.3,1.70e-04,0.6400,fp8_tensorwise,250M,80,4,320,264401920,1
174,5.7602,,317.42,,266899,1227.7,1227.7,57016320,260.5,260.5,1.71e-04,0.6346,fp8_tensorwise,250M,80,4,320,264401920,1
175,5.6794,,292.76,,266839,1228.0,1228.0,57344000,261.8,261.8,1.72e-04,0.6264,fp8_tensorwise,250M,80,4,320,264401920,1
176,5.6224,,276.56,,267426,1225.3,1225.3,57671680,263.0,263.0,1.73e-04,0.6798,fp8_tensorwise,250M,80,4,320,264401920,1
177,5.6625,,287.86,,267433,1225.3,1225.3,57999360,264.2,264.2,1.74e-04,0.6105,fp8_tensorwise,250M,80,4,320,264401920,1
178,5.6807,,293.15,,267211,1226.3,1226.3,58327040,265.4,265.4,1.75e-04,0.5604,fp8_tensorwise,250M,80,4,320,264401920,1
179,5.6857,,294.62,,268008,1222.6,1222.6,58654720,266.7,266.7,1.76e-04,0.7480,fp8_tensorwise,250M,80,4,320,264401920,1
180,5.5663,,261.48,,267173,1226.5,1226.5,58982400,267.9,267.9,1.77e-04,0.5866,fp8_tensorwise,250M,80,4,320,264401920,1
181,5.5062,,246.21,,267768,1223.7,1223.7,59310080,269.1,269.1,1.78e-04,0.8263,fp8_tensorwise,250M,80,4,320,264401920,1
182,5.6292,,278.45,,266660,1228.8,1228.8,59637760,270.3,270.3,1.79e-04,0.8862,fp8_tensorwise,250M,80,4,320,264401920,1
183,5.6215,,276.30,,267186,1226.4,1226.4,59965440,271.6,271.6,1.80e-04,0.7809,fp8_tensorwise,250M,80,4,320,264401920,1
184,5.7700,,320.55,,268066,1222.4,1222.4,60293120,272.8,272.8,1.81e-04,0.7016,fp8_tensorwise,250M,80,4,320,264401920,1
