step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,num_params
535,6.1118,,451.17,,4597,7127.9,7127.9,17530880,3947.0,3826.2,5.99e-04,0.6646,bf16,1.5B,32,1564837888
536,6.1863,,486.05,,4586,7144.7,7144.7,17563648,3954.2,3833.3,5.99e-04,0.4989,bf16,1.5B,32,1564837888
537,6.2818,,534.74,,4592,7135.8,7135.8,17596416,3961.3,3840.5,5.99e-04,0.7490,bf16,1.5B,32,1564837888
538,6.2728,,529.95,,4594,7132.6,7132.6,17629184,3968.5,3847.6,5.99e-04,0.5711,bf16,1.5B,32,1564837888
539,6.1355,,461.98,,4597,7128.8,7128.8,17661952,3975.6,3854.7,5.99e-04,0.6022,bf16,1.5B,32,1564837888
540,6.2912,,539.78,,4583,7149.6,7149.6,17694720,3982.7,3861.9,5.99e-04,0.6632,bf16,1.5B,32,1564837888
541,6.0831,,438.41,,4595,7132.0,7132.0,17727488,3989.9,3869.0,5.99e-04,0.5751,bf16,1.5B,32,1564837888
542,6.2557,,520.99,,4595,7130.9,7130.9,17760256,3997.0,3876.1,5.99e-04,0.6788,bf16,1.5B,32,1564837888
543,6.4301,,620.27,,4590,7139.4,7139.4,17793024,4004.1,3883.3,5.99e-04,1.3964,bf16,1.5B,32,1564837888
544,6.2867,,537.36,,4591,7138.0,7138.0,17825792,4011.3,3890.4,5.99e-04,0.7667,bf16,1.5B,32,1564837888
545,6.5995,,734.74,,4591,7137.2,7137.2,17858560,4018.4,3897.6,5.99e-04,0.8954,bf16,1.5B,32,1564837888
546,6.2448,,515.32,,4589,7140.0,7140.0,17891328,4025.6,3904.7,5.99e-04,0.5120,bf16,1.5B,32,1564837888
547,6.2492,,517.62,,4592,7136.5,7136.5,17924096,4032.7,3911.8,5.99e-04,0.6833,bf16,1.5B,32,1564837888
548,6.1873,,486.53,,4590,7139.4,7139.4,17956864,4039.8,3919.0,5.99e-04,0.7016,bf16,1.5B,32,1564837888
549,6.3287,,560.40,,4587,7144.0,7144.0,17989632,4047.0,3926.1,5.99e-04,0.6638,bf16,1.5B,32,1564837888
550,6.2736,,530.37,,4564,7178.9,7178.9,18022400,4054.2,3933.3,5.99e-04,0.6280,bf16,1.5B,32,1564837888
551,6.4323,,621.63,,4575,7163.2,7163.2,18055168,4061.3,3940.5,5.99e-04,0.6087,bf16,1.5B,32,1564837888
552,6.2617,,524.12,,4585,7146.5,7146.5,18087936,4068.5,3947.6,5.99e-04,0.7992,bf16,1.5B,32,1564837888
553,6.3322,,562.39,,4592,7135.4,7135.4,18120704,4075.6,3954.7,5.99e-04,0.7131,bf16,1.5B,32,1564837888
554,6.2394,,512.56,,4593,7133.7,7133.7,18153472,4082.7,3961.9,5.99e-04,0.7064,bf16,1.5B,32,1564837888
555,6.1689,,477.66,,4584,7147.9,7147.9,18186240,4089.9,3969.0,5.99e-04,0.5825,bf16,1.5B,32,1564837888
556,6.0677,,431.70,,4578,7157.0,7157.0,18219008,4097.0,3976.2,5.99e-04,0.5042,bf16,1.5B,32,1564837888
557,6.1619,,474.34,,4594,7132.4,7132.4,18251776,4104.2,3983.3,5.99e-04,0.5587,bf16,1.5B,32,1564837888
558,6.1132,,451.78,,4572,7167.1,7167.1,18284544,4111.3,3990.5,5.99e-04,0.5889,bf16,1.5B,32,1564837888
559,6.2815,,534.58,,4558,7189.2,7189.2,18317312,4118.5,3997.7,5.99e-04,0.7807,bf16,1.5B,32,1564837888
560,6.3108,,550.46,,4578,7157.9,7157.9,18350080,4125.7,4004.8,5.99e-04,0.7379,bf16,1.5B,32,1564837888
561,6.1135,,451.91,,4584,7147.7,7147.7,18382848,4132.8,4012.0,5.99e-04,0.6120,bf16,1.5B,32,1564837888
562,6.0670,,431.40,,4572,7166.7,7166.7,18415616,4140.0,4019.1,5.99e-04,0.5617,bf16,1.5B,32,1564837888
563,6.0610,,428.82,,4575,7162.2,7162.2,18448384,4147.2,4026.3,5.99e-04,0.4988,bf16,1.5B,32,1564837888
564,6.0417,,420.61,,4563,7180.7,7180.7,18481152,4154.3,4033.5,5.99e-04,0.6630,bf16,1.5B,32,1564837888
565,6.0458,,422.32,,4577,7159.4,7159.4,18513920,4161.5,4040.6,5.99e-04,0.8449,bf16,1.5B,32,1564837888
566,6.1496,,468.52,,4593,7134.3,7134.3,18546688,4168.6,4047.8,5.99e-04,0.7285,bf16,1.5B,32,1564837888
567,6.1674,,476.94,,4579,7155.7,7155.7,18579456,4175.8,4054.9,5.99e-04,0.7099,bf16,1.5B,32,1564837888
568,6.3848,,592.74,,4563,7181.5,7181.5,18612224,4183.0,4062.1,5.99e-04,0.9316,bf16,1.5B,32,1564837888
569,6.1498,,468.63,,4554,7195.4,7195.4,18644992,4190.2,4069.3,5.99e-04,0.7535,bf16,1.5B,32,1564837888
570,6.2524,,519.24,,4565,7177.6,7177.6,18677760,4197.3,4076.5,5.99e-04,1.2724,bf16,1.5B,32,1564837888
571,6.3228,,557.10,,4565,7177.7,7177.7,18710528,4204.5,4083.7,5.99e-04,0.7769,bf16,1.5B,32,1564837888
572,6.1085,,449.65,,4590,7139.1,7139.1,18743296,4211.7,4090.8,5.99e-04,0.6388,bf16,1.5B,32,1564837888
573,6.2385,,512.07,,4582,7151.2,7151.2,18776064,4218.8,4098.0,5.99e-04,0.8948,bf16,1.5B,32,1564837888
574,6.1732,,479.71,,4558,7189.8,7189.8,18808832,4226.0,4105.2,5.99e-04,0.9912,bf16,1.5B,32,1564837888
575,6.2235,,504.44,,4573,7165.2,7165.2,18841600,4233.2,4112.3,5.99e-04,0.6674,bf16,1.5B,32,1564837888
576,6.3146,,552.60,,4592,7135.2,7135.2,18874368,4240.3,4119.5,5.99e-04,0.6898,bf16,1.5B,32,1564837888
577,6.2096,,497.50,,4586,7145.9,7145.9,18907136,4247.5,4126.6,5.99e-04,0.8310,bf16,1.5B,32,1564837888
578,6.3809,,590.47,,4586,7145.9,7145.9,18939904,4254.6,4133.7,5.99e-04,0.8990,bf16,1.5B,32,1564837888
579,6.0691,,432.29,,4586,7145.7,7145.7,18972672,4261.7,4140.9,5.99e-04,0.5641,bf16,1.5B,32,1564837888
580,6.0402,,419.99,,4594,7132.2,7132.2,19005440,4268.9,4148.0,5.99e-04,0.6211,bf16,1.5B,32,1564837888
581,6.4393,,625.95,,4563,7181.7,7181.7,19038208,4276.1,4155.2,5.99e-04,1.7566,bf16,1.5B,32,1564837888
582,6.4511,,633.39,,4571,7168.7,7168.7,19070976,4283.2,4162.4,5.99e-04,0.7337,bf16,1.5B,32,1564837888
583,6.2604,,523.43,,4581,7152.7,7152.7,19103744,4290.4,4169.5,5.99e-04,0.6630,bf16,1.5B,32,1564837888
584,6.2312,,508.37,,4596,7129.7,7129.7,19136512,4297.5,4176.7,5.99e-04,0.5621,bf16,1.5B,32,1564837888
585,6.1803,,483.13,,4594,7132.6,7132.6,19169280,4304.6,4183.8,5.99e-04,0.6389,bf16,1.5B,32,1564837888
586,5.9539,,385.26,,4585,7146.1,7146.1,19202048,4311.8,4190.9,5.99e-04,0.5799,bf16,1.5B,32,1564837888
587,5.9942,,401.08,,4590,7139.2,7139.2,19234816,4318.9,4198.1,5.99e-04,0.5828,bf16,1.5B,32,1564837888
588,5.7223,,305.61,,4592,7136.1,7136.1,19267584,4326.1,4205.2,5.99e-04,0.5815,bf16,1.5B,32,1564837888
589,6.1032,,447.29,,4601,7122.3,7122.3,19300352,4333.2,4212.3,5.99e-04,0.5884,bf16,1.5B,32,1564837888
590,6.1816,,483.76,,4593,7134.2,7134.2,19333120,4340.3,4219.5,5.99e-04,0.5762,bf16,1.5B,32,1564837888
591,5.9633,,388.88,,4590,7138.9,7138.9,19365888,4347.5,4226.6,5.99e-04,0.6080,bf16,1.5B,32,1564837888
592,6.1704,,478.36,,4576,7160.9,7160.9,19398656,4354.6,4233.8,5.99e-04,0.5680,bf16,1.5B,32,1564837888
593,6.0687,,432.13,,4592,7135.5,7135.5,19431424,4361.8,4240.9,5.99e-04,0.7797,bf16,1.5B,32,1564837888
594,6.1475,,467.54,,4586,7144.7,7144.7,19464192,4368.9,4248.0,5.99e-04,0.8662,bf16,1.5B,32,1564837888
595,6.0500,,424.12,,4585,7146.3,7146.3,19496960,4376.1,4255.2,5.99e-04,0.5631,bf16,1.5B,32,1564837888
596,6.1350,,461.75,,4581,7153.6,7153.6,19529728,4383.2,4262.3,5.99e-04,0.6705,bf16,1.5B,32,1564837888
597,6.1034,,447.40,,4568,7173.1,7173.1,19562496,4390.4,4269.5,5.99e-04,0.8035,bf16,1.5B,32,1564837888
598,5.8912,,361.84,,4553,7196.7,7196.7,19595264,4397.6,4276.7,5.99e-04,0.6462,bf16,1.5B,32,1564837888
599,6.3444,,569.30,,4579,7155.6,7155.6,19628032,4404.7,4283.9,5.99e-04,0.7179,bf16,1.5B,32,1564837888
600,5.9002,,365.13,,4552,7199.3,7199.3,19660800,4411.9,4291.1,5.99e-04,0.6491,bf16,1.5B,32,1564837888
601,6.1359,,462.17,,4568,7173.6,7173.6,19693568,4419.1,4298.2,5.99e-04,0.6067,bf16,1.5B,32,1564837888
602,6.1345,,461.49,,4557,7190.1,7190.1,19726336,4426.3,4305.4,5.99e-04,0.5397,bf16,1.5B,32,1564837888
603,6.2774,,532.39,,4551,7199.8,7199.8,19759104,4433.5,4312.6,5.99e-04,0.6608,bf16,1.5B,32,1564837888
604,6.1902,,487.93,,4552,7199.3,7199.3,19791872,4440.7,4319.8,5.99e-04,0.6954,bf16,1.5B,32,1564837888
605,6.4454,,629.80,,4593,7135.0,7135.0,19824640,4447.8,4327.0,5.99e-04,0.6891,bf16,1.5B,32,1564837888
606,6.0123,,408.41,,4583,7149.8,7149.8,19857408,4455.0,4334.1,5.99e-04,0.6959,bf16,1.5B,32,1564837888
607,6.0311,,416.19,,4584,7147.9,7147.9,19890176,4462.1,4341.3,5.99e-04,0.5007,bf16,1.5B,32,1564837888
608,6.1647,,475.65,,4587,7143.6,7143.6,19922944,4469.3,4348.4,5.99e-04,0.6535,bf16,1.5B,32,1564837888
609,6.0626,,429.51,,4595,7131.8,7131.8,19955712,4476.4,4355.5,5.99e-04,0.5239,bf16,1.5B,32,1564837888
610,6.2200,,502.72,,4591,7137.0,7137.0,19988480,4483.5,4362.7,5.99e-04,0.6287,bf16,1.5B,32,1564837888
611,6.0061,,405.92,,4586,7144.5,7144.5,20021248,4490.7,4369.8,5.99e-04,0.6947,bf16,1.5B,32,1564837888
612,6.0971,,444.56,,4588,7142.7,7142.7,20054016,4497.8,4377.0,5.99e-04,0.8344,bf16,1.5B,32,1564837888
613,5.9698,,391.43,,4589,7141.0,7141.0,20086784,4505.0,4384.1,5.99e-04,0.5795,bf16,1.5B,32,1564837888
614,6.0407,,420.21,,4590,7139.4,7139.4,20119552,4512.1,4391.2,5.99e-04,0.6562,bf16,1.5B,32,1564837888
615,6.2174,,501.41,,4591,7138.0,7138.0,20152320,4519.3,4398.4,5.99e-04,0.5900,bf16,1.5B,32,1564837888
616,6.1424,,465.18,,4568,7173.2,7173.2,20185088,4526.4,4405.6,5.99e-04,0.5016,bf16,1.5B,32,1564837888
617,6.1888,,487.24,,4587,7143.3,7143.3,20217856,4533.6,4412.7,5.99e-04,0.5283,bf16,1.5B,32,1564837888
618,6.1320,,460.33,,4580,7155.2,7155.2,20250624,4540.7,4419.9,5.99e-04,0.5316,bf16,1.5B,32,1564837888
619,6.1318,,460.27,,4595,7130.5,7130.5,20283392,4547.9,4427.0,5.99e-04,0.5995,bf16,1.5B,32,1564837888
620,6.2207,,503.04,,4572,7166.9,7166.9,20316160,4555.0,4434.2,5.99e-04,0.6305,bf16,1.5B,32,1564837888
621,6.5029,,667.09,,4565,7178.3,7178.3,20348928,4562.2,4441.3,5.99e-04,0.6592,bf16,1.5B,32,1564837888
622,6.2587,,522.56,,4588,7141.3,7141.3,20381696,4569.3,4448.5,5.99e-04,0.7036,bf16,1.5B,32,1564837888
623,6.0428,,421.08,,4598,7126.3,7126.3,20414464,4576.5,4455.6,5.99e-04,0.6716,bf16,1.5B,32,1564837888
624,6.0546,,426.08,,4567,7175.0,7175.0,20447232,4583.6,4462.8,5.99e-04,0.5459,bf16,1.5B,32,1564837888
625,6.0982,,445.04,,4555,7193.7,7193.7,20480000,4590.8,4470.0,5.99e-04,0.6153,bf16,1.5B,32,1564837888
626,6.0461,,422.45,,4574,7164.3,7164.3,20512768,4598.0,4477.1,5.99e-04,0.7737,bf16,1.5B,32,1564837888
627,6.0483,,423.41,,4564,7179.0,7179.0,20545536,4605.2,4484.3,5.99e-04,0.5831,bf16,1.5B,32,1564837888
628,5.9608,,387.91,,4602,7120.2,7120.2,20578304,4612.3,4491.4,5.99e-04,0.5508,bf16,1.5B,32,1564837888
629,6.1365,,462.44,,4583,7149.8,7149.8,20611072,4619.5,4498.6,5.99e-04,0.6433,bf16,1.5B,32,1564837888
630,5.9113,,369.17,,4588,7141.9,7141.9,20643840,4626.6,4505.7,5.99e-04,0.9064,bf16,1.5B,32,1564837888
631,5.8735,,355.48,,4589,7140.6,7140.6,20676608,4633.7,4512.9,5.99e-04,0.7970,bf16,1.5B,32,1564837888
632,6.0853,,439.34,,4595,7131.8,7131.8,20709376,4640.9,4520.0,5.99e-04,0.8698,bf16,1.5B,32,1564837888
633,6.1225,,455.99,,4588,7142.3,7142.3,20742144,4648.0,4527.1,5.99e-04,0.6058,bf16,1.5B,32,1564837888
634,6.0690,,432.26,,4569,7171.7,7171.7,20774912,4655.2,4534.3,5.99e-04,0.5962,bf16,1.5B,32,1564837888
635,6.2041,,494.79,,4562,7183.6,7183.6,20807680,4662.4,4541.5,5.99e-04,0.5471,bf16,1.5B,32,1564837888
636,6.1119,,451.20,,4587,7143.6,7143.6,20840448,4669.5,4548.6,5.99e-04,0.5602,bf16,1.5B,32,1564837888
637,6.1662,,476.37,,4596,7130.3,7130.3,20873216,4676.6,4555.8,5.99e-04,0.5929,bf16,1.5B,32,1564837888
638,6.0103,,407.61,,4579,7156.0,7156.0,20905984,4683.8,4562.9,5.99e-04,0.6606,bf16,1.5B,32,1564837888
639,6.0607,,428.68,,4594,7132.5,7132.5,20938752,4690.9,4570.1,5.99e-04,0.5439,bf16,1.5B,32,1564837888
640,6.0710,,433.11,,4580,7154.7,7154.7,20971520,4698.1,4577.2,5.99e-04,0.5929,bf16,1.5B,32,1564837888
641,5.9644,,389.33,,4577,7158.6,7158.6,21004288,4705.2,4584.4,5.99e-04,0.5912,bf16,1.5B,32,1564837888
642,6.1035,,447.41,,4573,7165.4,7165.4,21037056,4712.4,4591.5,5.99e-04,0.6656,bf16,1.5B,32,1564837888
643,5.7379,,310.42,,4563,7181.7,7181.7,21069824,4719.6,4598.7,5.99e-04,0.5437,bf16,1.5B,32,1564837888
644,6.1510,,469.19,,4576,7160.8,7160.8,21102592,4726.8,4605.9,5.99e-04,0.5371,bf16,1.5B,32,1564837888
645,6.0828,,438.25,,4585,7147.4,7147.4,21135360,4733.9,4613.0,5.99e-04,0.7265,bf16,1.5B,32,1564837888
646,6.2531,,519.64,,4570,7170.7,7170.7,21168128,4741.1,4620.2,5.99e-04,0.7566,bf16,1.5B,32,1564837888
647,6.3012,,545.20,,4585,7146.4,7146.4,21200896,4748.2,4627.3,5.99e-04,0.6705,bf16,1.5B,32,1564837888
648,5.9877,,398.48,,4594,7133.2,7133.2,21233664,4755.4,4634.5,5.99e-04,0.5787,bf16,1.5B,32,1564837888
649,6.1127,,451.57,,4600,7124.0,7124.0,21266432,4762.5,4641.6,5.99e-04,0.6998,bf16,1.5B,32,1564837888
650,6.0955,,443.84,,4588,7142.7,7142.7,21299200,4769.6,4648.7,5.99e-04,0.6352,bf16,1.5B,32,1564837888
651,6.0168,,410.27,,4585,7146.4,7146.4,21331968,4776.8,4655.9,5.99e-04,0.6136,bf16,1.5B,32,1564837888
652,6.0157,,409.82,,4579,7156.6,7156.6,21364736,4783.9,4663.0,5.99e-04,0.7298,bf16,1.5B,32,1564837888
653,6.2141,,499.76,,4554,7194.9,7194.9,21397504,4791.1,4670.2,5.99e-04,0.5434,bf16,1.5B,32,1564837888
654,6.0467,,422.72,,4564,7179.3,7179.3,21430272,4798.3,4677.4,5.99e-04,0.6314,bf16,1.5B,32,1564837888
655,5.6310,,278.93,,4569,7171.1,7171.1,21463040,4805.5,4684.6,5.99e-04,0.7265,bf16,1.5B,32,1564837888
656,6.0763,,435.43,,4583,7149.2,7149.2,21495808,4812.6,4691.7,5.99e-04,0.5549,bf16,1.5B,32,1564837888
657,6.2831,,535.42,,4573,7165.8,7165.8,21528576,4819.8,4698.9,5.99e-04,0.7552,bf16,1.5B,32,1564837888
658,5.8001,,330.34,,4581,7152.7,7152.7,21561344,4826.9,4706.1,5.99e-04,0.7412,bf16,1.5B,32,1564837888
659,5.7294,,307.79,,4581,7153.7,7153.7,21594112,4834.1,4713.2,5.99e-04,0.7112,bf16,1.5B,32,1564837888
660,5.9454,,381.98,,4544,7210.6,7210.6,21626880,4841.3,4720.4,5.99e-04,0.6938,bf16,1.5B,32,1564837888
661,5.9374,,378.95,,4552,7198.3,7198.3,21659648,4848.5,4727.6,5.99e-04,0.6656,bf16,1.5B,32,1564837888
662,6.2220,,503.71,,4555,7193.2,7193.2,21692416,4855.7,4734.8,5.99e-04,0.6888,bf16,1.5B,32,1564837888
663,6.0536,,425.64,,4552,7198.8,7198.8,21725184,4862.9,4742.0,5.99e-04,0.5445,bf16,1.5B,32,1564837888
664,6.0798,,436.93,,4554,7195.6,7195.6,21757952,4870.1,4749.2,5.99e-04,0.6036,bf16,1.5B,32,1564837888
665,5.9873,,398.32,,4591,7137.8,7137.8,21790720,4877.2,4756.3,5.99e-04,0.5815,bf16,1.5B,32,1564837888
666,6.0278,,414.80,,4591,7136.8,7136.8,21823488,4884.4,4763.5,5.99e-04,0.5852,bf16,1.5B,32,1564837888
667,6.1692,,477.81,,4593,7134.6,7134.6,21856256,4891.5,4770.6,5.99e-04,0.5853,bf16,1.5B,32,1564837888
668,6.2007,,493.08,,4557,7190.2,7190.2,21889024,4898.7,4777.8,5.99e-04,0.5640,bf16,1.5B,32,1564837888
669,6.0575,,427.30,,4562,7183.5,7183.5,21921792,4905.9,4785.0,5.99e-04,0.5826,bf16,1.5B,32,1564837888
670,5.9557,,385.96,,4565,7178.5,7178.5,21954560,4913.1,4792.2,5.99e-04,0.6075,bf16,1.5B,32,1564837888
671,6.1431,,465.51,,4573,7164.9,7164.9,21987328,4920.2,4799.3,5.99e-04,0.5603,bf16,1.5B,32,1564837888
672,5.9432,,381.16,,4583,7149.6,7149.6,22020096,4927.4,4806.5,5.99e-04,0.4815,bf16,1.5B,32,1564837888
673,6.0137,,408.98,,4585,7147.0,7147.0,22052864,4934.5,4813.6,5.99e-04,0.6008,bf16,1.5B,32,1564837888
674,6.2636,,525.13,,4579,7156.7,7156.7,22085632,4941.7,4820.8,5.99e-04,0.5880,bf16,1.5B,32,1564837888
675,6.1198,,454.79,,4581,7152.4,7152.4,22118400,4948.8,4827.9,5.99e-04,0.6160,bf16,1.5B,32,1564837888
676,6.4627,,640.81,,4587,7144.3,7144.3,22151168,4956.0,4835.1,5.99e-04,0.6405,bf16,1.5B,32,1564837888
677,6.3291,,560.67,,4596,7129.7,7129.7,22183936,4963.1,4842.2,5.99e-04,0.6836,bf16,1.5B,32,1564837888
678,6.2014,,493.42,,4563,7181.4,7181.4,22216704,4970.3,4849.4,5.99e-04,0.6049,bf16,1.5B,32,1564837888
679,6.1319,,460.32,,4574,7164.6,7164.6,22249472,4977.4,4856.6,5.99e-04,0.6414,bf16,1.5B,32,1564837888
680,5.9682,,390.81,,4598,7127.2,7127.2,22282240,4984.6,4863.7,5.99e-04,0.5596,bf16,1.5B,32,1564837888
681,5.9284,,375.56,,4576,7160.8,7160.8,22315008,4991.7,4870.8,5.99e-04,0.6308,bf16,1.5B,32,1564837888
682,5.9043,,366.59,,4583,7149.1,7149.1,22347776,4998.9,4878.0,5.99e-04,0.5412,bf16,1.5B,32,1564837888
683,6.0367,,418.51,,4592,7135.7,7135.7,22380544,5006.0,4885.1,5.99e-04,0.6188,bf16,1.5B,32,1564837888
684,6.1731,,479.68,,4585,7147.3,7147.3,22413312,5013.2,4892.3,5.99e-04,0.6869,bf16,1.5B,32,1564837888
685,5.8984,,364.45,,4580,7155.0,7155.0,22446080,5020.3,4899.4,5.99e-04,0.5784,bf16,1.5B,32,1564837888
686,5.9996,,403.27,,4589,7141.2,7141.2,22478848,5027.5,4906.6,5.99e-04,0.6245,bf16,1.5B,32,1564837888
687,6.0402,,419.96,,4597,7128.0,7128.0,22511616,5034.6,4913.7,5.99e-04,0.6813,bf16,1.5B,32,1564837888
688,6.0772,,435.82,,4603,7118.3,7118.3,22544384,5041.7,4920.8,5.99e-04,0.7170,bf16,1.5B,32,1564837888
689,5.9754,,393.63,,4594,7132.2,7132.2,22577152,5048.8,4928.0,5.99e-04,0.5430,bf16,1.5B,32,1564837888
690,5.9918,,400.15,,4595,7131.0,7131.0,22609920,5056.0,4935.1,5.99e-04,0.5392,bf16,1.5B,32,1564837888
691,5.8937,,362.74,,4591,7137.4,7137.4,22642688,5063.1,4942.2,5.99e-04,0.6728,bf16,1.5B,32,1564837888
692,6.1557,,471.39,,4554,7194.7,7194.7,22675456,5070.3,4949.4,5.99e-04,0.7670,bf16,1.5B,32,1564837888
693,5.8507,,347.48,,4565,7178.1,7178.1,22708224,5077.5,4956.6,5.99e-04,0.6602,bf16,1.5B,32,1564837888
694,6.0286,,415.15,,4563,7181.6,7181.6,22740992,5084.7,4963.8,5.99e-04,0.7405,bf16,1.5B,32,1564837888
695,5.7960,,328.99,,4571,7169.2,7169.2,22773760,5091.8,4970.9,5.99e-04,0.7118,bf16,1.5B,32,1564837888
696,6.0945,,443.40,,4578,7158.1,7158.1,22806528,5099.0,4978.1,5.99e-04,0.5490,bf16,1.5B,32,1564837888
697,5.9746,,393.32,,4585,7146.1,7146.1,22839296,5106.1,4985.2,5.98e-04,0.7266,bf16,1.5B,32,1564837888
698,6.3317,,562.09,,4599,7124.8,7124.8,22872064,5113.3,4992.4,5.98e-04,1.0616,bf16,1.5B,32,1564837888
699,5.9293,,375.90,,4585,7146.9,7146.9,22904832,5120.4,4999.5,5.98e-04,0.5700,bf16,1.5B,32,1564837888
700,5.8743,,355.79,,4595,7130.7,7130.7,22937600,5127.5,5006.7,5.98e-04,0.6250,bf16,1.5B,32,1564837888
701,5.8520,,347.92,,4590,7139.6,7139.6,22970368,5134.7,5013.8,5.98e-04,0.6279,bf16,1.5B,32,1564837888
702,5.9117,,369.32,,4589,7141.0,7141.0,23003136,5141.8,5020.9,5.98e-04,0.5586,bf16,1.5B,32,1564837888
703,6.0799,,437.00,,4599,7124.7,7124.7,23035904,5149.0,5028.1,5.98e-04,0.9002,bf16,1.5B,32,1564837888
704,6.3191,,555.07,,4588,7142.8,7142.8,23068672,5156.1,5035.2,5.98e-04,0.7403,bf16,1.5B,32,1564837888
705,5.9754,,393.63,,4592,7135.4,7135.4,23101440,5163.2,5042.3,5.98e-04,0.5307,bf16,1.5B,32,1564837888
706,5.9206,,372.62,,4598,7127.3,7127.3,23134208,5170.4,5049.5,5.98e-04,0.5600,bf16,1.5B,32,1564837888
707,6.0965,,444.29,,4587,7143.8,7143.8,23166976,5177.5,5056.6,5.98e-04,0.7445,bf16,1.5B,32,1564837888
708,6.0615,,429.02,,4588,7142.8,7142.8,23199744,5184.6,5063.7,5.98e-04,0.5401,bf16,1.5B,32,1564837888
709,6.3647,,580.98,,4595,7131.4,7131.4,23232512,5191.8,5070.9,5.98e-04,0.7666,bf16,1.5B,32,1564837888
710,5.8132,,334.68,,4594,7132.2,7132.2,23265280,5198.9,5078.0,5.98e-04,0.8266,bf16,1.5B,32,1564837888
711,5.8103,,333.73,,4590,7139.2,7139.2,23298048,5206.1,5085.2,5.98e-04,0.6060,bf16,1.5B,32,1564837888
712,5.9139,,370.16,,4592,7136.5,7136.5,23330816,5213.2,5092.3,5.98e-04,0.5728,bf16,1.5B,32,1564837888
713,5.9017,,365.67,,4599,7125.2,7125.2,23363584,5220.3,5099.4,5.98e-04,0.8017,bf16,1.5B,32,1564837888
714,6.0144,,409.28,,4602,7120.7,7120.7,23396352,5227.4,5106.5,5.98e-04,0.8279,bf16,1.5B,32,1564837888
715,5.9264,,374.82,,4589,7141.2,7141.2,23429120,5234.6,5113.7,5.98e-04,0.6397,bf16,1.5B,32,1564837888
716,5.9279,,375.37,,4580,7155.1,7155.1,23461888,5241.7,5120.8,5.98e-04,0.6250,bf16,1.5B,32,1564837888
717,5.7888,,326.63,,4576,7161.6,7161.6,23494656,5248.9,5128.0,5.98e-04,1.0722,bf16,1.5B,32,1564837888
718,6.0058,,405.78,,4585,7147.2,7147.2,23527424,5256.0,5135.1,5.98e-04,0.7545,bf16,1.5B,32,1564837888
719,6.0295,,415.52,,4589,7140.7,7140.7,23560192,5263.2,5142.3,5.98e-04,0.6682,bf16,1.5B,32,1564837888
720,5.8674,,353.34,,4596,7129.7,7129.7,23592960,5270.3,5149.4,5.98e-04,0.9258,bf16,1.5B,32,1564837888
721,6.0352,,417.87,,4572,7166.5,7166.5,23625728,5277.5,5156.6,5.98e-04,0.6986,bf16,1.5B,32,1564837888
722,6.1310,,459.91,,4561,7184.7,7184.7,23658496,5284.7,5163.8,5.98e-04,0.7384,bf16,1.5B,32,1564837888
723,6.0425,,420.93,,4579,7155.6,7155.6,23691264,5291.8,5170.9,5.98e-04,0.8306,bf16,1.5B,32,1564837888
724,6.0202,,411.67,,4551,7200.0,7200.0,23724032,5299.0,5178.1,5.98e-04,0.7679,bf16,1.5B,32,1564837888
725,6.0029,,404.60,,4556,7192.3,7192.3,23756800,5306.2,5185.3,5.98e-04,0.6523,bf16,1.5B,32,1564837888
726,6.0046,,405.28,,4572,7167.9,7167.9,23789568,5313.4,5192.5,5.98e-04,0.6257,bf16,1.5B,32,1564837888
727,5.9818,,396.16,,4565,7178.3,7178.3,23822336,5320.6,5199.7,5.98e-04,0.7445,bf16,1.5B,32,1564837888
728,5.9409,,380.29,,4550,7201.4,7201.4,23855104,5327.8,5206.9,5.98e-04,0.5638,bf16,1.5B,32,1564837888
729,5.8992,,364.76,,4595,7131.5,7131.5,23887872,5334.9,5214.0,5.98e-04,0.6758,bf16,1.5B,32,1564837888
730,6.1165,,453.27,,4587,7144.4,7144.4,23920640,5342.0,5221.1,5.98e-04,0.7928,bf16,1.5B,32,1564837888
731,6.1621,,474.44,,4584,7147.9,7147.9,23953408,5349.2,5228.3,5.98e-04,0.6351,bf16,1.5B,32,1564837888
732,5.9096,,368.57,,4588,7142.3,7142.3,23986176,5356.3,5235.4,5.98e-04,0.6355,bf16,1.5B,32,1564837888
733,6.0293,,415.41,,4576,7160.8,7160.8,24018944,5363.5,5242.6,5.98e-04,0.5310,bf16,1.5B,32,1564837888
734,5.8789,,357.40,,4573,7165.7,7165.7,24051712,5370.7,5249.7,5.98e-04,0.5544,bf16,1.5B,32,1564837888
735,5.7294,,307.78,,4572,7167.4,7167.4,24084480,5377.8,5256.9,5.98e-04,0.5863,bf16,1.5B,32,1564837888
736,5.9110,,369.07,,4588,7142.5,7142.5,24117248,5385.0,5264.1,5.98e-04,0.6890,bf16,1.5B,32,1564837888
737,6.1577,,472.35,,4582,7150.8,7150.8,24150016,5392.1,5271.2,5.98e-04,0.6681,bf16,1.5B,32,1564837888
738,5.5739,,263.45,,4591,7137.1,7137.1,24182784,5399.3,5278.3,5.98e-04,0.7104,bf16,1.5B,32,1564837888
