step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,num_params
4011,5.1466,,171.84,,4589,7139.9,7139.9,131432448,29806.1,28837.5,5.16e-04,1.6936,bf16,1.5B,32,1564837888
4012,5.1549,,173.28,,4613,7103.5,7103.5,131465216,29813.2,28844.6,5.16e-04,1.8310,bf16,1.5B,32,1564837888
4013,5.4805,,239.96,,4616,7098.6,7098.6,131497984,29820.3,28851.7,5.16e-04,2.0720,bf16,1.5B,32,1564837888
4014,5.3349,,207.45,,4633,7072.8,7072.8,131530752,29827.3,28858.7,5.16e-04,2.0881,bf16,1.5B,32,1564837888
4015,5.2180,,184.56,,4595,7131.1,7131.1,131563520,29834.5,28865.9,5.16e-04,2.1106,bf16,1.5B,32,1564837888
4016,5.2431,,189.26,,4572,7167.6,7167.6,131596288,29841.6,28873.0,5.16e-04,3.0657,bf16,1.5B,32,1564837888
4017,5.1325,,169.44,,4609,7109.4,7109.4,131629056,29848.7,28880.2,5.16e-04,2.0279,bf16,1.5B,32,1564837888
4018,5.1097,,165.62,,4617,7096.7,7096.7,131661824,29855.8,28887.3,5.16e-04,2.5025,bf16,1.5B,32,1564837888
4019,5.2699,,194.39,,4604,7117.6,7117.6,131694592,29863.0,28894.4,5.16e-04,2.2375,bf16,1.5B,32,1564837888
4020,5.2653,,193.50,,4605,7115.4,7115.4,131727360,29870.1,28901.5,5.16e-04,2.0422,bf16,1.5B,32,1564837888
4021,5.5421,,255.21,,4578,7157.9,7157.9,131760128,29877.2,28908.6,5.16e-04,2.3990,bf16,1.5B,32,1564837888
4022,5.5729,,263.20,,4612,7105.5,7105.5,131792896,29884.3,28915.7,5.16e-04,1.9163,bf16,1.5B,32,1564837888
4023,5.2329,,187.34,,4614,7102.0,7102.0,131825664,29891.4,28922.9,5.16e-04,1.5965,bf16,1.5B,32,1564837888
4024,5.2148,,183.98,,4596,7129.9,7129.9,131858432,29898.6,28930.0,5.16e-04,1.6334,bf16,1.5B,32,1564837888
4025,5.2872,,197.78,,4636,7068.7,7068.7,131891200,29905.6,28937.0,5.16e-04,2.5230,bf16,1.5B,32,1564837888
4026,5.2759,,195.56,,4598,7126.9,7126.9,131923968,29912.8,28944.2,5.16e-04,1.9694,bf16,1.5B,32,1564837888
4027,5.3798,,216.99,,4590,7138.8,7138.8,131956736,29919.9,28951.3,5.16e-04,2.3176,bf16,1.5B,32,1564837888
4028,5.4764,,238.97,,4587,7143.5,7143.5,131989504,29927.0,28958.5,5.16e-04,1.6292,bf16,1.5B,32,1564837888
4029,5.2396,,188.59,,4612,7105.5,7105.5,132022272,29934.2,28965.6,5.16e-04,2.9941,bf16,1.5B,32,1564837888
4030,5.2241,,185.70,,4598,7126.1,7126.1,132055040,29941.3,28972.7,5.16e-04,2.0414,bf16,1.5B,32,1564837888
4031,5.6230,,276.71,,4615,7099.7,7099.7,132087808,29948.4,28979.8,5.16e-04,1.7564,bf16,1.5B,32,1564837888
4032,5.0421,,154.80,,4618,7095.0,7095.0,132120576,29955.5,28986.9,5.15e-04,2.1546,bf16,1.5B,32,1564837888
4033,5.0699,,159.16,,4617,7097.8,7097.8,132153344,29962.6,28994.0,5.15e-04,2.0930,bf16,1.5B,32,1564837888
4034,5.1564,,173.53,,4617,7097.6,7097.6,132186112,29969.7,29001.1,5.15e-04,2.0750,bf16,1.5B,32,1564837888
4035,5.5189,,249.37,,4616,7098.4,7098.4,132218880,29976.8,29008.2,5.15e-04,1.7032,bf16,1.5B,32,1564837888
4036,5.4158,,224.93,,4605,7116.4,7116.4,132251648,29983.9,29015.3,5.15e-04,1.7094,bf16,1.5B,32,1564837888
4037,5.2531,,191.16,,4637,7066.5,7066.5,132284416,29991.0,29022.4,5.15e-04,5.3822,bf16,1.5B,32,1564837888
4038,5.2558,,191.67,,4618,7096.3,7096.3,132317184,29998.0,29029.5,5.15e-04,2.4203,bf16,1.5B,32,1564837888
4039,5.2185,,184.65,,4611,7106.3,7106.3,132349952,30005.2,29036.6,5.15e-04,2.1371,bf16,1.5B,32,1564837888
4040,5.2665,,193.74,,4615,7100.6,7100.6,132382720,30012.3,29043.7,5.15e-04,1.8478,bf16,1.5B,32,1564837888
4041,5.1761,,176.99,,4603,7119.0,7119.0,132415488,30019.4,29050.8,5.15e-04,2.0587,bf16,1.5B,32,1564837888
4042,5.2608,,192.64,,4604,7117.6,7117.6,132448256,30026.5,29057.9,5.15e-04,3.0917,bf16,1.5B,32,1564837888
4043,5.1508,,172.56,,4618,7095.4,7095.4,132481024,30033.6,29065.0,5.15e-04,1.7888,bf16,1.5B,32,1564837888
4044,5.3027,,200.87,,4600,7123.2,7123.2,132513792,30040.7,29072.1,5.15e-04,2.6900,bf16,1.5B,32,1564837888
4045,5.1062,,165.04,,4607,7113.1,7113.1,132546560,30047.8,29079.2,5.15e-04,2.4716,bf16,1.5B,32,1564837888
4046,5.2591,,192.31,,4601,7122.4,7122.4,132579328,30054.9,29086.4,5.15e-04,3.1567,bf16,1.5B,32,1564837888
4047,5.2098,,183.07,,4612,7105.6,7105.6,132612096,30062.1,29093.5,5.15e-04,1.8621,bf16,1.5B,32,1564837888
4048,5.3750,,215.94,,4603,7118.5,7118.5,132644864,30069.2,29100.6,5.15e-04,1.9017,bf16,1.5B,32,1564837888
4049,5.1768,,177.11,,4596,7129.9,7129.9,132677632,30076.3,29107.7,5.15e-04,4.0465,bf16,1.5B,32,1564837888
4050,5.2834,,197.03,,4595,7130.9,7130.9,132710400,30083.4,29114.8,5.15e-04,5.5002,bf16,1.5B,32,1564837888
4051,5.3737,,215.66,,4592,7135.1,7135.1,132743168,30090.6,29122.0,5.15e-04,1.7901,bf16,1.5B,32,1564837888
4052,5.6080,,272.61,,4586,7145.5,7145.5,132775936,30097.7,29129.1,5.15e-04,2.9091,bf16,1.5B,32,1564837888
4053,5.1743,,176.68,,4605,7115.5,7115.5,132808704,30104.8,29136.2,5.15e-04,1.9592,bf16,1.5B,32,1564837888
4054,5.2297,,186.74,,4580,7154.4,7154.4,132841472,30112.0,29143.4,5.15e-04,1.7271,bf16,1.5B,32,1564837888
4055,5.0151,,150.66,,4582,7151.9,7151.9,132874240,30119.1,29150.5,5.15e-04,1.7997,bf16,1.5B,32,1564837888
4056,5.1655,,175.12,,4577,7158.7,7158.7,132907008,30126.3,29157.7,5.14e-04,1.4001,bf16,1.5B,32,1564837888
4057,5.2660,,193.64,,4608,7111.3,7111.3,132939776,30133.4,29164.8,5.14e-04,3.2973,bf16,1.5B,32,1564837888
4058,5.3264,,205.69,,4566,7177.2,7177.2,132972544,30140.6,29172.0,5.14e-04,3.0404,bf16,1.5B,32,1564837888
4059,5.2145,,183.91,,4601,7122.1,7122.1,133005312,30147.7,29179.1,5.14e-04,1.9320,bf16,1.5B,32,1564837888
4060,5.3054,,201.43,,4593,7134.8,7134.8,133038080,30154.8,29186.2,5.14e-04,1.6334,bf16,1.5B,32,1564837888
4061,5.1532,,172.98,,4591,7137.8,7137.8,133070848,30162.0,29193.4,5.14e-04,2.7523,bf16,1.5B,32,1564837888
4062,5.1987,,181.03,,4592,7135.5,7135.5,133103616,30169.1,29200.5,5.14e-04,2.2271,bf16,1.5B,32,1564837888
4063,5.1818,,178.00,,4607,7112.6,7112.6,133136384,30176.2,29207.6,5.14e-04,2.4741,bf16,1.5B,32,1564837888
4064,5.2935,,199.05,,4591,7137.0,7137.0,133169152,30183.4,29214.8,5.14e-04,1.9318,bf16,1.5B,32,1564837888
4065,5.0542,,156.68,,4598,7126.5,7126.5,133201920,30190.5,29221.9,5.14e-04,3.2440,bf16,1.5B,32,1564837888
4066,5.3322,,206.90,,4618,7095.8,7095.8,133234688,30197.6,29229.0,5.14e-04,1.7519,bf16,1.5B,32,1564837888
4067,5.1774,,177.22,,4587,7143.2,7143.2,133267456,30204.7,29236.1,5.14e-04,4.2130,bf16,1.5B,32,1564837888
4068,5.1687,,175.68,,4605,7115.4,7115.4,133300224,30211.9,29243.3,5.14e-04,2.2626,bf16,1.5B,32,1564837888
4069,5.1195,,167.25,,4585,7146.7,7146.7,133332992,30219.0,29250.4,5.14e-04,2.8166,bf16,1.5B,32,1564837888
4070,5.0304,,152.99,,4587,7143.4,7143.4,133365760,30226.1,29257.5,5.14e-04,2.4042,bf16,1.5B,32,1564837888
4071,5.1893,,179.34,,4599,7125.8,7125.8,133398528,30233.3,29264.7,5.14e-04,1.8777,bf16,1.5B,32,1564837888
4072,5.2134,,183.72,,4601,7121.4,7121.4,133431296,30240.4,29271.8,5.14e-04,2.1706,bf16,1.5B,32,1564837888
4073,5.3461,,209.79,,4598,7126.0,7126.0,133464064,30247.5,29278.9,5.14e-04,7.1139,bf16,1.5B,32,1564837888
4074,5.4922,,242.78,,4591,7137.0,7137.0,133496832,30254.7,29286.1,5.14e-04,2.7703,bf16,1.5B,32,1564837888
4075,5.0120,,150.20,,4604,7118.0,7118.0,133529600,30261.8,29293.2,5.14e-04,1.6850,bf16,1.5B,32,1564837888
4076,5.3224,,204.88,,4596,7130.0,7130.0,133562368,30268.9,29300.3,5.14e-04,1.8019,bf16,1.5B,32,1564837888
4077,5.4628,,235.76,,4594,7133.2,7133.2,133595136,30276.0,29307.4,5.14e-04,1.9665,bf16,1.5B,32,1564837888
4078,5.2818,,196.71,,4591,7137.6,7137.6,133627904,30283.2,29314.6,5.14e-04,3.9674,bf16,1.5B,32,1564837888
4079,5.2826,,196.88,,4582,7151.1,7151.1,133660672,30290.3,29321.7,5.14e-04,2.0156,bf16,1.5B,32,1564837888
4080,5.2197,,184.88,,4595,7131.1,7131.1,133693440,30297.5,29328.9,5.13e-04,2.9677,bf16,1.5B,32,1564837888
4081,5.0800,,160.78,,4602,7120.5,7120.5,133726208,30304.6,29336.0,5.13e-04,2.0953,bf16,1.5B,32,1564837888
4082,5.2563,,191.77,,4592,7136.2,7136.2,133758976,30311.7,29343.1,5.13e-04,1.8146,bf16,1.5B,32,1564837888
4083,5.2563,,191.78,,4606,7114.1,7114.1,133791744,30318.8,29350.2,5.13e-04,2.0486,bf16,1.5B,32,1564837888
4084,5.4202,,225.93,,4601,7122.5,7122.5,133824512,30326.0,29357.3,5.13e-04,2.3810,bf16,1.5B,32,1564837888
4085,5.2251,,185.89,,4600,7124.2,7124.2,133857280,30333.1,29364.5,5.13e-04,1.7781,bf16,1.5B,32,1564837888
4086,5.2534,,191.21,,4600,7122.9,7122.9,133890048,30340.2,29371.6,5.13e-04,1.6436,bf16,1.5B,32,1564837888
4087,5.1567,,173.60,,4598,7125.9,7125.9,133922816,30347.3,29378.7,5.13e-04,2.4670,bf16,1.5B,32,1564837888
4088,5.6403,,281.56,,4612,7105.4,7105.4,133955584,30354.4,29385.8,5.13e-04,1.6900,bf16,1.5B,32,1564837888
4089,5.4064,,222.83,,4608,7110.6,7110.6,133988352,30361.5,29392.9,5.13e-04,1.9194,bf16,1.5B,32,1564837888
4090,5.1781,,177.35,,4611,7106.9,7106.9,134021120,30368.7,29400.0,5.13e-04,1.9496,bf16,1.5B,32,1564837888
4091,5.3265,,205.71,,4606,7113.8,7113.8,134053888,30375.8,29407.2,5.13e-04,1.7673,bf16,1.5B,32,1564837888
4092,5.0813,,160.99,,4585,7146.6,7146.6,134086656,30382.9,29414.3,5.13e-04,2.1499,bf16,1.5B,32,1564837888
4093,5.3485,,210.30,,4601,7122.4,7122.4,134119424,30390.0,29421.4,5.13e-04,2.4646,bf16,1.5B,32,1564837888
4094,5.3584,,212.38,,4608,7111.5,7111.5,134152192,30397.1,29428.5,5.13e-04,3.6529,bf16,1.5B,32,1564837888
4095,5.2853,,197.41,,4591,7136.8,7136.8,134184960,30404.3,29435.7,5.13e-04,3.7144,bf16,1.5B,32,1564837888
4096,5.2581,,192.11,,4575,7161.7,7161.7,134217728,30411.4,29442.8,5.13e-04,3.2583,bf16,1.5B,32,1564837888
4097,5.2462,,189.85,,4579,7156.3,7156.3,134250496,30418.6,29450.0,5.13e-04,1.4886,bf16,1.5B,32,1564837888
4098,5.3931,,219.88,,4602,7120.0,7120.0,134283264,30425.7,29457.1,5.13e-04,1.9816,bf16,1.5B,32,1564837888
4099,5.4423,,230.98,,4593,7134.1,7134.1,134316032,30432.9,29464.2,5.13e-04,19.4709,bf16,1.5B,32,1564837888
4100,5.3530,,211.24,,4593,7135.1,7135.1,134348800,30440.0,29471.4,5.13e-04,2.7049,bf16,1.5B,32,1564837888
4101,5.2178,,184.53,,4604,7117.5,7117.5,134381568,30447.1,29478.5,5.13e-04,1.7994,bf16,1.5B,32,1564837888
4102,5.2107,,183.22,,4595,7131.8,7131.8,134414336,30454.2,29485.6,5.13e-04,3.4134,bf16,1.5B,32,1564837888
4103,5.2068,,182.51,,4602,7119.8,7119.8,134447104,30461.4,29492.7,5.13e-04,2.8284,bf16,1.5B,32,1564837888
4104,5.1472,,171.96,,4587,7143.9,7143.9,134479872,30468.5,29499.9,5.12e-04,1.5834,bf16,1.5B,32,1564837888
4105,5.2619,,192.84,,4596,7129.5,7129.5,134512640,30475.6,29507.0,5.12e-04,3.1375,bf16,1.5B,32,1564837888
4106,5.5185,,249.26,,4578,7157.4,7157.4,134545408,30482.8,29514.2,5.12e-04,1.7962,bf16,1.5B,32,1564837888
4107,5.1273,,168.57,,4586,7144.5,7144.5,134578176,30489.9,29521.3,5.12e-04,1.6030,bf16,1.5B,32,1564837888
4108,5.1944,,180.25,,4572,7167.7,7167.7,134610944,30497.1,29528.5,5.12e-04,1.9373,bf16,1.5B,32,1564837888
4109,5.2085,,182.82,,4570,7170.8,7170.8,134643712,30504.3,29535.7,5.12e-04,1.4232,bf16,1.5B,32,1564837888
4110,5.1476,,172.01,,4596,7130.4,7130.4,134676480,30511.4,29542.8,5.12e-04,2.2359,bf16,1.5B,32,1564837888
4111,5.2137,,183.77,,4596,7130.1,7130.1,134709248,30518.5,29549.9,5.12e-04,6.5352,bf16,1.5B,32,1564837888
4112,5.5544,,258.38,,4604,7117.9,7117.9,134742016,30525.7,29557.0,5.12e-04,1.9731,bf16,1.5B,32,1564837888
4113,5.3392,,208.35,,4600,7123.4,7123.4,134774784,30532.8,29564.2,5.12e-04,3.1696,bf16,1.5B,32,1564837888
4114,5.6020,,270.96,,4609,7109.4,7109.4,134807552,30539.9,29571.3,5.12e-04,3.1552,bf16,1.5B,32,1564837888
4115,5.2594,,192.36,,4609,7109.9,7109.9,134840320,30547.0,29578.4,5.12e-04,1.6182,bf16,1.5B,32,1564837888
4116,5.2608,,192.64,,4598,7126.3,7126.3,134873088,30554.1,29585.5,5.12e-04,2.3575,bf16,1.5B,32,1564837888
4117,5.2500,,190.57,,4592,7135.6,7135.6,134905856,30561.3,29592.6,5.12e-04,2.2387,bf16,1.5B,32,1564837888
4118,5.1644,,174.93,,4585,7146.4,7146.4,134938624,30568.4,29599.8,5.12e-04,1.7383,bf16,1.5B,32,1564837888
4119,5.2773,,195.84,,4597,7127.5,7127.5,134971392,30575.5,29606.9,5.12e-04,2.0253,bf16,1.5B,32,1564837888
4120,5.0246,,152.11,,4608,7111.0,7111.0,135004160,30582.6,29614.0,5.12e-04,1.6063,bf16,1.5B,32,1564837888
4121,5.2127,,183.59,,4603,7118.9,7118.9,135036928,30589.8,29621.1,5.12e-04,4.4004,bf16,1.5B,32,1564837888
4122,5.2808,,196.52,,4584,7148.1,7148.1,135069696,30596.9,29628.3,5.12e-04,1.9783,bf16,1.5B,32,1564837888
4123,5.3778,,216.56,,4598,7126.5,7126.5,135102464,30604.0,29635.4,5.12e-04,1.6671,bf16,1.5B,32,1564837888
4124,5.6439,,282.56,,4574,7164.7,7164.7,135135232,30611.2,29642.6,5.12e-04,2.8281,bf16,1.5B,32,1564837888
4125,5.7048,,300.31,,4566,7176.0,7176.0,135168000,30618.4,29649.8,5.12e-04,2.2292,bf16,1.5B,32,1564837888
4126,5.2019,,181.62,,4573,7165.8,7165.8,135200768,30625.6,29656.9,5.12e-04,2.2237,bf16,1.5B,32,1564837888
4127,5.1970,,180.72,,4581,7152.3,7152.3,135233536,30632.7,29664.1,5.12e-04,3.3015,bf16,1.5B,32,1564837888
4128,5.5110,,247.40,,4563,7181.5,7181.5,135266304,30639.9,29671.3,5.11e-04,1.9488,bf16,1.5B,32,1564837888
4129,5.1611,,174.36,,4558,7189.3,7189.3,135299072,30647.1,29678.5,5.11e-04,1.5617,bf16,1.5B,32,1564837888
4130,5.1086,,165.43,,4594,7132.9,7132.9,135331840,30654.2,29685.6,5.11e-04,1.6769,bf16,1.5B,32,1564837888
4131,5.3203,,204.45,,4556,7192.6,7192.6,135364608,30661.4,29692.8,5.11e-04,1.7179,bf16,1.5B,32,1564837888
4132,5.4513,,233.05,,4575,7163.2,7163.2,135397376,30668.6,29699.9,5.11e-04,3.6294,bf16,1.5B,32,1564837888
4133,5.1245,,168.09,,4565,7178.7,7178.7,135430144,30675.7,29707.1,5.11e-04,3.4809,bf16,1.5B,32,1564837888
4134,5.2255,,185.95,,4585,7146.5,7146.5,135462912,30682.9,29714.3,5.11e-04,2.2006,bf16,1.5B,32,1564837888
4135,5.2396,,188.60,,4581,7153.4,7153.4,135495680,30690.0,29721.4,5.11e-04,3.0564,bf16,1.5B,32,1564837888
4136,5.3766,,216.29,,4595,7131.4,7131.4,135528448,30697.2,29728.6,5.11e-04,2.2409,bf16,1.5B,32,1564837888
4137,5.2152,,184.04,,4602,7120.4,7120.4,135561216,30704.3,29735.7,5.11e-04,1.7531,bf16,1.5B,32,1564837888
4138,4.9966,,147.90,,4597,7128.4,7128.4,135593984,30711.4,29742.8,5.11e-04,2.4883,bf16,1.5B,32,1564837888
4139,5.1266,,168.45,,4610,7108.3,7108.3,135626752,30718.5,29749.9,5.11e-04,2.0578,bf16,1.5B,32,1564837888
4140,5.1688,,175.71,,4600,7123.8,7123.8,135659520,30725.7,29757.0,5.11e-04,2.2170,bf16,1.5B,32,1564837888
4141,5.1693,,175.80,,4559,7187.0,7187.0,135692288,30732.8,29764.2,5.11e-04,1.8084,bf16,1.5B,32,1564837888
4142,5.1669,,175.37,,4589,7140.6,7140.6,135725056,30740.0,29771.4,5.11e-04,1.5689,bf16,1.5B,32,1564837888
4143,5.2149,,183.99,,4597,7128.1,7128.1,135757824,30747.1,29778.5,5.11e-04,1.8048,bf16,1.5B,32,1564837888
4144,5.3138,,203.12,,4589,7140.8,7140.8,135790592,30754.3,29785.6,5.11e-04,1.6333,bf16,1.5B,32,1564837888
4145,5.1581,,173.83,,4597,7127.8,7127.8,135823360,30761.4,29792.8,5.11e-04,2.2182,bf16,1.5B,32,1564837888
4146,5.2814,,196.64,,4607,7112.3,7112.3,135856128,30768.5,29799.9,5.11e-04,1.6584,bf16,1.5B,32,1564837888
4147,5.1590,,173.98,,4586,7145.3,7145.3,135888896,30775.6,29807.0,5.11e-04,2.1009,bf16,1.5B,32,1564837888
4148,5.0019,,148.70,,4601,7121.6,7121.6,135921664,30782.8,29814.1,5.11e-04,4.3873,bf16,1.5B,32,1564837888
4149,5.3289,,206.22,,4599,7124.7,7124.7,135954432,30789.9,29821.3,5.11e-04,2.7100,bf16,1.5B,32,1564837888
4150,5.2423,,189.10,,4594,7133.3,7133.3,135987200,30797.0,29828.4,5.11e-04,2.7500,bf16,1.5B,32,1564837888
4151,5.3584,,212.38,,4590,7138.8,7138.8,136019968,30804.2,29835.5,5.10e-04,2.2443,bf16,1.5B,32,1564837888
4152,5.1635,,174.78,,4591,7137.5,7137.5,136052736,30811.3,29842.7,5.10e-04,4.1735,bf16,1.5B,32,1564837888
4153,5.3104,,202.43,,4597,7127.6,7127.6,136085504,30818.4,29849.8,5.10e-04,4.4893,bf16,1.5B,32,1564837888
4154,5.2712,,194.66,,4604,7117.1,7117.1,136118272,30825.5,29856.9,5.10e-04,2.0969,bf16,1.5B,32,1564837888
4155,5.1551,,173.32,,4609,7109.0,7109.0,136151040,30832.7,29864.0,5.10e-04,1.7180,bf16,1.5B,32,1564837888
4156,5.3526,,211.15,,4554,7195.6,7195.6,136183808,30839.9,29871.2,5.10e-04,2.5417,bf16,1.5B,32,1564837888
4157,5.4577,,234.55,,4550,7201.0,7201.0,136216576,30847.1,29878.4,5.10e-04,3.1723,bf16,1.5B,32,1564837888
4158,5.1060,,165.02,,4555,7193.4,7193.4,136249344,30854.2,29885.6,5.10e-04,2.3736,bf16,1.5B,32,1564837888
4159,5.2697,,194.36,,4577,7159.5,7159.5,136282112,30861.4,29892.8,5.10e-04,1.7644,bf16,1.5B,32,1564837888
4160,5.1767,,177.10,,4576,7161.3,7161.3,136314880,30868.6,29899.9,5.10e-04,3.0541,bf16,1.5B,32,1564837888
4161,5.1284,,168.75,,4591,7138.2,7138.2,136347648,30875.7,29907.1,5.10e-04,2.1237,bf16,1.5B,32,1564837888
4162,5.2082,,182.77,,4560,7185.8,7185.8,136380416,30882.9,29914.3,5.10e-04,2.1350,bf16,1.5B,32,1564837888
4163,5.2309,,186.96,,4568,7172.8,7172.8,136413184,30890.1,29921.4,5.10e-04,1.7977,bf16,1.5B,32,1564837888
4164,5.2630,,193.05,,4552,7198.9,7198.9,136445952,30897.3,29928.6,5.10e-04,1.6376,bf16,1.5B,32,1564837888
4165,5.3338,,207.22,,4572,7166.8,7166.8,136478720,30904.4,29935.8,5.10e-04,1.9279,bf16,1.5B,32,1564837888
4166,5.2450,,189.62,,4591,7137.0,7137.0,136511488,30911.6,29942.9,5.10e-04,1.8408,bf16,1.5B,32,1564837888
4167,5.0514,,156.23,,4589,7141.2,7141.2,136544256,30918.7,29950.1,5.10e-04,2.0627,bf16,1.5B,32,1564837888
4168,5.2263,,186.11,,4584,7148.7,7148.7,136577024,30925.9,29957.2,5.10e-04,2.1119,bf16,1.5B,32,1564837888
4169,5.2369,,188.08,,4604,7117.9,7117.9,136609792,30933.0,29964.3,5.10e-04,1.7577,bf16,1.5B,32,1564837888
4170,5.1780,,177.33,,4576,7161.6,7161.6,136642560,30940.1,29971.5,5.10e-04,2.0314,bf16,1.5B,32,1564837888
4171,5.3596,,212.64,,4592,7136.5,7136.5,136675328,30947.3,29978.6,5.10e-04,1.6550,bf16,1.5B,32,1564837888
4172,5.3730,,215.51,,4597,7127.4,7127.4,136708096,30954.4,29985.8,5.10e-04,1.5178,bf16,1.5B,32,1564837888
4173,4.9971,,147.98,,4559,7186.8,7186.8,136740864,30961.6,29993.0,5.10e-04,1.4643,bf16,1.5B,32,1564837888
4174,5.2530,,191.15,,4573,7165.3,7165.3,136773632,30968.8,30000.1,5.09e-04,1.9709,bf16,1.5B,32,1564837888
4175,5.1760,,176.97,,4556,7191.8,7191.8,136806400,30976.0,30007.3,5.09e-04,1.5801,bf16,1.5B,32,1564837888
4176,5.1345,,169.77,,4559,7187.9,7187.9,136839168,30983.1,30014.5,5.09e-04,1.6569,bf16,1.5B,32,1564837888
4177,5.1794,,177.58,,4552,7197.9,7197.9,136871936,30990.3,30021.7,5.09e-04,1.9016,bf16,1.5B,32,1564837888
4178,5.3280,,206.03,,4560,7186.1,7186.1,136904704,30997.5,30028.9,5.09e-04,3.0870,bf16,1.5B,32,1564837888
4179,5.1425,,171.14,,4578,7157.1,7157.1,136937472,31004.7,30036.0,5.09e-04,2.1710,bf16,1.5B,32,1564837888
4180,5.2762,,195.63,,4593,7133.7,7133.7,136970240,31011.8,30043.2,5.09e-04,2.3143,bf16,1.5B,32,1564837888
4181,5.1257,,168.30,,4570,7170.3,7170.3,137003008,31019.0,30050.3,5.09e-04,1.9826,bf16,1.5B,32,1564837888
4182,5.0327,,153.35,,4591,7137.0,7137.0,137035776,31026.1,30057.5,5.09e-04,1.8664,bf16,1.5B,32,1564837888
4183,5.3000,,200.34,,4593,7134.7,7134.7,137068544,31033.3,30064.6,5.09e-04,2.1414,bf16,1.5B,32,1564837888
4184,5.4635,,235.91,,4596,7130.4,7130.4,137101312,31040.4,30071.7,5.09e-04,2.2850,bf16,1.5B,32,1564837888
4185,5.1497,,172.37,,4570,7170.3,7170.3,137134080,31047.6,30078.9,5.09e-04,2.4516,bf16,1.5B,32,1564837888
4186,5.3314,,206.73,,4579,7156.4,7156.4,137166848,31054.7,30086.1,5.09e-04,3.6911,bf16,1.5B,32,1564837888
4187,5.1916,,179.76,,4570,7170.1,7170.1,137199616,31061.9,30093.2,5.09e-04,2.1049,bf16,1.5B,32,1564837888
4188,5.3938,,220.04,,4574,7163.7,7163.7,137232384,31069.1,30100.4,5.09e-04,1.6776,bf16,1.5B,32,1564837888
4189,5.2937,,199.07,,4554,7196.0,7196.0,137265152,31076.2,30107.6,5.09e-04,1.8135,bf16,1.5B,32,1564837888
4190,5.4416,,230.82,,4572,7166.8,7166.8,137297920,31083.4,30114.8,5.09e-04,1.8618,bf16,1.5B,32,1564837888
4191,5.5258,,251.10,,4616,7098.7,7098.7,137330688,31090.5,30121.9,5.09e-04,1.7906,bf16,1.5B,32,1564837888
4192,5.1957,,180.50,,4602,7119.8,7119.8,137363456,31097.6,30129.0,5.09e-04,1.7307,bf16,1.5B,32,1564837888
4193,5.3416,,208.85,,4569,7172.3,7172.3,137396224,31104.8,30136.2,5.09e-04,1.4022,bf16,1.5B,32,1564837888
4194,5.2304,,186.87,,4548,7204.3,7204.3,137428992,31112.0,30143.4,5.09e-04,2.4219,bf16,1.5B,32,1564837888
4195,5.3093,,202.21,,4594,7132.1,7132.1,137461760,31119.1,30150.5,5.09e-04,1.6706,bf16,1.5B,32,1564837888
4196,5.2366,,188.02,,4554,7194.7,7194.7,137494528,31126.3,30157.7,5.09e-04,1.9604,bf16,1.5B,32,1564837888
4197,5.2950,,199.35,,4564,7179.7,7179.7,137527296,31133.5,30164.9,5.09e-04,4.4883,bf16,1.5B,32,1564837888
4198,5.4208,,226.07,,4570,7170.0,7170.0,137560064,31140.7,30172.0,5.08e-04,2.1821,bf16,1.5B,32,1564837888
4199,5.3814,,217.33,,4590,7138.9,7138.9,137592832,31147.8,30179.2,5.08e-04,1.9552,bf16,1.5B,32,1564837888
4200,5.2939,,199.13,,4593,7134.5,7134.5,137625600,31155.0,30186.3,5.08e-04,1.7721,bf16,1.5B,32,1564837888
4201,5.2906,,198.46,,4566,7176.8,7176.8,137658368,31162.1,30193.5,5.08e-04,1.7264,bf16,1.5B,32,1564837888
4202,5.1462,,171.78,,4567,7174.3,7174.3,137691136,31169.3,30200.7,5.08e-04,2.4346,bf16,1.5B,32,1564837888
4203,5.3872,,218.59,,4593,7134.8,7134.8,137723904,31176.5,30207.8,5.08e-04,1.6068,bf16,1.5B,32,1564837888
4204,5.1067,,165.12,,4598,7127.2,7127.2,137756672,31183.6,30214.9,5.08e-04,1.5577,bf16,1.5B,32,1564837888
4205,5.3118,,202.71,,4596,7130.2,7130.2,137789440,31190.7,30222.1,5.08e-04,1.6140,bf16,1.5B,32,1564837888
4206,5.1433,,171.28,,4595,7130.8,7130.8,137822208,31197.8,30229.2,5.08e-04,1.8532,bf16,1.5B,32,1564837888
4207,5.1135,,166.25,,4594,7133.5,7133.5,137854976,31205.0,30236.3,5.08e-04,1.5408,bf16,1.5B,32,1564837888
4208,4.9947,,147.62,,4593,7134.8,7134.8,137887744,31212.1,30243.5,5.08e-04,1.5771,bf16,1.5B,32,1564837888
4209,5.1795,,177.60,,4587,7143.7,7143.7,137920512,31219.3,30250.6,5.08e-04,2.2113,bf16,1.5B,32,1564837888
4210,5.4092,,223.45,,4587,7143.7,7143.7,137953280,31226.4,30257.7,5.08e-04,2.0043,bf16,1.5B,32,1564837888
4211,5.4904,,242.36,,4586,7145.1,7145.1,137986048,31233.5,30264.9,5.08e-04,4.5774,bf16,1.5B,32,1564837888
