step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,num_params
24,8.6042,,5454.30,,4621,7091.8,7091.8,786432,173.7,173.7,7.20e-05,3.1072,bf16,1.5B,32,1564837888
25,8.3909,,4406.75,,4627,7081.8,7081.8,819200,180.8,180.8,7.50e-05,2.7710,bf16,1.5B,32,1564837888
26,8.5004,,4916.77,,4633,7073.0,7073.0,851968,187.9,187.9,7.80e-05,2.8733,bf16,1.5B,32,1564837888
27,8.3167,,4091.68,,4593,7133.8,7133.8,884736,195.0,195.0,8.10e-05,2.0782,bf16,1.5B,32,1564837888
28,8.1882,,3598.06,,4608,7111.6,7111.6,917504,202.1,202.1,8.40e-05,2.4702,bf16,1.5B,32,1564837888
29,8.3302,,4147.14,,4604,7117.6,7117.6,950272,209.2,209.2,8.70e-05,2.1268,bf16,1.5B,32,1564837888
30,8.1879,,3596.99,,4634,7071.7,7071.7,983040,216.3,216.3,9.00e-05,1.6407,bf16,1.5B,32,1564837888
31,8.0511,,3137.15,,4627,7081.6,7081.6,1015808,223.4,223.4,9.30e-05,1.7006,bf16,1.5B,32,1564837888
32,7.9690,,2889.90,,4604,7117.2,7117.2,1048576,230.5,230.5,9.60e-05,2.3770,bf16,1.5B,32,1564837888
33,7.6809,,2166.49,,4601,7121.9,7121.9,1081344,237.6,237.6,9.90e-05,1.6029,bf16,1.5B,32,1564837888
34,7.8682,,2612.82,,4625,7084.3,7084.3,1114112,244.7,244.7,1.02e-04,1.2032,bf16,1.5B,32,1564837888
35,7.7693,,2366.70,,4615,7099.6,7099.6,1146880,251.8,251.8,1.05e-04,1.5768,bf16,1.5B,32,1564837888
36,7.6273,,2053.42,,4611,7106.9,7106.9,1179648,258.9,258.9,1.08e-04,1.3978,bf16,1.5B,32,1564837888
37,7.5944,,1987.11,,4602,7120.9,7120.9,1212416,266.0,266.0,1.11e-04,1.4298,bf16,1.5B,32,1564837888
38,7.4595,,1736.23,,4590,7139.0,7139.0,1245184,273.2,273.2,1.14e-04,1.6947,bf16,1.5B,32,1564837888
39,7.3393,,1539.56,,4611,7106.2,7106.2,1277952,280.3,280.3,1.17e-04,1.2446,bf16,1.5B,32,1564837888
40,7.4870,,1784.65,,4598,7126.6,7126.6,1310720,287.4,287.4,1.20e-04,3.1604,bf16,1.5B,32,1564837888
41,7.5344,,1871.41,,4613,7102.8,7102.8,1343488,294.5,294.5,1.23e-04,1.6668,bf16,1.5B,32,1564837888
42,7.5149,,1835.25,,4606,7114.7,7114.7,1376256,301.6,301.6,1.26e-04,1.6402,bf16,1.5B,32,1564837888
43,7.3238,,1516.00,,4612,7104.7,7104.7,1409024,308.7,308.7,1.29e-04,1.3229,bf16,1.5B,32,1564837888
44,7.4070,,1647.54,,4613,7104.1,7104.1,1441792,315.8,315.8,1.32e-04,2.6325,bf16,1.5B,32,1564837888
45,7.7815,,2395.88,,4603,7119.2,7119.2,1474560,322.9,322.9,1.35e-04,1.8153,bf16,1.5B,32,1564837888
46,7.3167,,1505.23,,4597,7127.9,7127.9,1507328,330.1,330.1,1.38e-04,1.6459,bf16,1.5B,32,1564837888
47,7.1524,,1277.22,,4619,7093.8,7093.8,1540096,337.2,337.2,1.41e-04,1.9018,bf16,1.5B,32,1564837888
48,7.1379,,1258.77,,4612,7104.5,7104.5,1572864,344.3,344.3,1.44e-04,1.2217,bf16,1.5B,32,1564837888
49,7.2967,,1475.37,,4610,7108.0,7108.0,1605632,351.4,351.4,1.47e-04,3.6017,bf16,1.5B,32,1564837888
50,7.1288,,1247.36,,4580,7154.9,7154.9,1638400,358.5,358.5,1.50e-04,2.4468,bf16,1.5B,32,1564837888
51,7.1514,,1275.83,,4611,7105.8,7105.8,1671168,365.6,365.6,1.53e-04,1.8634,bf16,1.5B,32,1564837888
52,7.3807,,1604.79,,4614,7101.3,7101.3,1703936,372.7,372.7,1.56e-04,1.0501,bf16,1.5B,32,1564837888
53,7.3326,,1529.37,,4629,7079.2,7079.2,1736704,379.8,379.8,1.59e-04,2.7673,bf16,1.5B,32,1564837888
54,7.0351,,1135.77,,4579,7155.5,7155.5,1769472,387.0,387.0,1.62e-04,2.4688,bf16,1.5B,32,1564837888
55,7.1514,,1275.89,,4597,7127.8,7127.8,1802240,394.1,394.1,1.65e-04,1.5002,bf16,1.5B,32,1564837888
56,7.0465,,1148.82,,4591,7137.4,7137.4,1835008,401.2,401.2,1.68e-04,2.2983,bf16,1.5B,32,1564837888
57,7.2371,,1390.04,,4599,7124.7,7124.7,1867776,408.4,408.4,1.71e-04,1.5219,bf16,1.5B,32,1564837888
58,7.0076,,1105.01,,4605,7115.6,7115.6,1900544,415.5,415.5,1.74e-04,1.6276,bf16,1.5B,32,1564837888
59,7.2141,,1358.51,,4587,7143.6,7143.6,1933312,422.6,422.6,1.77e-04,2.1208,bf16,1.5B,32,1564837888
60,7.3395,,1539.87,,4601,7121.6,7121.6,1966080,429.8,429.7,1.80e-04,1.3766,bf16,1.5B,32,1564837888
61,7.1772,,1309.27,,4580,7154.2,7154.2,1998848,436.9,436.9,1.83e-04,2.5047,bf16,1.5B,32,1564837888
62,7.5229,,1849.91,,4599,7124.4,7124.4,2031616,444.0,444.0,1.86e-04,1.8704,bf16,1.5B,32,1564837888
63,7.0397,,1141.04,,4572,7167.3,7167.3,2064384,451.2,451.2,1.89e-04,1.3444,bf16,1.5B,32,1564837888
64,7.1624,,1290.00,,4599,7124.8,7124.8,2097152,458.3,458.3,1.92e-04,1.7310,bf16,1.5B,32,1564837888
65,7.1240,,1241.43,,4601,7121.3,7121.3,2129920,465.4,465.4,1.95e-04,1.1952,bf16,1.5B,32,1564837888
66,7.2298,,1379.97,,4586,7144.6,7144.6,2162688,472.6,472.6,1.98e-04,2.1199,bf16,1.5B,32,1564837888
67,7.0934,,1204.05,,4593,7134.6,7134.6,2195456,479.7,479.7,2.01e-04,1.6782,bf16,1.5B,32,1564837888
68,7.0794,,1187.27,,4575,7162.4,7162.4,2228224,486.9,486.9,2.04e-04,1.1055,bf16,1.5B,32,1564837888
69,6.9959,,1092.14,,4591,7136.8,7136.8,2260992,494.0,494.0,2.07e-04,2.0179,bf16,1.5B,32,1564837888
70,7.0902,,1200.12,,4595,7130.7,7130.7,2293760,501.2,501.1,2.10e-04,1.6253,bf16,1.5B,32,1564837888
71,7.3868,,1614.57,,4614,7101.3,7101.3,2326528,508.3,508.2,2.13e-04,1.3678,bf16,1.5B,32,1564837888
72,7.0839,,1192.65,,4596,7129.2,7129.2,2359296,515.4,515.4,2.16e-04,1.2555,bf16,1.5B,32,1564837888
73,6.7283,,835.76,,4598,7126.0,7126.0,2392064,522.5,522.5,2.19e-04,1.4743,bf16,1.5B,32,1564837888
74,6.7739,,874.69,,4581,7152.9,7152.9,2424832,529.7,529.6,2.22e-04,1.5847,bf16,1.5B,32,1564837888
75,7.0434,,1145.28,,4598,7127.1,7127.1,2457600,536.8,536.8,2.25e-04,1.1217,bf16,1.5B,32,1564837888
76,6.9179,,1010.18,,4590,7139.2,7139.2,2490368,543.9,543.9,2.28e-04,1.4350,bf16,1.5B,32,1564837888
77,7.0605,,1164.97,,4582,7150.7,7150.7,2523136,551.1,551.1,2.31e-04,0.9152,bf16,1.5B,32,1564837888
78,6.9945,,1090.59,,4598,7126.0,7126.0,2555904,558.2,558.2,2.34e-04,1.7901,bf16,1.5B,32,1564837888
79,6.8119,,908.60,,4597,7128.0,7128.0,2588672,565.3,565.3,2.37e-04,1.4854,bf16,1.5B,32,1564837888
80,6.8790,,971.68,,4582,7151.7,7151.7,2621440,572.5,572.5,2.40e-04,1.5326,bf16,1.5B,32,1564837888
81,6.7218,,830.27,,4598,7126.2,7126.2,2654208,579.6,579.6,2.43e-04,1.2591,bf16,1.5B,32,1564837888
82,6.8683,,961.27,,4581,7153.1,7153.1,2686976,586.8,586.8,2.46e-04,1.4255,bf16,1.5B,32,1564837888
83,6.8828,,975.35,,4574,7163.3,7163.3,2719744,593.9,593.9,2.49e-04,1.3808,bf16,1.5B,32,1564837888
84,6.7200,,828.83,,4581,7153.0,7153.0,2752512,601.1,601.1,2.52e-04,1.3919,bf16,1.5B,32,1564837888
85,6.7553,,858.62,,4604,7117.2,7117.2,2785280,608.2,608.2,2.55e-04,1.2335,bf16,1.5B,32,1564837888
86,6.9871,,1082.59,,4590,7139.3,7139.3,2818048,615.3,615.3,2.58e-04,1.6650,bf16,1.5B,32,1564837888
87,6.7994,,897.30,,4578,7156.9,7156.9,2850816,622.5,622.5,2.61e-04,2.2605,bf16,1.5B,32,1564837888
88,6.8880,,980.40,,4600,7123.0,7123.0,2883584,629.6,629.6,2.64e-04,1.3516,bf16,1.5B,32,1564837888
89,6.7698,,871.11,,4588,7141.6,7141.6,2916352,636.8,636.7,2.67e-04,1.3122,bf16,1.5B,32,1564837888
90,6.7140,,823.86,,4579,7155.7,7155.7,2949120,643.9,643.9,2.70e-04,1.1182,bf16,1.5B,32,1564837888
91,6.7628,,865.05,,4616,7099.5,7099.5,2981888,651.0,651.0,2.73e-04,1.5275,bf16,1.5B,32,1564837888
92,6.8730,,965.80,,4590,7139.6,7139.6,3014656,658.2,658.1,2.76e-04,1.2564,bf16,1.5B,32,1564837888
93,7.0009,,1097.63,,4575,7161.9,7161.9,3047424,665.3,665.3,2.79e-04,1.1752,bf16,1.5B,32,1564837888
94,6.8828,,975.40,,4595,7131.0,7131.0,3080192,672.5,672.4,2.82e-04,0.9822,bf16,1.5B,32,1564837888
95,6.9975,,1093.92,,4592,7135.9,7135.9,3112960,679.6,679.6,2.85e-04,1.0960,bf16,1.5B,32,1564837888
96,7.2860,,1459.78,,4590,7138.8,7138.8,3145728,686.7,686.7,2.88e-04,1.9106,bf16,1.5B,32,1564837888
97,6.8972,,989.50,,4596,7129.5,7129.5,3178496,693.9,693.8,2.91e-04,1.5604,bf16,1.5B,32,1564837888
98,6.7968,,895.00,,4602,7119.8,7119.8,3211264,701.0,701.0,2.94e-04,0.8845,bf16,1.5B,32,1564837888
99,6.7837,,883.36,,4594,7133.4,7133.4,3244032,708.1,708.1,2.97e-04,1.2832,bf16,1.5B,32,1564837888
100,6.9281,,1020.57,,4591,7136.9,7136.9,3276800,715.3,715.2,3.00e-04,0.9405,bf16,1.5B,32,1564837888
101,6.7804,,880.42,,4600,7122.8,7122.8,3309568,722.4,722.4,3.03e-04,1.1128,bf16,1.5B,32,1564837888
102,7.0099,,1107.60,,4585,7146.9,7146.9,3342336,729.5,729.5,3.06e-04,1.3269,bf16,1.5B,32,1564837888
103,6.8287,,924.01,,4601,7121.4,7121.4,3375104,736.6,736.6,3.09e-04,2.1857,bf16,1.5B,32,1564837888
104,6.9584,,1051.99,,4570,7170.8,7170.8,3407872,743.8,743.8,3.12e-04,1.2371,bf16,1.5B,32,1564837888
105,6.9084,,1000.64,,4599,7125.6,7125.6,3440640,750.9,750.9,3.15e-04,1.7432,bf16,1.5B,32,1564837888
106,6.7442,,849.09,,4605,7115.4,7115.4,3473408,758.1,758.0,3.18e-04,1.5488,bf16,1.5B,32,1564837888
107,6.8637,,956.88,,4574,7163.3,7163.3,3506176,765.2,765.2,3.21e-04,1.8541,bf16,1.5B,32,1564837888
108,6.7584,,861.22,,4572,7167.8,7167.8,3538944,772.4,772.4,3.24e-04,1.1254,bf16,1.5B,32,1564837888
109,6.8280,,923.30,,4591,7137.3,7137.3,3571712,779.5,779.5,3.27e-04,0.9377,bf16,1.5B,32,1564837888
110,6.8968,,989.14,,4567,7174.3,7174.3,3604480,786.7,786.7,3.30e-04,1.1112,bf16,1.5B,32,1564837888
111,6.6182,,748.57,,4594,7133.0,7133.0,3637248,793.8,793.8,3.33e-04,1.0008,bf16,1.5B,32,1564837888
112,6.9728,,1067.25,,4560,7186.1,7186.1,3670016,801.0,801.0,3.36e-04,0.8385,bf16,1.5B,32,1564837888
113,6.6841,,799.56,,4583,7150.1,7150.1,3702784,808.2,808.1,3.39e-04,1.3638,bf16,1.5B,32,1564837888
114,6.7603,,862.92,,4570,7169.7,7169.7,3735552,815.3,815.3,3.42e-04,1.0083,bf16,1.5B,32,1564837888
115,6.7124,,822.52,,4595,7130.6,7130.6,3768320,822.5,822.4,3.45e-04,1.1346,bf16,1.5B,32,1564837888
116,6.5635,,708.72,,4582,7151.7,7151.7,3801088,829.6,829.6,3.48e-04,1.1786,bf16,1.5B,32,1564837888
117,6.5240,,681.32,,4593,7134.8,7134.8,3833856,836.8,836.7,3.51e-04,1.2530,bf16,1.5B,32,1564837888
118,6.6316,,758.72,,4583,7150.2,7150.2,3866624,843.9,843.9,3.54e-04,1.2480,bf16,1.5B,32,1564837888
119,6.0611,,428.84,,4596,7129.1,7129.1,3899392,851.0,851.0,3.57e-04,1.2407,bf16,1.5B,32,1564837888
120,6.7932,,891.77,,4579,7156.7,7156.7,3932160,858.2,858.2,3.60e-04,1.4770,bf16,1.5B,32,1564837888
121,6.5063,,669.34,,4600,7124.2,7124.2,3964928,865.3,865.3,3.63e-04,1.0716,bf16,1.5B,32,1564837888
122,6.8321,,927.12,,4582,7151.6,7151.6,3997696,872.5,872.4,3.66e-04,1.2613,bf16,1.5B,32,1564837888
123,6.8475,,941.50,,4596,7130.3,7130.3,4030464,879.6,879.6,3.69e-04,1.1130,bf16,1.5B,32,1564837888
124,6.5627,,708.18,,4587,7144.3,7144.3,4063232,886.7,886.7,3.72e-04,1.2291,bf16,1.5B,32,1564837888
125,6.7437,,848.68,,4582,7151.5,7151.5,4096000,893.9,893.9,3.75e-04,2.7880,bf16,1.5B,32,1564837888
126,6.6609,,781.22,,4585,7146.1,7146.1,4128768,901.0,901.0,3.78e-04,2.0466,bf16,1.5B,32,1564837888
127,6.8415,,935.86,,4592,7135.2,7135.2,4161536,908.2,908.1,3.81e-04,2.7446,bf16,1.5B,32,1564837888
128,6.6852,,800.49,,4589,7140.5,7140.5,4194304,915.3,915.3,3.84e-04,1.2149,bf16,1.5B,32,1564837888
129,6.7935,,892.03,,4588,7141.8,7141.8,4227072,922.5,922.4,3.87e-04,1.4869,bf16,1.5B,32,1564837888
130,6.6535,,775.51,,4597,7127.7,7127.7,4259840,929.6,929.6,3.90e-04,1.3414,bf16,1.5B,32,1564837888
131,6.7566,,859.68,,4607,7113.4,7113.4,4292608,936.7,936.7,3.93e-04,1.4418,bf16,1.5B,32,1564837888
132,6.5825,,722.32,,4593,7134.9,7134.9,4325376,943.8,943.8,3.96e-04,1.2162,bf16,1.5B,32,1564837888
133,6.7313,,838.22,,4576,7161.2,7161.2,4358144,951.0,951.0,3.99e-04,1.1427,bf16,1.5B,32,1564837888
134,6.6219,,751.38,,4593,7134.8,7134.8,4390912,958.1,958.1,4.02e-04,1.3515,bf16,1.5B,32,1564837888
135,6.9392,,1031.97,,4573,7165.5,7165.5,4423680,965.3,965.3,4.05e-04,2.0198,bf16,1.5B,32,1564837888
136,6.7575,,860.47,,4585,7146.1,7146.1,4456448,972.4,972.4,4.08e-04,1.3641,bf16,1.5B,32,1564837888
137,6.7419,,847.20,,4601,7122.3,7122.3,4489216,979.6,979.5,4.11e-04,1.2748,bf16,1.5B,32,1564837888
138,6.6176,,748.16,,4586,7145.1,7145.1,4521984,986.7,986.7,4.14e-04,1.2413,bf16,1.5B,32,1564837888
139,6.5505,,699.62,,4564,7180.4,7180.4,4554752,993.9,993.9,4.17e-04,0.8538,bf16,1.5B,32,1564837888
140,6.4629,,640.92,,4587,7144.0,7144.0,4587520,1001.0,1001.0,4.20e-04,1.3572,bf16,1.5B,32,1564837888
141,6.7603,,862.87,,4578,7157.9,7157.9,4620288,1008.2,1008.2,4.23e-04,1.0410,bf16,1.5B,32,1564837888
142,7.1250,,1242.71,,4587,7144.4,7144.4,4653056,1015.3,1015.3,4.26e-04,1.1809,bf16,1.5B,32,1564837888
143,6.8195,,915.53,,4573,7165.0,7165.0,4685824,1022.5,1022.5,4.29e-04,0.9399,bf16,1.5B,32,1564837888
144,6.3954,,599.08,,4581,7153.4,7153.4,4718592,1029.7,1029.6,4.32e-04,1.3155,bf16,1.5B,32,1564837888
145,6.5093,,671.34,,4586,7145.2,7145.2,4751360,1036.8,1036.8,4.35e-04,0.9448,bf16,1.5B,32,1564837888
146,6.4223,,615.41,,4571,7168.9,7168.9,4784128,1044.0,1043.9,4.38e-04,1.2024,bf16,1.5B,32,1564837888
147,6.5293,,684.95,,4603,7119.3,7119.3,4816896,1051.1,1051.1,4.41e-04,1.0433,bf16,1.5B,32,1564837888
148,6.6268,,755.08,,4573,7165.8,7165.8,4849664,1058.3,1058.2,4.44e-04,2.1490,bf16,1.5B,32,1564837888
149,6.5226,,680.32,,4575,7162.6,7162.6,4882432,1065.4,1065.4,4.47e-04,1.3953,bf16,1.5B,32,1564837888
150,6.4773,,650.19,,4580,7154.7,7154.7,4915200,1072.6,1072.5,4.50e-04,1.2420,bf16,1.5B,32,1564837888
151,6.5641,,709.17,,4593,7134.4,7134.4,4947968,1079.7,1079.7,4.53e-04,1.2734,bf16,1.5B,32,1564837888
152,6.6235,,752.61,,4577,7158.9,7158.9,4980736,1086.9,1086.8,4.56e-04,0.9221,bf16,1.5B,32,1564837888
153,6.4991,,664.55,,4586,7145.3,7145.3,5013504,1094.0,1094.0,4.59e-04,0.9026,bf16,1.5B,32,1564837888
154,6.5247,,681.78,,4579,7156.3,7156.3,5046272,1101.2,1101.1,4.62e-04,1.3425,bf16,1.5B,32,1564837888
155,6.3936,,598.00,,4590,7139.5,7139.5,5079040,1108.3,1108.3,4.65e-04,0.7887,bf16,1.5B,32,1564837888
156,6.7110,,821.42,,4579,7155.7,7155.7,5111808,1115.5,1115.4,4.68e-04,1.3074,bf16,1.5B,32,1564837888
157,6.4717,,646.56,,4579,7156.8,7156.8,5144576,1122.6,1122.6,4.71e-04,0.9551,bf16,1.5B,32,1564837888
158,6.5254,,682.26,,4591,7137.3,7137.3,5177344,1129.8,1129.7,4.74e-04,0.8431,bf16,1.5B,32,1564837888
159,6.3387,,566.04,,4590,7138.5,7138.5,5210112,1136.9,1136.9,4.77e-04,0.9472,bf16,1.5B,32,1564837888
160,6.5784,,719.38,,4585,7146.9,7146.9,5242880,1144.1,1144.0,4.80e-04,1.0477,bf16,1.5B,32,1564837888
161,6.5271,,683.42,,4579,7156.2,7156.2,5275648,1151.2,1151.2,4.83e-04,1.0070,bf16,1.5B,32,1564837888
162,6.5110,,672.50,,4591,7137.1,7137.1,5308416,1158.3,1158.3,4.86e-04,1.0042,bf16,1.5B,32,1564837888
163,6.5193,,678.12,,4598,7126.9,7126.9,5341184,1165.5,1165.4,4.89e-04,1.6620,bf16,1.5B,32,1564837888
164,6.4993,,664.66,,4575,7162.2,7162.2,5373952,1172.6,1172.6,4.92e-04,1.3188,bf16,1.5B,32,1564837888
165,6.6251,,753.74,,4582,7150.7,7150.7,5406720,1179.8,1179.7,4.95e-04,1.3822,bf16,1.5B,32,1564837888
166,6.4789,,651.29,,4584,7147.7,7147.7,5439488,1186.9,1186.9,4.98e-04,0.8991,bf16,1.5B,32,1564837888
167,6.4429,,628.25,,4586,7144.5,7144.5,5472256,1194.1,1194.0,5.01e-04,0.9252,bf16,1.5B,32,1564837888
168,6.5486,,698.24,,4581,7152.8,7152.8,5505024,1201.2,1201.2,5.04e-04,1.1349,bf16,1.5B,32,1564837888
169,6.3444,,569.29,,4578,7158.2,7158.2,5537792,1208.4,1208.3,5.07e-04,0.9555,bf16,1.5B,32,1564837888
170,6.7477,,852.06,,4583,7150.5,7150.5,5570560,1215.5,1215.5,5.10e-04,1.3308,bf16,1.5B,32,1564837888
171,6.5098,,671.68,,4574,7163.8,7163.8,5603328,1222.7,1222.7,5.13e-04,0.8167,bf16,1.5B,32,1564837888
172,6.2705,,528.75,,4574,7163.7,7163.7,5636096,1229.9,1229.8,5.16e-04,0.9489,bf16,1.5B,32,1564837888
173,6.8491,,943.02,,4580,7153.9,7153.9,5668864,1237.0,1237.0,5.19e-04,0.9331,bf16,1.5B,32,1564837888
174,6.4044,,604.51,,4590,7139.2,7139.2,5701632,1244.2,1244.1,5.22e-04,0.8269,bf16,1.5B,32,1564837888
175,6.4733,,647.59,,4585,7146.6,7146.6,5734400,1251.3,1251.3,5.25e-04,0.9095,bf16,1.5B,32,1564837888
176,6.4534,,634.86,,4594,7132.3,7132.3,5767168,1258.4,1258.4,5.28e-04,1.1195,bf16,1.5B,32,1564837888
177,6.4035,,603.96,,4614,7102.5,7102.5,5799936,1265.5,1265.5,5.31e-04,0.9526,bf16,1.5B,32,1564837888
178,6.4545,,635.53,,4599,7125.2,7125.2,5832704,1272.7,1272.6,5.34e-04,0.9354,bf16,1.5B,32,1564837888
179,6.5954,,731.70,,4602,7120.9,7120.9,5865472,1279.8,1279.7,5.37e-04,0.6789,bf16,1.5B,32,1564837888
180,6.4270,,618.30,,4592,7136.1,7136.1,5898240,1286.9,1286.9,5.40e-04,0.8519,bf16,1.5B,32,1564837888
181,6.3772,,588.28,,4560,7185.2,7185.2,5931008,1294.1,1294.1,5.43e-04,0.9339,bf16,1.5B,32,1564837888
182,6.2501,,518.05,,4590,7139.6,7139.6,5963776,1301.3,1301.2,5.46e-04,1.0991,bf16,1.5B,32,1564837888
183,6.5537,,701.81,,4570,7170.0,7170.0,5996544,1308.4,1308.4,5.49e-04,0.8659,bf16,1.5B,32,1564837888
184,6.4696,,645.24,,4587,7143.8,7143.8,6029312,1315.6,1315.5,5.52e-04,0.8122,bf16,1.5B,32,1564837888
185,6.4246,,616.83,,4560,7185.9,7185.9,6062080,1322.8,1322.7,5.55e-04,0.9646,bf16,1.5B,32,1564837888
186,6.9701,,1064.28,,4583,7150.0,7150.0,6094848,1329.9,1329.9,5.58e-04,1.2201,bf16,1.5B,32,1564837888
187,6.4013,,602.64,,4567,7175.2,7175.2,6127616,1337.1,1337.0,5.61e-04,0.8784,bf16,1.5B,32,1564837888
188,6.6527,,774.90,,4595,7131.2,7131.2,6160384,1344.2,1344.2,5.64e-04,0.9982,bf16,1.5B,32,1564837888
189,6.3215,,556.40,,4574,7164.7,7164.7,6193152,1351.4,1351.3,5.67e-04,0.9092,bf16,1.5B,32,1564837888
190,6.6930,,806.74,,4593,7133.7,7133.7,6225920,1358.5,1358.5,5.70e-04,1.1380,bf16,1.5B,32,1564837888
191,6.3270,,559.49,,4578,7157.4,7157.4,6258688,1365.7,1365.6,5.73e-04,0.8600,bf16,1.5B,32,1564837888
192,6.4403,,626.59,,4577,7159.6,7159.6,6291456,1372.8,1372.8,5.76e-04,0.9474,bf16,1.5B,32,1564837888
193,6.4104,,608.16,,4586,7145.6,7145.6,6324224,1380.0,1379.9,5.79e-04,0.8533,bf16,1.5B,32,1564837888
194,6.4700,,645.49,,4578,7157.2,7157.2,6356992,1387.1,1387.1,5.82e-04,0.9842,bf16,1.5B,32,1564837888
195,6.4811,,652.71,,4593,7133.6,7133.6,6389760,1394.3,1394.2,5.85e-04,0.7414,bf16,1.5B,32,1564837888
196,6.7233,,831.53,,4592,7136.2,7136.2,6422528,1401.4,1401.4,5.88e-04,1.3812,bf16,1.5B,32,1564837888
197,6.4271,,618.35,,4589,7140.5,7140.5,6455296,1408.5,1408.5,5.91e-04,1.4517,bf16,1.5B,32,1564837888
198,6.5474,,697.43,,4579,7156.2,7156.2,6488064,1415.7,1415.6,5.94e-04,0.9445,bf16,1.5B,32,1564837888
199,6.4410,,627.03,,4578,7157.3,7157.3,6520832,1422.9,1422.8,5.97e-04,1.0902,bf16,1.5B,32,1564837888
200,6.4693,,645.00,,4566,7176.0,7176.0,6553600,1430.0,1430.0,6.00e-04,1.1290,bf16,1.5B,32,1564837888
201,6.3129,,551.65,,4579,7156.0,7156.0,6586368,1437.2,1437.1,6.00e-04,1.2324,bf16,1.5B,32,1564837888
202,6.3978,,600.50,,4585,7146.4,7146.4,6619136,1444.3,1444.3,6.00e-04,1.5421,bf16,1.5B,32,1564837888
203,6.5135,,674.18,,4597,7128.0,7128.0,6651904,1451.5,1451.4,6.00e-04,0.8752,bf16,1.5B,32,1564837888
204,6.3855,,593.16,,4593,7134.1,7134.1,6684672,1458.6,1458.5,6.00e-04,1.2139,bf16,1.5B,32,1564837888
205,6.4863,,656.12,,4585,7147.6,7147.6,6717440,1465.7,1465.7,6.00e-04,1.2238,bf16,1.5B,32,1564837888
206,6.2738,,530.51,,4593,7135.1,7135.1,6750208,1472.9,1472.8,6.00e-04,1.1278,bf16,1.5B,32,1564837888
