step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params
1,10.8038,,49205.81,,29425,70993.4,70993.4,2088960,71.0,71.0,4.55e-06,0.5682,bf16,350M,24,85,2040,417514496
2,10.7984,,48943.61,,30812,67797.6,67797.6,4177920,138.8,138.8,9.09e-06,0.6470,bf16,350M,24,85,2040,417514496
3,10.7899,,48528.89,,30586,68298.5,68298.5,6266880,207.1,207.1,1.36e-05,0.7076,bf16,350M,24,85,2040,417514496
4,10.7790,,48002.80,,30585,68301.0,68301.0,8355840,275.4,275.4,1.82e-05,0.7870,bf16,350M,24,85,2040,417514496
5,10.7385,,46096.40,,30677,68095.4,68095.4,10444800,343.5,343.5,2.27e-05,1.2875,bf16,350M,24,85,2040,417514496
6,10.6895,,43892.12,,30656,68141.6,68141.6,12533760,411.6,411.6,2.73e-05,1.7388,bf16,350M,24,85,2040,417514496
7,10.5928,,39847.38,,30649,68157.8,68157.8,14622720,479.8,479.8,3.18e-05,2.4484,bf16,350M,24,85,2040,417514496
8,10.4783,,35535.04,,30735,67967.0,67967.0,16711680,547.8,547.8,3.64e-05,3.0646,bf16,350M,24,85,2040,417514496
9,10.4003,,32868.86,,30905,67593.4,67593.4,18800640,615.3,615.3,4.09e-05,3.2943,bf16,350M,24,85,2040,417514496
10,10.3390,,30914.83,,30975,67439.3,67439.3,20889600,682.8,682.8,4.55e-05,3.3318,bf16,350M,24,85,2040,417514496
11,10.2970,,29644.65,,30893,67618.6,67618.6,22978560,750.4,750.4,5.00e-05,3.2047,bf16,350M,24,85,2040,417514496
12,10.2366,,27907.27,,30930,67539.0,67539.0,25067520,817.9,817.9,5.45e-05,3.2048,bf16,350M,24,85,2040,417514496
13,10.1671,,26032.40,,31141,67080.7,67080.7,27156480,885.0,885.0,5.91e-05,3.2518,bf16,350M,24,85,2040,417514496
14,10.0666,,23544.53,,31251,66845.0,66845.0,29245440,951.9,951.9,6.36e-05,3.5169,bf16,350M,24,85,2040,417514496
15,9.9927,,21866.35,,31182,66991.9,66991.9,31334400,1018.9,1018.9,6.82e-05,3.5037,bf16,350M,24,85,2040,417514496
16,9.9117,,20165.72,,31216,66919.2,66919.2,33423360,1085.8,1085.8,7.27e-05,3.4913,bf16,350M,24,85,2040,417514496
17,9.8353,,18682.64,,31346,66641.2,66641.2,35512320,1152.4,1152.4,7.73e-05,3.3641,bf16,350M,24,85,2040,417514496
18,9.7547,,17234.89,,31223,66904.3,66904.3,37601280,1219.3,1219.3,8.18e-05,3.5217,bf16,350M,24,85,2040,417514496
19,9.6523,,15558.27,,31218,66915.0,66915.0,39690240,1286.2,1286.2,8.64e-05,3.2316,bf16,350M,24,85,2040,417514496
20,9.5343,,13826.06,,31410,66505.2,66505.2,41779200,1352.7,1352.7,9.09e-05,3.4481,bf16,350M,24,85,2040,417514496
21,9.4281,,12433.41,,31238,66871.8,66871.8,43868160,1419.6,1419.6,9.55e-05,3.3506,bf16,350M,24,85,2040,417514496
22,9.3173,,11129.23,,31253,66839.8,66839.8,45957120,1486.5,1486.5,1.00e-04,3.4568,bf16,350M,24,85,2040,417514496
23,9.2248,,10145.59,,31381,66568.1,66568.1,48046080,1553.0,1553.0,1.05e-04,3.2046,bf16,350M,24,85,2040,417514496
24,9.1144,,9084.92,,31426,66471.5,66471.5,50135040,1619.5,1619.5,1.09e-04,3.3005,bf16,350M,24,85,2040,417514496
25,8.9851,,7983.52,,31348,66638.4,66638.4,52224000,1686.1,1686.1,1.14e-04,3.5320,bf16,350M,24,85,2040,417514496
26,8.9253,,7520.15,,31347,66640.0,66640.0,54312960,1752.8,1752.8,1.18e-04,3.2670,bf16,350M,24,85,2040,417514496
27,8.8158,,6740.03,,31403,66520.9,66520.9,56401920,1819.3,1819.3,1.23e-04,3.2512,bf16,350M,24,85,2040,417514496
28,8.6954,,5975.63,,31461,66398.4,66398.4,58490880,1885.7,1885.7,1.27e-04,3.2039,bf16,350M,24,85,2040,417514496
29,8.5856,,5353.93,,31419,66486.3,66486.3,60579840,1952.2,1952.2,1.32e-04,3.3443,bf16,350M,24,85,2040,417514496
30,8.4813,,4823.58,,31502,66311.7,66311.7,62668800,2018.5,2018.5,1.36e-04,3.2668,bf16,350M,24,85,2040,417514496
31,8.3826,,4370.42,,31480,66359.0,66359.0,64757760,2084.9,2084.9,1.41e-04,3.2516,bf16,350M,24,85,2040,417514496
32,8.2982,,4016.81,,31334,66667.2,66667.2,66846720,2151.5,2151.5,1.45e-04,3.1414,bf16,350M,24,85,2040,417514496
33,8.2223,,3723.18,,31318,66701.6,66701.6,68935680,2218.2,2218.2,1.50e-04,3.0945,bf16,350M,24,85,2040,417514496
34,8.1038,,3306.98,,31379,66571.5,66571.5,71024640,2284.8,2284.8,1.55e-04,3.2041,bf16,350M,24,85,2040,417514496
35,8.0517,,3139.03,,31487,66343.6,66343.6,73113600,2351.1,2351.1,1.59e-04,2.9849,bf16,350M,24,85,2040,417514496
36,7.9456,,2823.08,,31368,66595.4,66595.4,75202560,2417.7,2417.7,1.64e-04,3.0488,bf16,350M,24,85,2040,417514496
37,7.8929,,2678.12,,31476,66366.0,66366.0,77291520,2484.1,2484.1,1.68e-04,2.8758,bf16,350M,24,85,2040,417514496
38,7.7992,,2438.77,,31492,66332.7,66332.7,79380480,2550.4,2550.4,1.73e-04,2.8611,bf16,350M,24,85,2040,417514496
39,7.7057,,2220.90,,31470,66378.6,66378.6,81469440,2616.8,2616.8,1.77e-04,2.7972,bf16,350M,24,85,2040,417514496
40,7.6545,,2110.15,,31138,67087.2,67087.2,83558400,2683.9,2683.9,1.82e-04,2.5813,bf16,350M,24,85,2040,417514496
41,7.5704,,1940.01,,31276,66791.1,66791.1,85647360,2750.7,2750.7,1.86e-04,2.6281,bf16,350M,24,85,2040,417514496
42,7.4464,,1713.75,,31300,66740.5,66740.5,87736320,2817.4,2817.4,1.91e-04,2.6915,bf16,350M,24,85,2040,417514496
43,7.4380,,1699.40,,31040,67298.8,67298.8,89825280,2884.7,2884.7,1.95e-04,2.4705,bf16,350M,24,85,2040,417514496
44,7.4639,,1743.90,,31507,66300.5,66300.5,91914240,2951.0,2951.0,2.00e-04,2.3484,bf16,350M,24,85,2040,417514496
45,7.3910,,1621.27,,31320,66698.4,66698.4,94003200,3017.7,3017.7,2.05e-04,2.4573,bf16,350M,24,85,2040,417514496
46,7.3712,,1589.47,,31344,66647.2,66647.2,96092160,3084.4,3084.4,2.09e-04,1.9384,bf16,350M,24,85,2040,417514496
47,7.3293,,1524.27,,31188,66978.7,66978.7,98181120,3151.4,3151.4,2.14e-04,1.6727,bf16,350M,24,85,2040,417514496
48,7.2633,,1426.97,,31360,66612.5,66612.5,100270080,3218.0,3218.0,2.18e-04,1.5397,bf16,350M,24,85,2040,417514496
49,7.3025,,1483.94,,31508,66299.1,66299.1,102359040,3284.3,3284.3,2.23e-04,1.3568,bf16,350M,24,85,2040,417514496
50,7.3046,,1487.15,,31225,66900.5,66900.5,104448000,3351.2,3351.2,2.27e-04,0.6680,bf16,350M,24,85,2040,417514496
51,7.2878,,1462.29,,31138,67086.5,67086.5,106536960,3418.3,3418.2,2.32e-04,1.6814,bf16,350M,24,85,2040,417514496
52,7.1885,,1324.11,,31445,66431.5,66431.5,108625920,3484.7,3484.7,2.36e-04,0.5415,bf16,350M,24,85,2040,417514496
53,7.2461,,1402.67,,31479,66359.8,66359.8,110714880,3551.0,3551.0,2.41e-04,0.5561,bf16,350M,24,85,2040,417514496
54,7.2658,,1430.58,,31404,66519.7,66519.7,112803840,3617.6,3617.6,2.45e-04,0.6764,bf16,350M,24,85,2040,417514496
55,7.2590,,1420.83,,31260,66825.9,66825.9,114892800,3684.4,3684.4,2.50e-04,0.6551,bf16,350M,24,85,2040,417514496
56,7.2551,,1415.32,,31207,66939.5,66939.5,116981760,3751.3,3751.3,2.55e-04,0.3664,bf16,350M,24,85,2040,417514496
57,7.2655,,1430.15,,31197,66960.4,66960.4,119070720,3818.3,3818.3,2.59e-04,7.0818,bf16,350M,24,85,2040,417514496
58,7.1683,,1297.61,,31124,67118.3,67118.3,121159680,3885.4,3885.4,2.64e-04,0.5891,bf16,350M,24,85,2040,417514496
59,7.2283,,1377.83,,31098,67173.3,67173.3,123248640,3952.6,3952.6,2.68e-04,0.5259,bf16,350M,24,85,2040,417514496
60,7.1995,,1338.72,,31074,67226.3,67226.3,125337600,4019.8,4019.8,2.73e-04,1.9717,bf16,350M,24,85,2040,417514496
61,7.1393,,1260.52,,31160,67039.0,67039.0,127426560,4086.8,4086.8,2.77e-04,0.6897,bf16,350M,24,85,2040,417514496
62,7.1045,,1217.40,,31464,66391.7,66391.7,129515520,4153.2,4153.2,2.82e-04,0.5456,bf16,350M,24,85,2040,417514496
63,7.6588,,2119.27,,31498,66320.0,66320.0,131604480,4219.6,4219.6,2.86e-04,2.6309,bf16,350M,24,85,2040,417514496
64,7.6263,,2051.39,,31508,66299.9,66299.9,133693440,4285.9,4285.9,2.91e-04,2.3790,bf16,350M,24,85,2040,417514496
65,7.5935,,1985.35,,31508,66298.6,66298.6,135782400,4352.2,4352.2,2.95e-04,2.8167,bf16,350M,24,85,2040,417514496
66,7.5897,,1977.81,,31508,66299.8,66299.8,137871360,4418.5,4418.5,3.00e-04,2.8752,bf16,350M,24,85,2040,417514496
67,7.4921,,1793.73,,31508,66298.4,66298.4,139960320,4484.8,4484.8,3.00e-04,2.2583,bf16,350M,24,85,2040,417514496
68,7.4442,,1709.89,,31526,66260.5,66260.5,142049280,4551.0,4551.0,3.00e-04,1.0851,bf16,350M,24,85,2040,417514496
69,7.3802,,1603.94,,31508,66299.6,66299.6,144138240,4617.3,4617.3,3.00e-04,0.4866,bf16,350M,24,85,2040,417514496
70,7.3282,,1522.66,,31450,66421.8,66421.8,146227200,4683.7,4683.7,3.00e-04,1.2002,bf16,350M,24,85,2040,417514496
71,7.3100,,1495.22,,31376,66578.0,66578.0,148316160,4750.3,4750.3,3.00e-04,3.5221,bf16,350M,24,85,2040,417514496
72,7.3031,,1484.86,,31310,66718.5,66718.5,150405120,4817.0,4817.0,3.00e-04,3.5778,bf16,350M,24,85,2040,417514496
73,7.2945,,1472.17,,31269,66806.4,66806.4,152494080,4883.8,4883.8,3.00e-04,1.6843,bf16,350M,24,85,2040,417514496
74,7.2418,,1396.67,,31351,66632.4,66632.4,154583040,4950.5,4950.5,3.00e-04,2.2226,bf16,350M,24,85,2040,417514496
75,7.1774,,1309.54,,31498,66321.2,66321.2,156672000,5016.8,5016.8,3.00e-04,1.4808,bf16,350M,24,85,2040,417514496
76,7.1412,,1262.89,,31508,66299.0,66299.0,158760960,5083.1,5083.1,3.00e-04,0.8670,bf16,350M,24,85,2040,417514496
77,7.1770,,1308.94,,31508,66299.6,66299.6,160849920,5149.4,5149.4,3.00e-04,0.9538,bf16,350M,24,85,2040,417514496
78,7.0961,,1207.24,,31366,66599.0,66599.0,162938880,5216.0,5216.0,3.00e-04,0.7266,bf16,350M,24,85,2040,417514496
79,7.1208,,1237.39,,31234,66880.6,66880.6,165027840,5282.9,5282.9,3.00e-04,0.5023,bf16,350M,24,85,2040,417514496
80,7.0931,,1203.60,,31179,66998.9,66998.9,167116800,5349.9,5349.9,3.00e-04,0.5013,bf16,350M,24,85,2040,417514496
81,7.1359,,1256.32,,31149,67064.1,67064.1,169205760,5416.9,5416.9,3.00e-04,1.3957,bf16,350M,24,85,2040,417514496
82,7.1947,,1332.33,,31472,66374.7,66374.7,171294720,5483.3,5483.3,3.00e-04,0.8672,bf16,350M,24,85,2040,417514496
83,7.1174,,1233.22,,31394,66540.0,66540.0,173383680,5549.8,5549.8,3.00e-04,1.0889,bf16,350M,24,85,2040,417514496
84,7.1744,,1305.58,,31471,66378.3,66378.3,175472640,5616.2,5616.2,3.00e-04,0.8108,bf16,350M,24,85,2040,417514496
85,7.2083,,1350.60,,31460,66400.2,66400.2,177561600,5682.6,5682.6,3.00e-04,0.8033,bf16,350M,24,85,2040,417514496
86,7.1061,,1219.41,,31480,66358.9,66358.9,179650560,5749.0,5749.0,3.00e-04,0.5998,bf16,350M,24,85,2040,417514496
87,7.0646,,1169.85,,31375,66580.2,66580.2,181739520,5815.6,5815.6,3.00e-04,1.0181,bf16,350M,24,85,2040,417514496
88,7.1351,,1255.25,,31439,66445.6,66445.6,183828480,5882.0,5882.0,3.00e-04,1.2994,bf16,350M,24,85,2040,417514496
89,7.0769,,1184.31,,31275,66793.1,66793.1,185917440,5948.8,5948.8,3.00e-04,1.2798,bf16,350M,24,85,2040,417514496
90,7.1602,,1287.12,,31479,66359.5,66359.5,188006400,6015.2,6015.2,3.00e-04,0.4650,bf16,350M,24,85,2040,417514496
91,7.1294,,1248.07,,31281,66779.4,66779.4,190095360,6081.9,6081.9,3.00e-04,2.5618,bf16,350M,24,85,2040,417514496
92,7.1247,,1242.34,,31297,66745.7,66745.7,192184320,6148.7,6148.7,3.00e-04,1.4965,bf16,350M,24,85,2040,417514496
93,7.1153,,1230.59,,31377,66575.4,66575.4,194273280,6215.3,6215.3,3.00e-04,0.8364,bf16,350M,24,85,2040,417514496
94,7.0644,,1169.57,,31377,66577.1,66577.1,196362240,6281.8,6281.8,3.00e-04,1.0154,bf16,350M,24,85,2040,417514496
95,7.0227,,1121.82,,31263,66819.1,66819.1,198451200,6348.7,6348.7,3.00e-04,0.4103,bf16,350M,24,85,2040,417514496
96,7.1297,,1248.44,,31167,67025.6,67025.6,200540160,6415.7,6415.7,3.00e-04,0.8681,bf16,350M,24,85,2040,417514496
97,7.0617,,1166.38,,31340,66655.3,66655.3,202629120,6482.3,6482.3,3.00e-04,1.4599,bf16,350M,24,85,2040,417514496
98,6.9691,,1063.27,,31298,66743.9,66743.9,204718080,6549.1,6549.1,3.00e-04,0.9681,bf16,350M,24,85,2040,417514496
99,7.0848,,1193.71,,31135,67093.2,67093.2,206807040,6616.2,6616.2,3.00e-04,0.6878,bf16,350M,24,85,2040,417514496
100,7.0744,,1181.32,,30994,67399.6,67399.6,208896000,6683.6,6683.6,3.00e-04,0.8930,bf16,350M,24,85,2040,417514496
101,7.0499,,1152.71,,31132,67099.8,67099.8,210984960,6750.7,6750.7,3.00e-04,1.0769,bf16,350M,24,85,2040,417514496
102,7.0115,,1109.27,,31179,66999.6,66999.6,213073920,6817.7,6817.7,3.00e-04,0.7018,bf16,350M,24,85,2040,417514496
103,7.0380,,1139.13,,30866,67678.5,67678.5,215162880,6885.4,6885.4,3.00e-04,1.7598,bf16,350M,24,85,2040,417514496
104,6.9834,,1078.53,,30929,67540.2,67540.2,217251840,6952.9,6952.9,3.00e-04,0.9547,bf16,350M,24,85,2040,417514496
105,6.9541,,1047.44,,31100,67169.8,67169.8,219340800,7020.1,7020.1,3.00e-04,1.3405,bf16,350M,24,85,2040,417514496
106,6.8859,,978.39,,30914,67572.3,67572.3,221429760,7087.6,7087.6,3.00e-04,0.5917,bf16,350M,24,85,2040,417514496
107,6.9125,,1004.80,,30859,67694.7,67694.7,223518720,7155.3,7155.3,3.00e-04,0.9711,bf16,350M,24,85,2040,417514496
108,6.9036,,995.88,,31058,67260.9,67260.9,225607680,7222.6,7222.6,3.00e-04,1.6211,bf16,350M,24,85,2040,417514496
109,6.9609,,1054.54,,30756,67919.6,67919.6,227696640,7290.5,7290.5,3.00e-04,0.9234,bf16,350M,24,85,2040,417514496
110,6.9313,,1023.81,,30730,67976.8,67976.8,229785600,7358.5,7358.5,3.00e-04,2.1872,bf16,350M,24,85,2040,417514496
111,6.9855,,1080.81,,30829,67759.1,67759.1,231874560,7426.3,7426.2,3.00e-04,0.8729,bf16,350M,24,85,2040,417514496
112,6.9067,,998.96,,30838,67739.9,67739.9,233963520,7494.0,7494.0,3.00e-04,1.6177,bf16,350M,24,85,2040,417514496
113,6.8716,,964.50,,30864,67683.6,67683.6,236052480,7561.7,7561.7,3.00e-04,2.3012,bf16,350M,24,85,2040,417514496
114,6.8687,,961.66,,30849,67714.6,67714.6,238141440,7629.4,7629.4,3.00e-04,0.8275,bf16,350M,24,85,2040,417514496
115,6.9555,,1048.91,,30757,67919.0,67919.0,240230400,7697.3,7697.3,3.00e-04,2.4075,bf16,350M,24,85,2040,417514496
116,6.8724,,965.24,,30839,67738.3,67738.3,242319360,7765.0,7765.0,3.00e-04,1.3413,bf16,350M,24,85,2040,417514496
117,6.9086,,1000.85,,30756,67919.9,67919.9,244408320,7833.0,7833.0,3.00e-04,2.6944,bf16,350M,24,85,2040,417514496
118,6.9070,,999.22,,30721,67998.4,67998.4,246497280,7901.0,7901.0,3.00e-04,1.2118,bf16,350M,24,85,2040,417514496
119,6.8623,,955.58,,30789,67847.6,67847.6,248586240,7968.8,7968.8,3.00e-04,1.6170,bf16,350M,24,85,2040,417514496
120,6.8494,,943.27,,30760,67911.0,67911.0,250675200,8036.7,8036.7,3.00e-04,0.8310,bf16,350M,24,85,2040,417514496
121,6.8008,,898.60,,30721,67997.6,67997.6,252764160,8104.7,8104.7,3.00e-04,1.4590,bf16,350M,24,85,2040,417514496
122,6.8655,,958.67,,30720,68000.0,68000.0,254853120,8172.7,8172.7,3.00e-04,1.1278,bf16,350M,24,85,2040,417514496
123,6.7580,,860.90,,30720,67999.1,67999.1,256942080,8240.7,8240.7,3.00e-04,0.8126,bf16,350M,24,85,2040,417514496
124,6.8922,,984.60,,30721,67998.3,67998.3,259031040,8308.7,8308.7,3.00e-04,2.6101,bf16,350M,24,85,2040,417514496
125,6.8126,,909.26,,30720,67999.4,67999.4,261120000,8376.7,8376.7,3.00e-04,1.4151,bf16,350M,24,85,2040,417514496
126,6.8422,,936.59,,30720,67999.4,67999.4,263208960,8444.7,8444.7,3.00e-04,1.6219,bf16,350M,24,85,2040,417514496
127,6.8294,,924.67,,30720,67999.7,67999.7,265297920,8512.7,8512.7,3.00e-04,1.8010,bf16,350M,24,85,2040,417514496
128,6.7901,,889.03,,30721,67997.9,67997.9,267386880,8580.7,8580.7,3.00e-04,0.5772,bf16,350M,24,85,2040,417514496
129,6.8017,,899.35,,30720,67999.1,67999.1,269475840,8648.7,8648.7,3.00e-04,3.2099,bf16,350M,24,85,2040,417514496
130,6.6918,,805.74,,30720,67999.4,67999.4,271564800,8716.7,8716.7,3.00e-04,2.6471,bf16,350M,24,85,2040,417514496
131,6.6993,,811.82,,30721,67998.8,67998.8,273653760,8784.7,8784.7,3.00e-04,0.9329,bf16,350M,24,85,2040,417514496
132,6.6830,,798.70,,30720,67999.0,67999.0,275742720,8852.7,8852.7,3.00e-04,1.0215,bf16,350M,24,85,2040,417514496
133,6.6893,,803.75,,30720,67999.5,67999.5,277831680,8920.7,8920.7,3.00e-04,0.5028,bf16,350M,24,85,2040,417514496
134,6.7330,,839.65,,30712,68016.7,68016.7,279920640,8988.7,8988.7,3.00e-04,1.0803,bf16,350M,24,85,2040,417514496
135,6.7038,,815.47,,30721,67998.9,67998.9,282009600,9056.7,9056.7,3.00e-04,0.4913,bf16,350M,24,85,2040,417514496
136,6.6145,,745.80,,30720,67999.7,67999.7,284098560,9124.7,9124.7,3.00e-04,0.7007,bf16,350M,24,85,2040,417514496
137,6.6561,,777.53,,30720,67999.8,67999.8,286187520,9192.7,9192.7,3.00e-04,0.2335,bf16,350M,24,85,2040,417514496
138,6.6275,,755.59,,30721,67998.0,67998.0,288276480,9260.7,9260.7,3.00e-04,0.6412,bf16,350M,24,85,2040,417514496
139,6.6771,,794.03,,30721,67998.4,67998.4,290365440,9328.7,9328.7,3.00e-04,0.3759,bf16,350M,24,85,2040,417514496
140,6.6859,,801.01,,30720,68000.2,68000.2,292454400,9396.7,9396.7,3.00e-04,0.4331,bf16,350M,24,85,2040,417514496
141,6.6244,,753.24,,30718,68005.0,68005.0,294543360,9464.7,9464.7,3.00e-04,0.3892,bf16,350M,24,85,2040,417514496
142,6.5766,,718.09,,30715,68012.1,68012.1,296632320,9532.7,9532.7,3.00e-04,0.4894,bf16,350M,24,85,2040,417514496
143,6.6236,,752.61,,30720,67999.7,67999.7,298721280,9600.7,9600.7,3.00e-04,0.6530,bf16,350M,24,85,2040,417514496
144,6.5823,,722.18,,30612,68239.1,68239.1,300810240,9669.0,9669.0,3.00e-04,0.7425,bf16,350M,24,85,2040,417514496
145,6.6961,,809.28,,30721,67998.4,67998.4,302899200,9737.0,9737.0,3.00e-04,1.2367,bf16,350M,24,85,2040,417514496
146,6.5481,,697.94,,30720,67999.6,67999.6,304988160,9805.0,9805.0,3.00e-04,0.6268,bf16,350M,24,85,2040,417514496
147,6.6532,,775.27,,30702,68040.1,68040.1,307077120,9873.0,9873.0,3.00e-04,0.5331,bf16,350M,24,85,2040,417514496
148,6.6035,,737.70,,30709,68023.9,68023.9,309166080,9941.0,9941.0,3.00e-04,0.6628,bf16,350M,24,85,2040,417514496
149,6.6650,,784.45,,30723,67994.1,67994.1,311255040,10009.0,10009.0,3.00e-04,1.1049,bf16,350M,24,85,2040,417514496
150,6.5507,,699.72,,30712,68018.3,68018.3,313344000,10077.1,10077.0,3.00e-04,0.5688,bf16,350M,24,85,2040,417514496
151,6.6337,,760.29,,30720,68000.0,68000.0,315432960,10145.1,10145.0,3.00e-04,0.5970,bf16,350M,24,85,2040,417514496
152,6.6104,,742.78,,30675,68099.6,68099.6,317521920,10213.2,10213.1,3.00e-04,0.8982,bf16,350M,24,85,2040,417514496
153,6.4849,,655.18,,30709,68025.3,68025.3,319610880,10281.2,10281.2,3.00e-04,0.7416,bf16,350M,24,85,2040,417514496
154,6.5549,,702.66,,30696,68052.2,68052.2,321699840,10349.2,10349.2,3.00e-04,0.3257,bf16,350M,24,85,2040,417514496
155,6.5164,,676.16,,30649,68157.7,68157.7,323788800,10417.4,10417.4,3.00e-04,0.5696,bf16,350M,24,85,2040,417514496
156,6.5138,,674.38,,30603,68260.9,68260.9,325877760,10485.7,10485.6,2.99e-04,0.8240,bf16,350M,24,85,2040,417514496
157,6.4448,,629.40,,30720,67999.7,67999.7,327966720,10553.7,10553.6,2.99e-04,0.9075,bf16,350M,24,85,2040,417514496
158,6.5027,,666.91,,30667,68117.5,68117.5,330055680,10621.8,10621.8,2.99e-04,1.1482,bf16,350M,24,85,2040,417514496
159,6.5707,,713.87,,30639,68179.4,68179.4,332144640,10689.9,10689.9,2.99e-04,0.7054,bf16,350M,24,85,2040,417514496
160,6.4508,,633.19,,30693,68060.1,68060.1,334233600,10758.0,10758.0,2.99e-04,0.4366,bf16,350M,24,85,2040,417514496
161,6.4393,,625.99,,30707,68029.0,68029.0,336322560,10826.0,10826.0,2.99e-04,1.0083,bf16,350M,24,85,2040,417514496
162,6.5024,,666.74,,30662,68127.5,68127.5,338411520,10894.2,10894.2,2.99e-04,0.8232,bf16,350M,24,85,2040,417514496
163,6.4214,,614.88,,30621,68219.6,68219.6,340500480,10962.4,10962.4,2.99e-04,0.8649,bf16,350M,24,85,2040,417514496
164,6.4589,,638.35,,30672,68106.4,68106.4,342589440,11030.5,11030.5,2.99e-04,0.7941,bf16,350M,24,85,2040,417514496
165,6.4292,,619.66,,30741,67952.6,67952.6,344678400,11098.4,11098.4,2.99e-04,0.4074,bf16,350M,24,85,2040,417514496
166,6.4344,,622.91,,30667,68117.9,68117.9,346767360,11166.6,11166.6,2.99e-04,0.7609,bf16,350M,24,85,2040,417514496
167,6.3953,,599.03,,30630,68199.0,68199.0,348856320,11234.8,11234.8,2.99e-04,0.5062,bf16,350M,24,85,2040,417514496
168,6.3693,,583.64,,30693,68059.8,68059.8,350945280,11302.8,11302.8,2.99e-04,0.8644,bf16,350M,24,85,2040,417514496
169,6.4132,,609.85,,30738,67959.9,67959.9,353034240,11370.8,11370.8,2.99e-04,1.3428,bf16,350M,24,85,2040,417514496
170,6.4030,,603.63,,30676,68097.5,68097.5,355123200,11438.9,11438.9,2.99e-04,0.6162,bf16,350M,24,85,2040,417514496
171,6.3989,,601.17,,30720,67999.4,67999.4,357212160,11506.9,11506.9,2.99e-04,1.2106,bf16,350M,24,85,2040,417514496
172,6.3129,,551.65,,30720,67999.8,67999.8,359301120,11574.9,11574.9,2.99e-04,0.8336,bf16,350M,24,85,2040,417514496
173,6.4138,,610.24,,30703,68038.6,68038.6,361390080,11642.9,11642.9,2.99e-04,1.8343,bf16,350M,24,85,2040,417514496
174,6.3689,,583.41,,30717,68006.1,68006.1,363479040,11710.9,11710.9,2.99e-04,0.5452,bf16,350M,24,85,2040,417514496
175,6.3988,,601.09,,30721,67997.5,67997.5,365568000,11778.9,11778.9,2.99e-04,1.1778,bf16,350M,24,85,2040,417514496
176,6.4080,,606.68,,30714,68014.2,68014.2,367656960,11846.9,11846.9,2.99e-04,1.6244,bf16,350M,24,85,2040,417514496
177,6.3212,,556.25,,30721,67998.8,67998.8,369745920,11914.9,11914.9,2.99e-04,0.5567,bf16,350M,24,85,2040,417514496
178,6.4683,,644.36,,30672,68105.4,68105.4,371834880,11983.0,11983.0,2.99e-04,0.9548,bf16,350M,24,85,2040,417514496
179,6.3818,,590.97,,30613,68238.4,68238.4,373923840,12051.3,12051.3,2.99e-04,1.7674,bf16,350M,24,85,2040,417514496
180,6.3651,,581.19,,30615,68232.1,68232.1,376012800,12119.5,12119.5,2.99e-04,0.6761,bf16,350M,24,85,2040,417514496
181,6.3768,,588.06,,30721,67998.4,67998.4,378101760,12187.5,12187.5,2.99e-04,2.2996,bf16,350M,24,85,2040,417514496
182,6.3345,,563.67,,30718,68004.2,68004.2,380190720,12255.5,12255.5,2.99e-04,1.2868,bf16,350M,24,85,2040,417514496
183,6.4299,,620.14,,30704,68034.6,68034.6,382279680,12323.5,12323.5,2.99e-04,2.5409,bf16,350M,24,85,2040,417514496
184,6.4350,,623.29,,30532,68418.6,68418.6,384368640,12392.0,12392.0,2.99e-04,2.6463,bf16,350M,24,85,2040,417514496
185,6.2849,,536.39,,30693,68059.7,68059.7,386457600,12460.0,12460.0,2.99e-04,0.9271,bf16,350M,24,85,2040,417514496
186,6.3977,,600.45,,30685,68077.9,68077.9,388546560,12528.1,12528.1,2.99e-04,1.6725,bf16,350M,24,85,2040,417514496
187,6.2450,,515.41,,30649,68158.4,68158.4,390635520,12596.3,12596.3,2.99e-04,0.8631,bf16,350M,24,85,2040,417514496
188,6.3993,,601.42,,30630,68199.7,68199.7,392724480,12664.5,12664.5,2.99e-04,1.4985,bf16,350M,24,85,2040,417514496
189,6.2906,,539.47,,30657,68140.3,68140.3,394813440,12732.6,12732.6,2.99e-04,1.2711,bf16,350M,24,85,2040,417514496
190,6.3393,,566.41,,30691,68064.3,68064.3,396902400,12800.7,12800.7,2.99e-04,1.3498,bf16,350M,24,85,2040,417514496
191,6.2868,,537.44,,30652,68151.5,68151.5,398991360,12868.8,12868.8,2.99e-04,1.3081,bf16,350M,24,85,2040,417514496
192,6.2992,,544.12,,30487,68520.0,68520.0,401080320,12937.3,12937.3,2.99e-04,0.5699,bf16,350M,24,85,2040,417514496
193,6.2766,,531.96,,30672,68106.0,68106.0,403169280,13005.4,13005.4,2.99e-04,1.3862,bf16,350M,24,85,2040,417514496
194,6.3060,,547.84,,30652,68150.8,68150.8,405258240,13073.6,13073.6,2.99e-04,1.0698,bf16,350M,24,85,2040,417514496
195,6.2512,,518.62,,30639,68179.6,68179.6,407347200,13141.8,13141.8,2.99e-04,1.0613,bf16,350M,24,85,2040,417514496
196,6.2786,,533.02,,30684,68079.8,68079.8,409436160,13209.9,13209.8,2.99e-04,0.6693,bf16,350M,24,85,2040,417514496
197,6.2663,,526.55,,30657,68138.7,68138.7,411525120,13278.0,13278.0,2.99e-04,0.8727,bf16,350M,24,85,2040,417514496
