step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,num_params
1,10.7697,,47555.98,,2399,5122.6,5122.6,12288,5.1,5.1,3.00e-06,1.2461,bf16,1.5B,12,1564837888
2,10.7329,,45839.90,,9243,1329.4,1329.4,24576,6.5,6.5,6.00e-06,1.8107,bf16,1.5B,12,1564837888
3,10.7704,,47588.92,,9338,1315.9,1315.9,36864,7.8,7.8,9.00e-06,1.1164,bf16,1.5B,12,1564837888
4,10.8098,,49503.53,,9402,1307.0,1307.0,49152,9.1,9.1,1.20e-05,0.7775,bf16,1.5B,12,1564837888
5,10.7614,,47164.12,,9281,1324.0,1324.0,61440,10.4,10.4,1.50e-05,1.1389,bf16,1.5B,12,1564837888
6,10.5866,,39601.46,,9267,1326.0,1326.0,73728,11.7,11.7,1.80e-05,2.5506,bf16,1.5B,12,1564837888
7,10.4317,,33918.21,,9322,1318.2,1318.2,86016,13.0,13.0,2.10e-05,3.3181,bf16,1.5B,12,1564837888
8,10.2445,,28126.16,,9266,1326.1,1326.1,98304,14.4,14.4,2.40e-05,4.1225,bf16,1.5B,12,1564837888
9,10.0083,,22209.72,,9261,1326.8,1326.8,110592,15.7,15.7,2.70e-05,5.6390,bf16,1.5B,12,1564837888
10,10.0871,,24030.61,,9222,1332.5,1332.5,122880,17.0,17.0,3.00e-05,4.5249,bf16,1.5B,12,1564837888
11,10.2818,,29195.25,,9315,1319.1,1319.1,135168,18.3,18.3,3.30e-05,3.9725,bf16,1.5B,12,1564837888
12,10.0260,,22607.76,,9327,1317.4,1317.4,147456,19.7,19.7,3.60e-05,4.3255,bf16,1.5B,12,1564837888
13,9.9649,,21266.91,,9345,1314.9,1314.9,159744,21.0,21.0,3.90e-05,4.1307,bf16,1.5B,12,1564837888
14,9.8356,,18688.09,,9242,1329.6,1329.6,172032,22.3,22.3,4.20e-05,4.6374,bf16,1.5B,12,1564837888
15,9.6838,,16055.69,,9255,1327.7,1327.7,184320,23.6,23.6,4.50e-05,5.2443,bf16,1.5B,12,1564837888
16,9.6832,,16045.38,,9262,1326.8,1326.8,196608,25.0,25.0,4.80e-05,7.0485,bf16,1.5B,12,1564837888
17,8.8928,,7279.29,,9359,1313.0,1313.0,208896,26.3,26.3,5.10e-05,11.7660,bf16,1.5B,12,1564837888
18,9.8435,,18834.67,,9311,1319.8,1319.8,221184,27.6,27.6,5.40e-05,3.8038,bf16,1.5B,12,1564837888
19,9.5305,,13772.97,,9208,1334.5,1334.5,233472,28.9,28.9,5.70e-05,4.1470,bf16,1.5B,12,1564837888
20,9.6283,,15189.15,,9360,1312.8,1312.8,245760,30.2,30.2,6.00e-05,3.5409,bf16,1.5B,12,1564837888
21,8.8744,,7146.42,,9306,1320.4,1320.4,258048,31.6,31.6,6.30e-05,7.1014,bf16,1.5B,12,1564837888
22,9.1234,,9167.66,,9311,1319.7,1319.7,270336,32.9,32.9,6.60e-05,4.2833,bf16,1.5B,12,1564837888
23,8.6074,,5472.15,,9210,1334.1,1334.1,282624,34.2,34.2,6.90e-05,8.4538,bf16,1.5B,12,1564837888
24,8.9532,,7732.62,,9290,1322.7,1322.7,294912,35.5,35.5,7.20e-05,4.4084,bf16,1.5B,12,1564837888
25,8.7365,,6226.06,,9203,1335.3,1335.3,307200,36.9,36.9,7.50e-05,4.4088,bf16,1.5B,12,1564837888
26,8.9246,,7514.29,,9190,1337.0,1337.0,319488,38.2,38.2,7.80e-05,3.8815,bf16,1.5B,12,1564837888
27,8.7429,,6265.90,,9212,1333.9,1333.9,331776,39.5,39.5,8.10e-05,3.8614,bf16,1.5B,12,1564837888
28,8.5566,,5201.22,,9205,1334.9,1334.9,344064,40.9,40.9,8.40e-05,4.2215,bf16,1.5B,12,1564837888
29,8.4496,,4673.11,,9160,1341.5,1341.5,356352,42.2,42.2,8.70e-05,3.9396,bf16,1.5B,12,1564837888
30,8.5486,,5159.62,,9239,1330.1,1330.1,368640,43.6,43.6,9.00e-05,3.5489,bf16,1.5B,12,1564837888
31,8.4549,,4698.14,,9211,1334.1,1334.1,380928,44.9,44.9,9.30e-05,3.2827,bf16,1.5B,12,1564837888
32,7.7612,,2347.76,,9137,1344.9,1344.9,393216,46.2,46.2,9.60e-05,5.0665,bf16,1.5B,12,1564837888
33,8.2723,,3913.84,,9115,1348.2,1348.2,405504,47.6,47.6,9.90e-05,3.1455,bf16,1.5B,12,1564837888
34,7.7942,,2426.37,,9152,1342.6,1342.6,417792,48.9,48.9,1.02e-04,3.7837,bf16,1.5B,12,1564837888
35,8.1193,,3358.59,,9223,1332.3,1332.3,430080,50.3,50.3,1.05e-04,3.0633,bf16,1.5B,12,1564837888
36,6.8624,,955.69,,9263,1326.6,1326.6,442368,51.6,51.6,1.08e-04,7.1885,bf16,1.5B,12,1564837888
37,7.6150,,2028.31,,9075,1354.0,1354.0,454656,52.9,52.9,1.11e-04,3.0010,bf16,1.5B,12,1564837888
38,7.5663,,1932.00,,9166,1340.6,1340.6,466944,54.3,54.3,1.14e-04,5.1498,bf16,1.5B,12,1564837888
39,7.7243,,2262.68,,9054,1357.3,1357.3,479232,55.6,55.6,1.17e-04,2.0687,bf16,1.5B,12,1564837888
40,7.4051,,1644.27,,9108,1349.2,1349.2,491520,57.0,57.0,1.20e-04,3.1884,bf16,1.5B,12,1564837888
41,7.4734,,1760.62,,9059,1356.4,1356.4,503808,58.3,58.3,1.23e-04,1.2782,bf16,1.5B,12,1564837888
42,7.7542,,2331.42,,9049,1357.9,1357.9,516096,59.7,59.7,1.26e-04,2.3617,bf16,1.5B,12,1564837888
43,7.4925,,1794.56,,9183,1338.1,1338.1,528384,61.0,61.0,1.29e-04,1.0359,bf16,1.5B,12,1564837888
44,7.5108,,1827.71,,9156,1342.0,1342.0,540672,62.4,62.4,1.32e-04,1.2621,bf16,1.5B,12,1564837888
45,7.1084,,1222.15,,9039,1359.5,1359.5,552960,63.7,63.7,1.35e-04,1.5992,bf16,1.5B,12,1564837888
46,6.8988,,991.09,,9031,1360.7,1360.7,565248,65.1,65.1,1.38e-04,2.1212,bf16,1.5B,12,1564837888
47,7.4303,,1686.34,,9142,1344.2,1344.2,577536,66.4,66.4,1.41e-04,2.7096,bf16,1.5B,12,1564837888
48,7.4187,,1666.87,,9129,1346.1,1346.1,589824,67.8,67.8,1.44e-04,1.8437,bf16,1.5B,12,1564837888
49,7.6035,,2005.27,,9114,1348.2,1348.2,602112,69.1,69.1,1.47e-04,1.3459,bf16,1.5B,12,1564837888
50,7.6911,,2188.84,,9130,1345.9,1345.9,614400,70.5,70.5,1.50e-04,1.4889,bf16,1.5B,12,1564837888
51,7.3550,,1564.06,,9119,1347.5,1347.5,626688,71.8,71.8,1.53e-04,0.8690,bf16,1.5B,12,1564837888
52,7.3149,,1502.55,,9024,1361.7,1361.7,638976,73.2,73.2,1.56e-04,2.6196,bf16,1.5B,12,1564837888
53,7.8644,,2602.98,,9033,1360.3,1360.3,651264,74.6,74.6,1.59e-04,2.0495,bf16,1.5B,12,1564837888
54,7.2990,,1478.85,,8968,1370.2,1370.2,663552,75.9,75.9,1.62e-04,2.2649,bf16,1.5B,12,1564837888
55,7.7285,,2272.29,,9020,1362.4,1362.4,675840,77.3,77.3,1.65e-04,1.7732,bf16,1.5B,12,1564837888
56,7.0938,,1204.44,,9062,1356.0,1356.0,688128,78.6,78.6,1.68e-04,1.5979,bf16,1.5B,12,1564837888
57,7.8179,,2484.56,,9053,1357.3,1357.3,700416,80.0,80.0,1.71e-04,1.7800,bf16,1.5B,12,1564837888
58,7.6690,,2140.98,,9021,1362.1,1362.1,712704,81.4,81.4,1.74e-04,2.5634,bf16,1.5B,12,1564837888
59,7.4589,,1735.16,,8966,1370.4,1370.4,724992,82.7,82.7,1.77e-04,1.3583,bf16,1.5B,12,1564837888
60,7.4232,,1674.43,,8956,1372.1,1372.1,737280,84.1,84.1,1.80e-04,1.6020,bf16,1.5B,12,1564837888
61,6.8320,,927.06,,8925,1376.8,1376.8,749568,85.5,85.5,1.83e-04,4.7370,bf16,1.5B,12,1564837888
62,6.4388,,625.64,,8903,1380.2,1380.2,761856,86.9,86.9,1.86e-04,2.1922,bf16,1.5B,12,1564837888
63,7.3739,,1593.81,,8946,1373.5,1373.5,774144,88.2,88.2,1.89e-04,1.9306,bf16,1.5B,12,1564837888
64,7.3413,,1542.73,,8945,1373.8,1373.8,786432,89.6,89.6,1.92e-04,1.3751,bf16,1.5B,12,1564837888
65,7.5060,,1818.94,,9023,1361.9,1361.9,798720,91.0,91.0,1.95e-04,1.2777,bf16,1.5B,12,1564837888
66,7.2142,,1358.59,,8853,1387.9,1387.9,811008,92.4,92.4,1.98e-04,1.8088,bf16,1.5B,12,1564837888
67,6.8349,,929.78,,8888,1382.5,1382.5,823296,93.7,93.7,2.01e-04,2.5862,bf16,1.5B,12,1564837888
68,7.0081,,1105.57,,8875,1384.5,1384.5,835584,95.1,95.1,2.04e-04,2.6389,bf16,1.5B,12,1564837888
69,7.6997,,2207.67,,8892,1381.9,1381.9,847872,96.5,96.5,2.07e-04,1.6189,bf16,1.5B,12,1564837888
70,7.0084,,1105.87,,8930,1376.1,1376.1,860160,97.9,97.9,2.10e-04,2.8461,bf16,1.5B,12,1564837888
71,7.4485,,1717.32,,8937,1375.0,1375.0,872448,99.3,99.3,2.13e-04,3.2305,bf16,1.5B,12,1564837888
72,7.9775,,2914.52,,8838,1390.3,1390.3,884736,100.7,100.6,2.16e-04,1.7566,bf16,1.5B,12,1564837888
73,6.5957,,731.92,,8793,1397.5,1397.5,897024,102.0,102.0,2.19e-04,4.6880,bf16,1.5B,12,1564837888
74,7.5410,,1883.69,,8921,1377.4,1377.4,909312,103.4,103.4,2.22e-04,2.5872,bf16,1.5B,12,1564837888
75,6.6676,,786.50,,8930,1376.0,1376.0,921600,104.8,104.8,2.25e-04,1.9419,bf16,1.5B,12,1564837888
76,7.5907,,1979.64,,8945,1373.7,1373.7,933888,106.2,106.2,2.28e-04,1.2903,bf16,1.5B,12,1564837888
77,7.5401,,1882.11,,8848,1388.7,1388.7,946176,107.6,107.6,2.31e-04,2.7073,bf16,1.5B,12,1564837888
78,7.9273,,2771.81,,8460,1452.5,1452.5,958464,109.0,109.0,2.34e-04,2.2746,bf16,1.5B,12,1564837888
79,7.2854,,1458.85,,8898,1380.9,1380.9,970752,110.4,110.4,2.37e-04,2.8377,bf16,1.5B,12,1564837888
80,7.5836,,1965.64,,8908,1379.4,1379.4,983040,111.8,111.8,2.40e-04,0.9883,bf16,1.5B,12,1564837888
81,7.7589,,2342.22,,8872,1385.1,1385.1,995328,113.2,113.2,2.43e-04,1.2148,bf16,1.5B,12,1564837888
82,7.7014,,2211.43,,8750,1404.3,1404.3,1007616,114.6,114.6,2.46e-04,1.3052,bf16,1.5B,12,1564837888
83,7.5461,,1893.41,,8848,1388.9,1388.9,1019904,116.0,116.0,2.49e-04,7.3149,bf16,1.5B,12,1564837888
84,7.5988,,1995.88,,8778,1399.9,1399.9,1032192,117.4,117.4,2.52e-04,16.6018,bf16,1.5B,12,1564837888
85,7.5391,,1880.23,,8716,1409.9,1409.9,1044480,118.8,118.8,2.55e-04,5.9151,bf16,1.5B,12,1564837888
86,7.1179,,1233.81,,8822,1392.9,1392.9,1056768,120.2,120.2,2.58e-04,4.3237,bf16,1.5B,12,1564837888
87,7.0691,,1175.13,,8783,1399.0,1399.0,1069056,121.6,121.6,2.61e-04,2.9060,bf16,1.5B,12,1564837888
88,7.9886,,2947.14,,8691,1413.8,1413.8,1081344,123.0,123.0,2.64e-04,2.7797,bf16,1.5B,12,1564837888
89,7.3499,,1556.04,,8777,1400.0,1400.0,1093632,124.4,124.4,2.67e-04,2.2223,bf16,1.5B,12,1564837888
90,6.6260,,754.49,,8767,1401.7,1401.7,1105920,125.8,125.8,2.70e-04,5.8283,bf16,1.5B,12,1564837888
91,7.1728,,1303.45,,8847,1389.0,1389.0,1118208,127.2,127.2,2.73e-04,2.1729,bf16,1.5B,12,1564837888
92,7.9318,,2784.56,,8769,1401.3,1401.3,1130496,128.6,128.6,2.76e-04,1.6485,bf16,1.5B,12,1564837888
93,7.5246,,1853.11,,8786,1398.7,1398.7,1142784,130.0,130.0,2.79e-04,2.0563,bf16,1.5B,12,1564837888
94,7.7325,,2281.33,,8743,1405.4,1405.4,1155072,131.4,131.4,2.82e-04,1.4185,bf16,1.5B,12,1564837888
95,6.9072,,999.48,,8728,1408.0,1408.0,1167360,132.8,132.8,2.85e-04,3.0585,bf16,1.5B,12,1564837888
96,6.0950,,443.64,,8766,1401.7,1401.7,1179648,134.2,134.2,2.88e-04,2.8718,bf16,1.5B,12,1564837888
97,8.0278,,3064.97,,8663,1418.5,1418.5,1191936,135.6,135.6,2.91e-04,1.3995,bf16,1.5B,12,1564837888
98,7.0490,,1151.67,,8724,1408.6,1408.6,1204224,137.0,137.0,2.94e-04,3.3514,bf16,1.5B,12,1564837888
99,7.1628,,1290.46,,8692,1413.7,1413.7,1216512,138.4,138.4,2.97e-04,2.2424,bf16,1.5B,12,1564837888
100,6.5280,,684.05,,8819,1393.3,1393.3,1228800,139.8,139.8,3.00e-04,2.6230,bf16,1.5B,12,1564837888
101,7.4158,,1662.08,,8760,1402.7,1402.7,1241088,141.2,141.2,3.03e-04,1.4914,bf16,1.5B,12,1564837888
102,6.7084,,819.27,,8770,1401.1,1401.1,1253376,142.6,142.6,3.06e-04,1.5190,bf16,1.5B,12,1564837888
103,6.3952,,598.95,,8771,1401.0,1401.0,1265664,144.0,144.0,3.09e-04,1.3529,bf16,1.5B,12,1564837888
104,7.3285,,1523.05,,8706,1411.5,1411.5,1277952,145.4,145.4,3.12e-04,1.8503,bf16,1.5B,12,1564837888
105,7.2065,,1348.20,,8756,1403.3,1403.3,1290240,146.8,146.8,3.15e-04,2.0774,bf16,1.5B,12,1564837888
106,7.4883,,1787.08,,8749,1404.5,1404.5,1302528,148.2,148.2,3.18e-04,1.2614,bf16,1.5B,12,1564837888
107,7.3604,,1572.40,,8685,1414.9,1414.9,1314816,149.7,149.6,3.21e-04,1.9401,bf16,1.5B,12,1564837888
108,6.7597,,862.41,,8660,1419.0,1419.0,1327104,151.1,151.1,3.24e-04,2.1443,bf16,1.5B,12,1564837888
109,7.8968,,2688.57,,8676,1416.3,1416.3,1339392,152.5,152.5,3.27e-04,1.3454,bf16,1.5B,12,1564837888
110,6.4661,,642.99,,8644,1421.5,1421.5,1351680,153.9,153.9,3.30e-04,4.2442,bf16,1.5B,12,1564837888
111,7.8538,,2575.59,,8650,1420.5,1420.5,1363968,155.3,155.3,3.33e-04,1.5441,bf16,1.5B,12,1564837888
112,6.7614,,863.82,,8633,1423.4,1423.4,1376256,156.8,156.7,3.36e-04,1.1910,bf16,1.5B,12,1564837888
113,6.8871,,979.51,,8582,1431.8,1431.8,1388544,158.2,158.2,3.39e-04,2.1434,bf16,1.5B,12,1564837888
114,7.5810,,1960.65,,8678,1416.0,1416.0,1400832,159.6,159.6,3.42e-04,1.5072,bf16,1.5B,12,1564837888
115,7.0298,,1129.81,,8623,1425.0,1425.0,1413120,161.0,161.0,3.45e-04,1.3221,bf16,1.5B,12,1564837888
116,6.7882,,887.28,,8600,1428.9,1428.9,1425408,162.5,162.4,3.48e-04,1.5097,bf16,1.5B,12,1564837888
117,5.1026,,164.44,,8660,1418.9,1418.9,1437696,163.9,163.9,3.51e-04,3.4992,bf16,1.5B,12,1564837888
118,6.9956,,1091.81,,8674,1416.7,1416.7,1449984,165.3,165.3,3.54e-04,1.2582,bf16,1.5B,12,1564837888
119,7.7195,,2251.94,,8661,1418.8,1418.8,1462272,166.7,166.7,3.57e-04,1.0293,bf16,1.5B,12,1564837888
120,6.8719,,964.74,,8674,1416.6,1416.6,1474560,168.1,168.1,3.60e-04,1.4471,bf16,1.5B,12,1564837888
121,7.2685,,1434.40,,8633,1423.3,1423.3,1486848,169.5,169.5,3.63e-04,1.8168,bf16,1.5B,12,1564837888
122,6.8493,,943.19,,8574,1433.2,1433.2,1499136,171.0,171.0,3.66e-04,1.6845,bf16,1.5B,12,1564837888
123,7.6861,,2177.94,,8557,1436.0,1436.0,1511424,172.4,172.4,3.69e-04,2.7357,bf16,1.5B,12,1564837888
124,7.6181,,2034.65,,8629,1424.0,1424.0,1523712,173.8,173.8,3.72e-04,1.6227,bf16,1.5B,12,1564837888
125,7.3881,,1616.56,,8615,1426.3,1426.3,1536000,175.3,175.3,3.75e-04,1.5030,bf16,1.5B,12,1564837888
126,7.5160,,1837.23,,8636,1422.9,1422.9,1548288,176.7,176.7,3.78e-04,1.2636,bf16,1.5B,12,1564837888
127,7.6217,,2042.11,,8605,1428.1,1428.1,1560576,178.1,178.1,3.81e-04,1.7061,bf16,1.5B,12,1564837888
128,6.5828,,722.55,,8616,1426.3,1426.3,1572864,179.5,179.5,3.84e-04,2.6195,bf16,1.5B,12,1564837888
129,7.1913,,1327.77,,8456,1453.1,1453.1,1585152,181.0,181.0,3.87e-04,1.3120,bf16,1.5B,12,1564837888
130,6.9221,,1014.40,,8527,1441.1,1441.1,1597440,182.4,182.4,3.90e-04,1.3967,bf16,1.5B,12,1564837888
131,6.6308,,758.05,,8582,1431.8,1431.8,1609728,183.9,183.9,3.93e-04,1.7012,bf16,1.5B,12,1564837888
132,6.5274,,683.63,,8588,1430.8,1430.8,1622016,185.3,185.3,3.96e-04,1.4975,bf16,1.5B,12,1564837888
133,7.3109,,1496.46,,8560,1435.5,1435.5,1634304,186.7,186.7,3.99e-04,1.6016,bf16,1.5B,12,1564837888
134,7.1165,,1232.15,,8444,1455.2,1455.2,1646592,188.2,188.2,4.02e-04,1.6579,bf16,1.5B,12,1564837888
135,5.9637,,389.05,,8592,1430.2,1430.2,1658880,189.6,189.6,4.05e-04,1.6569,bf16,1.5B,12,1564837888
136,7.3458,,1549.66,,8379,1466.5,1466.5,1671168,191.1,191.1,4.08e-04,1.4843,bf16,1.5B,12,1564837888
137,7.0581,,1162.24,,8539,1439.1,1439.1,1683456,192.5,192.5,4.11e-04,1.3350,bf16,1.5B,12,1564837888
138,6.9262,,1018.66,,8475,1449.9,1449.9,1695744,194.0,194.0,4.14e-04,1.7117,bf16,1.5B,12,1564837888
139,6.8383,,932.86,,8445,1455.0,1455.0,1708032,195.4,195.4,4.17e-04,1.2522,bf16,1.5B,12,1564837888
140,7.0243,,1123.64,,8477,1449.7,1449.7,1720320,196.9,196.9,4.20e-04,2.9768,bf16,1.5B,12,1564837888
141,7.2912,,1467.39,,8509,1444.1,1444.1,1732608,198.3,198.3,4.23e-04,1.9400,bf16,1.5B,12,1564837888
142,6.5545,,702.40,,8454,1453.6,1453.6,1744896,199.8,199.8,4.26e-04,1.1491,bf16,1.5B,12,1564837888
143,6.3599,,578.21,,8444,1455.3,1455.3,1757184,201.2,201.2,4.29e-04,1.7279,bf16,1.5B,12,1564837888
144,7.4998,,1807.72,,8444,1455.2,1455.2,1769472,202.7,202.7,4.32e-04,0.9963,bf16,1.5B,12,1564837888
145,6.6433,,767.65,,8518,1442.6,1442.6,1781760,204.1,204.1,4.35e-04,1.4467,bf16,1.5B,12,1564837888
146,7.4838,,1778.98,,8404,1462.1,1462.1,1794048,205.6,205.6,4.38e-04,1.0934,bf16,1.5B,12,1564837888
147,6.9997,,1096.29,,8418,1459.7,1459.7,1806336,207.1,207.0,4.41e-04,1.8747,bf16,1.5B,12,1564837888
148,6.6314,,758.51,,8478,1449.3,1449.3,1818624,208.5,208.5,4.44e-04,1.8551,bf16,1.5B,12,1564837888
149,7.4317,,1688.65,,8482,1448.8,1448.8,1830912,210.0,209.9,4.47e-04,1.2347,bf16,1.5B,12,1564837888
150,7.0157,,1113.95,,8462,1452.1,1452.1,1843200,211.4,211.4,4.50e-04,2.0136,bf16,1.5B,12,1564837888
151,7.5650,,1929.55,,8451,1454.1,1454.1,1855488,212.9,212.9,4.53e-04,1.2928,bf16,1.5B,12,1564837888
152,6.6552,,776.80,,8487,1447.9,1447.9,1867776,214.3,214.3,4.56e-04,2.5803,bf16,1.5B,12,1564837888
153,7.4380,,1699.42,,8477,1449.5,1449.5,1880064,215.8,215.8,4.59e-04,1.6006,bf16,1.5B,12,1564837888
154,7.3689,,1585.87,,8480,1449.1,1449.1,1892352,217.2,217.2,4.62e-04,1.4761,bf16,1.5B,12,1564837888
155,6.8885,,980.94,,8483,1448.5,1448.5,1904640,218.7,218.6,4.65e-04,4.8220,bf16,1.5B,12,1564837888
156,6.0911,,441.90,,8507,1444.5,1444.5,1916928,220.1,220.1,4.68e-04,8.5088,bf16,1.5B,12,1564837888
157,6.8655,,958.60,,8472,1450.4,1450.4,1929216,221.6,221.5,4.71e-04,2.4381,bf16,1.5B,12,1564837888
158,6.4869,,656.47,,8462,1452.2,1452.2,1941504,223.0,223.0,4.74e-04,2.6351,bf16,1.5B,12,1564837888
159,7.4025,,1640.11,,8458,1452.8,1452.8,1953792,224.5,224.4,4.77e-04,1.3890,bf16,1.5B,12,1564837888
160,7.2520,,1410.91,,8454,1453.4,1453.4,1966080,225.9,225.9,4.80e-04,1.7758,bf16,1.5B,12,1564837888
161,6.7508,,854.74,,8478,1449.4,1449.4,1978368,227.4,227.4,4.83e-04,1.9588,bf16,1.5B,12,1564837888
162,6.3025,,545.96,,8498,1445.9,1445.9,1990656,228.8,228.8,4.86e-04,1.8453,bf16,1.5B,12,1564837888
163,6.9243,,1016.68,,8455,1453.3,1453.3,2002944,230.3,230.3,4.89e-04,1.6300,bf16,1.5B,12,1564837888
164,6.5978,,733.49,,8480,1449.1,1449.1,2015232,231.7,231.7,4.92e-04,2.4135,bf16,1.5B,12,1564837888
165,7.0258,,1125.31,,8438,1456.2,1456.2,2027520,233.2,233.2,4.95e-04,1.6069,bf16,1.5B,12,1564837888
166,6.6525,,774.74,,8439,1456.0,1456.0,2039808,234.6,234.6,4.98e-04,1.5432,bf16,1.5B,12,1564837888
167,7.5471,,1895.30,,8402,1462.5,1462.5,2052096,236.1,236.1,5.01e-04,1.8824,bf16,1.5B,12,1564837888
168,6.5009,,665.72,,8469,1450.9,1450.9,2064384,237.5,237.5,5.04e-04,2.4846,bf16,1.5B,12,1564837888
169,6.5797,,720.33,,8387,1465.1,1465.1,2076672,239.0,239.0,5.07e-04,1.7068,bf16,1.5B,12,1564837888
170,7.4292,,1684.40,,8366,1468.9,1468.9,2088960,240.5,240.5,5.10e-04,1.5442,bf16,1.5B,12,1564837888
171,7.2367,,1389.52,,8377,1466.8,1466.8,2101248,241.9,241.9,5.13e-04,1.8326,bf16,1.5B,12,1564837888
172,6.8127,,909.30,,8458,1452.8,1452.8,2113536,243.4,243.4,5.16e-04,1.6271,bf16,1.5B,12,1564837888
173,6.9841,,1079.34,,8427,1458.2,1458.2,2125824,244.8,244.8,5.19e-04,1.5366,bf16,1.5B,12,1564837888
174,7.3213,,1512.24,,8455,1453.3,1453.3,2138112,246.3,246.3,5.22e-04,1.6052,bf16,1.5B,12,1564837888
175,7.4091,,1650.88,,8448,1454.5,1454.5,2150400,247.8,247.7,5.25e-04,1.1356,bf16,1.5B,12,1564837888
176,7.1972,,1335.67,,8491,1447.2,1447.2,2162688,249.2,249.2,5.28e-04,1.5629,bf16,1.5B,12,1564837888
177,7.0814,,1189.64,,8477,1449.6,1449.6,2174976,250.7,250.6,5.31e-04,1.6147,bf16,1.5B,12,1564837888
178,7.2244,,1372.56,,8487,1447.8,1447.8,2187264,252.1,252.1,5.34e-04,2.3374,bf16,1.5B,12,1564837888
179,6.7413,,846.63,,8518,1442.5,1442.5,2199552,253.5,253.5,5.37e-04,1.7446,bf16,1.5B,12,1564837888
180,6.9219,,1014.29,,8524,1441.5,1441.5,2211840,255.0,255.0,5.40e-04,1.5225,bf16,1.5B,12,1564837888
181,6.9557,,1049.13,,8544,1438.3,1438.3,2224128,256.4,256.4,5.43e-04,1.3294,bf16,1.5B,12,1564837888
182,7.0297,,1129.70,,8446,1454.9,1454.9,2236416,257.9,257.9,5.46e-04,1.3152,bf16,1.5B,12,1564837888
183,7.3077,,1491.69,,8553,1436.6,1436.6,2248704,259.3,259.3,5.49e-04,1.1385,bf16,1.5B,12,1564837888
184,7.1276,,1245.93,,8413,1460.5,1460.5,2260992,260.8,260.8,5.52e-04,1.6608,bf16,1.5B,12,1564837888
185,6.4034,,603.89,,8450,1454.2,1454.2,2273280,262.2,262.2,5.55e-04,2.2606,bf16,1.5B,12,1564837888
186,6.5630,,708.38,,8530,1440.6,1440.6,2285568,263.7,263.7,5.58e-04,2.2024,bf16,1.5B,12,1564837888
187,7.0004,,1097.08,,8529,1440.7,1440.7,2297856,265.1,265.1,5.61e-04,1.7222,bf16,1.5B,12,1564837888
188,6.1205,,455.08,,8553,1436.7,1436.7,2310144,266.5,266.5,5.64e-04,1.3979,bf16,1.5B,12,1564837888
189,7.3683,,1584.88,,8601,1428.7,1428.7,2322432,268.0,268.0,5.67e-04,1.1584,bf16,1.5B,12,1564837888
190,6.4921,,659.90,,8638,1422.5,1422.5,2334720,269.4,269.4,5.70e-04,6.5725,bf16,1.5B,12,1564837888
191,6.1553,,471.20,,8648,1420.9,1420.9,2347008,270.8,270.8,5.73e-04,1.3739,bf16,1.5B,12,1564837888
192,6.4431,,628.35,,8574,1433.2,1433.2,2359296,272.3,272.2,5.76e-04,1.2587,bf16,1.5B,12,1564837888
193,7.2156,,1360.46,,8529,1440.7,1440.7,2371584,273.7,273.7,5.79e-04,1.3892,bf16,1.5B,12,1564837888
194,6.7559,,859.13,,8562,1435.2,1435.2,2383872,275.1,275.1,5.82e-04,1.4066,bf16,1.5B,12,1564837888
195,6.2746,,530.91,,8670,1417.3,1417.3,2396160,276.5,276.5,5.85e-04,1.2862,bf16,1.5B,12,1564837888
196,5.7913,,327.45,,8700,1412.4,1412.4,2408448,278.0,277.9,5.88e-04,2.2209,bf16,1.5B,12,1564837888
197,7.2381,,1391.47,,8639,1422.4,1422.4,2420736,279.4,279.4,5.91e-04,1.8464,bf16,1.5B,12,1564837888
198,7.1736,,1304.55,,8625,1424.7,1424.7,2433024,280.8,280.8,5.94e-04,0.9958,bf16,1.5B,12,1564837888
199,7.0249,,1124.23,,8562,1435.2,1435.2,2445312,282.2,282.2,5.97e-04,1.4982,bf16,1.5B,12,1564837888
200,7.0389,,1140.16,,8573,1433.4,1433.4,2457600,283.7,283.7,6.00e-04,1.5088,bf16,1.5B,12,1564837888
201,6.4175,,612.49,,8657,1419.5,1419.5,2469888,285.1,285.1,6.00e-04,1.5945,bf16,1.5B,12,1564837888
202,7.1326,,1252.11,,8647,1421.1,1421.1,2482176,286.5,286.5,6.00e-04,1.1581,bf16,1.5B,12,1564837888
203,5.9448,,381.78,,8622,1425.2,1425.2,2494464,287.9,287.9,6.00e-04,1.5141,bf16,1.5B,12,1564837888
204,5.6388,,281.13,,8664,1418.3,1418.3,2506752,289.4,289.3,6.00e-04,1.8512,bf16,1.5B,12,1564837888
205,7.4629,,1742.16,,8613,1426.7,1426.7,2519040,290.8,290.8,6.00e-04,1.5927,bf16,1.5B,12,1564837888
206,6.5360,,689.49,,8628,1424.2,1424.2,2531328,292.2,292.2,6.00e-04,1.2698,bf16,1.5B,12,1564837888
207,7.1408,,1262.48,,8460,1452.5,1452.5,2543616,293.7,293.7,6.00e-04,1.2616,bf16,1.5B,12,1564837888
208,6.3867,,593.91,,8552,1436.9,1436.9,2555904,295.1,295.1,6.00e-04,1.1875,bf16,1.5B,12,1564837888
209,7.1101,,1224.32,,8528,1440.9,1440.9,2568192,296.5,296.5,6.00e-04,1.4545,bf16,1.5B,12,1564837888
