step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,num_params
95,7.9101,,2724.64,,4584,7148.3,7148.3,3112960,679.6,679.6,2.85e-04,1.3525,bf16,1.5B,32,1564837888
96,8.1067,,3316.78,,4605,7115.8,7115.8,3145728,686.7,686.7,2.88e-04,2.0009,bf16,1.5B,32,1564837888
97,7.7979,,2435.45,,4594,7132.5,7132.5,3178496,693.8,693.8,2.91e-04,0.9986,bf16,1.5B,32,1564837888
98,7.7354,,2287.82,,4591,7137.9,7137.9,3211264,701.0,701.0,2.94e-04,0.8337,bf16,1.5B,32,1564837888
99,7.7145,,2240.53,,4599,7125.7,7125.7,3244032,708.1,708.1,2.97e-04,0.7603,bf16,1.5B,32,1564837888
100,7.8853,,2657.99,,4599,7125.0,7125.0,3276800,715.2,715.2,3.00e-04,1.2259,bf16,1.5B,32,1564837888
101,7.7573,,2338.55,,4594,7132.7,7132.7,3309568,722.4,722.3,3.03e-04,1.1659,bf16,1.5B,32,1564837888
102,7.9800,,2921.86,,4571,7169.2,7169.2,3342336,729.5,729.5,3.06e-04,1.5876,bf16,1.5B,32,1564837888
103,7.7735,,2376.77,,4581,7153.8,7153.8,3375104,736.7,736.7,3.09e-04,0.9842,bf16,1.5B,32,1564837888
104,7.7890,,2413.99,,4591,7136.9,7136.9,3407872,743.8,743.8,3.12e-04,1.5103,bf16,1.5B,32,1564837888
105,7.7895,,2415.09,,4593,7133.9,7133.9,3440640,751.0,750.9,3.15e-04,1.5322,bf16,1.5B,32,1564837888
106,7.6926,,2192.05,,4587,7143.1,7143.1,3473408,758.1,758.1,3.18e-04,1.1024,bf16,1.5B,32,1564837888
107,7.8191,,2487.65,,4588,7141.7,7141.7,3506176,765.2,765.2,3.21e-04,1.1813,bf16,1.5B,32,1564837888
108,7.7162,,2244.33,,4583,7150.6,7150.6,3538944,772.4,772.4,3.24e-04,0.9583,bf16,1.5B,32,1564837888
109,7.8068,,2457.35,,4594,7133.3,7133.3,3571712,779.5,779.5,3.27e-04,0.8995,bf16,1.5B,32,1564837888
110,7.8536,,2574.97,,4605,7115.2,7115.2,3604480,786.6,786.6,3.30e-04,0.7192,bf16,1.5B,32,1564837888
111,7.6784,,2161.06,,4589,7141.0,7141.0,3637248,793.8,793.8,3.33e-04,0.9068,bf16,1.5B,32,1564837888
112,7.9486,,2831.60,,4606,7113.7,7113.7,3670016,800.9,800.9,3.36e-04,1.0085,bf16,1.5B,32,1564837888
113,7.7365,,2290.49,,4592,7135.8,7135.8,3702784,808.0,808.0,3.39e-04,0.6410,bf16,1.5B,32,1564837888
114,7.7723,,2374.04,,4569,7171.7,7171.7,3735552,815.2,815.2,3.42e-04,0.7233,bf16,1.5B,32,1564837888
115,7.7231,,2259.90,,4574,7163.3,7163.3,3768320,822.4,822.3,3.45e-04,1.0084,bf16,1.5B,32,1564837888
116,7.6240,,2046.64,,4588,7142.0,7142.0,3801088,829.5,829.5,3.48e-04,0.9043,bf16,1.5B,32,1564837888
117,7.6139,,2026.09,,4560,7185.7,7185.7,3833856,836.7,836.7,3.51e-04,1.2123,bf16,1.5B,32,1564837888
118,7.6962,,2200.00,,4576,7161.0,7161.0,3866624,843.9,843.8,3.54e-04,1.2608,bf16,1.5B,32,1564837888
119,7.3091,,1493.83,,4600,7123.6,7123.6,3899392,851.0,851.0,3.57e-04,1.2855,bf16,1.5B,32,1564837888
120,7.8010,,2443.10,,4588,7142.1,7142.1,3932160,858.1,858.1,3.60e-04,0.9833,bf16,1.5B,32,1564837888
121,7.6064,,2011.09,,4590,7139.2,7139.2,3964928,865.3,865.2,3.63e-04,0.9076,bf16,1.5B,32,1564837888
122,7.8063,,2456.04,,4589,7141.3,7141.3,3997696,872.4,872.4,3.66e-04,1.3843,bf16,1.5B,32,1564837888
123,7.8858,,2659.30,,4578,7157.2,7157.2,4030464,879.6,879.5,3.69e-04,1.5046,bf16,1.5B,32,1564837888
124,7.6518,,2104.41,,4585,7147.0,7147.0,4063232,886.7,886.7,3.72e-04,1.4956,bf16,1.5B,32,1564837888
125,7.6393,,2078.23,,4583,7150.0,7150.0,4096000,893.9,893.8,3.75e-04,2.0353,bf16,1.5B,32,1564837888
126,7.6476,,2095.70,,4586,7144.8,7144.8,4128768,901.0,901.0,3.78e-04,1.1197,bf16,1.5B,32,1564837888
127,7.7871,,2409.29,,4569,7171.7,7171.7,4161536,908.2,908.2,3.81e-04,1.0092,bf16,1.5B,32,1564837888
128,7.6722,,2147.89,,4581,7152.5,7152.5,4194304,915.3,915.3,3.84e-04,1.3251,bf16,1.5B,32,1564837888
129,7.7450,,2309.89,,4565,7178.5,7178.5,4227072,922.5,922.5,3.87e-04,0.9284,bf16,1.5B,32,1564837888
130,7.6786,,2161.54,,4594,7133.4,7133.4,4259840,929.6,929.6,3.90e-04,1.0979,bf16,1.5B,32,1564837888
131,7.7494,,2320.16,,4576,7160.3,7160.3,4292608,936.8,936.8,3.93e-04,1.0637,bf16,1.5B,32,1564837888
132,7.6440,,2087.99,,4577,7159.1,7159.1,4325376,944.0,943.9,3.96e-04,0.9143,bf16,1.5B,32,1564837888
133,7.6643,,2130.90,,4581,7152.6,7152.6,4358144,951.1,951.1,3.99e-04,0.9325,bf16,1.5B,32,1564837888
134,7.5704,,1939.86,,4577,7159.5,7159.5,4390912,958.3,958.2,4.02e-04,1.3329,bf16,1.5B,32,1564837888
135,7.8582,,2586.84,,4587,7143.2,7143.2,4423680,965.4,965.4,4.05e-04,1.2261,bf16,1.5B,32,1564837888
136,7.6928,,2192.61,,4571,7168.7,7168.7,4456448,972.6,972.6,4.08e-04,1.0617,bf16,1.5B,32,1564837888
137,7.7085,,2227.16,,4575,7162.9,7162.9,4489216,979.7,979.7,4.11e-04,1.5327,bf16,1.5B,32,1564837888
138,7.6010,,2000.28,,4579,7156.4,7156.4,4521984,986.9,986.9,4.14e-04,0.9708,bf16,1.5B,32,1564837888
139,7.6037,,2005.61,,4602,7120.7,7120.7,4554752,994.0,994.0,4.17e-04,1.0646,bf16,1.5B,32,1564837888
140,7.5728,,1944.53,,4600,7123.7,7123.7,4587520,1001.2,1001.1,4.20e-04,1.3611,bf16,1.5B,32,1564837888
141,7.7346,,2286.06,,4589,7140.4,7140.4,4620288,1008.3,1008.3,4.23e-04,0.9560,bf16,1.5B,32,1564837888
142,7.8907,,2672.35,,4583,7149.8,7149.8,4653056,1015.4,1015.4,4.26e-04,0.9289,bf16,1.5B,32,1564837888
143,7.8195,,2488.63,,4573,7166.3,7166.3,4685824,1022.6,1022.6,4.29e-04,1.2465,bf16,1.5B,32,1564837888
144,7.5153,,1835.90,,4581,7153.6,7153.6,4718592,1029.8,1029.7,4.32e-04,1.1015,bf16,1.5B,32,1564837888
145,7.6034,,2004.99,,4586,7145.7,7145.7,4751360,1036.9,1036.9,4.35e-04,0.9839,bf16,1.5B,32,1564837888
146,7.5536,,1907.65,,4589,7140.6,7140.6,4784128,1044.0,1044.0,4.38e-04,1.0157,bf16,1.5B,32,1564837888
147,7.5957,,1989.54,,4591,7137.2,7137.2,4816896,1051.2,1051.2,4.41e-04,0.7783,bf16,1.5B,32,1564837888
148,7.6462,,2092.58,,4574,7163.9,7163.9,4849664,1058.3,1058.3,4.44e-04,1.2044,bf16,1.5B,32,1564837888
149,7.5545,,1909.39,,4585,7146.2,7146.2,4882432,1065.5,1065.5,4.47e-04,1.0887,bf16,1.5B,32,1564837888
150,7.5354,,1873.19,,4567,7174.6,7174.6,4915200,1072.7,1072.6,4.50e-04,1.1103,bf16,1.5B,32,1564837888
151,7.6259,,2050.53,,4582,7151.9,7151.9,4947968,1079.8,1079.8,4.53e-04,1.2708,bf16,1.5B,32,1564837888
152,7.6573,,2116.09,,4574,7163.3,7163.3,4980736,1087.0,1087.0,4.56e-04,1.3415,bf16,1.5B,32,1564837888
153,7.6066,,2011.34,,4589,7140.2,7140.2,5013504,1094.1,1094.1,4.59e-04,0.8701,bf16,1.5B,32,1564837888
154,7.6116,,2021.48,,4563,7181.9,7181.9,5046272,1101.3,1101.3,4.62e-04,0.7283,bf16,1.5B,32,1564837888
155,7.5153,,1835.97,,4583,7149.5,7149.5,5079040,1108.5,1108.4,4.65e-04,1.1230,bf16,1.5B,32,1564837888
156,7.7095,,2229.47,,4564,7179.7,7179.7,5111808,1115.6,1115.6,4.68e-04,1.0513,bf16,1.5B,32,1564837888
157,7.5732,,1945.28,,4550,7202.2,7202.2,5144576,1122.8,1122.8,4.71e-04,1.1376,bf16,1.5B,32,1564837888
158,7.6075,,2013.15,,4583,7150.6,7150.6,5177344,1130.0,1130.0,4.74e-04,0.9907,bf16,1.5B,32,1564837888
159,7.4778,,1768.42,,4578,7158.3,7158.3,5210112,1137.1,1137.1,4.77e-04,1.1671,bf16,1.5B,32,1564837888
160,7.6476,,2095.59,,4574,7163.8,7163.8,5242880,1144.3,1144.3,4.80e-04,0.6852,bf16,1.5B,32,1564837888
161,7.5872,,1972.87,,4575,7162.6,7162.6,5275648,1151.5,1151.4,4.83e-04,0.9261,bf16,1.5B,32,1564837888
162,7.6038,,2005.77,,4563,7180.5,7180.5,5308416,1158.7,1158.6,4.86e-04,0.9169,bf16,1.5B,32,1564837888
163,7.5274,,1858.29,,4584,7148.0,7148.0,5341184,1165.8,1165.8,4.89e-04,0.8005,bf16,1.5B,32,1564837888
164,7.5417,,1884.94,,4574,7164.3,7164.3,5373952,1173.0,1172.9,4.92e-04,0.9081,bf16,1.5B,32,1564837888
165,7.6399,,2079.44,,4565,7178.3,7178.3,5406720,1180.1,1180.1,4.95e-04,1.1755,bf16,1.5B,32,1564837888
166,7.5508,,1902.35,,4548,7204.5,7204.5,5439488,1187.4,1187.3,4.98e-04,0.8551,bf16,1.5B,32,1564837888
167,7.5023,,1812.29,,4543,7212.5,7212.5,5472256,1194.6,1194.5,5.01e-04,0.8332,bf16,1.5B,32,1564837888
168,7.5771,,1952.98,,4586,7145.8,7145.8,5505024,1201.7,1201.7,5.04e-04,0.7942,bf16,1.5B,32,1564837888
169,7.4794,,1771.14,,4554,7196.2,7196.2,5537792,1208.9,1208.9,5.07e-04,0.7770,bf16,1.5B,32,1564837888
170,7.7533,,2329.29,,4542,7214.6,7214.6,5570560,1216.1,1216.1,5.10e-04,1.2197,bf16,1.5B,32,1564837888
171,7.5330,,1868.79,,4576,7161.2,7161.2,5603328,1223.3,1223.3,5.13e-04,0.6975,bf16,1.5B,32,1564837888
172,7.3764,,1597.87,,4588,7141.9,7141.9,5636096,1230.4,1230.4,5.16e-04,0.9384,bf16,1.5B,32,1564837888
173,7.7483,,2317.70,,4591,7138.1,7138.1,5668864,1237.6,1237.5,5.19e-04,0.8074,bf16,1.5B,32,1564837888
174,7.4269,,1680.66,,4578,7157.0,7157.0,5701632,1244.7,1244.7,5.22e-04,0.7086,bf16,1.5B,32,1564837888
175,7.4468,,1714.33,,4580,7154.2,7154.2,5734400,1251.9,1251.8,5.25e-04,0.9127,bf16,1.5B,32,1564837888
176,7.4465,,1713.92,,4575,7162.3,7162.3,5767168,1259.0,1259.0,5.28e-04,0.8089,bf16,1.5B,32,1564837888
177,7.3623,,1575.40,,4570,7170.3,7170.3,5799936,1266.2,1266.2,5.31e-04,0.8506,bf16,1.5B,32,1564837888
178,7.4624,,1741.40,,4571,7168.3,7168.3,5832704,1273.4,1273.3,5.34e-04,0.8926,bf16,1.5B,32,1564837888
179,7.6199,,2038.38,,4583,7150.4,7150.4,5865472,1280.5,1280.5,5.37e-04,0.9200,bf16,1.5B,32,1564837888
180,7.4216,,1671.79,,4568,7172.8,7172.8,5898240,1287.7,1287.7,5.40e-04,1.1306,bf16,1.5B,32,1564837888
181,7.4475,,1715.63,,4565,7178.1,7178.1,5931008,1294.9,1294.8,5.43e-04,1.0377,bf16,1.5B,32,1564837888
182,7.2650,,1429.45,,4578,7157.5,7157.5,5963776,1302.0,1302.0,5.46e-04,1.0647,bf16,1.5B,32,1564837888
183,7.5108,,1827.67,,4566,7176.0,7176.0,5996544,1309.2,1309.2,5.49e-04,1.1097,bf16,1.5B,32,1564837888
184,7.4493,,1718.73,,4576,7160.9,7160.9,6029312,1316.4,1316.3,5.52e-04,0.8351,bf16,1.5B,32,1564837888
185,7.4306,,1686.89,,4563,7180.6,7180.6,6062080,1323.6,1323.5,5.55e-04,1.2513,bf16,1.5B,32,1564837888
186,7.8798,,2643.37,,4573,7165.7,7165.7,6094848,1330.7,1330.7,5.58e-04,1.4234,bf16,1.5B,32,1564837888
187,7.2960,,1474.44,,4560,7186.6,7186.6,6127616,1337.9,1337.9,5.61e-04,1.0622,bf16,1.5B,32,1564837888
188,7.5348,,1872.01,,4556,7192.6,7192.6,6160384,1345.1,1345.1,5.64e-04,0.8517,bf16,1.5B,32,1564837888
189,7.2532,,1412.63,,4567,7174.3,7174.3,6193152,1352.3,1352.2,5.67e-04,0.7316,bf16,1.5B,32,1564837888
190,7.6151,,2028.63,,4574,7164.6,7164.6,6225920,1359.4,1359.4,5.70e-04,1.0116,bf16,1.5B,32,1564837888
191,7.2913,,1467.42,,4596,7129.3,7129.3,6258688,1366.6,1366.5,5.73e-04,1.1009,bf16,1.5B,32,1564837888
192,7.3476,,1552.39,,4591,7137.5,7137.5,6291456,1373.7,1373.7,5.76e-04,0.7539,bf16,1.5B,32,1564837888
193,7.3359,,1534.41,,4571,7169.3,7169.3,6324224,1380.9,1380.8,5.79e-04,0.6973,bf16,1.5B,32,1564837888
194,7.3796,,1603.02,,4551,7199.7,7199.7,6356992,1388.1,1388.0,5.82e-04,1.1872,bf16,1.5B,32,1564837888
195,7.3959,,1629.27,,4563,7181.4,7181.4,6389760,1395.3,1395.2,5.85e-04,1.1965,bf16,1.5B,32,1564837888
196,7.5845,,1967.47,,4586,7145.8,7145.8,6422528,1402.4,1402.4,5.88e-04,1.0097,bf16,1.5B,32,1564837888
197,7.2940,,1471.49,,4547,7207.0,7207.0,6455296,1409.6,1409.6,5.91e-04,2.0282,bf16,1.5B,32,1564837888
198,7.4071,,1647.69,,4582,7150.8,7150.8,6488064,1416.8,1416.7,5.94e-04,1.4584,bf16,1.5B,32,1564837888
199,7.3861,,1613.39,,4569,7171.3,7171.3,6520832,1423.9,1423.9,5.97e-04,1.6856,bf16,1.5B,32,1564837888
200,7.3291,,1524.05,,4572,7166.6,7166.6,6553600,1431.1,1431.1,6.00e-04,1.3390,bf16,1.5B,32,1564837888
201,7.1740,,1305.10,,4558,7189.6,7189.6,6586368,1438.3,1438.3,6.00e-04,1.1209,bf16,1.5B,32,1564837888
202,7.2410,,1395.45,,4576,7160.6,7160.6,6619136,1445.5,1445.4,6.00e-04,1.0207,bf16,1.5B,32,1564837888
203,7.3684,,1585.14,,4562,7182.5,7182.5,6651904,1452.6,1452.6,6.00e-04,0.9098,bf16,1.5B,32,1564837888
204,7.2427,,1397.92,,4574,7163.5,7163.5,6684672,1459.8,1459.8,6.00e-04,1.0144,bf16,1.5B,32,1564837888
