step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params
466,4.8871,,132.56,,184039,11039.1,11039.1,946733056,5206.4,5158.7,2.94e-04,0.9944,fp8_tensorwise,350M,64,31,1984,417514496
467,4.9690,,143.89,,183682,11060.5,11060.5,948764672,5217.4,5169.7,2.94e-04,1.3329,fp8_tensorwise,350M,64,31,1984,417514496
468,4.8828,,132.00,,183678,11060.7,11060.7,950796288,5228.5,5180.8,2.94e-04,0.5782,fp8_tensorwise,350M,64,31,1984,417514496
469,4.8788,,131.47,,183514,11070.6,11070.6,952827904,5239.6,5191.9,2.94e-04,0.7199,fp8_tensorwise,350M,64,31,1984,417514496
470,4.8967,,133.85,,183407,11077.1,11077.1,954859520,5250.6,5202.9,2.94e-04,0.6600,fp8_tensorwise,350M,64,31,1984,417514496
471,4.9302,,138.41,,183562,11067.7,11067.7,956891136,5261.7,5214.0,2.94e-04,0.5533,fp8_tensorwise,350M,64,31,1984,417514496
472,4.9227,,137.37,,183458,11074.0,11074.0,958922752,5272.8,5225.1,2.94e-04,0.7165,fp8_tensorwise,350M,64,31,1984,417514496
473,4.8991,,134.17,,183622,11064.1,11064.1,960954368,5283.8,5236.2,2.94e-04,0.7620,fp8_tensorwise,350M,64,31,1984,417514496
474,4.8998,,134.26,,183610,11064.8,11064.8,962985984,5294.9,5247.2,2.94e-04,0.7682,fp8_tensorwise,350M,64,31,1984,417514496
475,4.9399,,139.75,,183751,11056.3,11056.3,965017600,5306.0,5258.3,2.94e-04,0.6188,fp8_tensorwise,350M,64,31,1984,417514496
476,4.9056,,135.05,,183556,11068.1,11068.1,967049216,5317.0,5269.3,2.94e-04,0.6112,fp8_tensorwise,350M,64,31,1984,417514496
477,4.8800,,131.63,,183805,11053.1,11053.1,969080832,5328.1,5280.4,2.94e-04,0.6592,fp8_tensorwise,350M,64,31,1984,417514496
478,4.8444,,127.02,,183869,11049.2,11049.2,971112448,5339.1,5291.4,2.94e-04,0.5031,fp8_tensorwise,350M,64,31,1984,417514496
479,4.8535,,128.19,,183534,11069.4,11069.4,973144064,5350.2,5302.5,2.94e-04,0.6157,fp8_tensorwise,350M,64,31,1984,417514496
480,4.8662,,129.83,,183836,11051.2,11051.2,975175680,5361.3,5313.6,2.94e-04,0.4975,fp8_tensorwise,350M,64,31,1984,417514496
481,4.8881,,132.70,,183869,11049.3,11049.3,977207296,5372.3,5324.6,2.94e-04,0.6254,fp8_tensorwise,350M,64,31,1984,417514496
482,4.8798,,131.60,,183629,11063.7,11063.7,979238912,5383.4,5335.7,2.93e-04,0.6746,fp8_tensorwise,350M,64,31,1984,417514496
483,4.8966,,133.83,,183874,11049.0,11049.0,981270528,5394.4,5346.7,2.93e-04,0.7122,fp8_tensorwise,350M,64,31,1984,417514496
484,4.9209,,137.13,,183286,11084.4,11084.4,983302144,5405.5,5357.8,2.93e-04,0.6609,fp8_tensorwise,350M,64,31,1984,417514496
485,4.9082,,135.39,,183546,11068.7,11068.7,985333760,5416.6,5368.9,2.93e-04,0.7006,fp8_tensorwise,350M,64,31,1984,417514496
486,4.7976,,121.22,,183819,11052.2,11052.2,987365376,5427.6,5379.9,2.93e-04,0.7641,fp8_tensorwise,350M,64,31,1984,417514496
487,4.8711,,130.46,,183252,11086.5,11086.5,989396992,5438.7,5391.0,2.93e-04,0.8271,fp8_tensorwise,350M,64,31,1984,417514496
488,4.7971,,121.16,,183907,11046.9,11046.9,991428608,5449.8,5402.1,2.93e-04,0.6607,fp8_tensorwise,350M,64,31,1984,417514496
489,4.8575,,128.71,,183755,11056.1,11056.1,993460224,5460.8,5413.1,2.93e-04,0.4740,fp8_tensorwise,350M,64,31,1984,417514496
490,4.8420,,126.73,,183522,11070.1,11070.1,995491840,5471.9,5424.2,2.93e-04,0.5515,fp8_tensorwise,350M,64,31,1984,417514496
491,4.8249,,124.57,,183868,11049.3,11049.3,997523456,5482.9,5435.2,2.93e-04,0.5089,fp8_tensorwise,350M,64,31,1984,417514496
492,4.8681,,130.08,,179910,11292.4,11292.4,999555072,5494.2,5446.5,2.93e-04,0.5000,fp8_tensorwise,350M,64,31,1984,417514496
493,4.8646,,129.62,,183771,11055.1,11055.1,1001586688,5505.3,5457.6,2.93e-04,0.3850,fp8_tensorwise,350M,64,31,1984,417514496
494,4.7875,,120.00,,183820,11052.2,11052.2,1003618304,5516.3,5468.6,2.93e-04,0.4424,fp8_tensorwise,350M,64,31,1984,417514496
495,4.8297,,125.17,,183722,11058.1,11058.1,1005649920,5527.4,5479.7,2.93e-04,0.4373,fp8_tensorwise,350M,64,31,1984,417514496
496,4.7684,,117.73,,183804,11053.1,11053.1,1007681536,5538.4,5490.7,2.93e-04,0.5449,fp8_tensorwise,350M,64,31,1984,417514496
497,4.7830,,119.47,,184202,11029.3,11029.3,1009713152,5549.5,5501.8,2.93e-04,0.6762,fp8_tensorwise,350M,64,31,1984,417514496
498,4.8173,,123.64,,184168,11031.3,11031.3,1011744768,5560.5,5512.8,2.93e-04,0.6246,fp8_tensorwise,350M,64,31,1984,417514496
499,4.8325,,125.52,,183610,11064.8,11064.8,1013776384,5571.6,5523.9,2.93e-04,0.4659,fp8_tensorwise,350M,64,31,1984,417514496
500,4.8415,,126.66,,184058,11037.9,11037.9,1015808000,5582.6,5534.9,2.93e-04,0.5369,fp8_tensorwise,350M,64,31,1984,417514496
501,4.7765,,118.69,,184241,11026.9,11026.9,1017839616,5593.6,5545.9,2.93e-04,0.7974,fp8_tensorwise,350M,64,31,1984,417514496
502,4.9183,,136.77,,184511,11010.8,11010.8,1019871232,5604.6,5557.0,2.93e-04,0.7935,fp8_tensorwise,350M,64,31,1984,417514496
503,4.8108,,122.83,,184608,11005.0,11005.0,1021902848,5615.6,5568.0,2.93e-04,0.7765,fp8_tensorwise,350M,64,31,1984,417514496
504,4.8220,,124.22,,184030,11039.6,11039.6,1023934464,5626.7,5579.0,2.93e-04,0.7331,fp8_tensorwise,350M,64,31,1984,417514496
505,4.7396,,114.39,,183954,11044.2,11044.2,1025966080,5637.7,5590.0,2.93e-04,0.6708,fp8_tensorwise,350M,64,31,1984,417514496
506,4.8147,,123.30,,183940,11045.0,11045.0,1027997696,5648.8,5601.1,2.93e-04,0.5284,fp8_tensorwise,350M,64,31,1984,417514496
507,4.7831,,119.47,,184192,11029.9,11029.9,1030029312,5659.8,5612.1,2.93e-04,0.6670,fp8_tensorwise,350M,64,31,1984,417514496
508,4.8187,,123.80,,183565,11067.5,11067.5,1032060928,5670.9,5623.2,2.93e-04,0.8444,fp8_tensorwise,350M,64,31,1984,417514496
509,4.7856,,119.78,,183974,11043.0,11043.0,1034092544,5681.9,5634.2,2.93e-04,1.0777,fp8_tensorwise,350M,64,31,1984,417514496
510,4.8525,,128.06,,183755,11056.1,11056.1,1036124160,5693.0,5645.3,2.93e-04,0.7190,fp8_tensorwise,350M,64,31,1984,417514496
511,4.7845,,119.64,,183646,11062.7,11062.7,1038155776,5704.0,5656.3,2.93e-04,0.6357,fp8_tensorwise,350M,64,31,1984,417514496
512,4.8055,,122.18,,183532,11069.5,11069.5,1040187392,5715.1,5667.4,2.92e-04,0.7553,fp8_tensorwise,350M,64,31,1984,417514496
513,4.7632,,117.12,,183386,11078.4,11078.4,1042219008,5726.2,5678.5,2.92e-04,0.6710,fp8_tensorwise,350M,64,31,1984,417514496
514,4.7325,,113.58,,183729,11057.7,11057.7,1044250624,5737.2,5689.5,2.92e-04,0.6250,fp8_tensorwise,350M,64,31,1984,417514496
515,4.7650,,117.33,,183721,11058.2,11058.2,1046282240,5748.3,5700.6,2.92e-04,0.5988,fp8_tensorwise,350M,64,31,1984,417514496
516,4.7859,,119.81,,183527,11069.9,11069.9,1048313856,5759.4,5711.7,2.92e-04,0.4371,fp8_tensorwise,350M,64,31,1984,417514496
517,4.7408,,114.53,,183788,11054.1,11054.1,1050345472,5770.4,5722.7,2.92e-04,0.4669,fp8_tensorwise,350M,64,31,1984,417514496
518,4.7504,,115.63,,183454,11074.2,11074.2,1052377088,5781.5,5733.8,2.92e-04,0.4170,fp8_tensorwise,350M,64,31,1984,417514496
519,4.6770,,107.45,,183596,11065.7,11065.7,1054408704,5792.6,5744.9,2.92e-04,0.4579,fp8_tensorwise,350M,64,31,1984,417514496
520,4.7713,,118.07,,183925,11045.9,11045.9,1056440320,5803.6,5755.9,2.92e-04,0.3753,fp8_tensorwise,350M,64,31,1984,417514496
521,4.7848,,119.68,,183698,11059.5,11059.5,1058471936,5814.7,5767.0,2.92e-04,0.4394,fp8_tensorwise,350M,64,31,1984,417514496
522,4.7860,,119.82,,183873,11049.0,11049.0,1060503552,5825.7,5778.0,2.92e-04,0.5409,fp8_tensorwise,350M,64,31,1984,417514496
523,4.7949,,120.89,,183959,11043.8,11043.8,1062535168,5836.8,5789.1,2.92e-04,0.7770,fp8_tensorwise,350M,64,31,1984,417514496
524,4.8370,,126.09,,183798,11053.5,11053.5,1064566784,5847.8,5800.1,2.92e-04,0.9015,fp8_tensorwise,350M,64,31,1984,417514496
525,4.7278,,113.04,,183646,11062.7,11062.7,1066598400,5858.9,5811.2,2.92e-04,0.8592,fp8_tensorwise,350M,64,31,1984,417514496
526,4.7763,,118.66,,183377,11078.9,11078.9,1068630016,5870.0,5822.3,2.92e-04,0.9283,fp8_tensorwise,350M,64,31,1984,417514496
527,4.7775,,118.80,,183470,11073.3,11073.3,1070661632,5881.0,5833.3,2.92e-04,0.7925,fp8_tensorwise,350M,64,31,1984,417514496
528,4.7632,,117.12,,183850,11050.4,11050.4,1072693248,5892.1,5844.4,2.92e-04,0.8457,fp8_tensorwise,350M,64,31,1984,417514496
529,4.7043,,110.42,,183543,11068.9,11068.9,1074724864,5903.1,5855.5,2.92e-04,0.6357,fp8_tensorwise,350M,64,31,1984,417514496
530,4.7072,,110.75,,183544,11068.8,11068.8,1076756480,5914.2,5866.5,2.92e-04,0.6783,fp8_tensorwise,350M,64,31,1984,417514496
531,4.6665,,106.32,,183561,11067.8,11067.8,1078788096,5925.3,5877.6,2.92e-04,0.7371,fp8_tensorwise,350M,64,31,1984,417514496
532,4.6661,,106.29,,183775,11054.9,11054.9,1080819712,5936.3,5888.6,2.92e-04,0.6886,fp8_tensorwise,350M,64,31,1984,417514496
533,4.6726,,106.98,,183739,11057.1,11057.1,1082851328,5947.4,5899.7,2.92e-04,0.5634,fp8_tensorwise,350M,64,31,1984,417514496
534,4.7200,,112.16,,183719,11058.3,11058.3,1084882944,5958.5,5910.8,2.92e-04,0.5213,fp8_tensorwise,350M,64,31,1984,417514496
535,4.7379,,114.19,,183927,11045.8,11045.8,1086914560,5969.5,5921.8,2.92e-04,0.5048,fp8_tensorwise,350M,64,31,1984,417514496
536,4.7114,,111.21,,183386,11078.4,11078.4,1088946176,5980.6,5932.9,2.92e-04,0.4187,fp8_tensorwise,350M,64,31,1984,417514496
537,4.7054,,110.54,,183829,11051.6,11051.6,1090977792,5991.6,5943.9,2.92e-04,0.3629,fp8_tensorwise,350M,64,31,1984,417514496
538,4.6510,,104.69,,184091,11035.9,11035.9,1093009408,6002.7,5955.0,2.92e-04,0.3800,fp8_tensorwise,350M,64,31,1984,417514496
539,4.6484,,104.41,,184101,11035.3,11035.3,1095041024,6013.7,5966.0,2.92e-04,0.3785,fp8_tensorwise,350M,64,31,1984,417514496
540,4.6783,,107.59,,184187,11030.2,11030.2,1097072640,6024.7,5977.0,2.91e-04,0.3130,fp8_tensorwise,350M,64,31,1984,417514496
541,4.6598,,105.62,,184198,11029.5,11029.5,1099104256,6035.8,5988.1,2.91e-04,0.3652,fp8_tensorwise,350M,64,31,1984,417514496
542,4.6830,,108.09,,172725,11762.1,11762.1,1101135872,6047.5,5999.8,2.91e-04,0.3446,fp8_tensorwise,350M,64,31,1984,417514496
543,4.7043,,110.42,,184336,11021.3,11021.3,1103167488,6058.5,6010.9,2.91e-04,0.3953,fp8_tensorwise,350M,64,31,1984,417514496
544,4.6975,,109.68,,184020,11040.2,11040.2,1105199104,6069.6,6021.9,2.91e-04,0.5284,fp8_tensorwise,350M,64,31,1984,417514496
545,4.7510,,115.70,,184213,11028.6,11028.6,1107230720,6080.6,6032.9,2.91e-04,0.8171,fp8_tensorwise,350M,64,31,1984,417514496
546,4.7028,,110.25,,184420,11016.2,11016.2,1109262336,6091.6,6043.9,2.91e-04,1.0030,fp8_tensorwise,350M,64,31,1984,417514496
547,4.7091,,110.96,,184112,11034.7,11034.7,1111293952,6102.7,6055.0,2.91e-04,0.7258,fp8_tensorwise,350M,64,31,1984,417514496
548,4.7292,,113.21,,184143,11032.8,11032.8,1113325568,6113.7,6066.0,2.91e-04,0.7607,fp8_tensorwise,350M,64,31,1984,417514496
549,4.6847,,108.28,,184124,11034.0,11034.0,1115357184,6124.7,6077.0,2.91e-04,0.7704,fp8_tensorwise,350M,64,31,1984,417514496
550,4.7557,,116.24,,183660,11061.8,11061.8,1117388800,6135.8,6088.1,2.91e-04,0.7952,fp8_tensorwise,350M,64,31,1984,417514496
551,4.7461,,115.13,,183383,11078.6,11078.6,1119420416,6146.9,6099.2,2.91e-04,0.8117,fp8_tensorwise,350M,64,31,1984,417514496
552,4.6429,,103.85,,183721,11058.1,11058.1,1121452032,6157.9,6110.2,2.91e-04,0.7400,fp8_tensorwise,350M,64,31,1984,417514496
553,4.7073,,110.75,,183317,11082.5,11082.5,1123483648,6169.0,6121.3,2.91e-04,0.7170,fp8_tensorwise,350M,64,31,1984,417514496
554,4.7325,,113.57,,183884,11048.4,11048.4,1125515264,6180.1,6132.4,2.91e-04,0.6854,fp8_tensorwise,350M,64,31,1984,417514496
555,4.6996,,109.90,,184073,11037.0,11037.0,1127546880,6191.1,6143.4,2.91e-04,0.5334,fp8_tensorwise,350M,64,31,1984,417514496
556,4.7239,,112.61,,183876,11048.8,11048.8,1129578496,6202.1,6154.5,2.91e-04,0.4961,fp8_tensorwise,350M,64,31,1984,417514496
557,4.6604,,105.68,,183581,11066.6,11066.6,1131610112,6213.2,6165.5,2.91e-04,0.4707,fp8_tensorwise,350M,64,31,1984,417514496
558,4.6465,,104.22,,183225,11088.1,11088.1,1133641728,6224.3,6176.6,2.91e-04,0.4612,fp8_tensorwise,350M,64,31,1984,417514496
559,4.7298,,113.27,,184029,11039.7,11039.7,1135673344,6235.3,6187.7,2.91e-04,0.4040,fp8_tensorwise,350M,64,31,1984,417514496
560,4.6546,,105.07,,183900,11047.4,11047.4,1137704960,6246.4,6198.7,2.91e-04,0.3860,fp8_tensorwise,350M,64,31,1984,417514496
561,4.5880,,98.30,,183960,11043.8,11043.8,1139736576,6257.4,6209.7,2.91e-04,0.3369,fp8_tensorwise,350M,64,31,1984,417514496
562,4.6435,,103.91,,183650,11062.5,11062.5,1141768192,6268.5,6220.8,2.91e-04,0.3834,fp8_tensorwise,350M,64,31,1984,417514496
563,4.6018,,99.67,,183599,11065.5,11065.5,1143799808,6279.6,6231.9,2.91e-04,0.4068,fp8_tensorwise,350M,64,31,1984,417514496
564,4.6156,,101.04,,184113,11034.6,11034.6,1145831424,6290.6,6242.9,2.91e-04,0.5851,fp8_tensorwise,350M,64,31,1984,417514496
565,4.6714,,106.85,,184132,11033.5,11033.5,1147863040,6301.6,6253.9,2.91e-04,0.7997,fp8_tensorwise,350M,64,31,1984,417514496
566,4.6464,,104.21,,183422,11076.2,11076.2,1149894656,6312.7,6265.0,2.90e-04,0.7583,fp8_tensorwise,350M,64,31,1984,417514496
567,4.6837,,108.17,,183576,11066.9,11066.9,1151926272,6323.8,6276.1,2.90e-04,0.4542,fp8_tensorwise,350M,64,31,1984,417514496
568,4.6557,,105.18,,183842,11050.9,11050.9,1153957888,6334.8,6287.1,2.90e-04,0.6724,fp8_tensorwise,350M,64,31,1984,417514496
569,4.5527,,94.89,,183839,11051.1,11051.1,1155989504,6345.9,6298.2,2.90e-04,0.6581,fp8_tensorwise,350M,64,31,1984,417514496
570,4.6220,,101.69,,183566,11067.5,11067.5,1158021120,6356.9,6309.3,2.90e-04,0.6454,fp8_tensorwise,350M,64,31,1984,417514496
571,4.6165,,101.13,,184016,11040.4,11040.4,1160052736,6368.0,6320.3,2.90e-04,0.4769,fp8_tensorwise,350M,64,31,1984,417514496
572,4.6762,,107.36,,184144,11032.7,11032.7,1162084352,6379.0,6331.3,2.90e-04,0.5940,fp8_tensorwise,350M,64,31,1984,417514496
573,4.6132,,100.81,,184250,11026.4,11026.4,1164115968,6390.0,6342.3,2.90e-04,0.6419,fp8_tensorwise,350M,64,31,1984,417514496
574,4.6324,,102.77,,183694,11059.8,11059.8,1166147584,6401.1,6353.4,2.90e-04,0.5861,fp8_tensorwise,350M,64,31,1984,417514496
575,4.5914,,98.63,,183814,11052.6,11052.6,1168179200,6412.2,6364.5,2.90e-04,0.5661,fp8_tensorwise,350M,64,31,1984,417514496
576,4.6134,,100.83,,184028,11039.7,11039.7,1170210816,6423.2,6375.5,2.90e-04,0.4747,fp8_tensorwise,350M,64,31,1984,417514496
577,4.5635,,95.91,,184205,11029.1,11029.1,1172242432,6434.2,6386.5,2.90e-04,0.4836,fp8_tensorwise,350M,64,31,1984,417514496
578,4.4925,,89.34,,183716,11058.5,11058.5,1174274048,6445.3,6397.6,2.90e-04,0.6537,fp8_tensorwise,350M,64,31,1984,417514496
579,4.5852,,98.02,,183573,11067.1,11067.1,1176305664,6456.4,6408.7,2.90e-04,0.7911,fp8_tensorwise,350M,64,31,1984,417514496
580,4.6057,,100.05,,183989,11042.1,11042.1,1178337280,6467.4,6419.7,2.90e-04,0.9030,fp8_tensorwise,350M,64,31,1984,417514496
581,4.5414,,93.82,,183952,11044.3,11044.3,1180368896,6478.4,6430.7,2.90e-04,0.7011,fp8_tensorwise,350M,64,31,1984,417514496
582,4.5789,,97.41,,183823,11052.0,11052.0,1182400512,6489.5,6441.8,2.90e-04,0.7189,fp8_tensorwise,350M,64,31,1984,417514496
583,4.5741,,96.94,,183695,11059.7,11059.7,1184432128,6500.5,6452.9,2.90e-04,0.6466,fp8_tensorwise,350M,64,31,1984,417514496
584,4.6189,,101.38,,183468,11073.4,11073.4,1186463744,6511.6,6463.9,2.90e-04,0.6138,fp8_tensorwise,350M,64,31,1984,417514496
585,4.5798,,97.49,,183685,11060.3,11060.3,1188495360,6522.7,6475.0,2.90e-04,0.4604,fp8_tensorwise,350M,64,31,1984,417514496
586,4.5851,,98.01,,183736,11057.3,11057.3,1190526976,6533.7,6486.0,2.90e-04,0.4614,fp8_tensorwise,350M,64,31,1984,417514496
587,4.5738,,96.91,,183668,11061.3,11061.3,1192558592,6544.8,6497.1,2.90e-04,0.4106,fp8_tensorwise,350M,64,31,1984,417514496
588,4.5502,,94.65,,183755,11056.1,11056.1,1194590208,6555.9,6508.2,2.90e-04,0.4507,fp8_tensorwise,350M,64,31,1984,417514496
589,4.4849,,88.67,,183719,11058.3,11058.3,1196621824,6566.9,6519.2,2.90e-04,0.3851,fp8_tensorwise,350M,64,31,1984,417514496
590,4.5435,,94.02,,184263,11025.6,11025.6,1198653440,6577.9,6530.2,2.90e-04,0.3627,fp8_tensorwise,350M,64,31,1984,417514496
591,4.5880,,98.30,,180308,11267.5,11267.5,1200685056,6589.2,6541.5,2.90e-04,0.3428,fp8_tensorwise,350M,64,31,1984,417514496
592,4.6223,,101.73,,184053,11038.2,11038.2,1202716672,6600.2,6552.6,2.89e-04,0.3567,fp8_tensorwise,350M,64,31,1984,417514496
593,4.6114,,100.62,,184053,11038.2,11038.2,1204748288,6611.3,6563.6,2.89e-04,0.4796,fp8_tensorwise,350M,64,31,1984,417514496
594,4.5318,,92.93,,183946,11044.7,11044.7,1206779904,6622.3,6574.6,2.89e-04,0.5599,fp8_tensorwise,350M,64,31,1984,417514496
595,4.6035,,99.83,,184089,11036.0,11036.0,1208811520,6633.4,6585.7,2.89e-04,0.5446,fp8_tensorwise,350M,64,31,1984,417514496
596,4.4715,,87.49,,183617,11064.4,11064.4,1210843136,6644.4,6596.7,2.89e-04,0.4961,fp8_tensorwise,350M,64,31,1984,417514496
597,4.5524,,94.86,,184138,11033.1,11033.1,1212874752,6655.5,6607.8,2.89e-04,0.4963,fp8_tensorwise,350M,64,31,1984,417514496
598,4.5149,,91.37,,183683,11060.5,11060.5,1214906368,6666.5,6618.8,2.89e-04,0.4859,fp8_tensorwise,350M,64,31,1984,417514496
599,4.5123,,91.13,,183679,11060.7,11060.7,1216937984,6677.6,6629.9,2.89e-04,0.5649,fp8_tensorwise,350M,64,31,1984,417514496
600,4.5887,4.5684,98.37,96.39,183657,11062.0,11062.0,1218969600,6688.6,6641.0,2.89e-04,0.6271,fp8_tensorwise,350M,64,31,1984,417514496
601,4.5502,,94.65,,184025,11039.9,11039.9,1221001216,6708.6,6652.0,2.89e-04,0.7241,fp8_tensorwise,350M,64,31,1984,417514496
602,4.5834,,97.85,,183552,11068.3,11068.3,1223032832,6719.7,6663.1,2.89e-04,0.8287,fp8_tensorwise,350M,64,31,1984,417514496
603,4.6245,,101.96,,183392,11078.0,11078.0,1225064448,6730.8,6674.1,2.89e-04,0.9715,fp8_tensorwise,350M,64,31,1984,417514496
604,4.5436,,94.02,,183685,11060.3,11060.3,1227096064,6741.8,6685.2,2.89e-04,0.8272,fp8_tensorwise,350M,64,31,1984,417514496
605,4.5826,,97.77,,183881,11048.5,11048.5,1229127680,6752.9,6696.2,2.89e-04,0.7175,fp8_tensorwise,350M,64,31,1984,417514496
606,4.5242,,92.23,,183640,11063.1,11063.1,1231159296,6764.0,6707.3,2.89e-04,0.6122,fp8_tensorwise,350M,64,31,1984,417514496
607,4.5270,,92.48,,183847,11050.6,11050.6,1233190912,6775.0,6718.4,2.89e-04,0.6321,fp8_tensorwise,350M,64,31,1984,417514496
608,4.5637,,95.94,,183651,11062.4,11062.4,1235222528,6786.1,6729.4,2.89e-04,0.5713,fp8_tensorwise,350M,64,31,1984,417514496
609,4.5419,,93.87,,183538,11069.2,11069.2,1237254144,6797.1,6740.5,2.89e-04,0.6258,fp8_tensorwise,350M,64,31,1984,417514496
610,4.5290,,92.66,,183414,11076.7,11076.7,1239285760,6808.2,6751.6,2.89e-04,0.5905,fp8_tensorwise,350M,64,31,1984,417514496
611,4.5296,,92.72,,184031,11039.5,11039.5,1241317376,6819.3,6762.6,2.89e-04,0.5883,fp8_tensorwise,350M,64,31,1984,417514496
612,4.5533,,94.94,,184083,11036.4,11036.4,1243348992,6830.3,6773.6,2.89e-04,0.5130,fp8_tensorwise,350M,64,31,1984,417514496
613,4.5236,,92.16,,184122,11034.1,11034.1,1245380608,6841.3,6784.7,2.89e-04,0.4747,fp8_tensorwise,350M,64,31,1984,417514496
614,4.5114,,91.05,,183931,11045.5,11045.5,1247412224,6852.4,6795.7,2.89e-04,0.3971,fp8_tensorwise,350M,64,31,1984,417514496
615,4.5163,,91.49,,183940,11045.0,11045.0,1249443840,6863.4,6806.8,2.89e-04,0.3963,fp8_tensorwise,350M,64,31,1984,417514496
616,4.5297,,92.73,,183696,11059.7,11059.7,1251475456,6874.5,6817.8,2.88e-04,0.4041,fp8_tensorwise,350M,64,31,1984,417514496
617,4.4935,,89.43,,183946,11044.6,11044.6,1253507072,6885.5,6828.9,2.88e-04,0.3602,fp8_tensorwise,350M,64,31,1984,417514496
618,4.4374,,84.55,,183977,11042.8,11042.8,1255538688,6896.6,6839.9,2.88e-04,0.3264,fp8_tensorwise,350M,64,31,1984,417514496
619,4.5216,,91.99,,183671,11061.2,11061.2,1257570304,6907.6,6851.0,2.88e-04,0.3281,fp8_tensorwise,350M,64,31,1984,417514496
620,4.4392,,84.70,,183431,11075.6,11075.6,1259601920,6918.7,6862.1,2.88e-04,0.3025,fp8_tensorwise,350M,64,31,1984,417514496
621,4.4390,,84.69,,183361,11079.9,11079.9,1261633536,6929.8,6873.1,2.88e-04,0.3854,fp8_tensorwise,350M,64,31,1984,417514496
622,4.4269,,83.67,,183434,11075.5,11075.5,1263665152,6940.9,6884.2,2.88e-04,0.4292,fp8_tensorwise,350M,64,31,1984,417514496
623,4.5631,,95.88,,183573,11067.1,11067.1,1265696768,6951.9,6895.3,2.88e-04,0.4977,fp8_tensorwise,350M,64,31,1984,417514496
624,4.4874,,88.89,,183644,11062.8,11062.8,1267728384,6963.0,6906.3,2.88e-04,0.7021,fp8_tensorwise,350M,64,31,1984,417514496
625,4.5014,,90.14,,183785,11054.3,11054.3,1269760000,6974.0,6917.4,2.88e-04,0.8788,fp8_tensorwise,350M,64,31,1984,417514496
626,4.4754,,87.83,,183598,11065.6,11065.6,1271791616,6985.1,6928.5,2.88e-04,0.8964,fp8_tensorwise,350M,64,31,1984,417514496
627,4.4341,,84.28,,183840,11051.0,11051.0,1273823232,6996.2,6939.5,2.88e-04,0.8212,fp8_tensorwise,350M,64,31,1984,417514496
628,4.4842,,88.61,,183873,11049.0,11049.0,1275854848,7007.2,6950.6,2.88e-04,0.8334,fp8_tensorwise,350M,64,31,1984,417514496
629,4.5213,,91.95,,183773,11055.1,11055.1,1277886464,7018.3,6961.6,2.88e-04,0.7772,fp8_tensorwise,350M,64,31,1984,417514496
630,4.4968,,89.73,,183626,11063.9,11063.9,1279918080,7029.3,6972.7,2.88e-04,0.6442,fp8_tensorwise,350M,64,31,1984,417514496
631,4.5024,,90.23,,183867,11049.4,11049.4,1281949696,7040.4,6983.7,2.88e-04,0.7318,fp8_tensorwise,350M,64,31,1984,417514496
632,4.4087,,82.17,,183603,11065.2,11065.2,1283981312,7051.4,6994.8,2.88e-04,0.6474,fp8_tensorwise,350M,64,31,1984,417514496
633,4.5060,,90.56,,183635,11063.3,11063.3,1286012928,7062.5,7005.9,2.88e-04,0.5879,fp8_tensorwise,350M,64,31,1984,417514496
634,4.4589,,86.39,,183868,11049.3,11049.3,1288044544,7073.6,7016.9,2.88e-04,0.5273,fp8_tensorwise,350M,64,31,1984,417514496
635,4.4536,,85.94,,183735,11057.3,11057.3,1290076160,7084.6,7028.0,2.88e-04,0.4513,fp8_tensorwise,350M,64,31,1984,417514496
636,4.4816,,88.38,,183904,11047.2,11047.2,1292107776,7095.7,7039.0,2.88e-04,0.3654,fp8_tensorwise,350M,64,31,1984,417514496
637,4.4459,,85.28,,183822,11052.1,11052.1,1294139392,7106.7,7050.1,2.88e-04,0.3850,fp8_tensorwise,350M,64,31,1984,417514496
638,4.3831,,80.08,,184149,11032.4,11032.4,1296171008,7117.7,7061.1,2.88e-04,0.3410,fp8_tensorwise,350M,64,31,1984,417514496
639,4.4269,,83.67,,184254,11026.2,11026.2,1298202624,7128.8,7072.1,2.87e-04,0.3579,fp8_tensorwise,350M,64,31,1984,417514496
640,4.4455,,85.25,,179770,11301.2,11301.2,1300234240,7140.1,7083.4,2.87e-04,0.3056,fp8_tensorwise,350M,64,31,1984,417514496
641,4.4296,,83.90,,184245,11026.7,11026.7,1302265856,7151.1,7094.4,2.87e-04,0.3029,fp8_tensorwise,350M,64,31,1984,417514496
642,4.3871,,80.41,,184593,11005.9,11005.9,1304297472,7162.1,7105.5,2.87e-04,0.3160,fp8_tensorwise,350M,64,31,1984,417514496
643,4.4597,,86.46,,184227,11027.8,11027.8,1306329088,7173.1,7116.5,2.87e-04,0.3188,fp8_tensorwise,350M,64,31,1984,417514496
644,4.4450,,85.20,,183519,11070.3,11070.3,1308360704,7184.2,7127.6,2.87e-04,0.3514,fp8_tensorwise,350M,64,31,1984,417514496
645,4.4249,,83.51,,183737,11057.2,11057.2,1310392320,7195.3,7138.6,2.87e-04,0.3921,fp8_tensorwise,350M,64,31,1984,417514496
