step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,num_params
179,7.6897,,2185.73,,5416,6050.5,6050.5,5865472,1182.0,1181.9,5.37e-04,0.9616,fp8_tensorwise,1.5B,32,1564837888
180,7.4908,,1791.46,,5415,6051.2,6051.2,5898240,1188.1,1188.0,5.40e-04,0.7809,fp8_tensorwise,1.5B,32,1564837888
181,7.5261,,1855.84,,5435,6029.0,6029.0,5931008,1194.1,1194.0,5.43e-04,1.1480,fp8_tensorwise,1.5B,32,1564837888
182,7.3481,,1553.20,,5411,6055.6,6055.6,5963776,1200.1,1200.1,5.46e-04,0.9287,fp8_tensorwise,1.5B,32,1564837888
183,7.6072,,2012.70,,5426,6039.2,6039.2,5996544,1206.2,1206.1,5.49e-04,0.9608,fp8_tensorwise,1.5B,32,1564837888
184,7.5488,,1898.53,,5423,6042.0,6042.0,6029312,1212.2,1212.1,5.52e-04,0.9856,fp8_tensorwise,1.5B,32,1564837888
185,7.5212,,1846.85,,5386,6084.3,6084.3,6062080,1218.3,1218.2,5.55e-04,1.0204,fp8_tensorwise,1.5B,32,1564837888
186,7.9780,,2916.09,,5442,6020.9,6020.9,6094848,1224.3,1224.3,5.58e-04,1.1256,fp8_tensorwise,1.5B,32,1564837888
187,7.4089,,1650.57,,5372,6099.2,6099.2,6127616,1230.4,1230.4,5.61e-04,1.4484,fp8_tensorwise,1.5B,32,1564837888
188,7.6333,,2065.91,,5386,6083.9,6083.9,6160384,1236.5,1236.4,5.64e-04,0.7430,fp8_tensorwise,1.5B,32,1564837888
189,7.3892,,1618.40,,5446,6016.5,6016.5,6193152,1242.5,1242.5,5.67e-04,1.4566,fp8_tensorwise,1.5B,32,1564837888
190,7.7481,,2317.26,,5413,6053.3,6053.3,6225920,1248.6,1248.5,5.70e-04,1.2961,fp8_tensorwise,1.5B,32,1564837888
191,7.4142,,1659.36,,5370,6101.8,6101.8,6258688,1254.7,1254.6,5.73e-04,0.8749,fp8_tensorwise,1.5B,32,1564837888
192,7.4616,,1739.94,,5435,6028.7,6028.7,6291456,1260.7,1260.6,5.76e-04,0.8896,fp8_tensorwise,1.5B,32,1564837888
193,7.4511,,1721.70,,5421,6045.0,6045.0,6324224,1266.8,1266.7,5.79e-04,0.8403,fp8_tensorwise,1.5B,32,1564837888
194,7.4646,,1745.24,,5421,6044.6,6044.6,6356992,1272.8,1272.7,5.82e-04,0.9892,fp8_tensorwise,1.5B,32,1564837888
195,7.4657,,1747.03,,5416,6049.7,6049.7,6389760,1278.9,1278.8,5.85e-04,1.1745,fp8_tensorwise,1.5B,32,1564837888
196,7.6825,,2169.98,,5365,6107.4,6107.4,6422528,1285.0,1284.9,5.88e-04,1.0706,fp8_tensorwise,1.5B,32,1564837888
197,7.3226,,1514.20,,5446,6016.9,6016.9,6455296,1291.0,1290.9,5.91e-04,1.6553,fp8_tensorwise,1.5B,32,1564837888
198,7.4641,,1744.31,,5395,6073.4,6073.4,6488064,1297.1,1297.0,5.94e-04,1.3406,fp8_tensorwise,1.5B,32,1564837888
199,7.4305,,1686.58,,5353,6121.9,6121.9,6520832,1303.2,1303.1,5.97e-04,1.6986,fp8_tensorwise,1.5B,32,1564837888
200,7.4302,,1686.11,,5432,6032.7,6032.7,6553600,1309.2,1309.1,6.00e-04,1.8028,fp8_tensorwise,1.5B,32,1564837888
201,7.2306,,1381.03,,5445,6018.1,6018.1,6586368,1315.2,1315.1,6.00e-04,1.0539,fp8_tensorwise,1.5B,32,1564837888
202,7.3321,,1528.62,,5386,6083.7,6083.7,6619136,1321.3,1321.2,6.00e-04,0.9359,fp8_tensorwise,1.5B,32,1564837888
203,7.4690,,1752.90,,5437,6026.7,6026.7,6651904,1327.3,1327.3,6.00e-04,0.7571,fp8_tensorwise,1.5B,32,1564837888
204,7.3280,,1522.31,,5391,6078.4,6078.4,6684672,1333.4,1333.3,6.00e-04,0.9982,fp8_tensorwise,1.5B,32,1564837888
205,7.3841,,1610.22,,5424,6041.0,6041.0,6717440,1339.5,1339.4,6.00e-04,0.8671,fp8_tensorwise,1.5B,32,1564837888
206,7.2102,,1353.20,,5370,6102.5,6102.5,6750208,1345.6,1345.5,6.00e-04,1.0428,fp8_tensorwise,1.5B,32,1564837888
207,7.3097,,1494.79,,5373,6098.8,6098.8,6782976,1351.7,1351.6,6.00e-04,1.1530,fp8_tensorwise,1.5B,32,1564837888
208,7.3554,,1564.67,,5434,6029.8,6029.8,6815744,1357.7,1357.6,6.00e-04,0.8487,fp8_tensorwise,1.5B,32,1564837888
209,7.5098,,1825.93,,5388,6081.2,6081.2,6848512,1363.8,1363.7,6.00e-04,1.1485,fp8_tensorwise,1.5B,32,1564837888
210,7.2771,,1446.78,,5397,6071.3,6071.3,6881280,1369.8,1369.8,6.00e-04,0.8192,fp8_tensorwise,1.5B,32,1564837888
211,7.1147,,1229.94,,5456,6006.4,6006.4,6914048,1375.9,1375.8,6.00e-04,0.9011,fp8_tensorwise,1.5B,32,1564837888
212,7.1688,,1298.23,,5402,6065.9,6065.9,6946816,1381.9,1381.8,6.00e-04,1.1429,fp8_tensorwise,1.5B,32,1564837888
213,7.3873,,1615.42,,5403,6064.6,6064.6,6979584,1388.0,1387.9,6.00e-04,1.1638,fp8_tensorwise,1.5B,32,1564837888
214,7.4312,,1687.76,,5379,6092.0,6092.0,7012352,1394.1,1394.0,6.00e-04,1.0640,fp8_tensorwise,1.5B,32,1564837888
215,7.1975,,1336.06,,5398,6070.7,6070.7,7045120,1400.1,1400.1,6.00e-04,1.1228,fp8_tensorwise,1.5B,32,1564837888
216,7.2406,,1394.87,,5443,6020.7,6020.7,7077888,1406.2,1406.1,6.00e-04,0.8573,fp8_tensorwise,1.5B,32,1564837888
217,7.1299,,1248.78,,5384,6086.0,6086.0,7110656,1412.3,1412.2,6.00e-04,0.8336,fp8_tensorwise,1.5B,32,1564837888
218,7.0877,,1197.21,,5366,6106.2,6106.2,7143424,1418.4,1418.3,6.00e-04,1.2403,fp8_tensorwise,1.5B,32,1564837888
219,7.0970,,1208.30,,5452,6009.9,6009.9,7176192,1424.4,1424.3,6.00e-04,1.0713,fp8_tensorwise,1.5B,32,1564837888
220,7.2417,,1396.40,,5408,6058.7,6058.7,7208960,1430.4,1430.3,6.00e-04,0.9636,fp8_tensorwise,1.5B,32,1564837888
221,7.2465,,1403.23,,5390,6079.1,6079.1,7241728,1436.5,1436.4,6.00e-04,1.0761,fp8_tensorwise,1.5B,32,1564837888
222,7.2684,,1434.18,,5421,6044.3,6044.3,7274496,1442.6,1442.5,6.00e-04,0.9663,fp8_tensorwise,1.5B,32,1564837888
223,7.2442,,1399.98,,5394,6075.3,6075.3,7307264,1448.6,1448.5,6.00e-04,1.0721,fp8_tensorwise,1.5B,32,1564837888
224,7.2331,,1384.54,,5401,6067.1,6067.1,7340032,1454.7,1454.6,6.00e-04,1.3138,fp8_tensorwise,1.5B,32,1564837888
225,7.1838,,1317.92,,5420,6046.0,6046.0,7372800,1460.7,1460.7,6.00e-04,0.9205,fp8_tensorwise,1.5B,32,1564837888
226,7.1456,,1268.46,,5370,6101.5,6101.5,7405568,1466.8,1466.8,6.00e-04,0.8830,fp8_tensorwise,1.5B,32,1564837888
227,7.2943,,1471.93,,5445,6017.7,6017.7,7438336,1472.9,1472.8,6.00e-04,0.8951,fp8_tensorwise,1.5B,32,1564837888
228,7.0993,,1211.13,,5432,6032.5,6032.5,7471104,1478.9,1478.8,6.00e-04,0.8043,fp8_tensorwise,1.5B,32,1564837888
229,7.0649,,1170.14,,5385,6085.2,6085.2,7503872,1485.0,1484.9,6.00e-04,0.9212,fp8_tensorwise,1.5B,32,1564837888
230,7.2785,,1448.84,,5409,6057.6,6057.6,7536640,1491.0,1490.9,6.00e-04,1.0703,fp8_tensorwise,1.5B,32,1564837888
231,7.2530,,1412.39,,5400,6068.3,6068.3,7569408,1497.1,1497.0,6.00e-04,1.0857,fp8_tensorwise,1.5B,32,1564837888
232,7.2099,,1352.74,,5399,6069.5,6069.5,7602176,1503.2,1503.1,6.00e-04,0.7974,fp8_tensorwise,1.5B,32,1564837888
233,7.0934,,1203.99,,5424,6041.0,6041.0,7634944,1509.2,1509.1,6.00e-04,1.2874,fp8_tensorwise,1.5B,32,1564837888
234,6.9341,,1026.72,,5396,6072.6,6072.6,7667712,1515.3,1515.2,6.00e-04,1.0533,fp8_tensorwise,1.5B,32,1564837888
235,7.1160,,1231.51,,5405,6062.6,6062.6,7700480,1521.4,1521.3,6.00e-04,1.1307,fp8_tensorwise,1.5B,32,1564837888
236,7.2227,,1370.18,,5399,6069.2,6069.2,7733248,1527.4,1527.3,6.00e-04,1.2675,fp8_tensorwise,1.5B,32,1564837888
237,7.0891,,1198.87,,5361,6111.8,6111.8,7766016,1533.5,1533.4,6.00e-04,0.7759,fp8_tensorwise,1.5B,32,1564837888
238,7.1700,,1299.88,,5411,6056.3,6056.3,7798784,1539.6,1539.5,6.00e-04,0.6536,fp8_tensorwise,1.5B,32,1564837888
239,7.2091,,1351.64,,5392,6077.7,6077.7,7831552,1545.7,1545.6,6.00e-04,0.7669,fp8_tensorwise,1.5B,32,1564837888
240,6.9882,,1083.78,,5372,6100.0,6100.0,7864320,1551.8,1551.7,6.00e-04,0.9803,fp8_tensorwise,1.5B,32,1564837888
241,7.1530,,1277.94,,5422,6043.1,6043.1,7897088,1557.8,1557.7,6.00e-04,0.6495,fp8_tensorwise,1.5B,32,1564837888
242,7.1193,,1235.53,,5370,6102.3,6102.3,7929856,1563.9,1563.8,6.00e-04,1.0254,fp8_tensorwise,1.5B,32,1564837888
243,7.0099,,1107.56,,5424,6041.8,6041.8,7962624,1570.0,1569.9,6.00e-04,0.8034,fp8_tensorwise,1.5B,32,1564837888
244,6.9160,,1008.26,,5413,6053.2,6053.2,7995392,1576.0,1575.9,6.00e-04,0.9084,fp8_tensorwise,1.5B,32,1564837888
245,6.9910,,1086.78,,5383,6087.9,6087.9,8028160,1582.1,1582.0,6.00e-04,0.8688,fp8_tensorwise,1.5B,32,1564837888
246,7.0041,,1101.10,,5428,6037.1,6037.1,8060928,1588.1,1588.0,6.00e-04,1.2448,fp8_tensorwise,1.5B,32,1564837888
247,6.8468,,940.87,,5397,6071.6,6071.6,8093696,1594.2,1594.1,6.00e-04,1.1880,fp8_tensorwise,1.5B,32,1564837888
248,6.9947,,1090.89,,5372,6100.3,6100.3,8126464,1600.3,1600.2,6.00e-04,0.8266,fp8_tensorwise,1.5B,32,1564837888
249,6.7268,,834.43,,5449,6013.8,6013.8,8159232,1606.3,1606.2,6.00e-04,0.9103,fp8_tensorwise,1.5B,32,1564837888
250,7.0697,,1175.81,,5391,6077.9,6077.9,8192000,1612.4,1612.3,6.00e-04,0.8001,fp8_tensorwise,1.5B,32,1564837888
251,7.3062,,1489.57,,5374,6097.7,6097.7,8224768,1618.5,1618.4,6.00e-04,0.9705,fp8_tensorwise,1.5B,32,1564837888
252,7.0295,,1129.47,,5422,6043.2,6043.2,8257536,1624.5,1624.4,6.00e-04,1.1527,fp8_tensorwise,1.5B,32,1564837888
253,6.9252,,1017.65,,5387,6082.6,6082.6,8290304,1630.6,1630.5,6.00e-04,1.1622,fp8_tensorwise,1.5B,32,1564837888
254,7.1291,,1247.75,,5415,6051.1,6051.1,8323072,1636.7,1636.6,6.00e-04,0.9702,fp8_tensorwise,1.5B,32,1564837888
255,6.9993,,1095.84,,5402,6066.4,6066.4,8355840,1642.7,1642.6,6.00e-04,1.1568,fp8_tensorwise,1.5B,32,1564837888
256,7.1219,,1238.86,,5352,6122.3,6122.3,8388608,1648.9,1648.8,6.00e-04,0.7027,fp8_tensorwise,1.5B,32,1564837888
257,6.9359,,1028.50,,5429,6035.2,6035.2,8421376,1654.9,1654.8,6.00e-04,0.6667,fp8_tensorwise,1.5B,32,1564837888
258,6.9424,,1035.22,,5362,6110.8,6110.8,8454144,1661.0,1660.9,6.00e-04,0.7373,fp8_tensorwise,1.5B,32,1564837888
259,6.5994,,734.69,,5378,6093.1,6093.1,8486912,1667.1,1667.0,6.00e-04,1.0008,fp8_tensorwise,1.5B,32,1564837888
260,6.9204,,1012.75,,5405,6062.0,6062.0,8519680,1673.2,1673.1,6.00e-04,1.2894,fp8_tensorwise,1.5B,32,1564837888
261,6.9270,,1019.47,,5363,6110.1,6110.1,8552448,1679.3,1679.2,6.00e-04,1.1088,fp8_tensorwise,1.5B,32,1564837888
262,7.1598,,1286.68,,5416,6050.2,6050.2,8585216,1685.3,1685.2,6.00e-04,0.7894,fp8_tensorwise,1.5B,32,1564837888
263,6.7493,,853.49,,5420,6045.9,6045.9,8617984,1691.4,1691.3,6.00e-04,1.0479,fp8_tensorwise,1.5B,32,1564837888
264,6.8399,,934.39,,5355,6119.5,6119.5,8650752,1697.5,1697.4,6.00e-04,0.8007,fp8_tensorwise,1.5B,32,1564837888
265,7.2593,,1421.20,,5473,5987.5,5987.5,8683520,1703.5,1703.4,6.00e-04,1.2588,fp8_tensorwise,1.5B,32,1564837888
266,7.2543,,1414.15,,5407,6060.6,6060.6,8716288,1709.5,1709.4,6.00e-04,1.0111,fp8_tensorwise,1.5B,32,1564837888
267,6.8487,,942.64,,5369,6102.7,6102.7,8749056,1715.6,1715.5,6.00e-04,1.3041,fp8_tensorwise,1.5B,32,1564837888
268,7.1300,,1248.82,,5453,6008.8,6008.8,8781824,1721.7,1721.6,6.00e-04,0.9049,fp8_tensorwise,1.5B,32,1564837888
269,6.9091,,1001.37,,5400,6068.3,6068.3,8814592,1727.7,1727.6,6.00e-04,0.8347,fp8_tensorwise,1.5B,32,1564837888
270,6.9440,,1036.86,,5373,6098.3,6098.3,8847360,1733.8,1733.7,6.00e-04,0.7259,fp8_tensorwise,1.5B,32,1564837888
271,6.9237,,1016.06,,5413,6053.2,6053.2,8880128,1739.9,1739.8,6.00e-04,0.7555,fp8_tensorwise,1.5B,32,1564837888
272,6.8257,,921.20,,5359,6114.4,6114.4,8912896,1746.0,1745.9,6.00e-04,1.0530,fp8_tensorwise,1.5B,32,1564837888
273,6.7825,,882.28,,5408,6058.7,6058.7,8945664,1752.1,1751.9,6.00e-04,0.7543,fp8_tensorwise,1.5B,32,1564837888
274,6.8564,,949.90,,5429,6036.0,6036.0,8978432,1758.1,1758.0,6.00e-04,0.9883,fp8_tensorwise,1.5B,32,1564837888
275,6.8561,,949.67,,5379,6091.8,6091.8,9011200,1764.2,1764.1,6.00e-04,1.5505,fp8_tensorwise,1.5B,32,1564837888
276,6.9337,,1026.32,,5460,6001.1,6001.1,9043968,1770.2,1770.1,6.00e-04,1.0355,fp8_tensorwise,1.5B,32,1564837888
277,6.8604,,953.70,,5414,6052.3,6052.3,9076736,1776.2,1776.1,6.00e-04,0.9493,fp8_tensorwise,1.5B,32,1564837888
278,7.2670,,1432.20,,5372,6099.6,6099.6,9109504,1782.3,1782.2,6.00e-04,1.0498,fp8_tensorwise,1.5B,32,1564837888
279,6.9816,,1076.69,,5446,6016.4,6016.4,9142272,1788.3,1788.2,6.00e-04,0.8414,fp8_tensorwise,1.5B,32,1564837888
280,7.3281,,1522.48,,5404,6064.1,6064.1,9175040,1794.4,1794.3,6.00e-04,1.9085,fp8_tensorwise,1.5B,32,1564837888
281,7.1513,,1275.74,,5393,6075.7,6075.7,9207808,1800.5,1800.4,6.00e-04,1.1092,fp8_tensorwise,1.5B,32,1564837888
282,6.8611,,954.41,,5446,6016.9,6016.9,9240576,1806.5,1806.4,6.00e-04,0.9650,fp8_tensorwise,1.5B,32,1564837888
283,6.8452,,939.37,,5357,6117.0,6117.0,9273344,1812.6,1812.5,6.00e-04,0.8360,fp8_tensorwise,1.5B,32,1564837888
284,6.8297,,924.91,,5412,6054.7,6054.7,9306112,1818.7,1818.6,6.00e-04,0.9990,fp8_tensorwise,1.5B,32,1564837888
285,6.8615,,954.75,,5404,6063.5,6063.5,9338880,1824.7,1824.6,6.00e-04,0.7743,fp8_tensorwise,1.5B,32,1564837888
286,7.0529,,1156.21,,5339,6137.3,6137.3,9371648,1830.9,1830.8,6.00e-04,1.0131,fp8_tensorwise,1.5B,32,1564837888
287,6.8725,,965.34,,5434,6030.0,6030.0,9404416,1836.9,1836.8,6.00e-04,0.7174,fp8_tensorwise,1.5B,32,1564837888
288,6.8823,,974.90,,5371,6100.9,6100.9,9437184,1843.0,1842.9,6.00e-04,1.1981,fp8_tensorwise,1.5B,32,1564837888
289,6.9293,,1021.75,,5353,6121.7,6121.7,9469952,1849.1,1849.0,6.00e-04,1.2687,fp8_tensorwise,1.5B,32,1564837888
290,6.7092,,819.89,,5444,6019.4,6019.4,9502720,1855.2,1855.0,6.00e-04,0.7766,fp8_tensorwise,1.5B,32,1564837888
291,6.9790,,1073.79,,5379,6091.8,6091.8,9535488,1861.2,1861.1,6.00e-04,0.8852,fp8_tensorwise,1.5B,32,1564837888
292,6.8387,,933.24,,5416,6050.2,6050.2,9568256,1867.3,1867.2,6.00e-04,1.0423,fp8_tensorwise,1.5B,32,1564837888
293,7.2478,,1405.00,,5411,6056.1,6056.1,9601024,1873.4,1873.2,6.00e-04,1.5662,fp8_tensorwise,1.5B,32,1564837888
294,7.4304,,1686.56,,5368,6104.4,6104.4,9633792,1879.5,1879.3,6.00e-04,1.7687,fp8_tensorwise,1.5B,32,1564837888
295,6.6273,,755.47,,5477,5982.3,5982.3,9666560,1885.4,1885.3,6.00e-04,1.4966,fp8_tensorwise,1.5B,32,1564837888
296,6.9913,,1087.11,,5350,6124.5,6124.5,9699328,1891.6,1891.5,6.00e-04,1.3112,fp8_tensorwise,1.5B,32,1564837888
297,6.8840,,976.55,,5402,6066.3,6066.3,9732096,1897.6,1897.5,6.00e-04,1.2392,fp8_tensorwise,1.5B,32,1564837888
298,6.9089,,1001.18,,5437,6026.7,6026.7,9764864,1903.7,1903.5,6.00e-04,1.1429,fp8_tensorwise,1.5B,32,1564837888
299,6.6403,,765.35,,5400,6068.6,6068.6,9797632,1909.7,1909.6,6.00e-04,1.1392,fp8_tensorwise,1.5B,32,1564837888
300,6.8840,,976.56,,5418,6048.1,6048.1,9830400,1915.8,1915.7,6.00e-04,1.2847,fp8_tensorwise,1.5B,32,1564837888
301,6.8376,,932.24,,5400,6067.7,6067.7,9863168,1921.8,1921.7,6.00e-04,1.0667,fp8_tensorwise,1.5B,32,1564837888
302,6.8374,,932.07,,5353,6121.8,6121.8,9895936,1928.0,1927.9,6.00e-04,0.7923,fp8_tensorwise,1.5B,32,1564837888
303,6.9035,,995.77,,5447,6016.0,6016.0,9928704,1934.0,1933.9,6.00e-04,0.8972,fp8_tensorwise,1.5B,32,1564837888
304,6.3104,,550.29,,5430,6035.1,6035.1,9961472,1940.0,1939.9,6.00e-04,1.0487,fp8_tensorwise,1.5B,32,1564837888
305,6.5345,,688.49,,5377,6094.5,6094.5,9994240,1946.1,1946.0,6.00e-04,0.9667,fp8_tensorwise,1.5B,32,1564837888
306,6.7102,,820.72,,5438,6025.8,6025.8,10027008,1952.1,1952.0,6.00e-04,0.7806,fp8_tensorwise,1.5B,32,1564837888
307,6.6714,,789.54,,5393,6076.2,6076.2,10059776,1958.2,1958.1,6.00e-04,0.5797,fp8_tensorwise,1.5B,32,1564837888
308,6.7813,,881.19,,5400,6068.7,6068.7,10092544,1964.3,1964.2,6.00e-04,0.8001,fp8_tensorwise,1.5B,32,1564837888
309,6.6512,,773.75,,5429,6035.4,6035.4,10125312,1970.3,1970.2,6.00e-04,0.9991,fp8_tensorwise,1.5B,32,1564837888
310,6.8127,,909.36,,5376,6094.8,6094.8,10158080,1976.4,1976.3,6.00e-04,0.6292,fp8_tensorwise,1.5B,32,1564837888
311,6.8490,,942.95,,5421,6044.6,6044.6,10190848,1982.5,1982.3,6.00e-04,0.8139,fp8_tensorwise,1.5B,32,1564837888
312,6.8022,,899.84,,5372,6100.0,6100.0,10223616,1988.6,1988.4,6.00e-04,0.7610,fp8_tensorwise,1.5B,32,1564837888
313,6.7354,,841.70,,5352,6122.1,6122.1,10256384,1994.7,1994.6,6.00e-04,0.8805,fp8_tensorwise,1.5B,32,1564837888
314,6.9241,,1016.51,,5475,5985.5,5985.5,10289152,2000.7,2000.6,6.00e-04,0.9391,fp8_tensorwise,1.5B,32,1564837888
315,6.5618,,707.54,,5394,6074.7,6074.7,10321920,2006.7,2006.6,6.00e-04,0.8034,fp8_tensorwise,1.5B,32,1564837888
316,6.7971,,895.20,,5359,6114.1,6114.1,10354688,2012.9,2012.7,6.00e-04,1.1020,fp8_tensorwise,1.5B,32,1564837888
317,6.8150,,911.41,,5449,6013.4,6013.4,10387456,2018.9,2018.8,6.00e-04,0.9975,fp8_tensorwise,1.5B,32,1564837888
318,6.7462,,850.80,,5391,6078.2,6078.2,10420224,2024.9,2024.8,6.00e-04,0.6179,fp8_tensorwise,1.5B,32,1564837888
319,6.6973,,810.18,,5404,6063.9,6063.9,10452992,2031.0,2030.9,6.00e-04,0.8078,fp8_tensorwise,1.5B,32,1564837888
320,6.9295,,1021.94,,5407,6060.5,6060.5,10485760,2037.1,2037.0,6.00e-04,1.2254,fp8_tensorwise,1.5B,32,1564837888
321,6.8669,,960.01,,5371,6100.8,6100.8,10518528,2043.2,2043.1,6.00e-04,0.7911,fp8_tensorwise,1.5B,32,1564837888
322,6.7370,,843.02,,5458,6003.8,6003.8,10551296,2049.2,2049.1,6.00e-04,0.8081,fp8_tensorwise,1.5B,32,1564837888
323,6.7900,,888.93,,5415,6051.6,6051.6,10584064,2055.2,2055.1,6.00e-04,0.6321,fp8_tensorwise,1.5B,32,1564837888
324,6.5060,,669.17,,5376,6095.3,6095.3,10616832,2061.3,2061.2,6.00e-04,0.8853,fp8_tensorwise,1.5B,32,1564837888
325,6.6310,,758.26,,5452,6010.6,6010.6,10649600,2067.3,2067.2,6.00e-04,0.9839,fp8_tensorwise,1.5B,32,1564837888
326,6.5130,,673.82,,5384,6086.4,6086.4,10682368,2073.4,2073.3,6.00e-04,0.9002,fp8_tensorwise,1.5B,32,1564837888
327,6.6699,,788.32,,5403,6064.7,6064.7,10715136,2079.5,2079.4,6.00e-04,0.6889,fp8_tensorwise,1.5B,32,1564837888
328,6.7955,,893.83,,5426,6038.8,6038.8,10747904,2085.5,2085.4,6.00e-04,0.9316,fp8_tensorwise,1.5B,32,1564837888
329,6.6628,,782.70,,5364,6108.8,6108.8,10780672,2091.6,2091.5,6.00e-04,0.8621,fp8_tensorwise,1.5B,32,1564837888
330,6.6184,,748.78,,5455,6007.2,6007.2,10813440,2097.6,2097.5,6.00e-04,1.1275,fp8_tensorwise,1.5B,32,1564837888
331,6.7250,,832.99,,5404,6064.1,6064.1,10846208,2103.7,2103.6,6.00e-04,0.7269,fp8_tensorwise,1.5B,32,1564837888
332,6.8163,,912.63,,5386,6083.7,6083.7,10878976,2109.8,2109.7,6.00e-04,1.0573,fp8_tensorwise,1.5B,32,1564837888
333,6.8279,,923.24,,5421,6044.3,6044.3,10911744,2115.8,2115.7,6.00e-04,0.9896,fp8_tensorwise,1.5B,32,1564837888
334,6.7239,,832.02,,5368,6104.8,6104.8,10944512,2121.9,2121.8,6.00e-04,0.6928,fp8_tensorwise,1.5B,32,1564837888
335,6.9235,,1015.91,,5403,6065.3,6065.3,10977280,2128.0,2127.9,6.00e-04,0.8266,fp8_tensorwise,1.5B,32,1564837888
336,7.0315,,1131.69,,5402,6066.1,6066.1,11010048,2134.1,2134.0,6.00e-04,1.0928,fp8_tensorwise,1.5B,32,1564837888
337,6.7648,,866.76,,5365,6108.2,6108.2,11042816,2140.2,2140.1,6.00e-04,1.8242,fp8_tensorwise,1.5B,32,1564837888
338,6.8377,,932.33,,5417,6049.0,6049.0,11075584,2146.2,2146.1,6.00e-04,1.1403,fp8_tensorwise,1.5B,32,1564837888
339,6.9499,,1043.04,,5402,6066.4,6066.4,11108352,2152.3,2152.2,6.00e-04,1.8449,fp8_tensorwise,1.5B,32,1564837888
340,6.7576,,860.60,,5378,6093.3,6093.3,11141120,2158.4,2158.3,6.00e-04,0.9962,fp8_tensorwise,1.5B,32,1564837888
341,6.9065,,998.75,,5444,6019.6,6019.6,11173888,2164.4,2164.3,6.00e-04,0.9807,fp8_tensorwise,1.5B,32,1564837888
342,6.5552,,702.91,,5406,6061.3,6061.3,11206656,2170.5,2170.4,6.00e-04,0.9247,fp8_tensorwise,1.5B,32,1564837888
343,6.9055,,997.76,,5407,6060.6,6060.6,11239424,2176.5,2176.4,6.00e-04,0.9362,fp8_tensorwise,1.5B,32,1564837888
344,6.6145,,745.81,,5453,6009.0,6009.0,11272192,2182.5,2182.4,6.00e-04,0.8741,fp8_tensorwise,1.5B,32,1564837888
345,6.4525,,634.28,,5399,6068.8,6068.8,11304960,2188.6,2188.5,6.00e-04,1.0308,fp8_tensorwise,1.5B,32,1564837888
346,6.7098,,820.38,,5396,6072.4,6072.4,11337728,2194.7,2194.6,6.00e-04,0.8600,fp8_tensorwise,1.5B,32,1564837888
347,6.6109,,743.15,,5433,6031.0,6031.0,11370496,2200.7,2200.6,6.00e-04,0.8027,fp8_tensorwise,1.5B,32,1564837888
348,6.8261,,921.55,,5392,6077.2,6077.2,11403264,2206.8,2206.7,6.00e-04,0.8864,fp8_tensorwise,1.5B,32,1564837888
349,6.4365,,624.20,,5416,6049.7,6049.7,11436032,2212.8,2212.7,6.00e-04,1.1022,fp8_tensorwise,1.5B,32,1564837888
350,6.6348,,761.09,,5402,6065.6,6065.6,11468800,2218.9,2218.8,6.00e-04,0.8132,fp8_tensorwise,1.5B,32,1564837888
351,6.7674,,869.07,,5381,6090.0,6090.0,11501568,2225.0,2224.9,6.00e-04,0.8253,fp8_tensorwise,1.5B,32,1564837888
352,6.7180,,827.19,,5404,6064.0,6064.0,11534336,2231.1,2230.9,6.00e-04,0.7985,fp8_tensorwise,1.5B,32,1564837888
353,6.5747,,716.75,,5361,6111.7,6111.7,11567104,2237.2,2237.1,6.00e-04,0.7742,fp8_tensorwise,1.5B,32,1564837888
354,6.7632,,865.43,,5395,6074.0,6074.0,11599872,2243.3,2243.1,6.00e-04,1.0669,fp8_tensorwise,1.5B,32,1564837888
355,6.7475,,851.92,,5436,6027.9,6027.9,11632640,2249.3,2249.2,6.00e-04,0.6911,fp8_tensorwise,1.5B,32,1564837888
356,6.5723,,714.98,,5378,6093.4,6093.4,11665408,2255.4,2255.2,6.00e-04,1.2758,fp8_tensorwise,1.5B,32,1564837888
357,6.4750,,648.70,,5426,6039.5,6039.5,11698176,2261.4,2261.3,6.00e-04,0.8331,fp8_tensorwise,1.5B,32,1564837888
358,6.6408,,765.74,,5404,6063.4,6063.4,11730944,2267.5,2267.3,6.00e-04,0.7800,fp8_tensorwise,1.5B,32,1564837888
359,6.5999,,734.99,,5363,6110.2,6110.2,11763712,2273.6,2273.5,6.00e-04,0.7652,fp8_tensorwise,1.5B,32,1564837888
360,6.4826,,653.67,,5458,6004.2,6004.2,11796480,2279.6,2279.5,6.00e-04,0.6909,fp8_tensorwise,1.5B,32,1564837888
361,6.6034,,737.59,,5420,6046.0,6046.0,11829248,2285.6,2285.5,6.00e-04,0.8481,fp8_tensorwise,1.5B,32,1564837888
362,6.6157,,746.76,,5370,6102.2,6102.2,11862016,2291.7,2291.6,6.00e-04,0.7448,fp8_tensorwise,1.5B,32,1564837888
363,6.5160,,675.86,,5470,5990.2,5990.2,11894784,2297.7,2297.6,6.00e-04,0.7229,fp8_tensorwise,1.5B,32,1564837888
364,6.4188,,613.27,,5401,6067.1,6067.1,11927552,2303.8,2303.7,6.00e-04,0.5944,fp8_tensorwise,1.5B,32,1564837888
